A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,1.3845635849222788,-0.42116163601124623,0.9257851312696653,0.4030822784993973,0.9892975247308093,1.45705493884498,1.4488543442847686,5.125785630182076,2.703322366289305,1.1719712790518724,-1.0706522693751885
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,1.3795963468950925,-0.4047268735919689,0.9388234354334232,0.4066482258209407,1.0010419177257728,1.44981235726324,1.4790293706746875,5.13888881990981,2.7224274004531326,0.8437732206151752,-1.0510598171294026
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,1.3726388206019615,-0.3963848993969714,0.9483284812962123,0.40832242207406777,0.9952696595271433,1.44226482487805,1.472780855370936,5.120655362523834,2.711383101158158,0.7958366174502575,-1.0294036263830324
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,1.3979479022127919,-0.4164631801475396,0.9158600008266387,0.39984127280153164,1.0006753523768421,1.46597474984565,1.4898659279853859,5.1636374498279745,2.7378023631162924,1.0665456467902663,-1.1004200338431658
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,1.3928260338942071,-0.3996071625044033,0.9309195056449966,0.4047985830156085,1.0209107195107816,1.45880840596477,1.5334348833906868,5.191636573839142,2.7687607442938784,0.7264076896704548,-1.080748947818903
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,1.3853925603256563,-0.39543998105943845,0.9363768211220288,0.4042267190360587,0.9998282172182384,1.45126087357958,1.4995677004883528,5.1468174524768395,2.733910593096154,0.8189755647417731,-1.0586132502420857
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,1.7272865291604333,-0.7170373717603487,0.6241312002358261,0.31404270709913745,1.0171719558297896,1.76977777777778,1.6434452469256295,5.7227532154334675,3.0586148155589057,-0.8654620095442496,-2.107513382716057
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,1.7210180303326206,-0.70567399896981,0.6315044305746171,0.31637981210929517,1.028070387721953,1.76266666666667,1.6652369502334083,5.732413773189627,3.0711994940523812,-0.9121878729210158,-2.0827937777777894
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,1.7149428280066785,-0.6996270376724936,0.6343271897903263,0.316710927035194,1.0188137400191226,1.75644444444444,1.649671548525679,5.705602378154799,3.051418673864144,-0.9088793511731426,-2.060897086419738
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,1.6928005395380217,-0.7762581455375039,0.6096391144777586,0.32869684976376995,1.0992414154878722,1.78488888888889,1.5766208342303152,5.73830070331022,3.088145872822426,-1.1167828433264908,-2.1314283456790166
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,1.6901601782339257,-0.7645075881288192,0.61623488640038,0.32971027548314297,1.1033994909659481,1.77855555555556,1.5974375490563306,5.746687140880922,3.0967533656680515,-1.1627823163949658,-2.1109598641975467
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,1.6785609026988346,-0.7662397794927296,0.6170941930144701,0.33099752202327365,1.0897046369456889,1.77188888888889,1.553283122080169,5.697597184683109,3.057200208129796,-1.1290962810707736,-2.083990234567905
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,1.71663231528324,-0.850704144981066,0.5738360595846873,0.3260924329369893,1.1248469613342311,1.83233333333333,1.5329074535478346,5.790234929143365,3.1231257796017076,-1.0483561838944015,-2.2900454444444325
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,1.710106881680105,-0.8341283051589294,0.582963836772872,0.32929049305155156,1.1482007006885828,1.824,1.5748282801412044,5.81841211785504,3.1545284912280636,-1.1971396802638086,-2.260376
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,1.700642104606948,-0.8371964782843524,0.5816906221973591,0.3295018215024391,1.126632107913306,1.81866666666667,1.5228057333187544,5.760085387084706,3.1058263948019147,-1.1251440649193556,-2.2381484444444566
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,1.3415675233857054,-0.49595391106779463,0.8706153200684958,0.4180815574308789,1.0729912688668932,1.4772,1.2847297248206337,5.046294356357238,2.6733080973734094,0.4829064679262391,-1.0810198400000004
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,1.3364477503628447,-0.49299833476438515,0.8738397237753963,0.419212260621332,1.0708334468441185,1.4733,1.275499065674891,5.031649506106836,2.6644511091488496,0.4645610883454344,-1.06821289
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,1.335696754840469,-0.4850394299282019,0.8786439220700448,0.418669919751129,1.063197284567818,1.4694,1.2785953095173166,5.024059705429511,2.6597030018755956,0.4699924225999402,-1.0590363600000001
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,1.3380753896339252,-0.48778709190277114,0.8591278737465785,0.41451944711978694,1.057608086516631,1.4767,1.252850453062704,4.993732214300464,2.6466946456504363,0.47853551937514494,-1.0770428899999998
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,1.3346635225829857,-0.47964353969327855,0.8651657530680842,0.41518674741505357,1.0537961022490618,1.4716,1.2542469798657716,4.984696479853434,2.642451140462082,0.46115340120683646,-1.06300656
1.1855,1.105,1.4674,1.2249,0,1.0,405,0.0,1.3279638009049775,-0.47955834532937214,0.8691742094536576,0.41717035270700825,1.0533764313331047,1.4674,1.241416751131222,4.9701689993009985,2.6321599800490665,0.44195680100030543,-1.04826276
1.1913,1.0991,1.4833,1.2349,0,1.0,405,0.0,1.3495587298698937,-0.4800288835437987,0.8499948604292635,0.41004965179750025,1.0565250541344686,1.4833,1.2761344918569741,5.008511104966456,2.6642627325969124,0.48966831560793406,-1.1010788900000001
1.192,1.0982,1.4789,1.2317,0,1.0,405,0.0,1.3466581679111274,-0.4726302744969939,0.8535633170917766,0.40976314313132783,1.0484606008629034,1.4789,1.2712911582589692,4.992344060019369,2.6544098689275812,0.48804251632002343,-1.08894521
1.1912,1.0976,1.4739,1.232,0,1.0,405,0.0,1.342838921282799,-0.46578017934196314,0.8599978156861945,0.4109137246337841,1.0468358067594508,1.4739,1.27330612244898,4.986085972050059,2.6517224036366103,0.4662389563315473,-1.0747812100000003
1.1975,1.0987,1.71088888888889,1.31517647058824,0,93.1,12,4.4,1.5571938553644216,-0.7467122934063506,0.654951211323286,0.3692936581747687,1.2021515136408503,1.71088888888889,1.4561583973258219,5.571413970732714,3.0188302685231285,5.987425983512137,-1.8284407901234605
1.1978,1.0963,1.70588888888889,1.31517647058824,0,93.1,12,4.4,1.556042040398513,-0.735335007061332,0.6586383425938901,0.36876687184743856,1.195814634707216,1.70588888888889,1.4622253531618101,5.562236866520951,3.0145074914664134,5.496192056440438,-1.8137569012345713
1.1981,1.0995,1.69966666666667,1.30494117647059,0,93.1,12,4.4,1.5458541761406732,-0.7361218031120762,0.6608423957747825,0.37055240436427245,1.1876744927951537,1.69966666666667,1.4306774233648238,5.5261999564297835,2.985728018119669,5.971287024908643,-1.789366777777789
1.207,1.1079,1.74277777777778,1.30952941176471,0,93.1,12,4.4,1.5730461032383607,-0.7942578713943782,0.6251914346804056,0.3661667715961441,1.216230133673511,1.74277777777778,1.420316866817777,5.589837681778671,3.033622309708509,14.894767566895615,-1.929374382716057
1.2074,1.1061,1.737,1.31352941176471,0,93.1,12,4.4,1.5703824247355573,-0.7815560125582546,0.630069539067929,0.36671741964159227,1.2176862003509514,1.737,1.4338613551963741,5.588842922431389,3.037806352060696,7.111201961183238,-1.9110690000000004
1.2068,1.1075,1.73055555555556,1.31764705882353,0,93.1,12,4.4,1.5625783797341402,-0.7754119266554325,0.6360142467754667,0.3696620379072216,1.227485159179917,1.73055555555556,1.4397712982417792,5.589329396008491,3.0416626275978613,3.885553481785572,-1.8873225308642132
1.2127,1.1078,1.75055555555556,1.30788235294118,0,93.1,12,4.4,1.580209022888211,-0.7969057486638407,0.6165318900384945,0.3634584560350562,1.2126592268030674,1.75055555555556,1.4168320378117878,5.585960062049843,3.0366448812183413,19.723717392779694,-1.956644753086436
1.2119,1.1066,1.74333333333333,1.31611764705882,0,93.1,12,4.4,1.5753961081992862,-0.7837999689195239,0.6238821702000201,0.36542664252227414,1.2224567942393516,1.74333333333333,1.4385211636753792,5.595503126440533,3.049374965695636,5.704097360921076,-1.9326111111110997
1.2116,1.1042,1.73755555555556,1.312,0,93.1,12,4.4,1.5735877155909797,-0.773473989980153,0.6272561001883608,0.36453062646960355,1.2098227472071432,1.73755555555556,1.435096540481797,5.576521818358266,3.0347566591920003,7.014609100309472,-1.9148993086419908
1.1765,1.0725,1.5209,1.271,0,28.9,6,1.5,1.418088578088578,-0.4927468342849466,0.8292858332260732,0.39324809538609734,1.055919305191727,1.5209,1.4203202797202796,5.187304809547776,2.768753294437504,0.9583436798993021,-1.2406368099999996
1.1752,1.0739,1.5166,1.2697,0,28.9,6,1.5,1.41223577614303,-0.49163891909011603,0.8344695243266989,0.39533472161701266,1.0570212032275166,1.5166,1.4138255517273486,5.1796007957144035,2.7628286552367136,0.906428948728962,-1.2261755599999997
1.176,1.0766,1.5122,1.266,0,28.9,6,1.5,1.4046070964146387,-0.4905966957444925,0.8376158998218085,0.39735850324736915,1.057208148999499,1.5122,1.3986442504179823,5.1615790763107965,2.7516360477714588,0.8401503384618582,-1.21014884
1.1782,1.0813,1.5027,1.2599,0,28.9,6,1.5,1.389716082493295,-0.48506284745119244,0.8447815705549192,0.40124855017197303,1.057547865739064,1.5027,1.3732711920836032,5.126249644297542,2.7316758998276436,0.7105365778585058,-1.17680729
1.1779,1.0805,1.4981,1.2579,0,28.9,6,1.5,1.3864877371587228,-0.478565555198716,0.8495411656143482,0.40157304494563817,1.0519003792788966,1.4981,1.3707093567792688,5.114283859025879,2.724123563860223,0.7011839462558984,-1.1638036099999998
1.1776,1.0825,1.4944,1.2546,0,28.9,6,1.5,1.3805080831408776,-0.47852828274707493,0.8528944452153795,0.40326095751246827,1.0511862581635931,1.4944,1.3584449515011547,5.100838149669187,2.71440850124197,0.6760256403410423,-1.15073136
1.1835,1.0838,1.5112,1.2595,0,28.9,6,1.5,1.3943532016977302,-0.4937854888943696,0.83162846198067,0.3994490432236015,1.0632715019411334,1.5112,1.3662983484037645,5.128832501725155,2.736800020963473,0.7133021830794556,-1.1999254400000003
1.1831,1.0864,1.5065,1.2558,0,28.9,6,1.5,1.3866899852724595,-0.49372527656522136,0.8359288486725692,0.4017265391246313,1.0633008383532583,1.5065,1.3517420103092783,5.112979032228654,2.725450486259542,0.6762525146114247,-1.1831422499999997
1.1835,1.0858,1.5016,1.2535,0,28.9,6,1.5,1.38294345183275,-0.48631728152986886,0.8403961621757645,0.40203741119071534,1.0574912562822312,1.5016,1.3480493184748574,5.09840164994077,2.717031838678743,0.65960420233482,-1.1690025600000002
1.1726,1.03175,1.66945,1.3397,1,202.4,21,2.6,1.6180760843227529,-0.5944559343473603,0.7083921698081145,0.34339179964965716,1.072578307897893,1.66945,1.69833837169857,5.619767483657738,3.039042023636078,-2.62667044924405,-1.7553133025000005
1.1724,1.03155,1.6637,1.33835,1,202.4,21,2.6,1.6128156657457224,-0.5875561031791696,0.713062523818137,0.3443840512121424,1.069742979335379,1.6637,1.6954638941398865,5.606933803839134,3.0310548015937364,-2.801932380164549,-1.7363476899999999
1.1753,1.0419,1.6582,1.3327,1,202.4,21,2.6,1.5915155005278816,-0.597746561553558,0.7145676722181574,0.3509009787190515,1.0865181215091995,1.6582,1.6510693540646892,5.576404161528421,3.0135859502762026,-4.616128274591331,-1.7077272399999996
1.1809,1.033,1.637,1.32015,1,202.4,21,2.6,1.5847047434656343,-0.5508424202407154,0.7264307321329682,0.34678355967328606,1.0430744638474958,1.637,1.6449477952565346,5.495757456967416,2.9675302659437994,-4.598339284331343,-1.646769
1.18035,1.03295,1.63225,1.3183,1,202.4,21,2.6,1.580182971102183,-0.5460502695343743,0.730497660582794,0.3476443421292782,1.0399748112174643,1.63225,1.6404249044000194,5.484320923333568,2.9594533156034615,-4.863588510549633,-1.6312900624999997
1.18025,1.03205,1.6271,1.31655,1,202.4,21,2.6,1.5765709025725498,-0.5385556613493143,0.7347152738328026,0.3479708204852787,1.034751210380911,1.6271,1.638591613778403,5.471408656331646,2.951297463883904,-5.138443368353167,-1.61540441
1.188,1.0433,1.6345,1.3151,1,202.4,21,2.6,1.5666634716764116,-0.5587388174954893,0.723092489616066,0.35187922341053035,1.0597187113642874,1.6345,1.6031287069874438,5.462865161886995,2.9541195091924135,-26.146447688000794,-1.6282902500000005
1.1871,1.0444,1.629,1.3123,1,202.4,21,2.6,1.5597472232860974,-0.5558174695313007,0.7277673753623776,0.35357305440092834,1.058072232604909,1.629,1.5931301895825354,5.4486697231520145,2.943322949232658,-58.14347677154364,-1.609241
1.187,1.0441,1.6241,1.3114,1,202.4,21,2.6,1.5555023465185327,-0.5494460073051199,0.7319827500671615,0.3543711966937903,1.0555842836179827,1.6241,1.5917414232353222,5.438324982776087,2.937307334667816,97.63997727754405,-1.59360081
1.2018,1.0725,1.4844,1.2238,0,1.0,203,0.0,1.384055944055944,-0.4255483768959083,0.8383774624860911,0.3878243301155953,0.9726200575045172,1.4844,1.3137164941724941,4.964671377568129,2.6410495715225006,0.845957288452265,-1.1309433599999996
1.2014,1.0747,1.4798,1.2208,0,1.0,203,0.0,1.376942402530939,-0.42469310441559105,0.8429063426088124,0.38988637541414284,0.972600796118072,1.4798,1.3019064669210016,4.95092877448904,2.6315161881551563,0.7982866103335006,-1.11510804
1.2013,1.0727,1.4749,1.22,0,1.0,203,0.0,1.3749417358068428,-0.41508447353195166,0.8483262512888641,0.3896600288869869,0.9657524577715253,1.4749,1.3048438519623378,4.941034533833152,2.6265527237100823,0.7859411656338325,-1.1026300100000002
1.2013,1.0446,1.4958,1.2366,0,1.0,203,0.0,1.4319356691556577,-0.3889169396093999,0.8299265907969828,0.3692872448774477,0.9264739376582477,1.4958,1.411092475588742,5.0138550069900525,2.676421081444043,1.6341190780529924,-1.19281764
1.2001,1.042,1.4914,1.2349,0,1.0,203,0.0,1.4312859884836853,-0.3807626743065706,0.8350709343680617,0.36856519821519723,0.9171624697733642,1.4914,1.4137353262955856,5.004896370278274,2.6697438066273302,1.7330169160711646,-1.18227396
1.2017,1.0427,1.4879,1.233,0,1.0,203,0.0,1.4269684473002782,-0.3758676331479309,0.8373792759865524,0.3692215067226713,0.9150567440957715,1.4879,1.407538026277933,4.991535417249824,2.663265423435715,1.5871115824525157,-1.17114641
1.1961,1.0598,1.4849,1.23,0,1.0,203,0.0,1.4011134176259672,-0.409929197921054,0.8434497297589126,0.38168747786424395,0.9527910526452619,1.4849,1.3581298358180787,4.990613046871978,2.654765608660516,1.1135045536612254,-1.14512801
1.1953,1.0587,1.4812,1.226,0,1.0,203,0.0,1.3990743364503637,-0.40551239562121255,0.846917466534595,0.38125280850561805,0.9435166278654474,1.4812,1.351761405497308,4.9768543507784795,2.6436584643802323,1.1798346725173945,-1.13525344
1.1947,1.0598,1.4763,1.2254,0,1.0,203,0.0,1.392998678996037,-0.40187759426606506,0.85275150581524,0.38320414806272907,0.9446143362429957,1.4763,1.347731873938479,4.96834447159479,2.639106113205988,1.0763806248946248,-1.1196616899999996
1.1475,0.986,1.5373,1.2991,1,167.2,13,2.8,1.5591277890466533,-0.3903443814735139,0.8406035729043233,0.3431499397739104,0.8941601707346836,1.5373,1.7300691784989854,5.348333746585407,2.8421594450263448,-1.746615112106304,-1.3772912900000003
1.147,0.9872,1.5312,1.2964,1,167.2,13,2.8,1.5510534846029174,-0.38630109399671175,0.8468061283456415,0.3450988619601223,0.8926308985572466,1.5312,1.7192533225283635,5.332153796633681,2.8317038973458724,-1.8308852816053502,-1.3573734399999995
1.147,0.9851,1.5266,1.2937,1,167.2,13,2.8,1.5496903867627652,-0.3775466490437005,0.8510364479819549,0.34435821181514575,0.8830907708860454,1.5266,1.7185420972490102,5.317460947056542,2.822401172783964,-1.7897604973763774,-1.34540756
1.1535,0.9992,1.56,1.2956,1,167.2,13,2.8,1.5612489991993597,-0.4361086981753972,0.8110304495980061,0.3443486987996979,0.9228447850296491,1.56,1.6809606084867899,5.365641449827929,2.8516488205128208,-1.788319603393049,-1.4344000000000001
1.1524,0.9981,1.5535,1.2953,1,167.2,13,2.8,1.5564572688107405,-0.42743218091453716,0.818508529516105,0.345395521558877,0.9192117825103523,1.5535,1.6834617373008716,5.3560798959246165,2.846043207225619,-1.8516095169036988,-1.4152622500000005
1.1521,0.9973,1.5489,1.2929,1,167.2,13,2.8,1.5530933520505366,-0.4213227183175039,0.8228355236535252,0.34563163936258434,0.9133548820877964,1.5489,1.6796162037501254,5.3428655412033,2.837294225197882,-1.8509218042867832,-1.4017912099999998
1.1603,1.0227,1.5964,1.2988,1,167.2,13,2.8,1.5609660702063168,-0.514940299045306,0.7709344106312225,0.3501701152880256,0.9875152821636495,1.5964,1.6206108145106093,5.421155646072879,2.886984876251566,-2.1507960232293186,-1.52579296
1.1599,1.0204,1.5908,1.2968,1,167.2,13,2.8,1.5589964719717757,-0.5048052891371442,0.7760472576185901,0.3497268367082552,0.9784785227475901,1.5908,1.622143786750294,5.407459321406698,2.8781367671310036,-2.118180453105653,-1.5102446399999998
1.1606,1.0208,1.5852,1.2954,1,167.2,13,2.8,1.5528996865203761,-0.4978907034920026,0.7806638071327547,0.350924804776239,0.9766654908359336,1.5852,1.6174733934169285,5.392664011379999,2.8706520315518547,-2.3157488482167707,-1.49205904
