A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3
1.11549779179811,1.010767807432,1.43845293983503,1.26726688515125,0,1.0,17,0.0,1.26726688515125,1.010767807432,-0.4147218188646422
1.1347,0.9232,1.5595555555555554,1.295294117647059,0,1.0,1,0.0,1.295294117647059,0.9232,-0.6307440834468754
1.1342,0.9227,1.555222222222222,1.295294117647059,0,1.0,1,0.0,1.295294117647059,0.9227,-0.627054925362431
1.1339,0.924,1.5511111111111109,1.299294117647059,0,1.0,1,0.0,1.299294117647059,0.924,-0.6215343626382727
1.1331,0.9231,1.577888888888889,1.2963529411764707,0,1.0,1,0.0,1.2963529411764707,0.9231,-0.6494414403080486
1.1333,0.926,1.5723333333333334,1.2922352941176471,0,1.0,1,0.0,1.2922352941176471,0.926,-0.6405540364310912
1.133,0.9264,1.5684444444444443,1.2902352941176471,0,1.0,1,0.0,1.2902352941176471,0.9264,-0.6362502593443441
1.1283,0.9383,1.6076666666666668,1.3058823529411767,0,1.0,1,0.0,1.3058823529411767,0.9383,-0.6628613852943218
1.1285,0.9381,1.6011111111111112,1.31,0,1.0,1,0.0,1.31,0.9381,-0.6565192281632771
1.1268,0.9395,1.5945555555555555,1.299764705882353,0,1.0,1,0.0,1.299764705882353,0.9395,-0.6486107343169472
1.1697,1.0244,1.6688,1.3406,1,465.9,16,2.7,1.3406,1.0244,-0.6150471756375495
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,1.3394,1.0231,-0.611746231029068
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,1.3368,1.0249,-0.6044822074504328
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,1.3322,1.0101,-0.6152186270579645
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,1.331,1.0092,-0.6117205711351237
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,1.3278,1.0083,-0.6073132331395017
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,1.3252,1.0227,-0.5859426774015437
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,1.3243,1.0215,-0.5834106254432498
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,1.3217,1.02,-0.5797576112714686
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,1.289,1.042,-0.49584228687904397
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,1.2881,1.0411,-0.4926228036831011
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,1.287,1.0394,-0.4902831721016563
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,1.2739,1.0366,-0.46761486631225946
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,1.2708,1.0375,-0.4620327031360656
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,1.2677,1.0397,-0.4553566345747515
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,1.2587,1.039,-0.448034232587635
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,1.2553,1.0379,-0.44402247083904145
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,1.2556,1.0368,-0.4409885303729646
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,1.3105882352941178,1.0684,-0.6421248917042797
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,1.3249411764705885,1.0672,-0.6381580634440842
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,1.3229411764705885,1.0682,-0.63055824260729
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,1.3192941176470587,1.0838,-0.6336790677960389
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,1.3192941176470587,1.0868,-0.6257250352679786
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,1.3171764705882352,1.0876,-0.6164073468206599
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,1.3185882352941176,1.0938,-0.604464966142799
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,1.3103529411764705,1.0977,-0.5933489510239816
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,1.3205882352941178,1.0952,-0.5919364693678115
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,1.3371,1.0524,-0.559914858325161
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,1.3347,1.0556,-0.5522492413794766
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,1.3326,1.0564,-0.5450037112411827
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,1.3326,1.0198,-0.5789079784447109
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,1.3296,1.021,-0.5728586137218594
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,1.3279,1.0192,-0.5695478180595717
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,1.325,1.0098,-0.5715046786697273
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,1.3219,1.009,-0.5668403887544657
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,1.3186,1.0104,-0.5590817413253719
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,1.2782,1.0365,-0.4646269204580853
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,1.2755,1.0363,-0.46148315040547816
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,1.2735,1.035,-0.4580478769600944
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,1.2807,1.0442,-0.4516391698777231
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,1.278,1.0448,-0.44600664738579154
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,1.279,1.0453,-0.44033453313640103
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,1.2729,1.0594,-0.4198002367695617
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,1.2706,1.0614,-0.41269487500096225
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,1.2679,1.0596,-0.4101848824309775
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,1.27414552676882,1.04797451155663,-0.4159017864892054
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,1.26309056702629,1.04556853530839,-0.41186680271614295
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,1.27414552676882,1.04737301749457,-0.4024319609147087
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,1.29085079926863,1.06619118886477,-0.5745964084679118
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,1.27697068314746,1.06378521261652,-0.5677497881488218
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,1.28802564288998,1.06292593538501,-0.5610516005322828
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,1.28937680463629,1.04969306601967,-0.45340796993093213
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,1.27279436502251,1.05166940365215,-0.4424397535199507
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,1.28114700127241,1.05063827097433,-0.4354568064306341
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,1.27549668851512,1.02253990550377,-0.3870347221992543
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,1.27832184489377,1.02168062827225,-0.3808320508492067
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,1.26714405226522,1.02168062827225,-0.37402940235489956
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,1.26124807373587,1.05235682543736,-0.3784208226121055
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,1.27242586636442,1.05089605414379,-0.37295680045496216
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,1.26960070998578,1.05072419869748,-0.3658354946465532
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,1.2745140254269,1.04866193334185,-0.3903785755873934
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,1.29121929792671,1.04737301749457,-0.38507506463939434
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,1.27733918180555,1.04754487294088,-0.37736475183797435
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,1.31,1.0246,-0.7145276958176379
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,1.31811764705882,1.0242,-0.7083633033044812
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,1.312,1.0242,-0.7018569167206123
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,1.31682352941176,1.0544,-0.6901662217211713
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,1.32294117647059,1.0523,-0.6872390122352117
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,1.30858823529412,1.0556,-0.6757808982414455
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,1.31329411764706,1.0674,-0.7181798122272331
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,1.32976470588235,1.0666,-0.7117568368348983
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,1.31129411764706,1.0694,-0.7016511097445295
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,1.241,1.1011,-0.3277213510579675
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,1.2381,1.1024,-0.3218529319118004
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,1.2371,1.1001,-0.321013301287171
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,1.2288,1.1036,-0.31759695768516316
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,1.2284,1.1026,-0.3138544692078711
1.1855,1.105,1.4674,1.2249,0,1.0,405,0.0,1.2249,1.105,-0.3067487390649237
1.1913,1.0991,1.4833,1.2349,0,1.0,405,0.0,1.2349,1.0991,-0.3271092913395801
1.192,1.0982,1.4789,1.2317,0,1.0,405,0.0,1.2317,1.0982,-0.32327414451441094
1.1912,1.0976,1.4739,1.232,0,1.0,405,0.0,1.232,1.0976,-0.31946026169583375
1.1975,1.0987,1.71088888888889,1.31517647058824,0,93.1,12,4.4,1.31517647058824,1.0987,-0.5554182361456748
1.1978,1.0963,1.70588888888889,1.31517647058824,0,93.1,12,4.4,1.31517647058824,1.0963,-0.5531762517827732
1.1981,1.0995,1.69966666666667,1.30494117647059,0,93.1,12,4.4,1.30494117647059,1.0995,-0.5424539300901285
1.207,1.1079,1.74277777777778,1.30952941176471,0,93.1,12,4.4,1.30952941176471,1.1079,-0.5705356547886102
1.2074,1.1061,1.737,1.31352941176471,0,93.1,12,4.4,1.31352941176471,1.1061,-0.5669384028257176
1.2068,1.1075,1.73055555555556,1.31764705882353,0,93.1,12,4.4,1.31764705882353,1.1075,-0.5593155913891101
1.2127,1.1078,1.75055555555556,1.30788235294118,0,93.1,12,4.4,1.30788235294118,1.1078,-0.5750242840381508
1.2119,1.1066,1.74333333333333,1.31611764705882,0,93.1,12,4.4,1.31611764705882,1.1066,-0.5701799470002049
1.2116,1.1042,1.73755555555556,1.312,0,93.1,12,4.4,1.312,1.1042,-0.5673374024026916
1.1765,1.0725,1.5209,1.271,0,28.9,6,1.5,1.271,1.0725,-0.40562849696769265
1.1752,1.0739,1.5166,1.2697,0,28.9,6,1.5,1.2697,1.0739,-0.40020631235922544
1.176,1.0766,1.5122,1.266,0,28.9,6,1.5,1.266,1.0766,-0.3920988110255925
1.1782,1.0813,1.5027,1.2599,0,28.9,6,1.5,1.2599,1.0813,-0.3757414993949215
1.1779,1.0805,1.4981,1.2579,0,28.9,6,1.5,1.2579,1.0805,-0.37216853371000114
1.1776,1.0825,1.4944,1.2546,0,28.9,6,1.5,1.2546,1.0825,-0.3660988547397417
1.1835,1.0838,1.5112,1.2595,0,28.9,6,1.5,1.2595,1.0838,-0.3786587016554783
1.1831,1.0864,1.5065,1.2558,0,28.9,6,1.5,1.2558,1.0864,-0.3708823026078176
1.1835,1.0858,1.5016,1.2535,0,28.9,6,1.5,1.2535,1.0858,-0.36641530755430796
1.1726,1.03175,1.66945,1.3397,1,202.4,21,2.6,1.3397,1.03175,-0.6060006170856627
1.1724,1.03155,1.6637,1.33835,1,202.4,21,2.6,1.33835,1.03155,-0.6005273918097453
1.1753,1.0419,1.6582,1.3327,1,202.4,21,2.6,1.3327,1.0419,-0.5815862302234889
1.1809,1.033,1.637,1.32015,1,202.4,21,2.6,1.32015,1.033,-0.5684209954268402
1.18035,1.03295,1.63225,1.3183,1,202.4,21,2.6,1.3183,1.03295,-0.5638972083701128
1.18025,1.03205,1.6271,1.31655,1,202.4,21,2.6,1.31655,1.03205,-0.5598111429348955
1.188,1.0433,1.6345,1.3151,1,202.4,21,2.6,1.3151,1.0433,-0.5505357336342485
1.1871,1.0444,1.629,1.3123,1,202.4,21,2.6,1.3123,1.0444,-0.5440126913294152
1.187,1.0441,1.6241,1.3114,1,202.4,21,2.6,1.3114,1.0441,-0.5394879154702608
1.2018,1.0725,1.4844,1.2238,0,1.0,203,0.0,1.2238,1.0725,-0.35464198317141693
1.2014,1.0747,1.4798,1.2208,0,1.0,203,0.0,1.2208,1.0747,-0.3473952873360282
1.2013,1.0727,1.4749,1.22,0,1.0,203,0.0,1.22,1.0727,-0.344988454917605
1.2013,1.0446,1.4958,1.2366,0,1.0,203,0.0,1.2366,1.0446,-0.40135767114071963
1.2001,1.042,1.4914,1.2349,0,1.0,203,0.0,1.2349,1.042,-0.4006866781982008
1.2017,1.0427,1.4879,1.233,0,1.0,203,0.0,1.233,1.0427,-0.39546283635800084
1.1961,1.0598,1.4849,1.23,0,1.0,203,0.0,1.23,1.0598,-0.37406483285811065
1.1953,1.0587,1.4812,1.226,0,1.0,203,0.0,1.226,1.0587,-0.3719531022362237
1.1947,1.0598,1.4763,1.2254,0,1.0,203,0.0,1.2254,1.0598,-0.36598014619442165
1.1475,0.986,1.5373,1.2991,1,167.2,13,2.8,1.2991,0.986,-0.534175686845701
1.147,0.9872,1.5312,1.2964,1,167.2,13,2.8,1.2964,0.9872,-0.5267907489157667
1.147,0.9851,1.5266,1.2937,1,167.2,13,2.8,1.2937,0.9851,-0.5245687604488675
1.1535,0.9992,1.56,1.2956,1,167.2,13,2.8,1.2956,0.9992,-0.5399481457774776
1.1524,0.9981,1.5535,1.2953,1,167.2,13,2.8,1.2953,0.9981,-0.5350334264765426
1.1521,0.9973,1.5489,1.2929,1,167.2,13,2.8,1.2929,0.9973,-0.5314065918950844
1.1603,1.0227,1.5964,1.2988,1,167.2,13,2.8,1.2988,1.0227,-0.5469721828593681
1.1599,1.0204,1.5908,1.2968,1,167.2,13,2.8,1.2968,1.0204,-0.5441470146260801
1.1606,1.0208,1.5852,1.2954,1,167.2,13,2.8,1.2954,1.0208,-0.5378180839472497
