A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,0.27719988364972603,-0.3078394903057067,1.1697,1.3394,2.486753549333522,0.04119398330594625,-0.1736200699999999,-33.71772371073507
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,0.2768427363275226,-0.3018260370561129,1.1694,1.3368,2.483950210865256,0.04135403803695302,-0.1736180599999999,-33.669158504847175
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,0.27715152739034743,-0.3068291666914661,1.1713,1.3322,2.481200939885385,0.041509540888384745,-0.17303013000000012,-33.90048210456866
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,0.2770226661152576,-0.3066684524379324,1.1705,1.331,2.479378379628738,0.04168725548316773,-0.17206860000000002,-33.96468791723445
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,0.2767430285955041,-0.30198567001603016,1.1708,1.3278,2.4765314947698354,0.04184009042209179,-0.17221763999999995,-34.003156307563955
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,0.27538597343280946,-0.2893468057183398,1.1738,1.3252,2.4770218422319115,0.041702054343862684,-0.17774526000000002,-33.786827296688216
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,0.275249542247208,-0.29072939178541374,1.1736,1.3243,2.476089230548419,0.04182444806847715,-0.17733240000000006,-33.90789634119413
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,0.2750395391967958,-0.2880514918004409,1.1735,1.3217,2.47349650543422,0.04199876042631177,-0.17697000000000007,-34.031531882592496
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,0.2694329846590418,-0.2258921863714627,1.1846,1.289,2.4526621203594363,0.04293287814582855,-0.1923532000000001,-35.26420659402322
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,0.269262838431128,-0.2274050906618634,1.1843,1.2881,2.4516670884757987,0.043076871301117765,-0.19187472999999988,-35.767486456837936
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,0.2691585126137467,-0.228667472050829,1.1837,1.287,2.4501604422116587,0.04325221181597635,-0.19093778000000006,-36.39165266165365
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,0.26761923568748786,-0.21339270263219268,1.1852,1.2739,2.4390763428262305,0.044000833277228125,-0.19197832000000004,-39.73667525263324
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,0.2673492676077473,-0.20572642863344132,1.1845,1.2708,2.4353053927320802,0.04420573441441556,-0.1914187500000002,-40.67766855171607
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,0.26688065455228915,-0.198334068066314,1.1855,1.2677,2.4331857527414913,0.044267149751903025,-0.19286435000000002,-40.9610211010473
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,0.2662661109374704,-0.17784640561076187,1.1866,1.2587,2.424977907025056,0.04453242903666729,-0.1938774000000001,-41.655118133885374
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,0.2659602591557614,-0.17295045862634842,1.1869,1.2553,2.421915926926941,0.04470788970836389,-0.19398351000000003,-42.90355442225953
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,0.2657449344393109,-0.17953725154371505,1.1873,1.2556,2.4229405087840292,0.04479797892182417,-0.19419264000000003,-44.73430562143619
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,0.27725276574851326,-0.11499399156240976,1.1951,1.3105882352941178,2.475306879750435,0.038014619346679705,-0.20844484000000008,-39.15527391911608
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,0.27702405201428754,-0.17195530941975726,1.1943,1.3249411764705885,2.4905632007524794,0.03801144973382525,-0.2073569599999998,-38.06689259691532
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,0.276587004922528,-0.17023326781141238,1.1945,1.3229411764705885,2.488957979554346,0.038142363989342495,-0.20776489999999992,-37.49824224895598
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,0.27663390140611305,-0.12337054760466223,1.1984,1.3192941176470587,2.4873512406764053,0.037490180755402835,-0.21502591999999998,-39.74827166568963
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,0.27627087728975247,-0.12325762936175176,1.1977,1.3192941176470587,2.486887668181746,0.037608015884372556,-0.21486036000000008,-38.90064344776254
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,0.2757062250424728,-0.123689414095794,1.1982,1.3171764705882352,2.485573247962881,0.03775596430707013,-0.21556231999999986,-38.1556618141879
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,0.27441388231426916,-0.1371472617995297,1.2063,1.3185882352941176,2.4953497588310403,0.037314106004107936,-0.22565093999999997,-39.06232029608986
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,0.2738834877122684,-0.10820452185136015,1.2058,1.3103529411764705,2.486176893392922,0.037543868364574684,-0.22590665999999993,-38.27218343972383
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,0.2738466663245361,-0.1516623411229776,1.2047,1.3205882352941178,2.496613654490346,0.03759178945581672,-0.22418744000000013,-37.53613064267851
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,0.2753310082157179,-0.2804500921942229,1.1612,1.3371,2.4769387362789357,0.04206701185060298,-0.16964687999999994,-33.90412924581171
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,0.2749620683883259,-0.27252482296524067,1.1609,1.3347,2.474279795520604,0.04219584480385115,-0.16984604000000014,-33.97169831542566
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,0.2746483406850301,-0.2694543106667227,1.16,1.3326,2.4715064721265447,0.04242705099726326,-0.16902399999999984,-34.29762551423707
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,0.2765405714984213,-0.30504286938630404,1.1569,1.3326,2.4689104652164997,0.043008853748505126,-0.1600066200000001,-35.65589852485709
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,0.2762440030368889,-0.2977703528513015,1.1566,1.3296,2.465649595602488,0.04317552386047682,-0.15988860000000016,-35.9304583148855
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,0.2760237212944398,-0.2988979502377972,1.1568,1.3279,2.464341399778289,0.04332585151669489,-0.15981056000000016,-36.44653497994977
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,0.2760977490219368,-0.3045545669223717,1.1564,1.325,2.4613261361865932,0.043667508688660164,-0.15793272000000003,-37.68203883802547
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,0.27594659917484765,-0.29835063472545426,1.1552,1.3219,2.4571145661296363,0.043938381075508084,-0.15659679999999998,-38.551103829053524
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,0.27545976691800317,-0.29270400411112135,1.1558,1.3186,2.454527596976991,0.044088514462006304,-0.15742031999999995,-39.261559181446955
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,0.26993607131603725,-0.19889531384001985,1.1583,1.2782,2.417376539832822,0.046004014674669885,-0.16407795000000003,-57.61453722119195
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,0.2698100293073344,-0.1921679094592152,1.1575,1.2755,2.4138656212376723,0.04619793653793822,-0.16321724999999998,-60.97302788533626
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,0.2695579107388665,-0.19191095970679334,1.1578,1.2735,2.412318950916264,0.04635069144033968,-0.16332299999999988,-66.2768969935656
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,0.2689476931050999,-0.20949410664779017,1.162,1.2807,2.4240846995268486,0.04574931432163865,-0.1691604,-57.55749835481417
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,0.2685503576048502,-0.2055166691917958,1.1627,1.278,2.422173353787403,0.045866107152578675,-0.16998895999999997,-60.59323518439886
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,0.2683625332332062,-0.21213336562082097,1.1614,1.279,2.42234241815301,0.04608588015500914,-0.16871141999999995,-69.99090049462085
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,0.26665552700581036,-0.19098873085783963,1.1685,1.2729,2.4230027180796156,0.04565743587668619,-0.1785089000000002,-58.60110050374825
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,0.26617649857347747,-0.18709879541377472,1.1694,1.2706,2.421714748952523,0.04573883221493691,-0.17980116000000002,-61.21992925877231
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,0.26610445023415585,-0.1825639164935128,1.1681,1.2679,2.4178044204123847,0.046014292882914164,-0.17811875999999982,-68.28860403859272
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,0.26870538271169403,-0.19057002875915352,1.14268899134514,1.27414552676882,2.400062009858532,0.04819345493501718,-0.14953442600943112,253.8603684298239
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,0.26852129316495954,-0.15876201235541956,1.14090133462752,1.26309056702629,2.3866760429372906,0.04872713772619953,-0.14732200206949342,126.70940749588347
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,0.2680100615708071,-0.20539967923922775,1.14193629377983,1.27414552676882,2.4003569460148846,0.04867785457870819,-0.14866024430817637,70.13921649635843
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,0.27723238476723694,-0.05129397093603652,1.15237997249858,1.29085079926863,2.4155380089237823,0.04250807504280823,-0.16246618403744195,-30.701798005793886
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,0.2767673096083001,-0.014625668475743979,1.15256814688991,1.27697068314746,2.4011147447236487,0.0429106450516475,-0.16229973857779134,-30.302151455049284
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,0.2764681005130089,-0.06244343308474467,1.15162727493327,1.28802564288998,2.4128452206049458,0.04300798493960715,-0.16116856303832616,-30.847376991467016
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,0.26973996781049403,-0.21833832182979976,1.15567302434684,1.28937680463629,2.426749097150723,0.04584400900443183,-0.16340889422318927,-59.252668027031675
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,0.2690441154447489,-0.16684323665839731,1.15539076275985,1.27279436502251,2.4089462697226636,0.046329988435829056,-0.1634197108047042,-60.82919945809851
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,0.26868895706450524,-0.20604607868418512,1.15557893715118,1.28114700127241,2.41885291721729,0.04642528834507438,-0.1634571855285396,-79.74378797017413
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,0.26939753971899,-0.24327999541342812,1.11690909973307,1.27549668851512,2.3802406995518175,0.05231555754408374,-0.1195442197935841,6.7022736780502115
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,0.2691482298195271,-0.26045442326161056,1.11606231497209,1.27832184489377,2.383045205250749,0.05259222487502967,-0.11857861887941668,5.436069577136183
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,0.26854577731043044,-0.2307193072263718,1.11719136132007,1.26714405226522,2.3724749823660893,0.05292654616154032,-0.11973214366156926,4.78293106630664
1.14297125293213,1.05235682543736,1.45705493884498,1.26124807373587,0,33.0,18,0.9,0.26646616165334297,-0.17677584400088045,1.14297125293213,1.26124807373587,2.388644546895706,0.04931586762297989,-0.15045677386445822,40.101601934112445
1.14334760171479,1.05089605414379,1.44981235726324,1.27242586636442,0,33.0,18,0.9,0.2662384088267942,-0.22572217219689647,1.14334760171479,1.27242586636442,2.4017755832938077,0.04933916960533144,-0.1506434290130485,28.856433063951393
1.14250081695381,1.05072419869748,1.44226482487805,1.26960070998578,0,33.0,18,0.9,0.2658878787652774,-0.2227698655145343,1.14250081695381,1.26960070998578,2.398401711005477,0.04968212682348127,-0.14972905670752823,22.956285583577674
1.1472992639327,1.04866193334185,1.46597474984565,1.2745140254269,0,33.0,18,0.9,0.26684766786611547,-0.22402025334421324,1.1472992639327,1.2745140254269,2.406846130416156,0.04855168839375246,-0.15446713089549657,56.14410746388755
1.14720517673704,1.04737301749457,1.45880840596477,1.29121929792671,0,33.0,18,0.9,0.26670141273427156,-0.29107691854256684,1.14720517673704,1.29121929792671,2.425484137133838,0.04851825054822677,-0.15417873014989492,36.329694692349904
1.14626430478039,1.04754487294088,1.45126087357958,1.27733918180555,0,33.0,18,0.9,0.2662372849006597,-0.248881046637192,1.14626430478039,1.27733918180555,2.4099683975335653,0.04903438549721104,-0.15321842256695972,30.313446607739994
1.1713,1.0246,1.76977777777778,1.31,0,42.0,7,1.9,0.28333377391454817,-0.10648025500310856,1.1713,1.31,2.449832494262031,0.0392249033014667,-0.17551398000000007,-39.053830359014945
1.1705,1.0242,1.76266666666667,1.31811764705882,0,42.0,7,1.9,0.2829741439668156,-0.1401360853633101,1.1705,1.31811764705882,2.4583239055761403,0.03931047386333169,-0.1746261,-37.881157319038266
1.1709,1.0242,1.75644444444444,1.312,0,42.0,7,1.9,0.2825820339856585,-0.12583313241490524,1.1709,1.312,2.452413404932486,0.03949212800077584,-0.17503577999999997,-37.4835498371075
1.1822,1.0544,1.78488888888889,1.31682352941176,0,42.0,7,1.9,0.2810867265741754,-0.10317620397012095,1.1822,1.31682352941176,2.4674734817759303,0.0381711084761015,-0.19211168,-40.54246579875921
1.1805,1.0523,1.77855555555556,1.32294117647059,0,42.0,7,1.9,0.2810069678902521,-0.1301147695511407,1.1805,1.32294117647059,2.4728151573908494,0.03831446308050685,-0.1899401500000002,-39.35287274607216
1.1815,1.0556,1.77188888888889,1.30858823529412,0,42.0,7,1.9,0.2803495361628185,-0.08409348908538473,1.1815,1.30858823529412,2.458519030128063,0.0385556093940894,-0.19159140000000008,-39.01523075028132
1.1905,1.0674,1.83233333333333,1.31329411764706,0,42.0,7,1.9,0.28217990377229735,-0.04497870863720251,1.1905,1.31329411764706,2.4691646562399723,0.03687911586721565,-0.2033396999999999,-50.35658327832047
1.1897,1.0666,1.824,1.32976470588235,0,42.0,7,1.9,0.28172748996387514,-0.1115907199564948,1.1897,1.32976470588235,2.4868820258136974,0.03688151447946492,-0.2023340199999999,-46.718967541374816
1.1913,1.0694,1.81866666666667,1.31129411764706,0,42.0,7,1.9,0.2811450387354663,-0.0505537234219826,1.1913,1.31129411764706,2.4685901762598803,0.03710361493580005,-0.2045762200000001,-47.410216575264215
1.1744,1.1011,1.4772,1.241,0,1.0,405,0.0,0.26105535782990424,-0.08941183889370867,1.1744,1.241,2.3969718870095087,0.04659255173780464,-0.19203184000000006,-83.1770131353438
1.175,1.1024,1.4733,1.2381,0,1.0,405,0.0,0.26064760464693437,-0.0830782883052956,1.175,1.2381,2.3946954046879085,0.046700260118916044,-0.19291999999999998,-89.37455234055092
1.1743,1.1001,1.4694,1.2371,0,1.0,405,0.0,0.26061677830931745,-0.08504845257508707,1.1743,1.2371,2.393179295856916,0.04688438535344038,-0.19174742999999994,-106.8268952446183
1.1861,1.1036,1.4767,1.2288,0,1.0,405,0.0,0.25935817833839825,-0.06402570553484584,1.1861,1.2288,2.395537677862957,0.046020297143847665,-0.20537995999999992,-60.326402507131114
1.1858,1.1026,1.4716,1.2284,0,1.0,405,0.0,0.2591579464644999,-0.06870890785166053,1.1858,1.2284,2.395172571330926,0.04619191925088643,-0.20486307999999998,-67.79368798895709
1.1855,1.105,1.4674,1.2249,0,1.0,405,0.0,0.25875180558283734,-0.057955996404684636,1.1855,1.2249,2.3913439402244756,0.04636997585567369,-0.20497750000000003,-72.42290609088315
1.1913,1.0991,1.4833,1.2349,0,1.0,405,0.0,0.2595266601498974,-0.09152813234894246,1.1913,1.2349,2.4070214884316785,0.045436876300312984,-0.21025782999999998,-53.54528389740904
1.192,1.0982,1.4789,1.2317,0,1.0,405,0.0,0.25919149773437655,-0.08711384595911179,1.192,1.2317,2.4045516066149863,0.045565616078056266,-0.2108543999999999,-55.97377773598546
1.1912,1.0976,1.4739,1.232,0,1.0,405,0.0,0.2590453505985377,-0.09278135580673795,1.1912,1.232,2.4044337988927156,0.04575184271246302,-0.20986112,-62.496357799409836
1.1975,1.0987,1.71088888888889,1.31517647058824,0,93.1,12,4.4,0.2724243034506616,-0.15132148399576997,1.1975,1.31517647058824,2.4855708651432726,0.038720789241002085,-0.21699325000000003,-34.12973592657081
1.1978,1.0963,1.70588888888889,1.31517647058824,0,93.1,12,4.4,0.2722438480551554,-0.1596068092488435,1.1978,1.31517647058824,2.48622006371619,0.03880962200824791,-0.21684813999999997,-33.99068490311315
1.1981,1.0995,1.69966666666667,1.30494117647059,0,93.1,12,4.4,0.2716450903832086,-0.12581806603440507,1.1981,1.30494117647059,2.475718422036403,0.039034326357490094,-0.21781094999999984,-33.5239985110074
1.207,1.1079,1.74277777777778,1.30952941176471,0,93.1,12,4.4,0.27261876868562795,-0.10533560822063152,1.207,1.30952941176471,2.4869746761079474,0.03765409743107517,-0.22933530000000002,-36.99248357125691
1.2074,1.1061,1.737,1.31352941176471,0,93.1,12,4.4,0.27235888436244876,-0.1286538473794703,1.2074,1.31352941176471,2.4921511168560153,0.037699850066185654,-0.22940514000000012,-36.60809204419411
1.2068,1.1075,1.73055555555556,1.31764705882353,0,93.1,12,4.4,0.2719946874688426,-0.14760789507296487,1.2068,1.31764705882353,2.4964275063253867,0.03780376945570262,-0.22903099999999998,-35.96106765545195
