A2,A6,A7,A9,class,contam,num,std,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11
1.133,0.9264,1.5684444444444443,1.2902352941176471,0,1.0,1,0.0,-7.40620222850065,-3.6568961714537265,1.2902352941176471,-0.3146484716815604,0.8772814556423096,5.985816736330078,-0.910323797214875,-4.200197112095289,0.9723598156800001,-1.3888741596668996,0.2520862627668222
1.1283,0.9383,1.6076666666666668,1.3058823529411767,0,1.0,1,0.0,-7.768481027873599,-3.893304882251055,1.3058823529411767,-0.4960744742118111,0.9073701627633591,6.231784031745503,-0.953202892503174,-4.0424320834604615,0.9933630939870002,-1.2862570278560859,0.2644053207094968
1.1285,0.9381,1.6011111111111112,1.31,0,1.0,1,0.0,-7.857930319509403,-3.8474771976405555,1.31,-0.5142787420263178,0.9003185219982506,6.175608798843486,-0.9521063856898611,-4.09895512444792,0.9931156718850002,-1.2912590404838866,0.2638950764037148
1.1268,0.9395,1.5945555555555555,1.299764705882353,0,1.0,1,0.0,-7.67145008644397,-3.823072473631873,1.299764705882353,-0.47774429378232136,0.9077745919711943,6.17471516385403,-0.9423403848437371,-4.1016546712693795,0.9945815697000001,-1.3049852956668282,0.26547099185737505
1.1697,1.0244,1.6688,1.3406,1,465.9,16,2.7,-9.142579844364466,-4.801736125066917,1.3406,-1.0293038088713335,0.9320209316627186,7.001693874764373,-1.0445197557230756,-4.137033946701371,1.2274777525919998,-0.7408440357282862,0.30624016302147095
1.1697,1.0231,1.664,1.3394,1,465.9,16,2.7,-9.110138957535428,-4.76443205533597,1.3394,-1.013064625042037,0.928992338222274,6.965947762105809,-1.0398786906968256,-4.158430144733944,1.2243643036169998,-0.7565169197731452,0.30511952852345087
1.1694,1.0249,1.6588,1.3368,1,465.9,16,2.7,-9.074115410109021,-4.739946436663598,1.3368,-1.0085861348254324,0.9299999044540294,6.949704079874513,-1.0357285638317457,-4.187249046831231,1.2283611596939998,-0.759875054036125,0.3062934772375621
1.1713,1.0101,1.6529,1.3322,1,465.9,16,2.7,-8.848445775899695,-4.648669908469078,1.3322,-0.8817106812645097,0.9134930234206184,6.847867735011015,-1.0196357903814066,-4.160141123496663,1.195079744313,-0.8381450793353791,0.2947637699502813
1.1705,1.0092,1.6481,1.331,1,465.9,16,2.7,-8.820867888188866,-4.610071251186381,1.331,-0.8720794251896157,0.9120946528551046,6.813910820203287,-1.0156454622746247,-4.18198296885114,1.1921362711200003,-0.8526503613581284,0.2943369802106643
1.1708,1.0083,1.6428,1.3278,1,465.9,16,2.7,-8.749267652017531,-4.577107564354869,1.3278,-0.8456392060183742,0.9100732925445104,6.785398010398724,-1.0093225238272683,-4.201198786280093,1.1903159364120002,-0.8676461746510267,0.29332554419618134
1.1738,1.0227,1.6395,1.3252,1,465.9,16,2.7,-8.81871350600777,-4.638963977568565,1.3252,-0.9020807643777133,0.9183115346250154,6.854093147085056,-1.0116025060687457,-4.268623244124975,1.227695367402,-0.805835026492864,0.30161778859736454
1.1736,1.0215,1.6355,1.3243,1,465.9,16,2.7,-8.794097743584766,-4.6066462193097575,1.3243,-0.889786976156996,0.9159301154711809,6.823277214627854,-1.0079082237597377,-4.287687026809922,1.2246072966000001,-0.8193840205823624,0.30070780244519496
1.1735,1.02,1.6301,1.3217,1,465.9,16,2.7,-8.731547794045559,-4.56708105437643,1.3217,-0.8652347885530207,0.913514281488233,6.78795783384958,-1.0018660740369274,-4.30883201483463,1.2209094,-0.8376589650146133,0.29947523730063536
1.1846,1.042,1.5776,1.289,0,73.6,10,6.0,-8.28970091941232,-4.413393950610094,1.289,-0.7460740159543185,0.9087998414454524,6.683786892779928,-0.9516457867600825,-4.692087937828078,1.2861960344000003,-0.8404033255802696,0.3063886401510563
1.1843,1.0411,1.5732,1.2881,0,73.6,10,6.0,-8.270432316131386,-4.379501389839453,1.2881,-0.7366531690492367,0.9065741791657763,6.651672950679659,-0.9480208320355891,-4.721487254577036,1.2836499914029995,-0.8533987878227252,0.3057100418254545
1.1837,1.0394,1.5686,1.287,0,73.6,10,6.0,-8.240867812886183,-4.340031715952406,1.287,-0.7230569751391385,0.9041345825388607,6.614469291016446,-0.9438749741712024,-4.747535223699679,1.2788130885320002,-0.8707309796429703,0.30462965374079926
1.1852,1.0366,1.5436,1.2739,0,73.6,10,6.0,-7.98864942925107,-4.188666089150563,1.2739,-0.6261991196616868,0.8941849400720318,6.480169668852104,-0.917437207968314,-4.907036700105474,1.273544286512,-0.9344722918467534,0.30070956320070147
1.1845,1.0375,1.5389,1.2708,0,73.6,10,6.0,-7.941338310593775,-4.163006567221116,1.2708,-0.6170776478579268,0.8954702640238271,6.4643530805142975,-0.9131279925742573,-4.942179588864647,1.2750032031250005,-0.9420308812369855,0.30143466987641987
1.1855,1.0397,1.5354,1.2677,0,73.6,10,6.0,-7.9024445693774386,-4.158126567208691,1.2677,-0.6076761845113483,0.8960040511938313,6.465068351761193,-0.9094462139250405,-4.977144865528815,1.281497154695,-0.9398005548534254,0.302237125947457
1.1866,1.039,1.528,1.2587,0,73.6,10,6.0,-7.7300359865625925,-4.126387648329778,1.2587,-0.5510854592506013,0.8957936542381817,6.447040708820481,-0.8978711585190507,-5.007096141951205,1.2809596185999998,-0.9613460680273533,0.30082641065110666
1.1869,1.0379,1.5229,1.2553,0,73.6,10,6.0,-7.6629864252778015,-4.095075675798153,1.2553,-0.525683656102847,0.8938221444774366,6.419890445402732,-0.8918328220168105,-5.037191610445919,1.2785718950290001,-0.9771229551361182,0.29966945230994974
1.1873,1.0368,1.5187,1.2556,0,73.6,10,6.0,-7.667005943653944,-4.0636702776290115,1.2556,-0.5190168847172593,0.8895999274895067,6.3843295025640305,-0.8889226625133761,-5.076569909419524,1.2762931691519999,-0.9880708223950538,0.29850926687773527
1.1951,1.0684,1.759777777777778,1.3105882352941178,0,92.6,11,8.2,-8.709158162506512,-5.902840677729536,1.3105882352941178,-1.0123875946505916,1.0044236977115983,8.092972635617523,-1.0886229226702242,-3.674836434414214,1.3641810270560002,-0.29384121493039306,0.327636733777539
1.1943,1.0672,1.7534444444444444,1.3249411764705885,0,92.6,11,8.2,-9.028812572915816,-5.809160574178465,1.3249411764705885,-1.0950031081011977,0.990180490225327,7.968347966140711,-1.0963212501298374,-3.754667103126595,1.3602071877119999,-0.3106202112911971,0.32694393642156844
1.1945,1.0682,1.7472222222222222,1.3229411764705885,0,92.6,11,8.2,-8.999986833688611,-5.7714313674546505,1.3229411764705885,-1.0859371801055497,0.9887531408599614,7.936830732980314,-1.091224920571785,-3.7835485748214928,1.3629857061800001,-0.3205752615917321,0.32725807926100914
1.1984,1.0838,1.7713333333333334,1.3192941176470587,0,92.6,11,8.2,-9.015443464972508,-6.080367615296484,1.3192941176470587,-1.1420502766998473,1.013221076711552,8.245414202121722,-1.1097812091325705,-3.6913901866671583,1.4076675320960002,-0.16960684803278436,0.3371186129330501
1.1977,1.0868,1.7666666666666666,1.3192941176470587,0,92.6,11,8.2,-9.04756223948357,-6.0552207810420855,1.3192941176470587,-1.1611394148241505,1.0145337976448086,8.227330002453176,-1.1088038067282064,-3.7226809872309063,1.414644479248,-0.16632329450068717,0.33936753120384544
1.1982,1.0876,1.7586666666666666,1.3171764705882352,0,92.6,11,8.2,-9.016543976336893,-6.002963068061564,1.3171764705882352,-1.147946393204763,1.0114633164380904,8.181182826814702,-1.1021950766728599,-3.7604000320965065,1.4173193392319998,-0.1819305943510532,0.33929364969493236
1.2063,1.0938,1.7585555555555554,1.3185882352941176,0,92.6,11,8.2,-9.094791669451586,-6.0811662743570825,1.3185882352941176,-1.15455227215423,1.0024764054677742,8.226707178387182,-1.1026977554019393,-3.794879597653218,1.4432154381720002,-0.12963191221876524,0.33928476778611955
1.2058,1.0977,1.7523333333333333,1.3103529411764705,0,92.6,11,8.2,-8.950722092643984,-6.068392842004416,1.3103529411764705,-1.1260214846515038,1.009628356284267,8.242525341407001,-1.0942094413565036,-3.8098184000831172,1.4529230306819996,-0.12835441061388586,0.3419593654511536
1.2047,1.0952,1.7467777777777778,1.3205882352941178,0,92.6,11,8.2,-9.16968745136005,-5.979016130621415,1.3205882352941178,-1.1789200302793796,0.998173070023795,8.131560068040029,-1.0984734489450665,-3.8696462357879313,1.444993124288,-0.15485060906134507,0.34055771889619485
1.1612,1.0524,1.6434,1.3371,1,185.9,20,4.7,-9.351075455466594,-4.7164312938991735,1.3371,-1.205325392891095,0.959281742662968,6.98588558217696,-1.0446934330213224,-4.382082721046935,1.286082136512,-0.6751311927766599,0.3290345539104104
1.1609,1.0556,1.6394,1.3347,1,185.9,20,4.7,-9.33020243754865,-4.705580434139605,1.3347,-1.2091440490127738,0.9620796520667451,6.985086617627582,-1.0420780235542522,-4.413834709065998,1.2935808398240003,-0.6699368911457402,0.33122751640548254
1.16,1.0564,1.6328,1.3326,1,185.9,20,4.7,-9.299152095158934,-4.662240919732374,1.3326,-1.2030140567734469,0.9619347121297215,6.951009092025392,-1.0370818928857608,-4.456184303307068,1.2945379135999997,-0.6815692920176604,0.3319356292331222
1.1569,1.0198,1.6232,1.3326,1,185.9,20,4.7,-8.991195810006536,-4.4214083908915205,1.3326,-1.0034415479028587,0.9281017478900224,6.682344959539398,-1.0134172054651536,-4.3741018382086345,1.203166791076,-0.8673250391750091,0.30760085174086876
1.1566,1.021,1.6185,1.3296,1,185.9,20,4.7,-8.941318971491203,-4.398942619535883,1.3296,-0.9932522024157637,0.929075619155084,6.667985712953387,-1.0089771811168258,-4.3998332989016005,1.2056872605999998,-0.8724988594044465,0.30837148525676594
1.1568,1.0192,1.6132,1.3279,1,185.9,20,4.7,-8.894933148026027,-4.359695054620634,1.3279,-0.9705713222489236,0.9252640691899937,6.62928221329638,-1.003353819382353,-4.424753358332232,1.2016475627520002,-0.8901677565723891,0.30676254944792813
1.1564,1.0098,1.6042,1.325,1,185.9,20,4.7,-8.761731853213641,-4.263318757506871,1.325,-0.8983548339275096,0.9142434005903902,6.529916327308885,-0.9908575094635769,-4.440771399374054,1.1791765006560002,-0.9480178649856716,0.30000788093346364
1.1552,1.009,1.5983,1.3219,1,185.9,20,4.7,-8.695867423247217,-4.221098333600841,1.3219,-0.8803560388192513,0.9141900763510329,6.496791529779346,-0.9850327626513259,-4.466583003989023,1.1760871711999998,-0.9647206462457385,0.2997948614114924
1.1558,1.0104,1.5924,1.3186,1,185.9,20,4.7,-8.644080914654179,-4.1966665178715985,1.3186,-0.8658120425465778,0.9134127191189465,6.477510078396927,-0.979399834667159,-4.504414300425547,1.1799656513279997,-0.9698342560989603,0.3001780950436132
1.1583,1.0365,1.5299,1.2782,0,54.8,19,4.9,-8.106542198111162,-3.972020853495124,1.2782,-0.7650268103295915,0.9246799166006023,6.349441327758323,-0.9234985390787317,-5.010975761234944,1.244399045175,-0.9886941039269823,0.3137467906549978
1.1575,1.0363,1.5263,1.2755,0,54.8,19,4.9,-8.055877321445482,-3.94890111154474,1.2755,-0.7522961871146469,0.9255565104963349,6.333930479274891,-0.9196209007635155,-5.032061876360709,1.243059726175,-0.998463519655671,0.313834302261733
1.1578,1.035,1.5215,1.2735,0,54.8,19,4.9,-8.012193103559163,-3.917378364849152,1.2735,-0.7324780066532612,0.9224572886638558,6.302846131893471,-0.9145600641873406,-5.064662795772558,1.2402643049999997,-1.0126591715015527,0.3125300235243243
1.162,1.0442,1.5272,1.2807,0,54.8,19,4.9,-8.225036975376408,-3.9954734948801773,1.2807,-0.8027260427022954,0.9221890022070969,6.3650542854862895,-0.9257253008648354,-5.105686555354436,1.26699092968,-0.9545652832761786,0.3169487995715944
1.1627,1.0448,1.5226,1.278,0,54.8,19,4.9,-8.181739830392294,-3.975103322650581,1.278,-0.7873071630822354,0.9207734552510864,6.348053669160979,-0.9209777347406566,-5.146785124939879,1.269211505408,-0.9608508965826452,0.3167450806957356
1.1614,1.0453,1.517,1.279,0,54.8,19,4.9,-8.216187311633577,-3.932846972475171,1.279,-0.7997921857323343,0.9191625965479343,6.308427185014351,-0.9190809842298453,-5.213325227559021,1.2690061373259998,-0.9687397663153456,0.31745923500867224
1.1685,1.0594,1.516,1.2729,0,54.8,19,4.9,-8.207780909083095,-4.020710162329261,1.2729,-0.8097590626409088,0.9240754872315735,6.404550103229644,-0.9176092078459535,-5.306198692815222,1.3114406886599999,-0.9077012486355267,0.323310650533018
1.1694,1.0614,1.5117,1.2706,0,54.8,19,4.9,-8.184363192965007,-4.007400302182736,1.2706,-0.8029075570682295,0.9234420916775409,6.395544740918771,-0.9138878669661106,-5.361308703496055,1.3174109112239998,-0.9072937208589336,0.3239588702238399
1.1681,1.0596,1.5066,1.2679,0,54.8,19,4.9,-8.123492162787889,-3.9656398947035316,1.2679,-0.7836095734776857,0.9227729665980735,6.360866705696721,-0.9085905378390268,-5.392435588015587,1.311486798096,-0.927250087519103,0.3231273078927215
1.14268899134514,1.04797451155663,1.48915101090723,1.27414552676882,1,332.9,14,2.1,-8.191601264353606,-3.691775796109831,1.27414552676882,-0.8616130941440217,0.938024841814509,6.143772107212545,-0.907680115961384,-5.495477341437327,1.2549588439304915,-1.0283416019847702,0.32757721200601025
1.14090133462752,1.04556853530839,1.48198466702635,1.26309056702629,1,332.9,14,2.1,-7.960197992820354,-3.6485651833364585,1.26309056702629,-0.7965726220139514,0.942465687257179,6.123965205237641,-0.8951322627725672,-5.505327729371786,1.2472488119494316,-1.0600816391920618,0.32645754704723784
1.14193629377983,1.04737301749457,1.4747420854446,1.27414552676882,1,332.9,14,2.1,-8.211475363998277,-3.5953697752820126,1.27414552676882,-0.8583538846164321,0.9296397157083262,6.046258650691569,-0.8989372255240555,-5.674465737661825,1.2526929664382154,-1.0530502577220626,0.32672253159690134
1.15237997249858,1.06619118886477,1.67189277986974,1.29085079926863,1,332.9,14,2.1,-8.409831086247786,-5.028734186354679,1.29085079926863,-1.0546859648725717,1.0398628417290434,7.4495946890668705,-1.0371610434982923,-4.03970555123363,1.3099836651220742,-0.5960753586986076,0.3448713115304974
1.15256814688991,1.06378521261652,1.66266801806562,1.27697068314746,1,332.9,14,2.1,-8.110408004846517,-4.979988011880687,1.27697068314746,-0.9585378545085372,1.0426663058093533,7.429666678095728,-1.0190638985549045,-4.0373616533374355,1.304291040492156,-0.6354432853751035,0.342614314372122
1.15162727493327,1.06292593538501,1.65435810867183,1.28802564288998,1,332.9,14,2.1,-8.3474040794679,-4.888353918127601,1.28802564288998,-1.0194522040670544,1.0293999312246453,7.3146818496619455,-1.0227533671007336,-4.132208774808282,1.3011217897362695,-0.6504713361120986,0.34210392658210553
1.15567302434684,1.04969306601967,1.53283521350027,1.28937680463629,1,332.9,14,2.1,-8.445527167561927,-4.011182593748824,1.28937680463629,-0.9081460582444011,0.9343465617283525,6.394476148476198,-0.940712592877665,-5.1103983658353185,1.2733847160417986,-0.9239843481815715,0.32434264182223344
1.15539076275985,1.05166940365215,1.52444906640562,1.27279436502251,1,332.9,14,2.1,-8.131590817058877,-3.9907140334580684,1.27279436502251,-0.8272055363012474,0.9435743611915037,6.411460460418899,-0.924562403198889,-5.131776666602828,1.2778720443850586,-0.942930863983789,0.3253865862548372
1.15557893715118,1.05063827097433,1.51613915701183,1.28114700127241,1,332.9,14,2.1,-8.308829377050207,-3.918547935394053,1.28114700127241,-0.8644283749767232,0.9310951872899326,6.318576491597284,-0.9250026513430867,-5.257877038514371,1.275575151217965,-0.9538948451302156,0.3241172132887356
1.11690909973307,1.02253990550377,1.42412025207326,1.27549668851512,0,33.0,18,0.9,-8.123061523170927,-3.109726307920889,1.27549668851512,-0.8327376754264177,0.9151914081093846,5.588626812316669,-0.8681690999755023,-6.122182069198638,1.1678265935589125,-1.2359551382279186,0.31992767930416166
1.11606231497209,1.02168062827225,1.4167251950898,1.27832184489377,0,33.0,18,0.9,-8.186296195914558,-3.0572817681935813,1.27832184489377,-0.8448792535985933,0.9090414323491829,5.5299535405584255,-0.8655367361869104,-6.243868222969016,1.1649807840231576,-1.2457021359203537,0.3193355807650325
1.11719136132007,1.02168062827225,1.41032122821752,1.26714405226522,0,33.0,18,0.9,-7.972253926600741,-3.040244743557876,1.26714405226522,-0.7810083978990304,0.9110706891194168,5.5274587436813825,-0.8536392947128906,-6.28546740963306,1.1661593179473149,-1.2626901595579518,0.31834307535783984
