B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
10123,9336,8375,8126,9175,10031,9691,1,185645937.2791764,-9.743909988208806,8.495053456367122e+16,-0.000132449406982405,8375.0,185683840.4235502,-1.4271630047705467e+27,-11.040951554068606
10063,9256,8271,7940,8803,9426,9199,1,170188207.2652429,-5.677808011304635,4.606834481762832e+16,-0.0001333596083033663,8271.0,170224133.4386812,-2.8109823080933124e+26,-6.70059111165723
9969,9158,8154,7839,8953,9485,8992,1,171747947.90342343,-8.07685331826835,6.050976958627643e+16,-0.00014059025273396313,8154.0,171782834.42984226,-5.239131102436921e+26,-9.70865364374065
10194,9422,8489,8271,9371,10052,9583,1,188869959.07452744,-12.275379110469753,1.0726382482745254e+17,-0.0001472434810238413,8489.0,188907235.41644594,-1.3746679548737336e+27,-14.154537882876998
10075,9297,8348,8135,9216,10351,9812,1,191588940.8750955,-12.270708194152848,1.0523700749748102e+17,-0.00013467762408179483,8348.0,191628062.41961247,-2.2684747875263874e+27,-13.707134495364997
10049,9239,8257,7978,8838,9663,9297,1,174641220.81523108,-6.338671139507494,5.130137108441149e+16,-0.00013661440987632748,8257.0,174678050.43668306,-7.335364689515618e+26,-7.432892583252849
10044,9247,8263,7955,8790,9478,9218,1,170918474.37058675,-5.754437521145042,4.652285701707668e+16,-0.00013573323695006512,8263.0,170954685.43835708,-3.8471125678192014e+26,-6.781392845695961
9973,9177,8217,7922,9541,9782,8930,1,183065671.34813538,-194.68937954594168,1.4021192274471278e+18,-0.0001566838413967095,8217.0,183099475.4034578,-1.1047700672594936e+27,-234.9673154286946
9945,9117,8141,7798,8982,9551,8992,1,172828601.8679062,-9.130261927774871,6.707477332604977e+16,-0.0001386299396334639,8141.0,172863548.42729044,-6.964180942671934e+26,-10.880367028668681
10012,9191,8184,7867,8899,9432,8972,1,170589958.43542877,-6.935762612227647,5.2654542870451464e+16,-0.00014100824806803915,8184.0,170624879.43391076,-3.839058810447672e+26,-8.390202297892793
10046,9247,8262,7972,8960,9582,9165,1,174423663.91345507,-7.279748326242,5.768707458561107e+16,-0.00014148878441229916,8262.0,174459473.43118563,-5.763790155475939e+26,-8.648656722268784
10081,9270,8273,7969,8927,9488,9044,1,172617759.88142464,-6.5432563463605025,5.139868637371187e+16,-0.0001439966037693822,8273.0,172653135.43441933,-3.6519036595951734e+26,-7.902536246680306
10126,9323,8332,8069,9020,9783,9399,1,179412643.63666347,-7.33790723663885,6.155602234097833e+16,-0.00013756849931942274,8332.0,179449568.431553,-8.59717474711514e+26,-8.594146663231651
10161,9385,8463,8272,9369,10711,10249,1,200833104.87688142,-15.131381371847457,1.408592531625735e+17,-0.00012740022112243886,8463.0,200874093.41515917,-3.2840856093064345e+27,-16.293362291227922
10771,9934,8879,8256,9866,9416,8695,1,186404347.9289734,-9.17793036573142,7.960481480819094e+16,-0.0001467448959096155,8879.0,186436799.42045146,1.0850005059472602e+27,-11.919627754011737
10785,9909,8814,8155,9696,9257,9103,1,181450519.27244404,-6.6660893861173705,6.420421525706811e+16,-0.00011568746717398833,8814.0,181483484.4296784,1.3378891236146927e+27,-8.286666308752837
10846,9953,8849,8221,9564,8901,8975,1,173688835.44747162,-4.8079356228891,4.772980642824721e+16,-0.00011865444463208849,8849.0,173720816.43740758,2.0437874982399732e+27,-6.121456165562798
10085,9289,8297,8035,9045,11038,11043,1,202325727.95171595,-10.26770394954111,1.0414607828285837e+17,-9.574536200576332e-05,8297.0,202370691.4290095,-4.29902955011349e+27,-10.199556223033968
10055,9251,8260,7960,8939,9677,9523,1,175987716.29685298,-7.142095675447285,6.05717977695923e+16,-0.00012494144473933357,8260.0,176024629.43269333,-7.649238041854598e+26,-8.170001980119004
10041,9256,8254,7968,9066,9536,9120,1,174683442.66757974,-8.462282063179122,6.675166802901278e+16,-0.00014319995951197895,8254.0,174718591.42672616,-4.833743387186242e+26,-10.12260847789516
10025,9232,8248,7961,8930,9660,9338,1,175408394.67181978,-7.287746649727218,5.9139285026231224e+16,-0.00013438085951682625,8248.0,175444919.43160132,-7.500319719293707e+26,-8.483017443521547
10756,9867,8807,8311,10381,9466,8494,1,191637090.22584933,54.785592867087836,-4.527156027148959e+17,-0.00016983501828360604,8807.0,191667567.4015293,8.802247111162799e+26,73.80071775356747
10628,9732,8589,7996,9137,8539,8264,1,161091952.6756771,-3.6557971469942228,3.018384196364462e+16,-0.00013948804539666427,8589.0,161122390.4492937,1.7854659903625444e+27,-5.001471755039164
10746,9855,8696,8090,9230,8648,8493,1,165015958.66727206,-3.6117467799126466,3.2175717842883796e+16,-0.00013146476618242393,8696.0,165047079.4494159,1.9679582356343693e+27,-4.859363286302569
10897,9974,8827,8200,9219,8500,8393,1,163109810.95735133,-3.0492516508285146,2.80486838083787e+16,-0.00013616593706195588,8827.0,163140499.45466164,2.4221924998921025e+27,-4.191257251932744
10010,9200,8171,7847,8642,9822,9831,1,175204987.88784963,-5.542512282708862,4.850507104407787e+16,-0.00010985350914487751,8171.0,175244123.44541746,-1.0827999829872691e+27,-6.128871709838689
10005,9162,8120,7722,8525,9809,10059,1,173451902.36281145,-5.0672516236798,4.585559916435724e+16,-9.620147568375157e-05,8120.0,173491782.45154226,-1.0963056410296822e+27,-5.438478227595385
10704,9815,8661,8020,8929,8370,7992,1,156857026.50291014,-2.7657567620755428,2.2185574072175588e+16,-0.00015027255394151287,8661.0,156887279.4603382,2.0202331618696336e+27,-3.9227566029890846
9996,9190,8161,7840,8615,9953,10008,1,177173045.91184938,-5.614851447510416,5.007305151759192e+16,-0.00010590147834612993,8161.0,177213164.44605047,-1.3608569770769222e+27,-6.093177138727721
10771,9874,8756,8130,9420,8531,7976,1,164567745.64902273,-4.13165406773511,3.3057793249600116e+16,-0.000163579919200944,8756.0,164597113.4413998,2.1160033719601003e+27,-5.891606392619186
10697,9783,8676,8046,9069,8417,8198,1,158647019.5051438,-3.162803999621475,2.645065823907389e+16,-0.00014164907860047008,8676.0,158677283.45347705,2.023658441063943e+27,-4.352806928142013
10781,9878,8754,8127,9237,8562,8332,1,163632009.28697976,-3.4627468929038905,3.01903534772032e+16,-0.0001398967146982379,8754.0,163662629.44939744,2.1177496303379326e+27,-4.733834807136524
10721,9828,8749,8123,9743,9128,8705,1,178612549.14512303,-7.981685523010699,7.008465356540355e+16,-0.0001318299206091991,8749.0,178644087.42575076,1.342520561788997e+27,-10.3368000941646
10705,9796,8736,8095,9880,9378,9032,1,184489093.41752434,-12.128769285476922,1.1069225839803979e+17,-0.00011907895958304605,8736.0,184521527.4196594,8.644112991378422e+26,-15.061495457798904
10059,9267,8269,7993,8989,11081,11270,1,202248895.6842253,-9.891860295839084,1.0314630311721491e+17,-8.993459351180625e-05,8269.0,202294735.43063426,-4.478515988181159e+27,-9.597567535248153
10726,9828,8774,8193,10201,9827,9123,1,196791818.34163633,-71.29031080849244,6.423489349154168e+17,-0.00012812469417454702,8774.0,196824982.40745896,2.3337999250521515e+24,-88.31513950450183
10830,9925,8798,8138,9688,8711,7868,1,170819774.88316533,-5.567604479359621,4.299836618120156e+16,-0.00017135718199952132,8798.0,170848842.43297786,2.013283065571311e+27,-8.068418953456403
10737,9835,8672,8067,9071,8597,8277,1,162503817.82994676,-3.170269832444177,2.6883172965305132e+16,-0.00014044138866476494,8672.0,162534881.45599064,1.897758852556071e+27,-4.376094268282621
10673,9786,8671,8037,9419,8756,8224,1,168128598.5040012,-4.874937119538313,3.925868963237177e+16,-0.0001463684647610943,8671.0,168158979.4381554,1.668369713447041e+27,-6.676001844252698
10594,9712,8621,7998,9600,8976,8319,1,173313907.4888761,-7.510195269580094,5.9069378667917096e+16,-0.00014515175932599842,8621.0,173344511.42761594,1.2491430295254772e+27,-10.080802212376135
10636,9711,8658,8054,9736,9153,8533,1,177967264.60027254,-9.861168228714947,8.081918690469493e+16,-0.0001392140923407818,8658.0,177998390.42332646,1.024439621533396e+27,-12.925904860057367
10031,9197,8188,7877,8838,10740,10910,1,193651792.4639732,-8.155743946746995,8.081555890768168e+16,-9.083526834077912e-05,8188.0,193695899.4375228,-3.381854157606195e+27,-8.135941782055776
10591,9675,8618,8070,9859,9525,8676,1,186029196.207028,-17.223537058601142,1.3935110873373674e+17,-0.00014199800552785596,8618.0,186061349.41700593,2.9522261220901146e+26,-22.26166876111002
9985,9169,8101,7763,8574,10128,10443,1,179659364.5584,-5.687070156406153,5.39158556593505e+16,-9.27090019800455e-05,8101.0,179701103.4489617,-1.7628603542098814e+27,-5.926235547652767
9986,9160,8133,7774,8575,10204,10490,1,180925741.56530112,-5.804228182907036,5.493319547865255e+16,-9.239817207866901e-05,8133.0,180967939.44787,-1.9563102410163392e+27,-5.977752366964766
10020,9189,8151,7814,8622,10582,10845,1,188431682.54638422,-6.314829292529724,6.2376586435667016e+16,-8.86766751383234e-05,8151.0,188476001.44738123,-2.847221402990156e+27,-6.334695679892687
10724,9833,8663,8024,9083,8427,7966,1,159375222.02532122,-3.0948627116178797,2.4642648451494148e+16,-0.00015220147260688007,8663.0,159405131.45508647,2.018612735989798e+27,-4.420688026354547
10573,9659,8591,7936,9653,8951,8085,1,172831845.87774226,-8.95866145362659,6.585382066779774e+16,-0.00015281072098672423,8591.0,172861711.4248734,1.1550420028866679e+27,-12.275713814423774
10464,9558,8510,7934,9608,9193,8467,1,176161759.25025755,-10.974779855943805,8.417432375595792e+16,-0.0001418047877297329,8510.0,176193037.42243558,6.285400992205984e+26,-14.312086835093815
10795,9872,8742,8099,9271,8536,8160,1,163374551.88654733,-3.53452249316755,2.9653460802353704e+16,-0.00014547866941616998,8742.0,163404647.44903874,2.0951230688438087e+27,-4.9352100654155535
10874,9938,8789,8115,9130,8384,8006,1,159836251.04726422,-2.84506810254934,2.382706878089879e+16,-0.00014878765728329268,8789.0,159866111.45792195,2.3249239074822008e+27,-4.07214546249001
10734,9823,8665,8010,9372,8783,8037,1,168559383.32240677,-4.382028261314939,3.404373778450524e+16,-0.00015123067645739983,8665.0,168589684.44372037,1.6314502545178372e+27,-6.190743228506419
10792,9871,8772,8105,10293,9240,7891,1,186286384.62495095,-146.71426766808236,1.0598976687299767e+18,-0.00017778355909737223,8772.0,186315359.40799114,1.193586335148688e+27,-210.48058576025713
10012,9180,8151,7828,8782,10512,10931,1,188773146.08932132,-7.474026588805369,7.542396754962546e+16,-8.70628943607492e-05,8151.0,188816543.43991446,-2.7980460192605286e+27,-7.436854583805859
9989,9173,8122,7772,8619,10380,10825,1,184637555.9730809,-6.213711686208615,6.175361414294252e+16,-8.655423188738971e-05,8122.0,184680959.44657978,-2.384806851036498e+27,-6.227239490637196
9981,9187,8152,7849,8785,10529,10866,1,189183779.5622568,-7.6363239542699715,7.578534734867054e+16,-9.0378175012067e-05,8152.0,189227187.43807548,-2.819349972676329e+27,-7.642411841432307
9989,9154,8152,7797,8695,10687,10952,1,190707667.30483305,-7.212951340066265,7.10742644118838e+16,-8.71367234897946e-05,8152.0,190752262.44213095,-3.220694896993612e+27,-7.099152136144116
10496,9557,8502,7887,9329,8961,8185,1,169206569.26468116,-6.0472394977603345,4.4538619555571144e+16,-0.000146764473556197,8502.0,169237445.43567464,9.219149217321205e+26,-8.153962242978162
9986,9153,8097,7761,8709,9477,9141,1,169242216.8020668,-5.774533933490027,4.476532828209616e+16,-0.0001262551735153812,8097.0,169278173.443121,-4.971638715943696e+26,-6.867581556072773
9884,9041,8045,7721,9406,9654,8885,1,178054034.52620673,-104.91765871313603,7.30623391657381e+17,-0.00014211145814104945,8045.0,178087337.4084799,-1.0125504186243192e+27,-126.43193797941875
9880,9027,8019,7671,8965,9494,8823,1,170781872.52041632,-10.225826405976976,7.103476158136499e+16,-0.00013832081272876907,8019.0,170816047.42753813,-6.985455469783579e+26,-12.390197062618673
9896,9020,7947,7559,8412,8992,8656,1,156714539.717458,-4.37106755078359,3.078965001561382e+16,-0.0001284419115338064,7947.0,156748543.45476198,3.4709025487261573e+25,-5.426597292663134
9864,9002,7933,7552,8432,9058,8771,1,157882800.1051808,-4.63674626870669,3.3033152442710344e+16,-0.00012540398795022137,7933.0,157917171.45239553,-7.081775531717715e+25,-5.665359644013679
9862,9031,8067,7784,9502,10215,9241,1,189278987.46757638,85.23993431072257,-6.062927669477085e+17,-0.00013974996534360133,8067.0,189314594.4023415,-2.213724404101698e+27,98.62240629772691
9940,9115,8113,7811,9210,9754,9171,1,178706967.28741005,-16.464960662797594,1.2362636019461451e+17,-0.00013498495464210424,8113.0,178742049.4182666,-1.1007823433935044e+27,-19.380529010376808
9916,9081,8055,7739,8984,9734,9071,1,175809155.9641837,-10.15127265086819,7.395506736146726e+16,-0.00013447046118551686,8055.0,175844709.42807797,-1.0515259772480388e+27,-12.071976999890131
9867,8986,7989,7642,9222,9698,8773,1,176547457.9323347,-25.986881033332807,1.734631329777429e+17,-0.00014176351542855326,7989.0,176581183.41658622,-1.1106060296221856e+27,-31.59732867920391
9863,9032,8006,7645,8749,9293,8699,1,165204770.89959288,-6.888843831092896,4.731765285186891e+16,-0.00014007893351568188,8006.0,165238832.43633303,-3.626038828297377e+26,-8.45723998247015
9905,9019,7987,7618,8756,9234,8728,1,164100609.2819668,-6.732883887084569,4.713818972973886e+16,-0.00013303236368858863,7987.0,164134349.4389315,-2.956886454291005e+26,-8.273004641856252
9861,8986,7934,7536,8450,9181,8724,1,160045265.06861278,-4.8987963373903805,3.3913427587835916e+16,-0.00012773631717385775,7934.0,160079915.4512552,-2.4856934933688616e+26,-5.992149177083839
9962,9137,8114,7802,9027,9778,9250,1,177571551.99599943,-10.027205871167231,7.684646424045173e+16,-0.00012999528049976948,8114.0,177607591.42742467,-1.0863755540797934e+27,-11.742398413050386
9896,9016,7961,7590,8525,9166,8726,1,160746453.92819798,-5.07806897470829,3.5714183344488412e+16,-0.00013038319280148932,7961.0,160780805.44929802,-1.9595559284492602e+26,-6.252151154198508
9837,8990,7976,7599,8747,9210,8697,1,163324109.0545256,-7.114163198078334,4.869562282371329e+16,-0.00013591722745080344,7976.0,163357769.4355497,-2.9871124710000927e+26,-8.687125165434505
9894,9039,7952,7565,8473,8971,8781,1,157066193.2411274,-4.562785555887691,3.321581578883738e+16,-0.00012343117734426052,7952.0,157100151.45197123,8.627208155632976e+25,-5.592290590305714
9899,9040,7955,7552,8311,9012,8816,1,156332368.0137724,-3.9788780263594052,2.9042592679401508e+16,-0.00012118123556398534,7955.0,156367211.45933622,3.4884167129005646e+25,-4.849461324548641
9905,9042,7992,7611,8528,9415,9077,1,165385507.401775,-5.266216603038228,3.916015501729317e+16,-0.00012014943915211759,7992.0,165421549.4488982,-5.255659766395597e+26,-6.226066531583099
9909,9061,8013,7676,8879,9675,9153,1,173533706.9376513,-8.550370968173477,6.342190986682477e+16,-0.00012542528434171968,8013.0,173569499.43338293,-9.589314912739088e+26,-10.0754068526476
9848,9007,7962,7592,8625,9015,8733,1,158919012.40345392,-5.679784524655845,4.02493944444687e+16,-0.00013046967189607144,7962.0,158952479.44210896,-1.0447743315431038e+25,-6.946224247562925
9907,9074,8049,7702,8869,9525,9096,1,170871798.22371456,-8.074776991713787,6.007859886072223e+16,-0.00012766546190436237,8049.0,170907074.43261844,-6.954507744640936e+26,-9.533169573722564
10171,9251,8170,7666,8344,8654,8821,1,152233388.50605834,-3.0609528368433407,2.4904187095071892e+16,-0.00011166763531360035,8170.0,152267129.46764156,7.594188666268752e+26,-3.777774759551959
10206,9288,8184,7704,8472,8833,9072,1,156839667.8270808,-3.3899064432062795,2.897894417514305e+16,-0.00010650453644720341,8184.0,156874079.46378636,6.253192713874088e+26,-4.103457475906013
10105,9194,8055,7578,8166,8745,9375,1,151777587.05194256,-2.916809522072145,2.6093758022522104e+16,-9.323308862214147e-05,8055.0,151813199.47506317,5.763360289139467e+26,-3.4015245549433843
10219,9287,8241,7716,8322,8644,9263,1,152177483.46805602,-2.913550537915312,2.646301538494112e+16,-9.790874608460131e-05,8241.0,152212195.4692818,8.726968105593956e+26,-3.416678271636171
10709,9810,8666,8105,8885,8623,8508,1,161174804.9148976,-2.8478768697755994,2.5358657654751436e+16,-0.00013412959201926768,8666.0,161206984.46223143,1.837468860443733e+27,-3.824884593220368
10427,9537,8389,7857,8538,8516,8584,1,153894097.53070095,-2.732364823277178,2.314722609709529e+16,-0.00012211191365027913,8389.0,153926699.46840328,1.3727611373648382e+27,-3.561885928623706
10869,9957,8863,8280,9284,8896,8672,1,171135511.2189338,-3.592684828949985,3.363427071707129e+16,-0.00013710540386154015,8863.0,171167935.4494306,1.9392022735173999e+27,-4.761406757648024
10915,10080,8848,8290,9012,8738,8623,1,166793041.6542136,-2.6507592515451615,2.558978176877969e+16,-0.00013666944669572649,8848.0,166825895.46428233,2.3049711055318268e+27,-3.610106763438038
10113,9210,8110,7575,8148,8619,8918,1,149574121.24306703,-2.7773279636978794,2.273759626337264e+16,-0.00010421520715278842,8110.0,149608601.47475728,7.150073748380342e+26,-3.368096877221795
10219,9324,8136,7640,8260,8797,9507,1,154650550.03218526,-2.8607664186239408,2.7096924948225892e+16,-9.003160335599309e-05,8136.0,154686447.4755133,7.176303318856707e+26,-3.335796291309076
10436,9560,8388,7859,8549,8815,8850,1,159596631.4131373,-2.9124735719800112,2.5453177250214624e+16,-0.00011518641491590265,8388.0,159630834.46862167,1.0709668881922744e+27,-3.6968166236939792
11338,10473,9321,8723,9739,9142,8946,1,184744859.70465988,-3.498013529900374,3.8874335281008744e+16,-0.00014340405919880533,9321.0,184778103.44590357,3.1523290803241347e+27,-4.695807327661474
10668,9824,8599,8077,8737,8686,8732,1,161187535.76701188,-2.650578581752553,2.4632281125809184e+16,-0.00012474357710548988,8599.0,161220845.46844184,1.756102321324678e+27,-3.50218136256507
11195,10321,9137,8559,9433,9032,8866,1,178384739.2126016,-3.07148488954948,3.2641935331971428e+16,-0.00013814196740933977,9137.0,178418127.45484713,2.721628044829891e+27,-4.134646573246463
10660,9785,8569,8040,8678,8792,9071,1,162292274.38534412,-2.6657431416390955,2.6241601922297884e+16,-0.00010999683529796817,8569.0,162326695.47106114,1.5797451073306357e+27,-3.383107141583064
10210,9306,8161,7619,8290,8942,9537,1,157306989.0436391,-3.0417700475364735,2.8266688310056604e+16,-8.956188362267487e-05,8161.0,157343431.4728156,5.07753178171712e+26,-3.4962234498976277
10096,9220,8103,7613,8331,8960,9236,1,157221281.922419,-3.3907270249216426,2.8725801172637376e+16,-0.00010145416377469432,8103.0,157256959.46604297,3.505543655411376e+26,-3.9923015853169943
11776,10984,9828,9218,10120,9038,8783,1,190705499.3507689,-3.0331747233070643,3.724515370767096e+16,-0.00018842368749594066,9828.0,190737951.4426168,5.44394794047862e+27,-4.291835533390777
11228,10401,9163,8589,9193,8692,8642,1,170278309.64654854,-2.341363583396628,2.492416060481883e+16,-0.00014723410240700965,9163.0,170311047.46597248,3.303671135812084e+27,-3.2617065487785752
11795,10980,9855,9208,10039,9081,8911,1,190840450.65119803,-2.8708393324170007,3.608835676837717e+16,-0.0001734101027560266,9855.0,190873538.44582158,5.370561304254256e+27,-3.983461629561459
11528,10715,9520,8922,9680,8887,8617,1,181217898.38398007,-2.6487628696681957,2.975621418778813e+16,-0.0001740386026832749,9520.0,181250364.4538341,4.2689641165644786e+27,-3.7649730566610358
10060,9127,8050,7547,8542,9301,9298,1,164303375.96189982,-4.589392259276718,3.723182490389293e+16,-0.00010070260781454885,8050.0,164339368.45569924,-2.4792605335694853e+26,-5.318277199041454
10219,9302,8148,7629,8336,9064,9960,1,159833361.61475274,-3.2135818089671893,3.2258994867975732e+16,-8.150368513610881e-05,8148.0,159870831.47161907,3.538928167568327e+26,-3.5533058782107974
10492,9581,8385,7837,8432,8701,9164,1,156696377.9719921,-2.5731614840915538,2.469602332056643e+16,-9.949634518255391e-05,8385.0,156731112.47675022,1.2646915395653377e+27,-3.1730045993413114
11197,10369,9210,8587,9209,8691,8728,1,170119513.91092303,-2.4137619758704907,2.5852376908739164e+16,-0.0001428409047316169,9210.0,170152397.46229017,3.3033220595342436e+27,-3.276076845793623
11697,10830,9723,9103,9806,8968,8685,1,185030891.9184946,-2.6353350901940105,3.0965110855187064e+16,-0.00018307382509821367,9723.0,185063647.4524156,4.7551539151867865e+27,-3.7262626204227436
12057,11279,10181,9529,10367,9221,9096,1,199564275.07531288,-2.9819731221041694,4.133631732692565e+16,-0.00018914882442827466,10181.0,199597765.43957466,6.884994860635832e+27,-4.125023366120555
11917,11143,10039,9401,10159,9050,8732,1,192750400.7981708,-2.768557430626559,3.4800080660720612e+16,-0.00021587996694853915,10039.0,192783099.44345126,6.192025691342545e+27,-3.9529584148641783
10063,9144,8027,7503,8200,8911,9233,1,154516600.07409447,-3.205321460886343,2.6766993024609228e+16,-9.600904466746265e-05,8027.0,154552383.47175816,2.9611721714446833e+26,-3.750645237675123
10310,9408,8253,7723,8377,9035,9168,1,160651485.14596313,-3.0437522925148426,2.6722143251610576e+16,-0.00010301352213578778,8253.0,160687474.4722989,5.2982538753766155e+26,-3.6812318907777644
11107,10225,9120,8485,9192,8653,8481,1,167983182.12000746,-2.5753691385236386,2.5327774720433396e+16,-0.00015134262949046228,9120.0,168015300.45989963,2.8991619839858356e+27,-3.545813272885286
11206,10359,9244,8612,9317,8800,9063,1,173115307.16978464,-2.6453921933753475,3.0161002536353852e+16,-0.0001281547324712699,9244.0,173148799.45734927,3.304577118999673e+27,-3.4410957048702953
10795,9924,8732,8158,8802,8739,8891,1,163612732.83732614,-2.57561418642664,2.538580680698461e+16,-0.00011838187164508679,8732.0,163646513.4690512,1.9565685482254024e+27,-3.3477521900553513
11797,10982,9911,9283,10174,9154,9246,1,193628489.16635475,-3.2177178195285197,4.330225079483884e+16,-0.00015930621553049813,9911.0,193662023.43933672,5.605638346315043e+27,-4.288154040511707
9841,8915,7804,7290,8072,8837,9466,1,150078206.16009778,-3.4596166185575843,2.854099448119519e+16,-8.60738365498498e-05,7804.0,150114118.47055736,9.141049012172767e+25,-3.870888120020518
9775,8847,7723,7228,7916,8765,9054,1,146892350.6815017,-3.2261305327009455,2.4079118820012904e+16,-9.484948208060673e-05,7723.0,146927694.4760354,8.666330067127702e+25,-3.7657709852324333
9964,9046,7918,7419,8158,8901,8992,1,153097588.2972659,-3.3601616394163605,2.5901344151609296e+16,-0.00010193988930094326,7918.0,153132803.47088638,1.721895713780156e+26,-4.0181680147487215
10270,9323,8194,7628,8247,8591,8809,1,150909967.32406977,-2.6614688042135017,2.2204392796234188e+16,-0.0001047416536707538,8194.0,150943869.4769466,9.063070727169e+26,-3.3152880269287355
10302,9375,8326,7734,8417,8568,8613,1,152408769.82623044,-2.852836408026912,2.3025324848419148e+16,-0.00011681477157677994,8326.0,152441855.46765655,1.0412575398618382e+27,-3.5987124205199286
10334,9402,8336,7761,8530,8681,8772,1,155634313.4100576,-3.0889345652607174,2.58106199096079e+16,-0.0001128984932129872,8336.0,155667691.46434885,9.829252774710695e+26,-3.852404704368067
10815,9929,8859,8254,9050,8616,8671,1,163490832.854752,-2.91382037659107,2.7731030998208016e+16,-0.00013306065492037046,8859.0,163523063.4561432,2.2376443574942728e+27,-3.824205346811861
9662,8715,7570,7064,7652,8579,9288,1,140376680.66145432,-2.8695953693708147,2.211343999400654e+16,-8.318582898317494e-05,7570.0,140412492.48579827,1.303149023423841e+26,-3.2363262358804623
9856,8994,8190,7869,11861,13016,9567,1,271411515.75580335,3.255935196775194,-1.9289151720511736e+16,-0.00016686061580479825,8190.0,271448679.3071885,-1.3762735309155633e+28,3.5511258626656144
9905,9026,8198,7882,11683,13131,9746,1,271891469.6906284,3.661960863733654,-2.2635348852129364e+16,-0.00015767744922149898,8198.0,271929878.3167715,-1.4195514054613746e+28,3.9530501979931616
9887,9013,8185,7907,11689,13160,9725,1,272399910.13540256,3.644778355320886,-2.236544517749399e+16,-0.00016285576054677942,8185.0,272438319.31574965,-1.4380979209553491e+28,3.9533931130319417
9860,8956,8127,7826,11611,13063,9670,1,268628650.21590984,3.669393014265011,-2.2101228014447396e+16,-0.0001581940051459296,8127.0,268666720.31860906,-1.361321173135521e+28,3.9834611658371477
9805,8917,8124,7779,11957,12832,9411,1,267819324.35935992,2.9650867340073335,-1.6864973537542784e+16,-0.0001666817492066968,8124.0,267855167.3024351,-1.2797296799163343e+28,3.2586752444458615
9811,8949,8152,7774,11934,12980,9528,1,271024674.3010487,3.0848116219152586,-1.7799522626797552e+16,-0.00016119758080077658,8152.0,271061339.3027125,-1.3510460380515716e+28,3.338776589849873
9802,8926,8106,7806,11750,13037,9553,1,269515694.45575655,3.361319920263802,-1.9500347115013184e+16,-0.00016529937180291844,8106.0,269553011.310288,-1.3557827117358722e+28,3.6691547991267326
9806,8947,8079,7802,11596,13166,9687,1,270430707.6950472,3.7096448664273582,-2.2041958706033284e+16,-0.00016009274417888827,8079.0,270469137.3172618,-1.3927064904882205e+28,4.028787338372548
9910,9029,8218,7921,11749,13335,9860,1,277035575.8432637,3.662180985300542,-2.289559566053889e+16,-0.00015784107712157457,8218.0,277074629.31400245,-1.556627674197977e+28,3.909889438165545
9840,8975,8125,7787,11598,13130,9711,1,270085023.7095401,3.7319716755836265,-2.241534540574823e+16,-0.00015445669360578706,8125.0,270123489.3178875,-1.3785053260951456e+28,4.018721871148443
9891,9018,8188,7937,11572,13361,9957,1,275063122.8110659,3.9928328009020166,-2.5410881084098036e+16,-0.00015660503666114613,8188.0,275102989.32010937,-1.5532008464164785e+28,4.245668826601396
9822,8962,8149,7845,11814,13137,9654,1,272896580.5584211,3.348458182645182,-1.9841388981911544e+16,-0.00016373838346275853,8149.0,272934311.307913,-1.4318037891576919e+28,3.6185134964556362
9814,8962,8139,7879,11775,13213,9797,1,273959632.8331745,3.443995179706018,-2.096760114488102e+16,-0.00016161421192254562,8139.0,273997980.3091329,-1.4874507426846056e+28,3.687599472659299
9795,8950,8098,7778,11658,13095,9635,1,269823771.5066243,3.55481604813094,-2.086535360256141e+16,-0.0001596319748527926,8098.0,269861759.31353563,-1.3620603905057545e+28,3.8501821230031994
9862,8993,8177,7937,11616,13331,9906,1,274699078.4715465,3.843546239047482,-2.408475903445411e+16,-0.00016034586825517378,8177.0,274738578.316811,-1.5450441729769088e+28,4.094884473543636
9806,8966,8165,7915,11891,13431,9884,1,280091511.27146876,3.373731235686663,-2.0566384160493052e+16,-0.0001636210429457259,8165.0,280130366.30344105,-1.6401927919362594e+28,3.5719944355109567
9846,8961,8131,7819,11692,13259,9923,1,273799207.40632814,3.627188599224455,-2.2585023023408424e+16,-0.00014876252778074203,8131.0,273838126.31463045,-1.4969515340003817e+28,3.827275773300905
9869,9005,8171,7898,11644,13317,9987,1,274943207.8568393,3.7968925798482167,-2.4184731984467428e+16,-0.0001523316344879614,8171.0,274982732.3166113,-1.5400662912599721e+28,4.008538378761815
9840,8967,8167,7883,11947,13299,9785,1,278097244.10352486,3.2458099371143994,-1.9646098721790424e+16,-0.00016166105344844666,8167.0,278135285.3038106,-1.5619473829323768e+28,3.4693249308650524
9827,8973,8137,7905,11774,13311,9809,1,276124662.73040664,3.512468977599827,-2.1431081342141452e+16,-0.00016432590267714562,8137.0,276163316.31023,-1.5370266645439768e+28,3.77907052141043
9798,8932,8095,7815,11588,13195,9694,1,270722826.6988226,3.7233704633602636,-2.202492211716535e+16,-0.00016144658320924615,8095.0,270761399.3162546,-1.4169023274737496e+28,4.021130348168664
9806,8917,8120,7758,12104,12941,9428,1,271997030.5105781,2.835545957658988,-1.6021577652382844e+16,-0.00016484996052377763,8120.0,272032760.297563,-1.3454110564379524e+28,3.1063649696231805
