B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
10076,9234,8568,8266,14519,16249,10785,0,113068972,-14658833860056140832,-797020282473.5614,1.0,-7977649871807.663,2.2543472798995217e-12,8568,1986029545790.0215
10038,9161,8521,8105,15547,14857,9921,0,94307970,-11891556455454788090,-783417601982.0172,1.0,-8058837270187.885,2.465260687742408e-12,8521,1802661252609.4858
10098,9240,8673,8494,14805,16310,10864,0,116091958,-14420038116019527327,-809074791870.5221,1.0,-8384897654531.485,2.098046946337717e-12,8673,2034482439246.1018
10058,9157,8508,8180,14093,15568,10479,0,106381831,-12824983290001376442,-783437254316.9478,1.0,-7342006739920.348,2.5409264536236764e-12,8508,1829478384855.049
10074,9177,8530,8079,14771,15153,10094,0,97345438,-12100794402368545982,-788428518484.5,1.0,-7604376194107.095,2.607225678992245e-12,8530,1777417346460.1577
10089,9222,8640,8404,14528,16184,10763,0,113312046,-13933289690379909540,-803709467747.264,1.0,-8056310238302.8545,2.20831879554125e-12,8640,1965200614594.867
9984,9074,8436,7847,16056,13922,9251,0,80140186,-9921346991350620684,-764104417131.4652,1.0,-7829848944706.111,2.5934133420110265e-12,8436,1626232824054.8962
10062,9193,8586,8153,15340,15898,10550,0,106743860,-14057236572849706014,-794045068655.9468,1.0,-8379347835122.254,2.2123492334579883e-12,8586,2000892275995.8074
10108,9258,8581,8287,14399,16230,10781,0,113070157,-14661881921059450763,-802846247101.0609,1.0,-7896441112827.728,2.2847562543057097e-12,8581,1971413630917.3074
10017,9159,8464,8063,14394,14862,10016,0,96312760,-11337791525868955088,-776455400808.0,1.0,-7211269797123.716,2.7972287907165923e-12,8464,1708960989442.6619
10043,9165,8527,7990,16131,14815,9757,0,89968122,-11999316352813801493,-784703030926.591,1.0,-8386827539569.662,2.3658764124954266e-12,8527,1808677353834.2932
10019,9075,8488,7935,15717,14707,9722,0,89149600,-11450987603810282312,-771595422298.5555,1.0,-7995361545176.898,2.4927855323085997e-12,8488,1753476267811.0195
10042,9188,8610,8238,15143,15642,10441,0,105139920,-12884444295855120350,-794249040562.6315,1.0,-8180812715431.079,2.2757449818715196e-12,8610,1925365472919.0347
10037,9134,8537,8062,15521,14947,10016,0,95571600,-11914340161530807463,-782501357423.4762,1.0,-8043746641369.857,2.4280915792573283e-12,8537,1830656969592.9382
10062,9171,8507,8080,15081,15383,10094,0,97587701,-12964034385344135203,-784853404856.9688,1.0,-7925878789020.14,2.491508562728568e-12,8507,1817458993813.8467
10032,9167,8563,8099,16228,14666,9805,0,91597242,-11518038314640235707,-787324168385.8546,1.0,-8466735284663.709,2.282047521995662e-12,8563,1827770966814.2476
9953,9055,8425,7758,15721,14341,9411,0,82297898,-10418278995474418415,-759146081072.4594,1.0,-7712361919179.93,2.6718987298065935e-12,8425,1644886018261.4927
9971,9092,8440,7812,15853,14803,9700,0,88006820,-11763952992078443560,-764986019269.4429,1.0,-8043672690333.598,2.504380899043625e-12,8440,1762183773183.6494
10030,9111,8544,7911,16601,14568,9579,0,85702113,-11312879912647437894,-780624242113.9556,1.0,-8559006792306.59,2.2365425880924414e-12,8544,1788192583935.5376
10038,9146,8569,8164,15931,14337,9609,0,88449863,-10466466581218167011,-786540729900.487,1.0,-8155522897911.714,2.4198556320581214e-12,8569,1723123767877.7012
10316,9630,9307,9813,16354,19070,12880,0,172424743,-19366281733567447493,-924398755444.3019,1.0,-12090262469126.418,1.161463597239061e-12,9307,3007165560713.614
10334,9642,9326,9890,15975,19582,13272,0,183644912,-20545427124431442322,-929058253795.7058,1.0,-12027259559390.129,1.1141440691016881e-12,9326,3118075730595.0674
10356,9702,9471,9989,16968,18732,12524,0,163350819,-16531502470508181849,-951397317354.4011,1.0,-12701384306823.592,1.1361661919042226e-12,9471,2910133943603.655
10355,9667,9397,9948,16454,19404,13110,0,179109101,-19495372001165627123,-940466803062.9333,1.0,-12487327195524.97,1.0971910920464071e-12,9397,3116289186799.723
10299,9603,9320,9805,16535,18798,12641,0,165938609,-18067237902499944595,-921573656002.8164,1.0,-12125332957189.62,1.1787335286455075e-12,9320,2919753634355.49
10284,9571,9211,9633,16412,18585,12531,0,162326636,-19011805009467072728,-906437959301.1411,1.0,-11744974036032.484,1.2426109240907522e-12,9211,2877320592742.2314
10072,9177,8505,8120,14215,14963,10091,0,97952280,-11490749964424895808,-785960620273.0001,1.0,-7167531612946.305,2.7872851258881403e-12,8505,1714180993908.0403
10273,9571,9210,9679,16052,19036,12835,0,170769783,-19833033691574717125,-905369457237.7119,1.0,-11651194638791.568,1.206077974568648e-12,9210,2949568964760.706
10111,9242,8613,8373,14409,15130,10254,0,102692941,-11721443368981876947,-804685839793.231,1.0,-7540574699688.98,2.5796353738376273e-12,8613,1778525640797.154
10078,9222,8602,8302,14616,14830,10056,0,98115472,-10944609763601589734,-799305980875.9999,1.0,-7520796967883.017,2.6488774568103832e-12,8602,1731625527401.8286
10023,9167,8569,8139,15002,14476,9769,0,91241432,-10088462032570660509,-787168577210.9332,1.0,-7535186421333.261,2.6989207206214414e-12,8569,1674622676706.688
10091,9180,8465,7963,14456,14248,9788,0,90899939,-10414707465856144495,-784001361176.3563,1.0,-6958194140671.429,3.070534042766594e-12,8465,1650985673390.694
10344,9675,9460,10049,16891,19498,13166,0,181111870,-18757825177673289140,-946548890369.151,1.0,-13087139120741.941,1.0400630535502712e-12,9460,3201551106709.5376
10331,9640,9323,9878,16155,19382,13140,0,179965678,-20165834802505181077,-928297196423.0837,1.0,-12101491559194.262,1.1270296182457642e-12,9323,3090895840649.791
10310,9595,9261,9810,15971,19372,13157,0,180343214,-20713963122237299549,-915953089891.4458,1.0,-11847677102365.762,1.1455820405866122e-12,9261,3077844256781.7183
10291,9587,9265,9776,16193,19221,12985,0,175258734,-19935214599449453405,-913897519232.1185,1.0,-11969082528313.344,1.1555932496537366e-12,9265,3032657592867.4233
10349,9702,9571,10122,18008,18662,12503,0,163227085,-15254461150249465121,-960793412638.5098,1.0,-13873587424766.422,1.0205300572981054e-12,9571,3043932482152.6626
10088,9220,8544,8244,14300,14765,10010,0,97206134,-11040771399238372256,-794529036939.6155,1.0,-7238986814635.577,2.807631184389708e-12,8544,1691796126619.8506
10111,9257,8641,8384,14411,15314,10354,0,104553819,-11924100191952775859,-808612583580.1277,1.0,-7618451533203.455,2.509914121008039e-12,8641,1807759051446.0408
10111,9284,8681,8398,14825,15399,10407,0,105369989,-12169140024369342199,-814725571478.6082,1.0,-7962136087490.327,2.3832150032878535e-12,8681,1870122973459.645
10332,9662,9433,9946,17362,18887,12613,0,165571135,-17582067322174003115,-941485975132.1188,1.0,-13159576192671.344,1.0896083144021197e-12,9433,3025318522892.558
10334,9642,9399,9893,17026,18745,12580,0,164483751,-17578168188813979401,-936331967207.4194,1.0,-12680656960579.17,1.1347968194560148e-12,9399,2962516097646.303
10332,9629,9354,9884,16415,19245,13056,0,177392127,-19416333825595284342,-930411846124.7776,1.0,-12303595469575.662,1.1184033878189721e-12,9354,3090638439661.116
10278,9568,9188,9601,15947,19070,12990,0,174117993,-20441518961976144412,-903363577474.5192,1.0,-11494377508839.81,1.2096921876977163e-12,9188,3010127720414.302
10261,9536,9154,9588,15796,18866,12805,0,169538252,-19852347747089885246,-895526374340.8931,1.0,-11234965011723.754,1.2522059892027677e-12,9154,2903254248184.062
10259,9558,9176,9659,15738,19047,12890,0,172390961,-19936562234160785224,-899573741404.0673,1.0,-11324290537811.986,1.2267237339902415e-12,9176,2923526269746.9707
10120,9230,8509,8218,14110,14894,10115,0,99378863,-11722415800252648991,-794659916079.9999,1.0,-7140239178157.049,2.83383760196571e-12,8509,1716962369264.3086
10038,9162,8523,8069,14584,14473,9773,0,91083267,-10180802788872421797,-783687003363.6642,1.0,-7200446550851.388,2.880207869339279e-12,8523,1640541254797.5562
10241,9506,9111,9459,15745,18604,12602,0,163208455,-19226880198594655569,-886784132428.7445,1.0,-10953203054570.46,1.312339842757444e-12,9111,2810592836598.198
10281,9561,9202,9599,15982,18833,12812,0,169246558,-19474948894311424490,-904342448127.9087,1.0,-11411040208680.484,1.237528797756379e-12,9202,2931015509610.742
10304,9600,9307,9739,16427,18942,12803,0,169460647,-18726668403408662693,-920447839704.8187,1.0,-12032640521888.287,1.1736064702272992e-12,9307,2981109195933.026
10078,9184,8516,8138,14411,15202,10213,0,100454022,-12214791270787430972,-788050213841.6741,1.0,-7406561844902.825,2.6460693256900773e-12,8516,1778850635398.9436
10293,9641,9388,9856,16798,19082,12819,0,170339087,-17738270339439074147,-931428398953.7617,1.0,-12587865395177.744,1.116820359270767e-12,9388,3026458784154.7144
10288,9639,9311,9798,16730,18995,12736,0,168421023,-18861393739275749857,-923147515051.9374,1.0,-12423087542528.164,1.1502508769491e-12,9311,2998449029480.7266
10116,9286,8665,8483,14572,15727,10640,0,111282957,-13098513391182280615,-813800457823.294,1.0,-7964291217894.043,2.3090527184440376e-12,8665,1925939640597.7153
10096,9253,8607,8306,14495,15452,10450,0,106066553,-12519744373484722193,-803888490963.6356,1.0,-7675594734523.633,2.470376090827557e-12,8607,1856728225607.0645
10077,9183,8519,8170,14194,15170,10259,0,101675936,-11993365497832349485,-788163680624.9615,1.0,-7261621745970.194,2.680384708955696e-12,8519,1767085246079.8193
10106,9236,8607,8337,14261,15553,10526,0,107964283,-12643562136637860737,-803206401658.9714,1.0,-7566156212034.434,2.465833858589367e-12,8607,1855257526708.751
10255,9512,9106,9507,15673,18783,12616,0,164235083,-19913152890984794798,-888068905162.7349,1.0,-11014454559066.707,1.2997001169356479e-12,9106,2809334890685.421
10278,9595,9264,9678,16118,18924,12818,0,169620677,-18693399015001653636,-913406707885.6931,1.0,-11656884096847.951,1.2071847134274488e-12,9264,2938067389890.2954
10276,9516,9067,9415,15653,18685,12583,0,162723255,-20594324522990387813,-886449230391.0989,1.0,-10876677496474.178,1.3335876480488134e-12,9067,2808836488951.2183
10208,9508,9109,9468,15710,18605,12589,0,163014921,-18698706148395087547,-883917782588.2112,1.0,-10923274363828.777,1.3125531295742144e-12,9109,2790156807596.1445
10263,9556,9180,9578,15753,18843,12754,0,167753384,-19217199439048191396,-900129334476.589,1.0,-11174142058279.434,1.2633965401154171e-12,9180,2864756714508.0747
10279,9617,9275,9686,16191,18986,12858,0,170625729,-18804078090783550909,-916677210801.8523,1.0,-11767914522608.756,1.1950511595607554e-12,9275,2966589555780.8516
10065,9220,8549,8151,14833,14974,10013,0,96283939,-11615773244243446251,-793182555909.4615,1.0,-7627740767505.032,2.6384977174689636e-12,8549,1750878021804.9487
10087,9226,8580,8231,14834,15273,10266,0,101817193,-12396823740711060156,-798316124175.5028,1.0,-7801808140415.613,2.488349138834709e-12,8580,1837957765538.6772
10045,9176,8568,8134,14944,14487,9695,0,89794048,-10134977453718427072,-789578952141.4801,1.0,-7501284093263.995,2.7509089044014872e-12,8568,1646770084669.9348
10042,9166,8504,8059,14717,14446,9646,0,88761385,-10287937707276837112,-782592739929.5354,1.0,-7279175353098.068,2.8979324588616575e-12,8504,1617002794940.5017
10292,9627,9336,9812,16250,19219,12997,0,175121763,-18641705595129621876,-924833808525.5038,1.0,-12054071750349.613,1.143451883793095e-12,9336,3026066987489.8247
10065,9198,8501,8139,14454,15122,10171,0,99776451,-12135312927663686779,-786844254359.7548,1.0,-7406696168037.752,2.6744336969598023e-12,8501,1770349945953.6423
10046,9144,8482,7933,14872,14278,9586,0,86637057,-10136819223971715038,-779005815009.4088,1.0,-7230054680923.846,2.9418112388075927e-12,8482,1618598493258.7073
10035,9140,8450,7954,14560,14243,9511,0,85749990,-9959328197286362850,-774877048988.2214,1.0,-7025240298425.082,3.087435850242776e-12,8450,1564135619604.9233
10041,9126,8453,7932,14399,14266,9540,0,86049606,-9875885874263202427,-774428073600.2035,1.0,-6911507084481.901,3.1265084801876144e-12,8453,1556665065794.9133
9980,9080,8401,7825,15096,14085,9469,0,84216031,-9984823398971608719,-761131816193.0432,1.0,-7225899839697.258,2.9475646608729736e-12,8401,1607939399273.2866
10050,9143,8505,7983,14812,14438,9666,0,88394410,-10323469220495274315,-781343815797.164,1.0,-7286549311124.084,2.8750869291473247e-12,8505,1635305994720.0002
9988,9086,8410,7839,14629,14177,9471,0,84300124,-9772040866334678222,-763061993954.2765,1.0,-6963350936733.37,3.1016669892156905e-12,8410,1558435566254.7126
10096,9221,8529,8167,14184,15501,10440,0,105223706,-12887578955953437591,-793848518393.1715,1.0,-7376138735350.244,2.582996822742142e-12,8529,1829999400322.4766
10079,9193,8525,8111,14446,15013,10122,0,98273416,-11705261258624099839,-789733592424.3024,1.0,-7340244329943.424,2.7139111746655044e-12,8525,1749860121962.0947
10038,9205,8496,8083,14345,14529,9853,0,93021051,-10452683398854638454,-784869888004.4054,1.0,-7068420313022.983,2.9551370302499216e-12,8496,1645395123226.4585
10013,9069,8386,7760,14474,13847,9260,0,79958791,-9117543474765140174,-761362489193.5139,1.0,-6690083008057.277,3.3607145213148707e-12,8386,1481903418067.1597
10035,9139,8453,7917,14625,14258,9494,0,85055524,-9964490261476385099,-775067742597.7633,1.0,-7048951862842.21,3.0780909154694774e-12,8453,1564951336617.4734
10080,9204,8550,8161,14261,15062,10198,0,100041337,-11540729044287135450,-793077026578.0,1.0,-7261588831870.149,2.708920220871705e-12,8550,1748535332666.6108
10098,9193,8550,8137,14517,14888,10023,0,96329997,-11349567614990496870,-793546033124.0,1.0,-7362970519581.126,2.735543370570232e-12,8550,1722430032032.7856
10160,9250,8600,8288,14258,15607,10558,0,108186864,-13221017864336871400,-808065558018.628,1.0,-7555237979752.154,2.482647639229057e-12,8600,1877660985161.1538
10030,9139,8448,8009,14340,14240,9566,0,87317318,-9866972362168051964,-774222344740.8276,1.0,-6914204246343.966,3.1246536930805766e-12,8448,1557962256765.0571
10077,9178,8530,8042,14474,14680,9867,0,92551324,-10715981906386131854,-788753915141.619,1.0,-7188422448622.845,2.866085693612671e-12,8530,1664719443790.7532
10069,9168,8489,7986,14401,14802,9969,0,94375341,-11228146542004029271,-783485089085.5199,1.0,-7144325108967.657,2.8582663877863802e-12,8489,1697562018346.7913
10049,9154,8481,8018,14411,14603,9818,0,91856072,-10679268522314915295,-779997987617.5714,1.0,-7099617399083.7,2.9255002841968745e-12,8481,1645947417029.6238
10066,9166,8507,7981,14784,14374,9690,0,88807665,-10315301448896738113,-784741004296.75,1.0,-7240555312649.524,2.9118004871205996e-12,8507,1642555305066.228
10070,9177,8582,8117,14676,14712,9916,0,93724972,-10559396021350445626,-792924920639.1819,1.0,-7388794189029.551,2.733780790514404e-12,8582,1693252399176.1736
10386,9557,8670,7932,6832,6169,5881,0,30250239,1056959629948622490,-860408417190.717,1.0,-2508262771208.845,-7.116332596899428e-12,8670,283060609362.56885
10394,9549,8694,7886,6940,6232,5902,0,30069027,1046342139197176494,-862733073798.5239,1.0,-2490162762665.234,-7.151693108545178e-12,8694,289015381991.42395
10353,9504,8660,7590,6419,5468,5311,0,22527348,998072988278150612,-851937487399.8081,1.0,-2272550581378.088,-6.153268530279793e-12,8660,216455338054.38187
10311,9455,8532,7354,6205,5311,5192,0,20843779,914473727107614252,-831630070012.9491,1.0,-2072169977349.7769,-6.604613459900796e-12,8532,202144110910.49225
10319,9483,8525,7324,6289,5366,5210,0,20889941,923155232845319705,-834055161101.5614,1.0,-2057805712721.6294,-6.647572282915136e-12,8525,206633278372.21115
10318,9493,8526,7301,6276,5377,5218,0,20838500,911809521860286798,-834951832175.0623,1.0,-2033999274063.1716,-6.7273121575931464e-12,8526,206795593168.94583
10386,9527,8564,7733,6919,6303,5859,0,29463117,981924734249182202,-847221297707.8027,1.0,-2377622495587.857,-7.985080382787024e-12,8564,288046091233.61206
10330,9503,8578,7332,6322,5388,5224,0,20784125,923078725189821250,-841907889791.8914,1.0,-2063031150539.2712,-6.526260539861232e-12,8578,207766300921.16577
10346,9509,8690,7941,6521,5629,5351,0,24629085,1062420596181573530,-854757269524.1852,1.0,-2560102803780.2466,-6.176488204692603e-12,8690,222298636950.22626
10350,9514,8746,7865,6460,5464,5285,0,23278776,1052942884828430186,-861052412558.3207,1.0,-2509729247405.663,-5.6866845898039205e-12,8746,213527285013.14886
10381,9507,8676,7669,6891,5773,5419,0,23912209,1066465076871043836,-856089959509.8804,1.0,-2399228662993.4697,-6.124213289321056e-12,8676,242125315504.17603
10341,9487,8601,7392,6293,5364,5210,0,20848325,931762665184955601,-843641560732.882,1.0,-2109312281329.1138,-6.426630965552282e-12,8601,205374618075.02615
10399,9596,8991,8426,6970,6357,6010,0,32729290,1069569472576346911,-897028210952.6979,1.0,-2868279980322.5923,-6.450342894723806e-12,8991,291182521599.7108
10563,9824,9225,8721,8112,8098,7197,0,48175615,669407834585699721,-957104495946.0642,1.0,-3236576713440.0815,-1.1155260793719778e-11,9225,481118273539.76196
10467,9724,9188,8951,8466,6940,6481,0,40473072,1260111122182545812,-934983240078.4788,1.0,-3616624514418.3467,-4.687579979210532e-12,9188,405101214016.49347
10388,9512,8579,7765,6949,6373,6039,0,31558067,992659086449679395,-847532291390.7268,1.0,-2386331157958.4214,-7.96691065699909e-12,8579,306865202756.08484
10345,9484,8597,7544,6350,5441,5279,0,22312393,981059182678047381,-843307209161.3441,1.0,-2231718619900.3994,-6.406944456158748e-12,8597,212941651293.5617
10336,9471,8590,7475,6342,5323,5190,0,21152444,976837049422855510,-840733993960.5396,1.0,-2197709298932.7817,-6.1196471898892095e-12,8590,205551329537.0431
10321,9474,8619,7697,6216,5176,5110,0,21404013,1019811143324753019,-842613098766.0068,1.0,-2391381803639.053,-5.674366903564511e-12,8619,194364839211.6951
10402,9566,8929,8448,7278,5954,5606,0,28735238,1251910982366933257,-888312585159.5944,1.0,-3089216180794.86,-4.762419467798864e-12,8929,266460147874.3886
10479,9676,9076,8708,7827,6562,5969,0,33437370,1234474645332973796,-920081370430.1455,1.0,-3337503607488.753,-5.2533585477425955e-12,9076,321976255058.48535
10661,9875,9284,9044,8903,8046,6878,0,45662211,844536112785007034,-977208340563.6022,1.0,-3801350006201.7017,-8.840865616954153e-12,9284,483641464880.93195
10447,9617,8871,8282,7584,7244,6519,0,38662854,872081294139474711,-891086595721.0446,1.0,-2837351842939.77,-9.228700518297634e-12,8871,379559007090.89484
10371,9558,8835,8023,7067,7166,6511,0,37111165,753770216780586627,-875610344542.9248,1.0,-2500982851309.731,-1.0314377719219541e-11,8835,351677482978.57355
10390,9572,8841,8071,6519,5891,5662,0,27702665,1040951912575683433,-879095813491.9111,1.0,-2581448096622.658,-6.450360592160326e-12,8841,245603679050.79062
10434,9631,8927,8284,7123,6631,6093,0,33211596,1010583785479319486,-896900400467.5602,1.0,-2776400702695.92,-7.42659322741518e-12,8927,309079782675.5817
10374,9531,8893,8307,6660,5629,5434,0,26348242,1150630220114282935,-879121761992.7291,1.0,-2883039672084.622,-5.158806664325485e-12,8893,229409526578.09964
10317,9493,8708,7802,6280,5236,5183,0,22171183,1035620653153282291,-852691088378.4889,1.0,-2466471789426.9272,-5.4218973976749155e-12,8708,199874353302.89847
10516,9725,9133,8679,8572,7790,6793,0,43066574,827282248980947383,-933835594466.6814,1.0,-3394502052457.5933,-8.979193333958455e-12,9133,455451892852.7371
10430,9595,8947,8452,7290,6282,5886,0,31736169,1186467713680277197,-895205481595.2678,1.0,-3015227601683.8174,-5.729085634273245e-12,8947,294425156740.9411
10444,9621,8827,8347,7795,6562,6088,0,34146318,1223261090778992083,-886779320553.998,1.0,-3034157756042.3438,-5.941225430112995e-12,8827,341837059194.4172
10639,9866,9341,9114,9121,9516,8158,0,64708504,-137843780525117555,-980284988483.6293,1.0,-3874699562684.826,-4.828082649531039e-11,9341,691380767693.7711
10586,9785,9112,8682,8011,7712,6647,0,41329943,820609804042928662,-943676814448.4199,1.0,-3246522071668.0967,-9.758883090557425e-12,9112,411202993753.25
10490,9681,9078,8629,7982,7386,6322,0,37134376,895855399412471070,-921727152409.441,1.0,-3221614535023.7495,-8.58033256843662e-12,9078,368643020840.1763
10393,9499,8697,7695,6537,5620,5381,0,23566976,1024852653065010745,-858431546636.0013,1.0,-2360207978012.4185,-6.29056597653217e-12,8697,226191315435.27664
10449,9628,8845,8200,7135,6340,5830,0,30232952,1102837922252568525,-889661651452.8175,1.0,-2781985458504.591,-6.699925731950247e-12,8845,286489018075.0141
10385,9547,8815,8019,6542,5583,5376,0,24625928,1088340441169828975,-873800728541.119,1.0,-2629148918544.6606,-5.639008815973506e-12,8815,222747708066.9223
10495,9639,8766,8182,7667,7519,6910,0,43718113,769974592704768936,-886608239061.1699,1.0,-2768552711709.268,-1.054430043070611e-11,8766,438290981626.34045
11084,10507,10290,10778,12257,14647,12098,0,152277797,-5254325563569029710,-1198145397753.71,1.0,-7540801352202.558,2.5715412007915933e-12,10290,1932379799188.2556
10565,9836,9360,9298,9053,8404,7932,0,62432234,700703162822185680,-972478126937.8033,1.0,-3905456755434.7656,-9.736488777842393e-12,9360,642912077143.7693
10459,9664,9085,8620,7521,6862,6496,0,39182828,1090341425144841085,-918096743676.2872,1.0,-3074637695814.4653,-6.6434849379057595e-12,9085,365369972494.9063
10424,9587,8829,8187,7220,6259,5933,0,31396036,1162697587863178594,-882154739402.3888,1.0,-2787175655506.5635,-6.142452166193039e-12,8829,300060466504.23834
10340,9467,8569,7239,6318,5337,5176,0,19909844,903114620880047521,-838650810490.2803,1.0,-1998074440235.196,-6.504443483476142e-12,8569,204248348120.56482
10313,9445,8548,7254,6312,5338,5177,0,20105277,902000084745862923,-832471212506.599,1.0,-2009103514816.4941,-6.5409954948185975e-12,8548,204100385227.75198
10310,9449,8504,7245,6311,5254,5132,0,19879164,924721456779644096,-828295060418.4039,1.0,-2019743300445.0747,-6.340496736858752e-12,8504,201514772851.34528
10321,9445,8522,7232,6320,5316,5171,0,20071609,910969738586306577,-830582779138.1825,1.0,-1998828863538.7031,-6.5166612120711595e-12,8522,204666329993.13776
10288,9476,8534,7187,6234,5419,5252,0,20512023,852745207802152502,-831813989043.019,1.0,-1923533873671.9272,-7.035923730718995e-12,8534,207297731635.056
10297,9463,8545,7186,6236,5363,5216,0,20121051,860723821602425953,-832471627559.4528,1.0,-1931539505136.1472,-6.832343162729195e-12,8545,204446611829.64914
10304,9442,8537,7212,6318,5364,5180,0,19971850,885452275891369337,-830410634915.1387,1.0,-1973566519501.6338,-6.690888225045189e-12,8537,204616056152.372
10339,9458,8519,7200,6346,5343,5179,0,19993861,908864526318812119,-832883624885.8647,1.0,-1975643310473.9253,-6.603378190682115e-12,8519,206576924255.318
10313,9451,8520,7199,6330,5355,5186,0,20046824,895330502733950938,-830271399960.5822,1.0,-1968039023748.276,-6.6669807803892376e-12,8520,206069709026.85916
10324,9444,8542,7218,6346,5329,5162,0,19814692,905172236718269086,-832686424322.7893,1.0,-1990433061655.0908,-6.491186230141968e-12,8542,204373459741.6736
10324,9453,8550,7233,6339,5320,5173,0,19950041,910909940745529308,-834260478212.7687,1.0,-2000473318727.7815,-6.422520856991628e-12,8550,204827181853.52563
10322,9470,8551,7240,6313,5322,5161,0,19872781,903860557179918881,-835696373008.3644,1.0,-2001518109139.1409,-6.494880786140843e-12,8551,202978694893.68564
10297,9452,8531,7274,6344,5321,5160,0,20142462,919015669465845971,-830140634787.9071,1.0,-2036229340341.2427,-6.415378881402941e-12,8531,203879400715.13306
10298,9451,8525,7237,6345,5332,5171,0,20081950,909398770163694704,-829549835044.7992,1.0,-2004493841585.1384,-6.493233411683657e-12,8525,204945884542.54663
10279,9456,8549,7237,6330,5335,5166,0,19912711,893869432721887589,-830789778443.5503,1.0,-1997954422201.4832,-6.481340315158774e-12,8549,203117836802.54065
10296,9455,8532,7203,6351,5325,5160,0,19770868,900021078500199732,-830421446751.7875,1.0,-1979084321741.768,-6.474611879040545e-12,8532,204060620597.46835
10298,9444,8509,7220,6309,5318,5164,0,20013440,900355337399545069,-827379576326.3171,1.0,-1986939764854.3267,-6.583110708564294e-12,8509,203613869997.1174
10314,9449,8529,7212,6311,5336,5169,0,19913920,894127704681645339,-831053214132.8524,1.0,-1977507989422.2507,-6.623662836017566e-12,8529,203910813458.77524
10291,9456,8548,7216,6307,5336,5173,0,19872426,885910047677150308,-831662737433.2568,1.0,-1976345905024.3638,-6.563657672227827e-12,8548,203189308591.60892
10314,9453,8527,7209,6322,5342,5172,0,19935816,896011772081469943,-831210013981.9491,1.0,-1976592713526.4573,-6.624193040714178e-12,8527,204551367852.12527
10316,9450,8533,7210,6302,5337,5165,0,19846855,889751289872380033,-831692317917.6012,1.0,-1974040706112.3245,-6.649610680542274e-12,8533,203249103367.655
10315,9462,8551,7214,6305,5320,5168,0,19801528,893779245035930215,-834424354117.7517,1.0,-1977752980772.294,-6.517922750876289e-12,8551,203133909388.46918
10303,9449,8529,7198,6313,5331,5164,0,19796525,888870167568899641,-830166850711.1406,1.0,-1966897511590.809,-6.6080144884636274e-12,8529,203363890627.00714
10309,9422,8504,7327,6367,5317,5149,0,20454882,945503350750900934,-825847609725.0402,1.0,-2090103280322.117,-6.385232334983992e-12,8504,204632175617.82727
10287,9446,8528,7273,6345,5322,5164,0,20189067,917111499984691600,-828516387784.2803,1.0,-2034652226970.5444,-6.4138437140030936e-12,8528,204101239308.09567
10290,9441,8549,7262,6328,5326,5163,0,20014772,903396641042646872,-830359629003.3658,1.0,-2019946187521.554,-6.442201493262905e-12,8549,203034938498.4536
10282,9441,8538,7258,6325,5318,5159,0,20014737,903684797834661834,-828646181913.3856,1.0,-2017841256384.9133,-6.441649406028229e-12,8538,202727672664.04895
10299,9456,8524,7237,6309,5326,5161,0,19996656,900317587333609324,-829971881609.6106,1.0,-1998825600411.677,-6.569885172082037e-12,8524,203039185539.78308
10316,9464,8546,7217,6301,5302,5158,0,19752893,898311626019933026,-834193454098.369,1.0,-1982854252672.4846,-6.4717005705747525e-12,8546,202358103339.55347
10317,9453,8528,7199,6308,5317,5161,0,19779859,894840139744495919,-831549452290.2181,1.0,-1969396936394.331,-6.5744457418362125e-12,8528,203266421576.5427
10289,9444,8524,7214,6294,5316,5162,0,19886956,889346542326636844,-828113941817.3177,1.0,-1977394747857.1616,-6.580171969165667e-12,8524,202438199111.18066
10324,9454,8535,7227,6283,5315,5157,0,19852223,895621990320514443,-832884732487.3905,1.0,-1987494514521.3308,-6.596824402498435e-12,8535,202118372686.83163
10323,9472,8553,7228,6289,5307,5156,0,19755548,897031892608581993,-836149515140.1206,1.0,-1988787565585.5486,-6.502793417895589e-12,8553,201787782324.39987
10291,9433,8541,7229,6312,5320,5152,0,19786628,891105229390832541,-828960438334.613,1.0,-1992312323726.7104,-6.520085002200242e-12,8541,201868034839.2891
10307,9428,8519,7426,6378,5313,5147,0,20869083,973566149319392999,-827669790264.3357,1.0,-2174528693266.2595,-6.223172567654056e-12,8519,204426178079.1189
10295,9433,8511,7322,6362,5323,5159,0,20484278,938813027469214631,-826368447978.671,1.0,-2081260260658.1165,-6.386232012207905e-12,8511,204819112965.3378
10304,9444,8525,7297,6340,5326,5164,0,20328521,925874697382077629,-829417978733.4437,1.0,-2054453860482.5159,-6.441999661088827e-12,8525,204349315551.26804
10303,9445,8546,7299,6341,5324,5153,0,20130625,920231192646443901,-831468805179.1981,1.0,-2055490272115.619,-6.396448924572539e-12,8546,202991965847.19247
10298,9436,8554,7276,6330,5317,5141,0,19862664,906719077313958762,-831050988014.6471,1.0,-2035109717959.3723,-6.410225369742758e-12,8554,201410709495.62076
10313,9466,8553,7237,6293,5299,5150,0,19748021,898974863145224553,-834810204258.3284,1.0,-1997828887059.0532,-6.452798967126489e-12,8553,201251319063.7788
