B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11
10810,10000,9078,8745,10584,11537,10869,1,0.0001270874641991628,-0.005152782760571676,1.0869,-2.026507549293852e+19,0.00010028903967103039,1.0,-1123875593297670.0,19947.0,100000000.0,61.1658955717121,0.9200478424878094
10704,9967,9190,9084,11496,12188,10775,1,0.00013306151868085246,0.0015399309294038543,1.0810675228253235,-1.5555983565439244e+19,9.839395363180898e-05,1.0,-803368486487669.9,19965.0,99341089.0,73.2509249183895,0.9250116009280742
10666,9941,9229,9255,12120,12769,10829,1,0.00013917850500529786,0.0008821499769790943,1.089327029473896,-1.2761009311546874e+19,9.728948700576956e-05,1.0,-632598771944524.0,20058.0,98823481.0,165.31325170657692,0.9179979684181365
10681,9907,9165,9073,11811,12981,11200,1,0.00014296624731112274,0.0011574133853504455,1.130513778136671,-1.5369373161571754e+19,9.813037483217823e-05,1.0,-784434029449589.9,20365.0,98148649.0,521.2887070376437,0.8845535714285714
10678,9923,9166,9079,11905,13547,11744,1,0.00014894306496043976,0.0011107570369569442,1.1835130504887634,-1.6281940683966358e+19,9.689417928262688e-05,1.0,-832583355152528.0,20910.0,98465929.0,1068.2988217324892,0.8449420980926431
10666,9936,9218,9161,11838,13317,11576,1,0.00014539789301125817,0.0011415578028999875,1.1650563607085347,-1.5017416658630142e+19,9.717835562400631e-05,1.0,-762154634677700.0,20794.0,98724096.0,912.284226513344,0.8583275742916379
10832,9977,9045,8729,10457,11424,10889,1,0.00012659298808486718,-0.0030706433710641526,1.0914102435601885,-1.9886309053745242e+19,0.00010032821571318137,1.0,-1111537032877440.0,19934.0,99540529.0,59.15610834715335,0.9162457525943613
10730,9928,9022,8726,10548,11576,10933,1,0.0001292391005530219,-0.00648136684320946,1.1012288477034649,-1.921681994065113e+19,0.00010038042934034622,1.0,-1069434203815172.0,19955.0,98565184.0,205.16914209709648,0.9080764657459068
10621,9892,9133,9058,11768,12403,10737,1,0.00013728692522404126,0.0010911669333333695,1.0854225636878285,-1.458104448154574e+19,9.816148749468711e-05,1.0,-746760465977286.0,19870.0,97851664.0,118.28851417935039,0.921300176958182
10605,9931,9270,9272,12060,12614,10700,1,0.00013701878452150473,0.0008717240727386026,1.0774342966468633,-1.2241512939345398e+19,9.775111979045581e-05,1.0,-605808507016350.0,19970.0,98624761.0,97.30097087378635,0.9281308411214954
10639,9849,9123,9068,11890,12720,10841,1,0.00014156545821516876,0.0010306621357912388,1.100720885369073,-1.3887741121493772e+19,9.868153861586263e-05,1.0,-704533090875669.0,19964.0,97002801.0,204.30329935328336,0.9084955262429665
10631,9875,9116,9060,11735,12946,11229,1,0.00014381168733788416,0.0011852519506830943,1.137113924050633,-1.4834090362849014e+19,9.8245219415019e-05,1.0,-760351783536160.0,20345.0,97515625.0,600.2872970601147,0.8794193605842017
10675,9950,9228,9263,12095,13011,11243,1,0.0001417033150146049,0.0009195261934584053,1.1299497487437187,-1.3143376360703052e+19,9.568031435443347e-05,1.0,-657600844071096.0,20471.0,99002500.0,570.3106848721291,0.8849951080672418
10759,9917,8922,8534,10079,11140,10884,1,0.00012590490761733056,-0.0016570920178625706,1.0975093274175658,-2.0691665671455437e+19,0.00010154983276365153,1.0,-1197949045056030.0,19806.0,98346889.0,127.12967944407137,0.9111539875045939
10655,9791,8845,8618,10947,11823,10195,1,0.0001365220502510381,0.004105776901297998,1.0412623838218773,-1.7413178082299593e+19,0.00010593643195828775,1.0,-935363650351125.0,19040.0,95863681.0,-457.7623516110798,0.9603727317312408
10599,9732,8759,8469,10100,11323,10330,1,0.00013283266340998468,-0.0023415320113182314,1.0614467735306206,-1.7768984548606982e+19,0.00010852750328275809,1.0,-1000719256078796.9,19089.0,94711824.0,-266.84690033108745,0.9421103581800581
10651,9912,9171,9115,11806,12836,11245,1,0.0001412055353273896,0.0011191923386315759,1.1344834543987086,-1.4713733883370088e+19,9.668686299262112e-05,1.0,-753631338112713.0,20416.0,98247744.0,596.2873187220594,0.8814584259670964
10627,9877,9122,9088,11857,12765,11068,1,0.0001416790700134789,0.0010489526445336273,1.1205831730282474,-1.4220149700189465e+19,9.726953703418941e-05,1.0,-726495548072058.0,20190.0,97555129.0,443.29982459986786,0.8923924828333936
10634,9768,8849,8620,10831,11659,10295,1,0.0001348843167127719,0.005994817766472338,1.053951678951679,-1.7011836564575859e+19,0.00010456019764827892,1.0,-925245208958952.0,19144.0,95413824.0,-336.7760198892538,0.9488101019912579
10585,9785,9022,8949,11575,12366,10726,1,0.00014007659922200057,0.001273854180440677,1.096167603474706,-1.4062028629061745e+19,9.960254829809402e-05,1.0,-729716326737112.0,19748.0,95746225.0,143.28297495012157,0.9122692522841693
10610,9732,8858,8609,12516,12499,9888,1,0.00014498981370867958,0.000673088761843008,1.0160295930949446,-1.698242530384311e+19,0.00010099532145778969,1.0,-871079748476804.0,18746.0,94711824.0,-719.5870399638752,0.9842233009708737
10692,9914,9048,8828,10798,11671,10746,1,0.00013010876740677163,0.010890571960112573,1.0839217268509178,-1.7594414667000887e+19,0.00010058145405189945,1.0,-955181886291359.9,19794.0,98287396.0,56.19341290892953,0.9225758421738322
10706,9917,8954,8634,10226,11020,10621,1,0.00012410354614283587,-0.0023252578094962433,1.0709892104467076,-1.9219859278405186e+19,0.00010146363036169684,1.0,-1092267069792074.0,19575.0,98346889.0,-82.85794058521242,0.9337162225779116
10626,9746,8819,8589,10442,11502,10191,1,0.00013382203001015448,-0.006488233442639379,1.045659757849374,-1.6766185269397846e+19,0.00010808685311470283,1.0,-916828787891796.0,19010.0,94984516.0,-432.815965528971,0.9563340202139142
10590,9733,8785,8511,10121,11292,10328,1,0.0001320633714719142,-0.0024848926470208256,1.061132230555841,-1.7353657246512353e+19,0.0001080267263401762,1.0,-973802374921740.0,19113.0,94731289.0,-259.8479225953324,0.9423896204492641
10672,9827,8872,8687,11022,12621,10782,1,0.00014476090100854795,0.003647517294371822,1.0971812353719346,-1.8242706444205935e+19,0.0001062023269694738,1.0,-967274706215999.9,19654.0,96569929.0,112.24233543733135,0.9114264514932294
10559,9703,8782,8549,12068,12699,10299,1,0.00014902875009743376,0.0008661016890464251,1.0614243017623415,-1.7498388677195567e+19,0.00010217371007923737,1.0,-916405246522880.0,19081.0,94148209.0,-257.6258255522662,0.9421303039130012
10537,9661,8743,8534,10964,11957,10308,1,0.00014155971145970558,0.0028842743902789195,1.0669702929303384,-1.6368926875133487e+19,0.00010579832512146501,1.0,-887807522968639.0,19051.0,93334921.0,-226.7459682031331,0.9372332169188979
10614,9834,9074,9024,11678,12402,10796,1,0.00013898334122945186,0.001182960373865299,1.0978238763473662,-1.3961503753288198e+19,9.836948103745427e-05,1.0,-719864104410360.0,19870.0,96707556.0,184.28697377121534,0.9108929233049278
10576,9833,9106,9081,11725,12204,10621,1,0.00013629769578939516,0.0010782282665869336,1.0801383097732127,-1.2924614321079835e+19,9.799951779162214e-05,1.0,-662130123626848.0,19727.0,96687889.0,47.28761256314465,0.925807362771867
10679,9832,8888,8651,10727,11796,10659,1,0.0001349860372530337,0.023944255297578362,1.084113100081367,-1.8123303305617943e+19,0.0001031668145207344,1.0,-994206556725711.9,19547.0,96668224.0,-17.793091809180623,0.922412984332489
10630,9907,9186,9206,12007,12844,11120,1,0.00014113401377860915,0.0009400893864320123,1.1224386797214092,-1.3049719586991387e+19,9.61968827536455e-05,1.0,-657632405086020.0,20306.0,98148649.0,492.3070977574571,0.8909172661870504
10614,9861,9115,9057,11748,12748,11189,1,0.00014182879824402864,0.0011379193355021463,1.1346719399655207,-1.4481831174354274e+19,9.698104134754897e-05,1.0,-747253254024720.0,20304.0,97239321.0,577.2888645090516,0.8813120028599517
10667,9833,8896,8726,11274,12220,10275,1,0.0001396980656093451,0.002040294074026466,1.0449506762941116,-1.7196433054445076e+19,0.00010549001276325564,1.0,-899952293045376.1,19171.0,96687889.0,-389.7326888489206,0.9569829683698297
10649,9810,8841,8631,10673,11662,10206,1,0.00013446295126000503,0.04553064068891268,1.0403669724770641,-1.739349136078314e+19,0.00010706091817654049,1.0,-940311528793749.0,19047.0,96236100.0,-440.7927836217623,0.9611992945326279
10641,9778,8854,8652,10952,11625,10087,1,0.00013427755073866399,0.003797115555067354,1.0316015545101247,-1.6581879874489932e+19,0.00010522949970030638,1.0,-890181654230280.0,18941.0,95609284.0,-551.7630449514345,0.9693665113512442
10644,9806,8883,8675,10644,11595,10314,1,0.00013311261092688876,0.5620208949113856,1.0518050173363247,-1.6961879193455815e+19,0.0001056181995816153,1.0,-920258207642592.0,19197.0,96157636.0,-327.8017561634588,0.950746558076401
10628,9792,8842,8620,10433,11571,10455,1,0.00013364384998514224,-0.006126099069458761,1.0677083333333333,-1.7396886549336953e+19,0.00010608101074273071,1.0,-957753199524247.9,19297.0,95883264.0,-170.82006333408754,0.9365853658536586
10647,9816,8871,8617,10442,11658,10609,1,0.00013388037557614035,-0.005853578202906829,1.0807864710676447,-1.8104316837719917e+19,0.00010523638295998189,1.0,-1000784778387206.9,19480.0,96353856.0,-35.82290609852316,0.9252521444056933
10653,9926,9247,9326,12347,13080,11136,1,0.00014250582459873228,0.0007769423996402499,1.1219020753576465,-1.1586460429925736e+19,9.512990730681472e-05,1.0,-571202741604600.0,20383.0,98525476.0,485.33524386287354,0.8913433908045977
10640,9791,8867,8668,10868,11997,10554,1,0.0001381875445139954,0.005325017631202558,1.0779287100398325,-1.7259089411456135e+19,0.0001045937994263897,1.0,-931648084348484.0,19421.0,95863681.0,-83.77433179203763,0.9277051354936517
10707,9834,8917,8716,11190,12292,10442,1,0.0001401759735325137,0.002576668409126212,1.0618263168598738,-1.761458484887079e+19,0.00010519831319828034,1.0,-928035031458990.0,19359.0,96707556.0,-262.74509364135884,0.9417736065887761
10672,9875,8937,8642,10373,11174,10620,1,0.0001266134389389581,-0.003811260343255736,1.0754430379746835,-1.854803038904791e+19,0.00010143311723195615,1.0,-1045619490889008.0,19557.0,97515625.0,-49.839319682219866,0.92984934086629
10633,9837,8978,8813,10903,11646,10591,1,0.00013186651032910172,0.004351033934179146,1.076649384975094,-1.6175552470974278e+19,0.00010085415746669805,1.0,-873975337955328.0,19569.0,96766569.0,-39.78558699042151,0.9288074780473987
10573,9810,9059,9033,11696,12566,10940,1,0.00014139947218815515,0.0011385274964484423,1.1151885830784913,-1.353917738164374e+19,9.820698399677884e-05,1.0,-697436346753321.0,19999.0,96236100.0,369.29109173197867,0.896709323583181
10591,9816,9036,8953,11532,12422,11007,1,0.00014004923888616503,0.0013418548163460734,1.1213325183374083,-1.4780379156542409e+19,9.78628647408528e-05,1.0,-775421587652472.0,20043.0,96353856.0,418.2762284196542,0.8917961297356228
10691,9825,8884,8696,10751,11986,10649,1,0.00013731980069954506,0.019643040382566625,1.0838676844783715,-1.753925205841016e+19,0.00010469274439538975,1.0,-948684696317536.0,19533.0,96530625.0,-39.789846915804446,0.9226218424265189
10594,9861,9092,9004,11531,12561,11246,1,0.00014010183700377614,0.0013564336262887322,1.14045228678633,-1.518587540435274e+19,9.686327848105424e-05,1.0,-796535215884448.0,20338.0,97239321.0,654.2682578090626,0.8768451004801707
10671,9826,8933,8773,11402,12534,10623,1,0.00014279585349277586,0.0017400019338235544,1.0811113372684713,-1.7070783799847041e+19,0.00010348120379600163,1.0,-892427113200285.1,19556.0,96550276.0,-45.7236090898914,0.9249741127741693
10612,9826,9023,8884,11301,12019,10898,1,0.00013556282733053976,0.001769936144581812,1.1090983106045187,-1.5614178146787254e+19,9.758985139596522e-05,1.0,-835611888077904.0,19921.0,96550276.0,288.2524659204264,0.901633327216003
10533,9744,8935,8758,11097,11779,10483,1,0.00013529339335448593,0.0021354295438739033,1.0758415435139572,-1.5347411782268232e+19,0.00010125517997955657,1.0,-825000401076990.1,19418.0,94945536.0,-47.75803021824322,0.9295049127158256
10571,9796,8981,8798,11051,11913,10779,1,0.0001354090430644177,0.0025225719908423135,1.1003470804409963,-1.6070769216331217e+19,0.00010000946198813118,1.0,-867486279411262.0,19760.0,95961616.0,210.2304865827864,0.9088041562297059
10668,9803,8894,8751,11794,12421,10301,1,0.00014246245825767393,0.001123179353387564,1.0508007752728756,-1.6546807985640765e+19,0.00010223887244574232,1.0,-857018044408999.9,19195.0,96098809.0,-364.6739374859462,0.9516551791088244
10656,9868,9053,8946,11534,12691,11336,1,0.00014206077608727705,0.0014613007405974337,1.148763680583705,-1.624218309938913e+19,9.706352511350261e-05,1.0,-856411956374656.0,20389.0,97377424.0,682.2740528001759,0.870501058574453
10672,9890,9073,8969,11545,12479,11054,1,0.00013906972063580013,0.0014418854140634822,1.1176946410515674,-1.6002313292057364e+19,9.778368218446191e-05,1.0,-837889644089328.0,20127.0,97812100.0,384.27245673977814,0.8946987515831373
10679,9931,9228,9224,12132,12982,11094,1,0.00014165797753960498,0.0008983858258668434,1.117108045514047,-1.3370209504088971e+19,9.645417741541558e-05,1.0,-667775332633164.0,20322.0,98624761.0,417.3146944083219,0.8951685595817559
10682,9798,8891,8734,11604,12230,10319,1,0.00014039072333915306,0.0013507317409568466,1.0531741171667688,-1.6564690297121384e+19,0.00010213653598768737,1.0,-867722858285472.0,19210.0,96000804.0,-360.69485997075753,0.9495106114933618
10636,9772,8863,8690,11287,12088,10309,1,0.0001395694103571125,0.0018940420042208982,1.054952926729431,-1.6542394882835225e+19,0.0001038865650152212,1.0,-876003278613051.9,19172.0,95491984.0,-324.72650344127214,0.947909593559026
10639,9787,8843,8633,10753,11911,10500,1,0.00013762553216948572,0.010481927789880758,1.0728517421068764,-1.7459348471998063e+19,0.00010549436923472078,1.0,-947317310200742.0,19343.0,95785369.0,-136.78400995137417,0.9320952380952381
10652,9800,8870,8640,10467,11786,10572,1,0.00013558659089340358,-0.0065756420920317195,1.0787755102040817,-1.7629984115205503e+19,0.0001065091841714592,1.0,-964637358707200.0,19442.0,96040000.0,-77.81995490417103,0.9269769201664775
10656,9847,8939,8734,10785,12062,10717,1,0.00013703340492008997,0.009343454375373685,1.0883517822687112,-1.7693790424876403e+19,0.00010435804725173533,1.0,-952904475844229.9,19656.0,96963409.0,63.206510795391296,0.918820565456751
10669,9839,8912,8714,10755,11878,10681,1,0.00013546190616866926,0.013702400277759973,1.0855778026222178,-1.7564681364185008e+19,0.00010340010770917096,1.0,-954151580771999.9,19593.0,96805921.0,14.206799820467495,0.9211684299222919
10647,9811,8915,8756,12180,12416,10187,1,0.00014195381893330783,0.0008243879093651388,1.03832432983386,-1.659460771431838e+19,0.00010006636166413842,1.0,-853968437543074.9,19102.0,96255721.0,-457.63376332024745,0.9630902130165898
10696,9836,8897,8738,10936,12222,10531,1,0.00013966261479770998,0.005132382669677443,1.0706588043920293,-1.7279860268924406e+19,0.00010612413540349087,1.0,-915083513250480.0,19428.0,96746896.0,-162.77082162526676,0.934004368056215
10636,9778,8846,8617,11981,12523,10166,1,0.0001447809468782601,0.0009507290934169648,1.0396809163428105,-1.776223189518969e+19,0.00010281706609929622,1.0,-923369922152604.1,19012.0,95609284.0,-467.6456025322186,0.9618335628565807
