B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11
10327,9506,8586,8226,12811,12145,9734,1,1.0,12145.0,-102041927470.0,88692578.0,9734.0,98157567.94963074,0.8061041292639857,-1.393882861731179e-16,-4.941066162017602e-13,6.35699269507023e-17,2101.0
10442,9583,8704,8563,12151,12281,10116,1,1.0,12281.0,-113873654264.0,90911600.0,10116.0,100055353.79060727,0.8593531396600156,-1.7586224517401337e-16,-4.99425422073698e-13,6.080824782316586e-17,1879.0
10257,9416,8595,8213,12768,12054,9642,1,1.0,12054.0,-96390841276.0,88183737.0,9642.0,96569046.69246438,0.8033364661660016,-1.3814867448675837e-16,-4.925636445045409e-13,6.541716097180633e-17,2044.0
10367,9523,8629,8472,13026,12645,10056,1,1.0,12645.0,-113691234463.0,89482514.0,10056.0,98714260.9200982,0.7958697988633503,-1.2377314043985212e-16,-4.649535411200792e-13,5.819048433444916e-17,1895.0
10522,9711,8835,8787,12656,13417,11000,1,1.0,13417.0,-170868736419.0,92987943.0,11000.0,102169216.14336278,0.8313843236410321,-1.2981442696120583e-16,-4.427139100492218e-13,5.017551040399715e-17,1735.0
10449,9651,8792,8762,12633,13157,10738,1,1.0,13157.0,-151702721462.0,91893398.0,10738.0,100833265.47437072,0.827119449062593,-1.3043986835026678e-16,-4.508890935365142e-13,5.290971314851698e-17,1687.0
10434,9688,8808,8728,12476,12965,10744,1,1.0,12965.0,-153574792834.0,91928113.0,10744.0,101074550.8588076,0.8363257454311679,-1.385217418908684e-16,-4.614073860357287e-13,5.4645200036732013e-17,1706.0
10524,9698,8841,8834,12473,12848,10526,1,1.0,12848.0,-132042905755.0,93068005.0,10526.0,102051534.4571874,0.8437424837647995,-1.436100299038966e-16,-4.587849289336856e-13,5.469723917504883e-17,1690.0
10370,9531,8694,8624,12370,12867,10317,1,1.0,12867.0,-125914102828.0,90182017.0,10317.0,98826499.85112709,0.8383185125294403,-1.4857552218005425e-16,-4.743215766825079e-13,5.61676529801155e-17,1746.0
10439,9620,8694,8581,12871,12832,10259,1,1.0,12832.0,-123557092048.0,90782369.0,10259.0,100412708.56585681,0.8110480926115997,-1.2817597222376993e-16,-4.617915692404843e-13,5.573018341039263e-17,1858.0
10466,9640,8799,8690,12731,12898,10589,1,1.0,12898.0,-143405050703.0,92115963.0,10589.0,100881908.81911393,0.822087817139618,-1.2918861456465773e-16,-4.530388826346255e-13,5.487712109007403e-17,1776.0
10539,9716,8839,8780,12637,13653,10889,1,1.0,13653.0,-162579412424.0,93180511.0,10889.0,102387168.61627302,0.8339795837619022,-1.3131382568049891e-16,-4.3868208879749837e-13,4.829974830234052e-17,1759.0
10377,9574,8715,8696,12207,12515,10377,1,1.0,12515.0,-127117896712.0,90460277.0,10377.0,99339275.66502805,0.8500860162203026,-1.5948679495929442e-16,-4.868425837454496e-13,5.929152850039406e-17,1681.0
10420,9552,8713,8592,12601,13276,10679,1,1.0,13276.0,-154067459347.0,90815337.0,10679.0,99521949.1291077,0.8269184985310858,-1.353591618621256e-16,-4.566093658058438e-13,5.2255120232861294e-17,1828.0
10466,9578,8720,8443,13269,13066,10059,1,1.0,13066.0,-115195322649.0,91289855.0,10059.0,100232718.6929766,0.7887557464764541,-1.1562730935210667e-16,-4.413503305711156e-13,5.3474847311390025e-17,2023.0
10400,9568,8562,8255,12327,11794,9973,1,1.0,11794.0,-117073130223.0,89068921.0,9973.0,99496329.24494994,0.8436764825182763,-1.7396723648160924e-16,-5.281054083182448e-13,6.64670735087883e-17,2145.0
10363,9527,8714,8581,12976,12615,10018,1,1.0,12615.0,-105811403818.0,90328773.0,10018.0,98717640.71696155,0.7986282367455715,-1.2140465100018704e-16,-4.561695724738056e-13,5.851273012992054e-17,1782.0
10417,9623,8782,8869,12642,13410,10674,1,1.0,13410.0,-141979762546.0,91508146.0,10674.0,100232969.91656518,0.8239993671886623,-1.2618206003881677e-16,-4.430085899198838e-13,5.124557631147042e-17,1548.0
10382,9554,8658,8603,12294,12320,10056,1,1.0,12320.0,-107538845201.0,89911970.0,10056.0,99179267.16675611,0.8444769806410477,-1.6036376517095547e-16,-4.954877449943629e-13,6.112425859524799e-17,1779.0
10330,9495,8555,8425,9677,11987,11451,1,1.0,11987.0,-214787351243.0,88394814.0,11451.0,98075010.03734933,1.0674795907816588,3.771892303621476e-16,-6.567931985870543e-13,6.522025818941511e-17,1905.0
10401,9560,8516,8286,9362,11397,11272,1,1.0,11397.0,-205012159093.0,88595675.0,11272.0,99425015.48495647,1.1109805597097875,2.409952062586697e-16,-7.153633131309797e-13,7.116594825185096e-17,2115.0
10434,9611,8585,8384,9593,11761,11550,1,1.0,11761.0,-222542729669.0,89597244.0,11550.0,100272662.73503767,1.0876680913170276,2.902965036965626e-16,-6.747863178960028e-13,6.640696903697981e-17,2050.0
10551,9735,8768,8645,10075,12217,11750,1,1.0,12217.0,-232055336999.0,92533460.0,11750.0,102705283.25698446,1.0472456575680553,4.893188151937416e-16,-6.024678601235814e-13,6.018484995608681e-17,1906.0
10491,9675,8718,8602,10054,12241,11706,1,1.0,12241.0,-229678609471.0,91482833.0,11706.0,101491807.70200515,1.0434652874482708,5.421682744825621e-16,-6.074606363958723e-13,6.063678087787735e-17,1889.0
10435,9622,8635,8486,9841,12120,11695,1,1.0,12120.0,-231087116688.0,90128186.0,11695.0,100397096.52581385,1.060359719540429,4.053555435527691e-16,-6.363671420888025e-13,6.251926875686109e-17,1949.0
10442,9608,8615,8487,9918,12144,11758,1,1.0,12144.0,-235607391439.0,89979892.0,11758.0,100318207.39447992,1.0528332325066003,4.645825942522145e-16,-6.326711830563554e-13,6.218890342322013e-17,1955.0
10449,9613,8609,8417,9558,11817,11667,1,1.0,11817.0,-230249119243.0,89976816.0,11667.0,100437784.84486434,1.0932203389838833,2.6872064526272144e-16,-6.706636386277003e-13,6.559037439071274e-17,2032.0
10437,9628,8650,8472,9728,11880,11572,1,1.0,11880.0,-222501810235.0,90301658.0,11572.0,100478888.95879287,1.0728824013149278,3.3841500062949207e-16,-6.499399263295361e-13,6.504584206434411e-17,1965.0
10443,9640,8574,8383,9474,11404,11240,1,1.0,11404.0,-200774766556.0,89559160.0,11240.0,100661843.67513539,1.1022799240017775,2.5475538764908393e-16,-6.995145428519031e-13,7.050799425927788e-17,2060.0
10459,9655,8687,8462,9522,11192,11009,1,1.0,11192.0,-182379045887.0,90878047.0,11009.0,100972745.90450215,1.0984036967020074,2.581804276092724e-16,-6.836495196710544e-13,7.29805106800803e-17,1997.0
10404,9567,8603,8411,9706,12290,12019,1,1.0,12290.0,-255247654858.0,89527608.0,12019.0,99526850.866259,1.07191427982616,3.4075521714279117e-16,-6.433455798185572e-13,6.116462320593456e-17,1993.0
10441,9624,8601,8378,9519,11688,11954,1,1.0,11688.0,-251002581224.0,89824248.0,11954.0,100475679.96804193,1.0968589137519302,2.590880103686445e-16,-6.810917033230168e-13,6.714895875794069e-17,2063.0
10392,9573,8600,8449,9834,11694,11338,1,1.0,11694.0,-206232981063.0,89392728.0,11338.0,99473876.24006677,1.0567419158014673,4.478900041444166e-16,-6.534265940643447e-13,6.77140045894305e-17,1943.0
10413,9606,8616,8487,9866,12108,11727,1,1.0,12108.0,-233374487281.0,89740382.0,11727.0,100018792.51234157,1.055442935334213,4.4339535111807777e-16,-6.36837018129804e-13,6.29082204453442e-17,1926.0
10449,9632,8646,8550,10115,12415,11972,1,1.0,12415.0,-250156734436.0,90364584.0,11972.0,100636254.16964178,1.0330202669301798,7.236828983516811e-16,-6.07610490274333e-13,5.942388451259423e-17,1899.0
10498,9699,8709,8562,9841,11743,11648,1,1.0,11743.0,-226227986245.0,91448666.0,11648.0,101811303.68975729,1.06676150797648,3.6075381544950374e-16,-6.399531168076914e-13,6.580090563221459e-17,1936.0
10471,9662,8636,8429,9593,11058,10815,1,1.0,11058.0,-169520605762.0,90448207.0,10815.0,101161717.48972161,1.0915250703637867,2.851686586510575e-16,-6.930145346115521e-13,7.458860795175658e-17,2042.0
10416,9615,8564,8367,9516,11065,10792,1,1.0,11065.0,-169766200893.0,89223205.0,10792.0,100140881.41082375,1.0945775535947178,2.8369841518960666e-16,-7.089637717437827e-13,7.528310177117897e-17,2049.0
10427,9615,8642,8506,9991,12280,11792,1,1.0,12280.0,-237748769878.0,90132405.0,11792.0,100247120.97770002,1.0436392753472319,5.550074911297501e-16,-6.199274805745192e-13,6.09941961552584e-17,1921.0
10429,9635,8673,8541,10069,12258,11562,1,1.0,12258.0,-220377944803.0,90473044.0,11562.0,100474847.74108666,1.0357533022142889,6.752184895058459e-16,-6.116236024878052e-13,6.118982438675108e-17,1888.0
10437,9620,8662,8544,9973,11553,11033,1,1.0,11553.0,-181696820294.0,90426820.0,11033.0,100394929.66593668,1.0465256191710068,5.371397451440396e-16,-6.397078326883044e-13,6.877985276495064e-17,1893.0
10489,9682,8705,8527,9881,11468,11078,1,1.0,11468.0,-185482498309.0,91328094.0,11078.0,101545459.80983832,1.0615322335797828,4.0345127233800194e-16,-6.467035221044519e-13,6.91128330096672e-17,1962.0
10492,9717,8764,8614,10092,12106,11380,1,1.0,12106.0,-205239934352.0,91974086.0,11380.0,101942016.82019082,1.0396353547366743,5.950309801495667e-16,-6.050071096792015e-13,6.198484013014795e-17,1878.0
10437,9642,8688,8584,10024,12205,11677,1,1.0,12205.0,-227907857747.0,90698885.0,11677.0,100624981.42482194,1.0412011173175415,5.790563363300587e-16,-6.129892400955737e-13,6.162782741420605e-17,1853.0
9822,8961,8143,7941,11100,12913,9800,1,1.0,12913.0,-117227554257.0,80004559.0,9800.0,88006498.36893122,0.8848648648654489,-2.6656916477149186e-16,-5.83815024666988e-13,6.216528060518316e-17,1881.0
9806,8959,8153,7922,11190,12648,9532,1,1.0,12648.0,-101040494244.0,79972156.0,9532.0,87843277.71143529,0.8763181411977712,-2.5246659917389713e-16,-5.855450067665972e-13,6.500902214934622e-17,1884.0
9807,8940,8144,7898,11407,12849,9692,1,1.0,12849.0,-111906835562.0,79892464.0,9692.0,87665872.94990042,0.8597352502856666,-2.2128625051344287e-16,-5.695544483436786e-13,6.297815251316665e-17,1909.0
9812,8951,8122,7927,10916,12828,9820,1,1.0,12828.0,-118951043069.0,79716808.0,9820.0,87818861.81633422,0.89886405276593,-3.06310085356531e-16,-5.989069182954663e-13,6.312035237205964e-17,1885.0
9810,8941,8116,7941,10961,12610,9600,1,1.0,12610.0,-104615658208.0,79641531.0,9600.0,87702682.17054921,0.8949913329070114,-2.9928667131786283e-16,-6.025857944831934e-13,6.534817513371615e-17,1869.0
9818,8939,8169,7916,11418,13013,9787,1,1.0,13013.0,-117242556540.0,80227673.0,9787.0,87754486.743689,0.8598703801017109,-2.1763023230608912e-16,-5.605477790374671e-13,6.126329797366601e-17,1902.0
10198,9343,8317,8245,10643,11744,10424,1,1.0,11744.0,-148128453634.0,84839153.0,10424.0,95270671.35525821,0.9581884806921153,-6.829357330025518e-16,-6.348890295628815e-13,6.971693177565598e-17,1953.0
10246,9395,8337,8167,9611,11553,10791,1,1.0,11553.0,-175020488879.0,85442066.0,10791.0,96252645.61457148,1.0660701279775822,4.350359393780146e-16,-7.131841791552268e-13,7.136822204009879e-17,2079.0
10287,9441,8408,8247,9576,11557,11118,1,1.0,11557.0,-195265328976.0,86514229.0,11118.0,97111042.63870426,1.0742481203014904,3.729362664462233e-16,-7.041992254837478e-13,7.07514876854222e-17,2040.0
10274,9458,8461,8306,9739,11834,11448,1,1.0,11834.0,-216765416299.0,86949887.0,11448.0,97163036.19197313,1.054933771434662,4.847593829139429e-16,-6.735690038246397e-13,6.764899741582232e-17,1968.0
10307,9497,8482,8250,9555,11442,11102,1,1.0,11442.0,-194114230138.0,87444971.0,11102.0,97876971.14097996,1.0787022501299361,3.4609623598420735e-16,-7.015673830883837e-13,7.19009643062426e-17,2057.0
10342,9514,8509,8286,9476,11883,11916,1,1.0,11883.0,-249227779662.0,88021437.0,11916.0,98385540.25324054,1.0913887716342288,2.8318637611746514e-16,-6.875379699191311e-13,6.621299195085654e-17,2056.0
10294,9481,8510,8297,9682,11470,10702,1,1.0,11470.0,-165560682669.0,87623092.0,10702.0,97588723.97004524,1.0632100805614755,4.330537359892805e-16,-6.84052119504423e-13,7.17311295861812e-17,1997.0
10335,9511,8530,8314,9628,12186,12120,1,1.0,12186.0,-263080580413.0,88179364.0,12120.0,98288018.86778967,1.0734316576654237,3.4420044781931464e-16,-6.622747268409329e-13,6.304657031085077e-17,2021.0
10434,9657,8624,8419,9622,11127,10989,1,1.0,11127.0,-182160451714.0,90003565.0,10989.0,100752114.54605351,1.084389939722314,3.086058856092944e-16,-6.904011330711456e-13,7.418982712779949e-17,2015.0
10396,9597,8582,8361,9532,11006,10669,1,1.0,11006.0,-161343768940.0,89239010.0,10669.0,99761407.55806652,1.090642047838628,2.955953639494863e-16,-7.058494738878249e-13,7.638542735133392e-17,2035.0
10400,9595,8629,8524,9974,11607,11227,1,1.0,11607.0,-196396110554.0,89763181.0,11227.0,99779062.49865748,1.042711048727142,5.896789336514806e-16,-6.417846635822655e-13,6.862710745448833e-17,1876.0
10398,9602,8608,8430,9752,11771,11644,1,1.0,11771.0,-228402568450.0,89527507.0,11644.0,99832980.8564362,1.0662428219857247,3.789535411475877e-16,-6.577950934349543e-13,6.675397484801875e-17,1968.0
10982,10181,9080,8764,10685,10881,9997,1,1.0,10881.0,-94703867501.0,99738126.0,9997.0,111796956.92440434,1.0277959756676864,8.393966448826006e-16,-5.882909787381454e-13,7.003217685267409e-17,2218.0
11100,10308,9295,9119,11166,11649,10798,1,1.0,11649.0,-139619172053.0,103197315.0,10798.0,114408159.42139846,0.9940891993555852,-3.238347886013508e-15,-5.144975722368732e-13,5.981026303145688e-17,1981.0
10833,10034,8914,8607,11197,11548,10105,1,1.0,11548.0,-110972490572.0,96588107.0,10105.0,108687817.45126863,0.9674912923110242,-7.271224578232944e-16,-5.595570398478102e-13,6.389802971027391e-17,2226.0
11078,10266,9216,8965,10954,11474,10598,1,1.0,11474.0,-131246188393.0,102117276.0,10598.0,113716171.22526059,1.0113200657287962,1.8996091436242296e-15,-5.398634858217237e-13,6.189372549392632e-17,2113.0
10923,10144,9039,8803,10577,11277,10330,1,1.0,11277.0,-118331497843.0,98754851.0,10330.0,110792666.18861973,1.0327124893628934,6.995492999690508e-16,-5.845777244464876e-13,6.59065605624573e-17,2120.0
10990,10160,9198,8994,10792,11626,10703,1,1.0,11626.0,-138244467742.0,101108438.0,10703.0,111648197.56971517,1.0183469236471865,1.1534091834510248e-15,-5.396551262234456e-13,6.125532386185301e-17,1996.0
10855,10022,8947,8632,10844,11639,10254,1,1.0,11639.0,-120857508029.0,97142168.0,10254.0,108778695.6463392,1.0010143858362426,3.2089407494810635e-14,-5.695539243450463e-13,6.264821656954796e-17,2223.0
11033,10251,9231,8990,10713,11590,10678,1,1.0,11590.0,-136424307054.0,101867926.0,10678.0,113089084.0392473,1.0298702510972362,7.002699054175276e-16,-5.456476174977836e-13,6.115698293610379e-17,2043.0
10979,10167,9063,8818,10669,11366,10502,1,1.0,11366.0,-130942975168.0,99524712.0,10502.0,111613186.44506958,1.0290561439687735,7.757128650660796e-16,-5.748015335222909e-13,6.421828272875029e-17,2161.0
10865,10028,8894,8598,10564,11106,10281,1,1.0,11106.0,-124416770103.0,96654980.0,10281.0,108943884.40856098,1.0284929950776132,8.608182188230537e-16,-6.090280440489712e-13,6.867904183798836e-17,2267.0
10955,10156,9144,8926,11078,11855,10739,1,1.0,11855.0,-144447989955.0,100195453.0,10739.0,111248742.22946954,0.9888969128005556,-1.8559494906293246e-15,-5.276214718136167e-13,5.928869030678174e-17,2029.0
11043,10246,9198,8945,10786,11643,10845,1,1.0,11643.0,-152024725671.0,101595943.0,10845.0,113136347.04243635,1.0238271833859471,8.855249276227778e-16,-5.45372169865617e-13,6.04917439139779e-17,2098.0
11021,10266,9339,9194,11167,11680,10984,1,1.0,11680.0,-151308026252.0,102947966.0,10984.0,113131048.2569354,0.986925763410909,-1.4614951919521251e-15,-5.049615617835726e-13,6.034918881629219e-17,1827.0
10826,9977,8945,8687,11404,12094,10255,1,1.0,12094.0,-118327481162.0,96862068.0,10255.0,108000792.87759236,0.9493160294641712,-4.510869299896829e-16,-5.261573465683543e-13,5.833420375792725e-17,2139.0
10920,10081,9059,8840,10887,11546,10547,1,1.0,11546.0,-133394517393.0,98946713.0,10547.0,110074222.46444218,1.0030311380542116,8.032147460152637e-15,-5.534811819602089e-13,6.290583373964899e-17,2080.0
10836,9978,8926,8668,11111,11679,10232,1,1.0,11679.0,-117509904389.0,96744926.0,10232.0,108111298.19771458,0.975249752496893,-9.380857829399033e-16,-5.539571972697295e-13,6.24380917548425e-17,2168.0
10226,9418,8516,8430,10271,12415,11261,1,1.0,12415.0,-201184711403.0,87107302.0,11261.0,96300007.33627392,0.9956187323532504,-5.9256988154681545e-15,-6.065585908395395e-13,6.204382017375484e-17,1796.0
10262,9454,8569,8519,10155,12655,11491,1,1.0,12655.0,-215688008475.0,87957888.0,11491.0,97008712.64148627,1.0105366814368608,2.387339586947167e-15,-5.987871638948188e-13,5.929474493838022e-17,1743.0
10303,9572,8710,8700,10563,13136,11783,1,1.0,13136.0,-233352249134.0,89762829.0,11783.0,98612030.48889303,0.9753857805553707,-9.034160264797651e-16,-5.470235457026951e-13,5.459477756330212e-17,1603.0
10239,9452,8683,8805,10948,13256,11706,1,1.0,13256.0,-224908779338.0,88929441.0,11706.0,96770571.10725306,0.9352393131157442,-3.356985480874559e-16,-5.190678534301274e-13,5.4282989749453e-17,1434.0
10326,9536,8661,8576,10108,12749,12054,1,1.0,12749.0,-255799144494.0,89456343.0,12054.0,98460548.47807604,1.0215670755842439,1.0921677440094295e-15,-5.897607931840431e-13,5.770167918478577e-17,1750.0
10300,9492,8733,8823,10966,13320,11716,1,1.0,13320.0,-225206515531.0,89974186.0,11716.0,97759119.6799609,0.9392668247310212,-3.6234142877056247e-16,-5.125616550859014e-13,5.312769164483855e-17,1477.0
10331,9516,8679,8651,10335,12507,11532,1,1.0,12507.0,-215613446015.0,89685591.0,11532.0,98301258.47411497,0.999612965650158,-3.404568881463446e-14,-5.777367165488472e-13,5.989803745517106e-17,1680.0
10315,9490,8594,8552,10352,13012,11951,1,1.0,13012.0,-248591636229.0,88670474.0,11951.0,97881143.07558317,0.9964258114378026,-6.068296383307057e-15,-5.756015209127209e-13,5.5510883767228404e-17,1763.0
10311,9458,8501,8418,9793,12070,11409,1,1.0,12070.0,-211950387380.0,87675674.0,11409.0,97513071.52287586,1.0528949249455763,4.885291999264359e-16,-6.522948708313135e-13,6.456361673981871e-17,1893.0
10274,9396,8466,8327,9830,12301,11488,1,1.0,12301.0,-219180334465.0,87001815.0,11488.0,96526293.19974959,1.0451678535100655,5.787940042833184e-16,-6.465108910305445e-13,6.261009429496882e-17,1947.0
10229,9408,8466,8309,9644,12029,11499,1,1.0,12029.0,-220235924517.0,86620387.0,11499.0,96226230.48762602,1.060659477394438,4.3470943009185134e-16,-6.692299086893464e-13,6.605094139936573e-17,1920.0
10260,9436,8555,8481,10010,12496,11507,1,1.0,12496.0,-217652174116.0,87796806.0,11507.0,96805140.53973557,1.0249750249749923,1.002561925867064e-15,-6.140029459062227e-13,6.083699476825185e-17,1779.0
10283,9448,8648,8618,10471,12610,11452,1,1.0,12610.0,-210480943862.0,88950465.0,11452.0,97145244.64512487,0.9820456498910062,-1.2756130335935755e-15,-5.683440139888094e-13,5.94748774086299e-17,1665.0
10282,9457,8586,8581,10524,12503,11314,1,1.0,12503.0,-201240501407.0,88304279.0,11314.0,97228218.81304622,0.9770049410872161,-1.049485210385147e-15,-5.781463390668207e-13,6.050890913962894e-17,1701.0
10270,9466,8616,8654,10620,12478,11296,1,1.0,12478.0,-197863892782.0,88509418.0,11296.0,97207078.57545233,0.967043314500188,-7.238528370066282e-16,-5.681853175763662e-13,6.089363139759859e-17,1616.0
10272,9440,8669,8725,10487,12625,11580,1,1.0,12625.0,-217338638616.0,89071080.0,11580.0,96959146.89797193,0.9794984266227402,-1.1137202651183785e-15,-5.610284007608606e-13,5.946078673858423e-17,1547.0
10691,9762,8567,8273,10264,11268,9843,1,1.0,11268.0,-107454749575.0,91611329.0,9843.0,104355802.77161913,1.0416017147308594,6.720213810640051e-16,-6.631592771851406e-13,6.890801426963843e-17,2418.0
10719,9792,8637,8321,10175,11399,9959,1,1.0,11399.0,-113413528264.0,92601577.0,9959.0,104950879.17784767,1.0534643734645215,5.052753997963821e-16,-6.541905180012712e-13,6.698208547779084e-17,2398.0
10758,9897,8683,8388,10081,11344,10251,1,1.0,11344.0,-131077946633.0,93433139.0,10251.0,106462364.96427733,1.0671560361079173,3.907128136143372e-16,-6.599169057482593e-13,6.714374338256128e-17,2370.0
10861,10034,8922,8664,10326,11593,10587,1,1.0,11593.0,-144349773821.0,96923761.0,10587.0,108969599.21819876,1.051810962619129,4.525982892756012e-16,-6.026184404667638e-13,6.307682723908102e-17,2197.0
10819,9921,8746,8507,10637,11707,10273,1,1.0,11707.0,-127803719078.0,94645318.0,10273.0,107325468.05356154,1.0171100874304102,1.4876139256978479e-15,-6.032052189623909e-13,6.233540787008748e-17,2312.0
10703,9787,8616,8363,10526,11705,9947,1,1.0,11705.0,-110784572867.0,92239279.0,9947.0,104740635.28170887,1.0168155044648302,1.6116956647434653e-15,-6.241238194451145e-13,6.371572554834473e-17,2340.0
10734,9822,8641,8352,10091,11364,10018,1,1.0,11364.0,-116213315239.0,92773949.0,10018.0,105419815.6210524,1.0637201466652186,4.2122165837334053e-16,-6.611787875906066e-13,6.720712132818423e-17,2382.0
10773,9877,8673,8385,10004,11109,10165,1,1.0,11109.0,-125148619723.0,93455342.0,10165.0,106395218.76407973,1.0768692522997299,3.458341089588447e-16,-6.733048207063852e-13,6.981959083029088e-17,2388.0
10827,9910,8762,8483,10425,11417,10189,1,1.0,11417.0,-122765937782.0,94888016.0,10189.0,107285682.9294769,1.0385611510791932,6.608231981432625e-16,-6.222114866114394e-13,6.544550065812985e-17,2344.0
10728,9821,8663,8377,10564,11409,9658,1,1.0,11409.0,-89893037957.0,92958637.0,9658.0,105349753.72745524,1.015524422567978,1.7571377552045647e-15,-6.260841269751611e-13,6.675240894586799e-17,2351.0
10689,9803,8644,8373,10495,11186,9631,1,1.0,11186.0,-88194747098.0,92417397.0,9631.0,104774237.45039386,1.0184849928537005,1.4916719889075652e-15,-6.391464852564914e-13,6.994802843848341e-17,2316.0
10662,9727,8564,8284,10385,11385,9989,1,1.0,11385.0,-117005017433.0,91331138.0,9989.0,103699547.69914132,1.0266730861821998,1.042673148213483e-15,-6.492871759990388e-13,6.786667514117658e-17,2378.0
10760,9870,8687,8389,10008,11129,10088,1,1.0,11129.0,-119567649611.0,93493257.0,10088.0,106191523.01219033,1.0751398880893248,3.5301227641507666e-16,-6.69568335269597e-13,6.973708425800077e-17,2371.0
10809,9942,8776,8499,10168,11270,10190,1,1.0,11270.0,-122145983714.0,94881222.0,10190.0,107453325.10743824,1.0630409126679297,4.0274296003305566e-16,-6.421852087726089e-13,6.738787050566344e-17,2310.0
10847,9976,8870,8580,10190,11116,10179,1,1.0,11116.0,-117712602563.0,96234196.0,10179.0,108199727.75596477,1.06447497546651,3.826613210599375e-16,-6.317670755057735e-13,6.87834162257368e-17,2267.0
10708,9792,8660,8380,10666,11465,9742,1,1.0,11465.0,-95645611426.0,92753411.0,9742.0,104842773.42137554,1.0039377461089316,7.3174684538912e-15,-6.168547969339977e-13,6.634903356639353e-17,2328.0
10723,9823,8628,8307,9893,10962,10022,1,1.0,10962.0,-118345696419.0,92538899.0,10022.0,105322350.86787154,1.0838977054481802,3.267326380823086e-16,-6.922081260833996e-13,7.237494600036805e-17,2416.0
10748,9861,8713,8457,10129,11210,10024,1,1.0,11210.0,-112073149506.0,93668663.0,10024.0,105976315.62376612,1.0611116595919157,4.277356967853826e-16,-6.520499256817008e-13,6.888647088305335e-17,2291.0
10768,9892,8784,8445,10018,11185,10347,1,1.0,11185.0,-135646862764.0,94607315.0,10347.0,106507410.69281079,1.074865242562737,3.395554697434658e-16,-6.519257480481502e-13,6.893800569121872e-17,2323.0
10769,9899,8714,8390,9819,11022,10209,1,1.0,11022.0,-128043209312.0,93861907.0,10209.0,106592736.57042694,1.09675119665917,2.718454827498027e-16,-6.83941061542533e-13,7.097892162239988e-17,2379.0
10862,10034,8847,8581,10132,11427,10490,1,1.0,11427.0,-140566446955.0,96117673.0,10490.0,108979676.17787786,1.0720489538089168,3.3739161257084203e-16,-6.323873728421251e-13,6.491083738573626e-17,2281.0
10833,9932,8815,8536,10205,11477,10340,1,1.0,11477.0,-131445364946.0,95514577.0,10340.0,107583722.82972667,1.061538461537566,4.019522200996509e-16,-6.258451350714763e-13,6.46914221034647e-17,2297.0
10662,9740,8573,8283,10604,11456,9576,1,1.0,11456.0,-88710237811.0,91427386.0,9576.0,103838010.12337494,1.005469634101246,5.369185416091157e-15,-6.331381045937747e-13,6.702799200877563e-17,2379.0
10781,9925,8730,8419,9894,11121,10212,1,1.0,11121.0,-127087032198.0,94139145.0,10212.0,106991832.67405649,1.0896502931063878,2.902148099950756e-16,-6.736054159240099e-13,6.956571902795029e-17,2362.0
10852,9982,8826,8500,9937,11293,10535,1,1.0,11293.0,-147028729211.0,95800982.0,10535.0,108315114.25941123,1.0920801046595443,2.6853695027823792e-16,-6.515125893047114e-13,6.658296461991545e-17,2352.0
10831,9947,8752,8384,9761,11100,10364,1,1.0,11100.0,-139177062288.0,94813773.0,10364.0,107726431.74865004,1.1096199159928801,2.358267912584208e-16,-6.828181770773609e-13,6.918600344965424e-17,2447.0
10805,9958,8769,8427,9753,11222,10437,1,1.0,11222.0,-142738780732.0,94770020.0,10437.0,107586798.62282208,1.1078642468983162,2.359039711880566e-16,-6.757612933097769e-13,6.801609746908473e-17,2378.0
10404,9582,8577,8438,9991,11872,11238,1,1.0,11872.0,-199359542805.0,89256971.0,11238.0,99682371.74037848,1.0413372034836357,6.185686238839072e-16,-6.41898661866596e-13,6.554724624994325e-17,1966.0
10399,9612,8724,8660,10759,13096,11911,1,1.0,13096.0,-243810674442.0,90744731.0,11911.0,99946644.11953928,0.9665396412310656,-6.650383830747604e-16,-5.395497506737834e-13,5.391919151306785e-17,1739.0
10809,9955,8835,8527,10000,11445,10490,1,1.0,11445.0,-142729177218.0,95518960.0,10490.0,107594149.91873442,1.0809000000008382,3.0302764157132636e-16,-6.385671990644076e-13,6.534298849213592e-17,2282.0
10346,9456,8358,7964,8923,9973,9865,1,1.0,9973.0,-120571468427.0,86490764.0,9865.0,97822518.43137445,1.1594755127207463,2.0046978927485282e-16,-8.457500599447558e-13,9.392994953124174e-17,2382.0
10358,9496,8416,8128,9229,10881,10689,1,1.0,10881.0,-169190867837.0,87193038.0,10689.0,98350781.868018,1.1223317802578094,2.370603714357898e-16,-7.64214621747586e-13,7.872506396575905e-17,2230.0
10421,9566,8508,8226,9381,11286,10944,1,1.0,11286.0,-183919092766.0,88682535.0,10944.0,99678623.29290113,1.1108623814088787,2.4688458338169987e-16,-7.219788870552459e-13,7.229432702239714e-17,2195.0
10376,9517,8429,8057,9099,10938,10652,1,1.0,10938.0,-168455051680.0,87479341.0,10652.0,98739759.78768212,1.1403450928664824,2.0752438177103727e-16,-7.750237403756375e-13,7.763673341804556e-17,2319.0
