B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2
10375,9522,8807,8456,13529,13456,10537,0,1.6963893588790204e-09,9172.569654683064
10379,9547,8935,8610,13510,13149,10476,0,1.733710790123986e-09,9272.267711962833
10368,9570,8904,8600,12599,12761,10468,0,2.0409275130625425e-09,9218.746046511627
10413,9611,8845,8676,12505,13276,10939,0,1.9829594022963454e-09,9017.291954817887
10417,9587,8824,8596,13526,13663,10413,0,1.724319682331412e-09,9058.047463936715
10566,9772,8928,8696,12345,13105,10939,0,2.0853969087305693e-09,9166.189512419502
10577,9777,9029,8827,12823,13573,11284,0,1.8529782474397056e-09,9235.62263509686
10502,9679,8852,8590,12574,13116,11120,0,1.944064056304047e-09,9121.99115250291
10490,9652,8786,8462,11479,11881,11118,0,2.456316044860793e-09,9122.40557787757
10552,9699,8900,8577,11439,12081,12511,0,2.1793627412630883e-09,9235.163810190043
10370,9534,8789,8289,13669,12399,10566,0,1.6752195235293657e-09,9319.160453613224
10541,9725,8891,8688,11531,12418,10813,0,2.5145412636375934e-09,9098.74320902394
10477,9635,8838,8582,11806,12390,10410,0,2.4389304074896176e-09,9101.636448380332
10523,9702,8900,8659,12249,12705,10395,0,2.240166144197143e-09,9147.707587481233
10469,9680,8866,8643,11782,12652,10760,0,2.3576979345940705e-09,9094.753673493
10516,9691,8899,8680,11614,12430,11276,0,2.3506657339333728e-09,9123.525460829494
10526,9727,8929,8681,11543,12139,11541,0,2.3453649890014106e-09,9184.084898053221
10509,9691,8830,8536,11288,11857,11186,0,2.5604643203108953e-09,9134.126054358014
10331,9463,8679,8177,13002,12117,9955,0,1.972329659144457e-09,9211.818637642167
10452,9603,8769,8470,11814,12443,10452,0,2.3981925436220127e-09,9078.555017709565
10485,9645,8778,8462,12136,12365,10304,0,2.29723707760446e-09,9105.800519971637
10519,9709,8864,8616,11531,12362,10706,0,2.52888673331943e-09,9119.138347260909
10383,9529,8666,8325,11611,12133,10800,0,2.3967137766507324e-09,9020.967687687687
10391,9556,8710,8379,11471,12117,11094,0,2.407092935831979e-09,9054.075665353861
10401,9520,8652,8311,11526,11879,10547,0,2.5240389403227263e-09,9006.991216460114
10246,9342,8516,7964,12369,11653,9685,0,2.253179068240239e-09,9106.260170768459
10386,9571,8726,8480,11223,12122,11159,0,2.531684817191281e-09,8979.136320754717
10465,9642,8791,8517,10927,11856,10787,0,2.87348252778963e-09,9073.814840906422
10308,9441,8597,8152,12025,12066,10061,0,2.3327107617852865e-09,9066.291584887145
10208,9331,8594,8046,13631,12530,10366,0,1.6659215854542625e-09,9179.3233905046
10178,9300,8563,7911,14302,12456,9896,0,1.5516916839986085e-09,9268.735810896222
10093,9212,8582,7827,15773,12884,9377,0,1.293115056017951e-09,9409.82803117414
10443,9595,8802,8551,11581,12301,11464,0,2.2938173452073393e-09,9060.367676295169
10460,9729,9241,9432,15778,18432,12578,0,1.0741671701088955e-09,9053.867790500424
10494,9738,9278,9483,15488,18897,12848,0,1.0986459344945191e-09,9077.431614467996
10459,9730,9297,9557,15529,18648,12716,0,1.1028352769839483e-09,9044.073349377419
10323,9539,9041,9001,15897,16148,10958,0,1.1624308876380473e-09,9081.177758026886
10373,9612,9150,9229,16235,17216,11563,0,1.0759828815192626e-09,9071.676237945607
10452,9694,9254,9464,15923,17662,11988,0,1.0979878505489956e-09,9048.65976331361
10488,9753,9398,9589,16953,18577,12565,0,9.426733939637854e-10,9210.804463447701
10405,9621,9070,9102,15426,17855,12090,0,1.1439869852467296e-09,9038.11250274665
10480,9743,9284,9489,15547,18463,12579,0,1.1087814434234042e-09,9083.42881230899
10529,9788,9379,9719,15660,18744,12818,0,1.0864202847055719e-09,9050.894227801215
10323,9545,8967,8886,15832,16394,11226,0,1.143563412846561e-09,9048.73835246455
10414,9653,9238,9396,16132,17853,12079,0,1.060131861443854e-09,9082.656875266071
10419,9725,9348,9626,15888,18430,12514,0,1.069441192436355e-09,9078.02867234573
10460,9684,9252,9305,16196,17922,12183,0,1.0447397936717924e-09,9199.301880709296
10513,9815,9482,9751,16322,18866,13052,0,9.906448956988394e-10,9220.420879909752
10569,9846,9593,9975,16431,19210,13313,0,9.71696004191738e-10,9225.628972431077
10524,9799,9406,9689,15617,18450,12680,0,1.1018329384681541e-09,9131.265971720508
10563,9853,9511,9909,15774,19067,13109,0,1.0603654019687671e-09,9128.985871430014
10473,9748,9375,9674,15664,18633,12691,0,1.0912684491892549e-09,9085.241368616911
10470,9745,9322,9592,15754,18279,12461,0,1.0917665717310645e-09,9059.600083402835
10444,9771,9359,9651,15812,18497,12610,0,1.0743788357475796e-09,9075.834732152109
10507,9784,9427,9696,15806,18783,12902,0,1.0613326280159852e-09,9165.462974422442
10621,9952,9713,10246,16814,19814,13676,0,9.182312835695663e-10,9207.726820222526
10536,9812,9441,9731,15695,18387,12678,0,1.0937849685800993e-09,9159.64248278697
10497,9772,9348,9607,15643,18208,12449,0,1.1100841873858983e-09,9095.98251275112
10481,9773,9381,9679,15823,18284,12498,0,1.0838382435098507e-09,9092.174914763922
10486,9788,9382,9681,15837,18366,12550,0,1.0783739343362524e-09,9092.234686499329
10637,9963,9722,10209,16647,19613,13608,0,9.395734725473948e-10,9258.231364482319
10481,9769,9398,9669,15795,18210,12492,0,1.0885043725598506e-09,9134.595511428277
10575,9899,9611,10084,16630,19534,13447,0,9.438834303456612e-10,9160.186533121778
10499,9761,9369,9584,16116,18517,12623,0,1.0356811775643489e-09,9158.823142737896
10472,9755,9349,9569,15801,18274,12517,0,1.0818511348021423e-09,9134.057999790992
10487,9766,9357,9627,15625,18170,12499,0,1.109651396388815e-09,9094.572452477409
10499,9772,9403,9678,15765,18338,12581,0,1.0873873530814373e-09,9135.814114486464
10585,9939,9692,10235,16776,19956,13720,0,9.181579313934714e-10,9177.807914020517
10523,9823,9520,9912,16291,19023,13086,0,9.966183637846275e-10,9143.502824858757
10454,9670,9215,9271,16159,17545,11926,0,1.0656415700664646e-09,9159.338259087477
10481,9714,9258,9354,15952,18343,12433,0,1.060611866109551e-09,9162.985246953174
10472,9741,9331,9516,15754,18275,12502,0,1.0875934861574365e-09,9149.596574190837
10462,9770,9353,9577,15698,17939,12353,0,1.1076742284386966e-09,9134.239218962097
10474,9760,9378,9602,15724,17947,12353,0,1.1060937745788464e-09,9159.225578004583
10565,9903,9650,10195,16565,19704,13624,0,9.438499897020871e-10,9134.134379597843
10335,9483,8985,8720,16116,16430,11103,0,1.1090921966062269e-09,9258.053325688074
10425,9605,9145,9113,15720,17823,12118,0,1.1040037646462103e-09,9177.112366948317
10407,9621,9178,9177,15915,17587,11905,0,1.0942143106303284e-09,9179.000108968072
10423,9690,9270,9371,15688,17733,12245,0,1.108871518850613e-09,9170.088571123679
10453,9725,9300,9471,15660,18038,12416,0,1.1043243395930907e-09,9132.087424770352
10563,9860,9573,10020,16419,19389,13390,0,9.685294108918126e-10,9145.94101796407
10509,9760,9418,9676,16211,18748,12816,0,1.0154638747715206e-09,9166.879288962382
10564,9863,9553,9924,16365,19180,13218,0,9.822621324584863e-10,9195.869508262798
10385,9582,9063,8926,15408,16641,11346,0,1.203018471201153e-09,9202.102733587273
10385,9591,9040,8924,15389,16937,11515,0,1.189946466768617e-09,9157.507844016136
10452,9690,9317,9370,16136,17966,12350,0,1.0443954329866174e-09,9264.299786552827
10411,9623,9103,9002,15746,17189,11680,0,1.1284668817972088e-09,9205.133192623862
10452,9683,9205,9245,15500,17475,12034,0,1.1481106147120167e-09,9165.173066522446
10430,9675,9219,9308,15363,17741,12278,0,1.1506165920586385e-09,9130.850988397078
10436,9675,9277,9251,16210,17297,11837,0,1.0663007645204831e-09,9303.073073181278
10375,9606,9112,8960,15589,16454,11179,0,1.191313225527137e-09,9266.578571428572
10356,9583,9100,9027,15466,17007,11618,0,1.173335619899638e-09,9173.59034009084
10410,9603,9132,9158,15634,17372,11902,0,1.1331065237955948e-09,9106.073815243502
10468,9687,9218,9309,15526,17751,12246,0,1.1308874400675374e-09,9127.889569234074
10461,9713,9282,9407,15337,17717,12307,0,1.1580315011491557e-09,9158.660997129797
10522,9810,9449,9724,16203,18774,12944,0,1.010337505711245e-09,9181.777149321268
10473,9708,9348,9487,16187,18105,12380,0,1.0399245556777595e-09,9211.036576367662
10408,9595,9168,9049,16110,17154,11623,0,1.0859412972356431e-09,9288.564924301027
10394,9582,9109,9014,15716,16819,11403,0,1.1553777755356755e-09,9205.00122032394
10394,9624,9098,9060,15409,16550,11342,0,1.209362189394409e-09,9136.159381898455
10407,9642,9131,9158,15534,17052,11673,0,1.1655455278650252e-09,9104.079602533304
10451,9718,9243,9403,15490,17876,12341,0,1.1307692460030327e-09,9085.722535361054
10480,9743,9290,9481,15393,17882,12382,0,1.1464692516667516e-09,9102.847800864887
10343,9593,9032,9053,14454,16727,11609,0,1.3446874518209641e-09,9011.048713133769
10333,9538,8896,8793,13776,16530,11582,0,1.4727547625652736e-09,9000.206527919938
10265,9487,8832,8675,13769,16090,11278,0,1.4979130493103543e-09,8991.841383285304
10219,9429,8796,8624,14271,16125,11136,0,1.3990035436876227e-09,8971.43042671614
10222,9430,8774,8652,14097,15907,11011,0,1.4502404233332436e-09,8897.720295885343
10168,9299,8596,8110,15076,14997,10132,0,1.3245750310701204e-09,9111.124044389642
10192,9324,8622,8296,14430,14658,10095,0,1.4716265893695398e-09,8960.810511089683
10350,9578,8974,9038,13965,17024,11903,0,1.4098485262623949e-09,8910.453197610092
10296,9541,8878,8783,13463,16387,11577,0,1.5418406916425353e-09,8974.027553227827
10202,9395,8675,8417,13572,15015,10457,0,1.631101676693307e-09,8940.908280860165
10208,9392,8694,8314,14932,15527,10644,0,1.3104236774091654e-09,9091.36829444311
10312,9512,8884,8830,13894,17073,11863,0,1.4153860883847365e-09,8938.330237825594
10251,9475,8803,8665,13880,16835,11648,0,1.4273991129990972e-09,8943.19780727063
10245,9428,8757,8662,13796,16436,11411,0,1.470536123595434e-09,8853.041907180788
10302,9536,8920,8918,14017,17090,11814,0,1.3977637007181699e-09,8922.00044853106
10274,9464,8776,8623,13620,16159,11284,0,1.5273886142505845e-09,8931.71471645599
10204,9364,8626,8298,13390,15151,10473,0,1.6653413415418942e-09,8966.965051819716
10231,9394,8701,8437,13714,15585,10775,0,1.554059470539165e-09,8973.26075619296
10290,9502,8863,8732,13888,16744,11630,0,1.4353701679580287e-09,8995.965300045807
10266,9496,8861,8804,14034,16858,11750,0,1.3939413782435703e-09,8918.369036801454
10266,9451,8785,8712,13972,16802,11617,0,1.4141631929439765e-09,8858.611685032138
10265,9500,8875,8849,14064,16786,11626,0,1.4018637926114575e-09,8901.076392812747
10226,9455,8770,8688,13622,16373,11436,0,1.506990204595522e-09,8852.77394106814
10233,9413,8750,8597,13786,16244,11247,0,1.4875560950542546e-09,8905.722926602304
10279,9494,8860,8790,14064,16859,11672,0,1.3955126319620718e-09,8930.557451649602
10327,9551,8968,8994,14298,17512,12086,0,1.3222649498717405e-09,8942.07516121859
10257,9446,8782,8692,14190,16640,11489,0,1.3819911217547585e-09,8872.931891394386
10228,9431,8709,8567,13457,16010,11119,0,1.5771888959228982e-09,8853.35368273608
10296,9493,8819,8710,13691,16535,11566,0,1.4846832449654958e-09,8929.364064293915
10282,9488,8822,8698,14158,16345,11308,0,1.410997269817573e-09,8947.76776270407
10238,9426,8779,8572,14376,16070,11077,0,1.3832549889017757e-09,8990.998716752218
10329,9555,8958,8930,14514,17415,11918,0,1.2951997146734499e-09,8986.087793952967
10247,9454,8816,8718,13911,16615,11496,0,1.4396809767474129e-09,8915.101628813947
10256,9453,8792,8697,13753,16418,11400,0,1.4844555528679182e-09,8888.037714154305
10297,9496,8816,8751,13712,16550,11524,0,1.4856590598853025e-09,8881.482801965489
10222,9397,8724,8473,14055,15836,10984,0,1.453813197068735e-09,8982.435501003187
10290,9497,8850,8740,13804,16746,11671,0,1.4492421307875436e-09,8961.384439359266
10221,9441,8777,8658,13868,16521,11472,0,1.4465244918312263e-09,8897.635597135597
10274,9531,8976,8910,14786,17072,11771,0,1.258616345376192e-09,9042.488888888887
10189,9402,8756,8507,14678,15669,10651,0,1.3631115826014002e-09,9012.288233219702
10254,9478,8780,8662,13706,16379,11399,0,1.4931787645551526e-09,8899.607480951281
10299,9523,8862,8785,13709,16740,11705,0,1.4691184137910332e-09,8939.674900398406
10219,9441,8759,8628,13694,16400,11391,0,1.4917569416371708e-09,8891.988989337042
10268,9504,8867,8865,13963,17083,11856,0,1.399230154272297e-09,8869.000451212632
10353,9582,9037,9042,14805,17407,11979,0,1.2468464401448566e-09,9032.002764875027
10224,9419,8804,8489,15284,16046,10859,0,1.2371075709838606e-09,9130.688655907645
10313,9554,8902,8917,13860,17285,11967,0,1.4143549178470176e-09,8887.02523270158
10264,9460,8783,8683,13884,16469,11437,0,1.451492808645895e-09,8884.151675688126
10218,9422,8755,8605,13967,16395,11327,0,1.4380949866985074e-09,8907.614758861127
10285,9509,8895,8814,14276,16874,11700,0,1.3534364914936745e-09,8976.74438393465
10290,9511,8868,8828,14343,17037,11707,0,1.3388447164556827e-09,8908.181241504304
10132,9250,8560,8142,15363,13810,9491,0,1.3531429339464038e-09,8999.45959223778
10294,9506,8854,8810,14016,16970,11716,0,1.4017667274051869e-09,8898.219750283768
10295,9507,8910,8834,14829,16725,11525,0,1.2709965505179156e-09,8986.65383744623
10258,9512,8945,8865,14675,16684,11585,0,1.2927557384240588e-09,9025.721940214326
10346,9574,9050,9032,14873,17213,11870,0,1.2449796919554838e-09,9068.035872453498
10325,9584,9130,9217,15374,16033,10899,0,1.2599621352425903e-09,9043.821199956603
10325,9538,9072,9036,15402,15428,10561,0,1.284149013485822e-09,9108.14342629482
10303,9537,9075,9049,15284,15803,10786,0,1.2784820142436106e-09,9101.074704387225
10336,9613,9172,9255,15510,16183,11061,0,1.225426528874136e-09,9089.744354403025
10330,9564,9083,9142,15169,15820,10805,0,1.3018324598684796e-09,9024.380770072194
10342,9605,9156,9237,15425,16173,10981,0,1.245337552113437e-09,9075.710295550503
10363,9639,9245,9373,15771,16917,11448,0,1.1560986312220763e-09,9118.747999573243
10285,9510,9005,8964,15294,15575,10635,0,1.2867020840394599e-09,9046.187527889335
10286,9537,9053,9061,15178,15720,10725,0,1.3020049287213964e-09,9045.007063238052
10326,9527,9052,9005,15110,15553,10610,0,1.3272482641487132e-09,9099.245308162133
10338,9549,9120,9100,15446,15782,10765,0,1.2588347641143916e-09,9140.043956043955
10328,9582,9181,9262,15675,16265,11032,0,1.2016867516217259e-09,9100.708378320018
10388,9660,9261,9391,15632,16758,11465,0,1.1785207048029926e-09,9132.799595357257
10360,9624,9205,9321,15622,16811,11462,0,1.1749596389411105e-09,9090.443621928978
10305,9525,9068,9007,15640,15445,10477,0,1.2495316027871268e-09,9129.413123126458
10342,9607,9210,9329,15469,16611,11269,0,1.215005057617693e-09,9092.517954764711
10329,9568,9172,9210,15475,16244,11055,0,1.229378775739979e-09,9134.156786102063
10319,9559,9074,9064,15488,16009,10870,0,1.2364980544745107e-09,9084.011032656665
10432,9736,9333,9585,16325,17519,11919,0,1.0545250145592863e-09,9087.625352112676
10386,9680,9304,9478,15927,17249,11740,0,1.1157765665927954e-09,9133.19434479848
10344,9646,9267,9390,15740,17109,11626,0,1.1460475541002913e-09,9145.611182108625
10370,9626,9234,9364,15526,16768,11387,0,1.1985504801434507e-09,9105.804784280223
10376,9655,9322,9500,15776,16760,11385,0,1.1680828544496955e-09,9147.335157894737
10371,9583,9200,9295,15562,16489,11172,0,1.209818624845299e-09,9105.970952124799
10425,9666,9306,9533,16147,17409,11848,0,1.0812723381363147e-09,9084.405328857652
10399,9674,9266,9468,16004,17097,11671,0,1.1103356308300092e-09,9068.309674693706
10390,9662,9260,9402,15803,16870,11484,0,1.151449929419896e-09,9120.144650074451
10357,9547,9094,9092,15272,15901,10837,0,1.280389806186615e-09,9096.000439947205
10356,9571,9108,9141,15351,15880,10886,0,1.2649896385714585e-09,9075.119133574006
10362,9608,9210,9287,15529,16744,11415,0,1.192557894780261e-09,9133.63841929579
10361,9638,9267,9409,15730,16955,11601,0,1.1518219847799014e-09,9127.143054522265
10411,9667,9302,9476,15827,17399,11851,0,1.1221765841591014e-09,9131.195018995357
10428,9698,9316,9518,16083,17721,12080,0,1.0721309325575375e-09,9118.287035091405
10424,9699,9345,9524,16154,18019,12277,0,1.0497421117995726e-09,9169.364237715246
10310,9511,9084,9090,15190,15600,10699,0,1.3076903958758373e-09,9078.00396039604
10395,9634,9269,9363,15589,17248,11820,0,1.1547519193242026e-09,9175.943714621382
10350,9549,9226,9205,15749,16607,11334,0,1.1646912484460742e-09,9247.047908745248
10386,9584,9198,9184,15560,16620,11378,0,1.1895033445738181e-09,9212.021341463415
10420,9653,9238,9272,15733,16814,11559,0,1.1532744980668126e-09,9204.124676445212
10436,9666,9298,9372,15888,17524,12049,0,1.0974789663378663e-09,9224.584293640632
10413,9688,9321,9402,15955,17598,12132,0,1.0825290638806741e-09,9240.697830248882
10429,9697,9303,9459,15846,18187,12405,0,1.0784191715189186e-09,9149.572787821122
10343,9566,9187,9174,15661,16236,11127,0,1.1943754809684621e-09,9200.018421626335
10351,9539,9090,8936,15548,16126,10995,0,1.213201352633255e-09,9246.653983885408
10365,9585,9165,9129,15390,16857,11551,0,1.196525814869079e-09,9201.141965165954
10360,9607,9209,9222,15423,17168,11747,0,1.1780382144197444e-09,9196.018325742789
10380,9642,9207,9292,15707,16980,11568,0,1.1531559732547725e-09,9122.777550581144
10377,9616,9161,9139,15744,16678,11371,0,1.1587440521024308e-09,9183.052959842435
10423,9670,9253,9393,15707,18097,12350,0,1.0982335859634973e-09,9115.08666027893
10090,9238,8496,7960,14270,14875,9992,0,1.4838291311603312e-09,9068.092462311557
10096,9257,8456,8022,13649,14709,10024,0,1.6308657535919198e-09,8913.479930191972
10094,9186,8458,7831,15173,13857,9274,0,1.3877038036444573e-09,9135.201634529434
10095,9203,8516,7877,15279,14106,9399,0,1.354370588640787e-09,9206.837120731243
10163,9320,8568,8396,13364,15792,10710,0,1.6313738037522456e-09,8743.523582658408
10146,9301,8573,8263,14099,15519,10493,0,1.4791649931465857e-09,8894.63015853806
10116,9291,8591,8150,14530,15273,10302,0,1.4057670143494554e-09,9055.862699386502
10162,9288,8517,8221,13450,15308,10385,0,1.6454020386974223e-09,8823.657584235494
10162,9336,8585,8434,13524,15961,10915,0,1.5684223474100729e-09,8738.703462176903
10164,9351,8602,8263,13982,15843,10711,0,1.4795665013931663e-09,8954.907902698777
10184,9348,8616,8411,13779,16009,10797,0,1.5224475009099627e-09,8825.996433242182
10139,9302,8536,8209,13357,15451,10614,0,1.6373119562225975e-09,8876.02582531368
10200,9395,8651,8464,13481,16385,11259,0,1.5427683118978695e-09,8842.131498109642
10218,9374,8612,8419,13452,16459,11197,0,1.5538031609781228e-09,8809.424397196817
10226,9370,8647,8480,13573,15912,10959,0,1.5624328488934218e-09,8817.288797169813
10271,9469,8826,8809,14102,17097,11827,0,1.3714835658466075e-09,8843.032807356112
10293,9487,8844,8976,14520,17520,12037,0,1.2804331817030462e-09,8713.94117647059
10213,9416,8729,8670,13869,17052,11684,0,1.4201824030997986e-09,8788.401499423298
10242,9468,8812,8777,14418,16338,11305,0,1.360018763729107e-09,8847.139569328927
10445,9739,9327,9721,16079,19165,13137,0,1.0080995739107125e-09,8948.96913897747
10262,9481,8899,8854,14834,16895,11697,0,1.253475429083252e-09,8944.228710187486
10256,9467,8877,8746,15457,15803,10963,0,1.2156353294174277e-09,9009.962154127601
10347,9621,9071,9175,15012,18414,12625,0,1.165324008620123e-09,8968.178855585831
10369,9688,9336,9716,16459,18490,12539,0,9.972352617866433e-10,8970.862083161795
10222,9417,8756,8604,14881,15836,10988,0,1.2993055907732089e-09,8910.685262668527
10216,9410,8712,8473,14337,14804,10452,0,1.4635973066406495e-09,8957.74153192494
10283,9515,8879,8872,15409,17049,11672,0,1.1637708921964675e-09,8886.005522993688
10331,9611,9100,9269,15526,17173,11917,0,1.1466883561228356e-09,8934.081346423562
10101,9226,8518,7946,14995,13299,9402,0,1.4307957460542798e-09,9131.175937578655
10375,9632,9022,9133,14464,17794,12446,0,1.2693866769840124e-09,8912.349063834446
10279,9523,8875,8795,14366,16954,11791,0,1.3260955458913788e-09,8955.727686185333
10214,9396,8684,8440,14219,15267,10660,0,1.4566220391187146e-09,8935.054028436018
10123,9298,8908,8416,16391,14761,9730,0,1.170476539652722e-09,9428.762357414447
10163,9375,9030,8634,16581,15609,10313,0,1.1024800879315882e-09,9444.162612925642
10163,9371,9031,8677,16407,15784,10458,0,1.1149765599109151e-09,9399.442318773768
10262,9461,9076,8876,15886,16138,11116,0,1.1464630568234054e-09,9280.50653447499
10112,9284,8919,8410,16581,14629,9580,0,1.1570874437440696e-09,9458.806302021403
10128,9292,8923,8427,16533,15004,9827,0,1.140849976155322e-09,9448.193781891538
10192,9365,8936,8587,15927,15693,10551,0,1.171779024170525e-09,9299.184348433679
10170,9352,8958,8597,16152,15468,10226,0,1.1670331296674756e-09,9334.158892636966
10171,9370,9013,8642,16600,15482,10170,0,1.1120355692244565e-09,9399.92698449433
10146,9318,8946,8481,16533,15183,9974,0,1.1306780514333403e-09,9436.495224619739
10178,9344,8994,8563,16654,15319,10097,0,1.1090920135986451e-09,9446.69344855775
10164,9360,8996,8568,16555,15259,10033,0,1.12740613366098e-09,9445.380018674137
10151,9344,9001,8568,16664,15279,10029,0,1.1125571797907558e-09,9455.882469654529
10150,9321,8998,8567,16405,15312,10153,0,1.137958949976339e-09,9450.683319715186
10155,9344,8964,8515,16541,15156,9967,0,1.1323624655005466e-09,9436.675983558427
10175,9364,9028,8583,16728,15267,10069,0,1.103293686841511e-09,9496.071769777467
10165,9373,9035,8630,16686,15390,10164,0,1.101857861374947e-09,9459.006373117034
10152,9344,9023,8583,16745,15228,10023,0,1.1040161125653488e-09,9485.556215775368
10141,9343,8982,8518,16588,15188,10025,0,1.1211486648321402e-09,9471.275416764498
10131,9342,9023,8581,16573,15231,10013,0,1.1268213241669055e-09,9487.767043468128
10126,9338,9051,8537,17079,15013,9902,0,1.0704728844240995e-09,9595.947171137403
10135,9327,9082,8600,17123,14805,9770,0,1.0806210136312066e-09,9591.014418604651
10149,9352,9092,8597,16963,14718,9698,0,1.1082532081650036e-09,9615.501221356288
10157,9346,9069,8547,16845,15009,9953,0,1.0986106822706204e-09,9622.880659880659
10123,9360,9032,8530,16952,14913,9808,0,1.093521495628753e-09,9563.54325908558
10315,9595,9273,9352,16090,17327,11776,0,1.0842690927233529e-09,9194.66734388366
10343,9644,9326,9460,16158,17321,11792,0,1.0792517370838414e-09,9193.898097251586
10365,9621,9299,9405,15854,17219,11740,0,1.1235806086144263e-09,9194.194683678894
10329,9627,9245,9329,15784,17084,11672,0,1.1335269938726852e-09,9161.75635116304
10279,9553,9156,9172,15702,16667,11373,0,1.161414216912791e-09,9140.02791103358
10306,9551,9215,9278,15743,17029,11619,0,1.141082391761688e-09,9152.42778616081
10339,9598,9245,9349,15681,17184,11723,0,1.1454378445319694e-09,9142.156915178093
10333,9590,9226,9341,15693,17000,11603,0,1.1527138390802192e-09,9112.41580130607
10320,9581,9256,9331,16050,16992,11476,0,1.1118814408680569e-09,9181.602829278749
10332,9616,9313,9461,16152,17087,11612,0,1.0933312062426822e-09,9167.315188669274
10320,9616,9259,9377,15853,17012,11597,0,1.1312235069267873e-09,9142.48490988589
10319,9606,9240,9350,15759,17183,11701,0,1.1346814291164071e-09,9131.29411764706
10332,9575,9221,9294,15782,17207,11709,0,1.12960906558116e-09,9148.573380675703
10318,9582,9251,9377,15830,17219,11710,0,1.1252010268739507e-09,9126.693078809854
10326,9616,9269,9406,15763,17167,11686,0,1.1379885325189014e-09,9133.995428449925
10326,9606,9259,9409,15805,17147,11693,0,1.1315521028099186e-09,9111.391327452438
10320,9577,9247,9330,16035,17063,11547,0,1.10818000237361e-09,9164.738370846731
10316,9564,9231,9288,15827,16861,11459,0,1.1430639965957194e-09,9174.34980620155
10315,9571,9217,9263,15764,16864,11473,0,1.1497329022966277e-09,9171.228435711972
10307,9582,9205,9265,15755,17108,11600,0,1.1393184766041138e-09,9145.388559093362
10313,9572,9198,9264,15736,17117,11623,0,1.1404884051034647e-09,9132.470207253886
10304,9583,9228,9342,15758,16815,11499,0,1.1509667002609682e-09,9115.391136801542
10312,9582,9197,9262,15741,17197,11681,0,1.134824032569678e-09,9132.456164975167
10309,9582,9205,9311,15787,17008,11567,0,1.1392191393376335e-09,9100.206744710558
10270,9464,9058,8870,16156,16280,11031,0,1.1137032992901455e-09,9249.984667418265
10258,9483,9028,8913,15877,15918,10827,0,1.1715032750674344e-09,9144.483787725792
10327,9585,9253,9337,15742,17139,11644,0,1.142217650190901e-09,9169.755703116633
10279,9528,9128,9123,15726,16348,11143,0,1.1759551696355592e-09,9133.002740326647
10272,9518,9144,9133,15635,16189,11104,0,1.1945959944653438e-09,9155.01324865871
10302,9573,9221,9280,15854,17230,11688,0,1.1191105180377426e-09,9162.37510775862
10273,9513,9124,9031,15919,16322,11153,0,1.1439340354042306e-09,9217.957701251247
10340,9602,9287,9402,15939,17353,11758,0,1.1085361871349633e-09,9173.4066156137
10319,9602,9229,9329,15649,17055,11575,0,1.1597957918680287e-09,9130.071926251474
10258,9495,9138,9129,15527,16422,11153,0,1.204595111843904e-09,9147.008872822873
10274,9462,9060,8920,15988,15814,10674,0,1.170530512099733e-09,9202.197309417039
10331,9586,9275,9382,15884,17303,11706,0,1.1189579353680392e-09,9169.220315497761
10284,9501,9097,8980,15931,15797,10766,0,1.1750064200089555e-09,9215.52438752784
10302,9559,9197,9238,15701,16972,11577,0,1.1485512006094922e-09,9156.181965793461
10271,9524,9133,9110,15780,16420,11146,0,1.1665321242782497e-09,9156.05806805708
10288,9551,9221,9284,15777,16845,11423,0,1.1514316144506237e-09,9158.427509694098
10329,9591,9258,9370,15956,17414,11760,0,1.103726932899758e-09,9147.338740661688
10323,9596,9218,9327,15615,17013,11531,0,1.1683308139817595e-09,9110.273828669455
10303,9532,9136,9162,15614,16582,11259,0,1.1846146501793521e-09,9110.07378301681
10256,9496,9118,9014,15957,16314,11113,0,1.1402724543920308e-09,9223.199911249169
10307,9550,9183,9206,15652,16742,11478,0,1.1635552007703175e-09,9160.05746252444
10302,9550,9171,9188,15655,16569,11320,0,1.1753314840023935e-09,9154.031454070526
10292,9553,9187,9226,15752,16788,11429,0,1.1523275493156114e-09,9148.16486017776
10292,9568,9224,9297,15745,16949,11532,0,1.1476493081407003e-09,9151.573195654511
10341,9600,9234,9317,15677,16997,11540,0,1.159621969770261e-09,9151.739401094774
10274,9516,9120,9099,15590,16306,11094,0,1.1996351644852367e-09,9141.04846686449
10287,9562,9190,9186,15634,16344,11186,0,1.1903430610135076e-09,9194.00174178097
10315,9567,9203,9227,15576,16380,11285,0,1.1941466736761088e-09,9179.062425490409
10297,9578,9229,9313,15757,17163,11685,0,1.1341406464660261e-09,9145.75765059594
10317,9578,9228,9306,15682,17158,11685,0,1.1456583483328514e-09,9150.653771760155
10292,9529,9138,9102,15725,16531,11241,0,1.167350945523881e-09,9174.142386288728
10360,9611,9256,9391,15956,17501,11787,0,1.1031171108648049e-09,9122.940687892664
10187,9355,8629,7391,6260,5296,5126,0,-5.228318240533216e-09,10074.36625625761
10194,9358,8576,7307,6274,5274,5129,0,-5.279770476271394e-09,10065.386068153824
10204,9357,8556,7323,6279,5291,5137,0,-5.281109796946564e-09,9996.604670217124
10199,9345,8535,7369,6280,5289,5135,0,-5.228899489727905e-09,9885.49667526123
10210,9361,8592,7425,6290,5296,5131,0,-5.165275165930529e-09,9942.419393939394
