B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11,Hyperfeature_12
10340,9525,8728,8546,11304,13167,11478,1,22615,90725625,114911236,-101623050.75902517,3.7013161664771533e-16,-2.1329965640739545e+19,750656083965.9003,10340.0,1.4138404449208699e-08,-33653496.0,-5266494938604294.0,8546.0
10284,9493,8715,8539,11614,13547,11695,1,22757,90117049,118051821,-98324966.64074585,2.493185722773856e-16,-2.139071704819538e+19,761506649444.102,10284.0,1.4165451370031383e-08,-36909420.0,-5353825297341271.0,8539.0
10324,9482,8663,8479,11074,13387,11704,1,22847,89908324,115961257,-97760107.60179304,4.775705054697827e-16,-2.2603792246343475e+19,726594653220.0361,10324.0,1.5193917517451094e-08,-37745400.0,-5688054495957741.0,8479.0
10314,9494,8651,8470,11015,13450,11910,1,23067,90136036,116345636,-97137134.32201323,4.988832189730942e-16,-2.333876541334226e+19,729972673565.699,10314.0,1.556160250529474e-08,-40970400.0,-5937307943787759.0,8470.0
10207,9363,8648,8346,13117,13700,10484,1,21406,87665769,118467393,-94417878.96972075,1.1077584082650645e-16,-1.8055694311723852e+19,750710215261.0009,10207.0,1.1236221450991718e-08,-22414792.0,-4385500700891666.5,8346.0
10349,9482,8571,8260,10918,12375,10323,1,21583,89908324,106055776,-102905948.19887638,7.719722462029326e-16,-1.9746047468949823e+19,669062670903.8444,10349.0,1.330427483187565e-08,-21296349.0,-4775119501392996.0,8260.0
10307,9442,8458,8149,10121,11162,10130,1,21421,89151364,94397889,-110172608.53008632,-2.7338418003000033e-15,-1.930502142404688e+19,657092051305.1174,10307.0,1.3565652774823716e-08,-20067530.0,-4697327549801607.0,8149.0
10234,9329,8203,7771,8970,9699,9389,1,20749,87030241,79550663,-116599959.58598864,-5.46366491528229e-16,-1.8227252680326302e+19,584292411404.2654,10234.0,1.3923845188940704e-08,-15191402.0,-4497428866890469.0,7771.0
10212,9326,8262,7837,9297,10220,9467,1,20743,86974276,84427428,-112684719.96445929,-7.026673816416509e-16,-1.795909157528986e+19,587861060196.2971,10212.0,1.3939934837006522e-08,-15431210.0,-4415976406807092.5,7837.0
10132,9247,8226,7913,9368,10812,10760,1,21913,85507009,88929380,-104858204.11059113,-6.833186513260846e-16,-2.14124189053472e+19,630856419472.4084,10132.0,1.6455839831290612e-08,-30633720.0,-5579681472745624.0,7913.0
10094,9209,8215,7828,9316,9993,9614,1,20702,84805681,82082401,-112806219.63464203,-8.070254464504115e-16,-1.7367568052809447e+19,604857187588.2518,10094.0,1.4129811818861577e-08,-17170604.0,-4331790575175519.0,7828.0
9977,9079,8085,7628,10380,10339,8932,1,19903,82428241,83580838,-103916711.54275177,1.4519888830413822e-15,-1.5116820006691381e+19,586175390018.9573,9977.0,1.2003558436945126e-08,-11647328.0,-3755937480211074.5,7628.0
9968,9077,8052,7620,9637,9668,8596,1,19589,82391929,77836768,-110042382.20861377,-2.122719658486435e-15,-1.3925240411026145e+19,555532097319.3016,9968.0,1.2163957616231152e-08,-8389696.0,-3403386474354403.5,7620.0
9946,9054,8016,7561,9617,9818,8727,1,19711,81974916,78691142,-107013635.0821347,-2.088235005746704e-15,-1.448186513543886e+19,549284041205.857,9946.0,1.2682739222028928e-08,-10175682.0,-3595927363246221.0,7561.0
9974,9050,7968,7535,9723,9862,8718,1,19774,81902500,78570442,-104805414.58984794,-2.7015746213128403e-15,-1.4732085102745369e+19,545696041077.74646,9974.0,1.2543450970588348e-08,-10313394.0,-3664100510470819.5,7535.0
10027,9111,8089,7710,10373,10963,9900,1,20949,83010321,88669680,-98246615.98559466,1.4561288213898426e-15,-1.841883991734384e+19,612914406063.7325,10027.0,1.3744526464671936e-08,-21681000.0,-4747651229502995.0,7710.0
9984,9081,8076,7602,10160,10053,8757,1,19746,82464561,81178044,-106572164.70516461,3.5496101416042296e-15,-1.4728324331525923e+19,577226147330.0626,9984.0,1.1865890227082452e-08,-10114335.0,-3636751860660060.0,7602.0
9954,9032,7955,7486,9627,9515,8352,1,19383,81577024,75681871,-108075985.48331064,-2.2470321209881865e-15,-1.3632137158839308e+19,534752757608.5759,9954.0,1.1867689242388623e-08,-7232832.0,-3348959950424338.0,7486.0
10210,9297,8230,7892,9007,10188,10323,1,21600,86434209,83837030,-111632008.76176341,-4.941594473095463e-16,-2.0756344184339337e+19,618154199782.7738,10210.0,1.5839070434802122e-08,-25095213.0,-5289205708499314.0,7892.0
10161,9271,8274,8033,9631,11602,11217,1,22375,85951441,95984787,-99250212.12456547,-8.885216970824326e-16,-2.2510079628138394e+19,637450219086.6619,10161.0,1.716867432441157e-08,-35714928.0,-5895625532051928.0,8033.0
10122,9246,8245,7990,9589,11079,10503,1,21626,85488516,91336233,-102945303.82973467,-9.843003683980755e-16,-1.962776837488886e+19,617970070267.3234,10122.0,1.5819811437829942e-08,-26394039.0,-5005549667810605.0,7990.0
10020,9125,8012,7616,8499,9206,9161,1,20294,83265625,73748452,-114503816.1568522,-5.143572127321333e-16,-1.6196787777213125e+19,542902226899.06757,10020.0,1.4780513715620139e-08,-14153745.0,-4071041103127286.5,7616.0
9958,9079,7999,7576,8803,9107,8721,1,19759,82428241,72836935,-115025924.84312281,-6.8907291269166e-16,-1.4430525575344361e+19,539377772412.7554,9958.0,1.3358401874686035e-08,-9985545.0,-3572923277791363.0,7576.0
9932,9030,7985,7544,10083,9940,8652,1,19629,81540900,79360968,-104491217.5474041,4.26190078093591e-15,-1.4176824899683738e+19,559589728846.6901,9932.0,1.1908378164103934e-08,-9586416.0,-3516250356324771.0,7544.0
10071,9168,8072,7657,8891,9203,8694,1,19861,84052224,74276545,-116934858.2835946,-6.700723844516692e-16,-1.4833044057118499e+19,547271875961.6577,10071.0,1.2934492087844659e-08,-9015678.0,-3609504768792313.0,7657.0
10144,9295,8310,8042,9653,11499,10894,1,22023,86397025,95546546,-101548296.74407803,-9.943586827130856e-16,-2.102895627010298e+19,631526604206.4701,10144.0,1.64888097297836e-08,-31069688.0,-5423115635382966.0,8042.0
9887,8956,7900,7430,9579,9437,8369,1,19312,80209936,74542413,-106554668.75837559,-2.4015468704909783e-15,-1.344138180993915e+19,530168558748.54297,9887.0,1.212232610998759e-08,-7858491.0,-3340382538735393.0,7430.0
9877,8974,7965,7528,10341,10301,8877,1,19763,80532676,82037588,-99838194.74129276,1.2800891875129498e-15,-1.4562176495211975e+19,565354601249.8617,9877.0,1.2299192155540005e-08,-11975073.0,-3672954473942014.0,7528.0
9944,9055,7948,7468,8342,8917,8821,1,19872,81993025,70862372,-115420560.43926728,-5.319636081046821e-16,-1.5226681324086755e+19,521296678549.5714,9944.0,1.4532151525395893e-08,-11934813.0,-3847586655473323.5,7468.0
9974,9088,8005,7586,8437,9303,9390,1,20447,82591744,74460541,-112840275.66557945,-4.942363411031426e-16,-1.6811102925879505e+19,545699169621.1706,9974.0,1.5625922676753866e-08,-16939560.0,-4302383166242025.0,7586.0
10161,9318,8326,8108,9631,11650,11011,1,22164,86825124,96987739,-100878724.79778571,-9.108187176866864e-16,-2.105791326568248e+19,631022773644.4391,10161.0,1.6752471965767986e-08,-31964933.0,-5411616745026639.0,8108.0
10207,9312,8258,7923,9183,10405,10060,1,21321,86713344,85914283,-110408329.0127063,-5.855980839249945e-16,-1.948341379562343e+19,605466665352.4958,10207.0,1.5239440655833437e-08,-21498220.0,-4882775505370169.0,7923.0
9919,9034,7984,7543,9452,9318,8491,1,19460,81613156,74384993,-111546605.3376451,-1.5781531849003699e-15,-1.356602261189499e+19,549036104226.50696,9919.0,1.2085814538933454e-08,-8049468.0,-3338061509305859.5,7543.0
10137,9273,8337,8117,9799,11761,11935,1,23008,85988529,98041320,-99872772.36174066,-1.2298583418406881e-15,-2.4317306240921387e+19,691161492898.6467,10137.0,1.7707134393904457e-08,-45567830.0,-6523071876349388.0,8117.0
10112,9238,8248,7979,9424,11052,10822,1,21924,85340644,91146784,-103245231.4388367,-7.46877704090486e-16,-2.0834909955390448e+19,627768088538.0123,10112.0,1.6669261836527385e-08,-30766946.0,-5405779503074677.0,7979.0
10078,9197,8170,7890,8995,10262,10294,1,21399,84584809,83830462,-108317644.57501066,-5.519910846359789e-16,-1.9090269350990295e+19,602278602954.2974,10078.0,1.6253160587571653e-08,-24746776.0,-4890962942653127.0,7890.0
9890,8967,7880,7417,9460,9509,8314,1,19291,80407089,74921030,-105209726.96590434,-1.770525010091119e-15,-1.332191522885021e+19,513592584029.44574,9890.0,1.2364181793368623e-08,-7457658.0,-3306046290086997.5,7417.0
9961,9044,7977,7588,9248,9531,8908,1,19936,81793936,76018826,-108735748.36342338,-1.0027582680006424e-15,-1.4962380232737894e+19,550007667604.0642,9961.0,1.3335353438268482e-08,-11758560.0,-3735246922713876.0,7588.0
9774,8878,7902,7416,11828,10949,8611,1,19361,78818884,86509224,-91564345.15920234,2.3867735899165245e-16,-1.3503935012805564e+19,580850677173.8453,9774.0,1.0565494818653599e-08,-10290145.0,-3425168374080804.5,7416.0
9911,8992,7964,7530,9557,9739,8538,1,19477,80856064,77551485,-105616801.077537,-2.039727687916188e-15,-1.369999547886028e+19,531405289963.9733,9911.0,1.2638298679327835e-08,-8606304.0,-3386731835505931.0,7530.0
10028,9114,8040,7652,8514,9478,9497,1,20599,83064996,76193092,-111995397.10487847,-4.887114162272953e-16,-1.72778494849608e+19,551461854510.7407,10028.0,1.5711695347502272e-08,-17521965.0,-4396341790121823.0,7652.0
10075,9186,8161,7904,9147,10654,10668,1,21768,84382596,86937219,-103940555.38611946,-5.939539113630859e-16,-2.0314880414804193e+19,610008307223.251,10075.0,1.6930466324992208e-08,-29486352.0,-5291683451736753.0,7904.0
10018,9132,8074,7762,8793,10003,9891,1,20967,83393424,80754204,-107477777.17077166,-5.375278446458912e-16,-1.7852098378550444e+19,566793023979.9048,10018.0,1.6181204178687278e-08,-21057939.0,-4570714119150099.0,7762.0
10009,9074,8017,7652,8455,9426,9744,1,20810,82337476,75558233,-111430424.29265887,-4.640190664805653e-16,-1.7957120871620495e+19,561755352308.0076,10009.0,1.6329194702364113e-08,-20384448.0,-4631312919423491.0,7652.0
9924,9016,8064,7664,10232,10543,9701,1,20577,81288256,85008828,-100796826.28542091,1.7281757249300298e-15,-1.7020751181960253e+19,612228958239.2745,9924.0,1.359290806417422e-08,-19760937.0,-4391836292814339.5,7664.0
9787,8891,7832,7343,10991,10394,8516,1,19362,79049881,81396021,-94459343.43955943,4.670190227148942e-16,-1.3586098978390102e+19,552376896603.4005,9787.0,1.1177658378543694e-08,-9989268.0,-3460142184559790.0,7343.0
9839,8953,7899,7426,9979,9653,8294,1,19187,80156209,76239208,-104328796.11585873,4.9537401722208705e-15,-1.290055689225918e+19,534974368939.7105,9839.0,1.156069834731576e-08,-7199192.0,-3201637975398512.0,7426.0
9919,9007,8008,7595,10425,10232,8774,1,19692,81126049,81927937,-102025207.90330671,1.184414344099197e-15,-1.421095743336846e+19,573272740384.3628,9919.0,1.1811318615469991e-08,-10344546.0,-3526197909569015.5,7595.0
10084,9231,8204,7942,9385,10842,11124,1,22235,85211361,88937684,-103925955.82097921,-7.043927432338517e-16,-2.192804509112616e+19,648092741682.7006,10084.0,1.6956843162574746e-08,-35396568.0,-5806800638620135.0,7942.0
10134,9262,8330,8096,9889,11780,11228,1,22294,85784644,98117266,-99401830.14982119,-1.844930151971333e-15,-2.168876828619526e+19,654032746249.4736,10134.0,1.6678002071968746e-08,-35166096.0,-5647099052538931.0,8096.0
10096,9231,8281,8030,9677,11530,11234,1,22280,85211361,95469834,-99933313.22101903,-1.110806693409678e-15,-2.179873454658465e+19,646563855126.1664,10096.0,1.7100056545027154e-08,-35993736.0,-5735314745833020.0,8030.0
10017,9136,8118,7802,9054,10340,10192,1,21227,83466496,83930103,-105417698.9535485,-6.227843481819795e-16,-1.8710236681824674e+19,588135589437.1404,10017.0,1.633603016231614e-08,-24358880.0,-4838162951670265.0,7802.0
9968,9110,8113,7785,9211,10400,10001,1,20966,82992100,84365232,-104583315.68958332,-7.916312709039264e-16,-1.7657535804750012e+19,583015125739.7365,9968.0,1.5823531300073852e-08,-22162216.0,-4543805915164625.0,7785.0
9905,9021,8079,7692,11125,10972,9330,1,20177,81378441,88632883,-97435207.45271236,4.019291685746788e-16,-1.5415470675202089e+19,617463202004.7621,9905.0,1.1939564255231337e-08,-15282540.0,-3891842277444339.0,7692.0
9832,8927,7982,7537,11306,10913,8750,1,19527,79691329,87097734,-94428785.6180453,3.5501712714724785e-16,-1.3789622881170117e+19,577558960186.0167,9832.0,1.1283024792512434e-08,-10613750.0,-3457836604411808.5,7537.0
9801,8865,7864,7364,11113,10350,8265,1,19067,78588225,81382599,-95470380.25937682,4.4455387935978e-16,-1.2830841466653903e+19,548808503745.57684,9801.0,1.070586148475849e-08,-7446765.0,-3211685300879971.5,7364.0
9792,8842,7909,7370,11457,10643,8531,1,19256,78180964,84165695,-93941176.90724246,3.18362081192281e-16,-1.3651079726054668e+19,574446971251.5669,9792.0,1.0827439875880405e-08,-9904491.0,-3465969205503043.0,7370.0
9807,8866,7878,7359,10729,10337,8372,1,19167,78605956,81425079,-95991781.65850855,6.601974978891214e-16,-1.3256290252226054e+19,539294388831.78796,9807.0,1.143411171537043e-08,-8480836.0,-3339158421358246.0,7359.0
10099,9239,8274,8064,9803,11598,11059,1,22123,85359121,95951753,-99214374.4878299,-1.5815418049425622e-15,-2.079648889190761e+19,639915735239.4941,10099.0,1.6572784093345485e-08,-33121705.0,-5403009676812509.0,8064.0
9974,9092,8105,7785,9464,10816,10143,1,21104,82664464,87653706,-100093028.00935373,-1.1052819431482081e-15,-1.8205432283458021e+19,583016058253.125,9974.0,1.5980354617015997e-08,-23917194.0,-4716678089000090.0,7785.0
9976,9068,8077,7729,10506,11044,9803,1,20770,82228624,89192412,-96934465.72305429,9.478089120564575e-16,-1.7399132725580503e+19,608373329714.906,9976.0,1.3552115466504343e-08,-20331422.0,-4463260035662546.0,7729.0
9915,9005,8037,7637,11811,11286,9318,1,20201,81090025,90695667,-93315057.69424477,2.341922355309577e-16,-1.576107438963648e+19,629879198721.5455,9915.0,1.1208103872003523e-08,-15663558.0,-4003292732973890.5,7637.0
9845,8924,7962,7479,11636,11043,8764,1,19571,79637776,87914521,-92659910.02712713,2.7656071124171013e-16,-1.4244833316855988e+19,585414339080.0847,9845.0,1.0958848532904851e-08,-11261740.0,-3600154687699662.5,7479.0
10119,9275,8288,8081,9740,11400,10979,1,22085,86025625,94473081,-101660904.20973967,-1.258046959798439e-15,-2.0602365526585262e+19,644341903024.0562,10119.0,1.6268478059615738e-08,-31817142.0,-5315641445893939.0,8081.0
9822,8902,7902,7407,11543,10801,8575,1,19397,79245604,85339680,-92866587.28209677,2.996948430020262e-16,-1.378232058546662e+19,572219836578.5483,9822.0,1.0751257833077379e-08,-10015600.0,-3485195056163449.5,7407.0
10366,9490,8481,8176,9887,10373,9580,1,20955,90060100,87963047,-119642915.3554515,-1.2041601746529008e-15,-1.7669871886422223e+19,656779807039.7242,10366.0,1.233915580747065e-08,-13450320.0,-4158504106587307.0,8176.0
10296,9472,8489,8232,11010,11449,9720,1,20999,89718784,97180265,-108775194.03688738,6.597191500978643e-16,-1.7043833787661576e+19,673595373629.2427,10296.0,1.1650688727402376e-08,-14463360.0,-4025044567503459.5,8232.0
10317,9483,8490,8240,10594,11189,9695,1,21005,89927289,94984293,-111361725.42261054,1.8218362969902415e-15,-1.7099887144416305e+19,661655441709.0894,10317.0,1.2043414903060559e-08,-14106225.0,-4025344947069350.5,8240.0
10282,9467,8444,8129,9719,10480,9479,1,20784,89624089,88482838,-117304578.47826385,-1.0591577284097194e-15,-1.6795575925533008e+19,626785977756.8259,10282.0,1.2769922389153179e-08,-12796650.0,-3970901390004350.0,8129.0
10332,9505,8516,8198,9652,10358,9429,1,20750,90345025,88198396,-121402714.001382,-8.979433409232131e-16,-1.669343601447814e+19,637203786426.4576,10332.0,1.2549143013351464e-08,-11607099.0,-3894595433007036.5,8198.0
10349,9494,8477,8128,9492,10084,9412,1,20778,90136036,85471719,-123072330.39058012,-7.350233445717447e-16,-1.7260483844623364e+19,636635976885.2059,10349.0,1.2589880881819745e-08,-12085008.0,-4054896828621730.0,8128.0
10329,9471,8454,8194,10667,11079,9519,1,20865,89699841,93651537,-111103167.9232771,1.5201986068100273e-15,-1.6892777190703501e+19,655024503371.6101,10329.0,1.1671738478388452e-08,-12612675.0,-3961535707579844.0,8194.0
10316,9440,8389,8113,10507,10814,9408,1,20775,89113600,90708330,-111391588.41583432,2.80538359573253e-15,-1.6874489476162443e+19,643294835102.9939,10316.0,1.1669026006502229e-08,-12183360.0,-3976791608157085.5,8113.0
10362,9474,8481,8159,9787,10075,9173,1,20528,89756676,85435713,-122995412.16119073,-1.0927428762212405e-15,-1.6290256977655175e+19,640929193267.2468,10362.0,1.17399387564656e-08,-9301422.0,-3764097261936724.5,8159.0
10319,9474,8381,8020,8834,9266,9178,1,20590,89756676,77648027,-130147778.62208691,-4.933534405770159e-16,-1.674821514351304e+19,614617375411.4797,10319.0,1.271022888513015e-08,-10628124.0,-3945702609089906.5,8020.0
10390,9545,8449,8138,9221,9873,9576,1,21062,91107025,83406587,-125135264.09001738,-5.482208285525527e-16,-1.812831832694462e+19,638445224191.0155,10390.0,1.2956662476285478e-08,-13770288.0,-4280705581182157.0,8138.0
10359,9522,8469,8167,9221,9981,9399,1,20811,90668484,84518730,-124366881.30497815,-5.804874610351912e-16,-1.6988452293630202e+19,622801832535.5194,10359.0,1.2905831436885452e-08,-11579568.0,-3967495237904173.5,8167.0
10381,9566,8594,8348,10314,11090,9704,1,21057,91508356,95297079,-116448023.78344586,-7.855900941343214e-15,-1.7079434800614142e+19,666556652904.8527,10381.0,1.218805392412217e-08,-13158624.0,-3958436712863836.5,8348.0
10316,9483,8472,8194,10114,10750,9457,1,20784,89927289,91063684,-115313033.87914261,-2.791922274101222e-15,-1.658629701758527e+19,638615960368.4495,10316.0,1.220679396283146e-08,-11944191.0,-3879848058561252.0,8194.0
10388,9531,8509,8247,9688,10442,9558,1,20968,90839961,88840590,-120218900.0637963,-8.541536033408358e-16,-1.7288654058957982e+19,642058374233.1185,10388.0,1.2635219779233883e-08,-12530538.0,-4025214885640635.5,8247.0
10352,9501,8449,8178,9790,10498,9478,1,20882,90269001,88687250,-117335669.57550025,-1.0559843194817496e-15,-1.7081362993615012e+19,630962353806.5936,10352.0,1.2527425190164214e-08,-12321400.0,-4001049029113656.5,8178.0
10394,9552,8552,8285,9680,10382,9698,1,21092,91240704,88776470,-122654502.17801505,-8.188044807768203e-16,-1.763158454598789e+19,661320365266.2839,10394.0,1.2667635239917802e-08,-13703274.0,-4113763255554345.0,8285.0
10434,9618,8630,8351,9826,10906,9904,1,21326,92505924,94108346,-120006306.04029958,-9.05436788973815e-16,-1.8398065530556606e+19,664574218974.6561,10434.0,1.3021788883153229e-08,-15380912.0,-4294287280045339.5,8351.0
10409,9571,8533,8241,9539,10286,9540,1,20987,91604041,87760029,-123290925.09256059,-7.03456917113876e-16,-1.7525353284519526e+19,644181420562.2535,10409.0,1.2626916357938381e-08,-12392460.0,-4075669840726475.5,8241.0
10375,9509,8480,8213,9869,10400,9632,1,21036,90421081,88181625,-119490022.79248986,-1.133425394412494e-15,-1.7647069459253539e+19,657276323131.0769,10375.0,1.2394804621859288e-08,-13667808.0,-4143474262729112.5,8213.0
10318,9500,8467,8185,9805,10555,9554,1,20905,90250000,89358867,-117473568.90943155,-1.1343735177797611e-15,-1.70092988881041e+19,636258675182.4093,10318.0,1.265402281584371e-08,-13079426.0,-4002338259899560.5,8185.0
10368,9532,8466,8163,9264,9899,9403,1,20837,90859024,83794566,-125370920.70121512,-5.930560273269133e-16,-1.7112549551080165e+19,630710682077.0939,10368.0,1.2689523325168552e-08,-11659720.0,-3997593005157273.5,8163.0
10347,9516,8523,8259,10688,11283,9863,1,21203,90554256,96154662,-111730636.59038372,1.4192384602697282e-15,-1.7912470910000318e+19,678681274912.0425,10347.0,1.2062689705309329e-08,-15820252.0,-4236233621637106.5,8259.0
10373,9537,8529,8339,10561,10963,9748,1,21129,90954369,93493054,-115313984.36570194,2.6865426961488264e-15,-1.7099542144236034e+19,683104864216.0128,10373.0,1.1732421215147454e-08,-13734932.0,-3977550458527386.0,8339.0
10345,9514,8520,8284,10624,10930,9665,1,21004,90516196,93113255,-115225470.24742123,1.8104742918767017e-15,-1.6968826073686501e+19,681944369513.6322,10345.0,1.1588761150302564e-08,-13347365.0,-3962126235109984.5,8284.0
10378,9545,8578,8441,10776,11615,10081,1,21426,91107025,99623092,-110449012.1878831,1.1737113307768772e-15,-1.752413372049942e+19,688199047382.8588,10378.0,1.2286940123040286e-08,-16532840.0,-4092732878882294.5,8441.0
10277,9432,8516,8294,10865,11400,9628,1,20821,88962624,97072123,-109723588.69901079,8.395084824999061e-16,-1.6087808451034763e+19,665475799170.5544,10277.0,1.1804276575968631e-08,-12843752.0,-3756891802617104.0,8294.0
10300,9443,8463,8169,10551,11014,9462,1,20742,89170249,93201182,-111860988.58852176,2.1029442571302173e-15,-1.6630714295019823e+19,649202489209.041,10300.0,1.1823194060909828e-08,-12234366.0,-3906030981275074.5,8169.0
10340,9496,8461,8173,9544,10035,9308,1,20683,90174016,84895795,-123176293.01697421,-7.985028150892274e-16,-1.6425322082735407e+19,633742479312.2662,10340.0,1.225730930029307e-08,-10564580.0,-3818829009724990.5,8173.0
10297,9479,8532,8332,11356,11626,9696,1,20940,89851441,99182735,-108530159.40792733,4.269760592691705e-16,-1.6229656491673238e+19,689428711208.2078,10297.0,1.1169206108848153e-08,-13225344.0,-3782050525463621.5,8332.0
10291,9406,8301,7878,8871,9682,9450,1,20846,88472836,80359991,-120939802.85830241,-4.900494806058349e-16,-1.8408098561635762e+19,596623200072.3972,10291.0,1.3909949793892855e-08,-14855400.0,-4482337268669806.0,7878.0
10307,9462,8357,7986,9066,10437,10083,1,21495,89529444,87211702,-114651704.14375143,-4.867344693194483e-16,-2.0325318185787204e+19,611688904402.0908,10307.0,1.5110041811447234e-08,-21144051.0,-5034924968327298.0,7986.0
10345,9486,8324,7965,8807,10349,10340,1,21847,89984196,86134731,-114614466.48225287,-3.9531138193582537e-16,-2.1911928449377067e+19,609697327304.559,10345.0,1.5981162058839837e-08,-24557500.0,-5500724029843410.0,7965.0
10333,9485,8380,8025,9169,10599,10447,1,21885,89965225,88809287,-113809225.6733133,-4.822384227226998e-16,-2.1811696292678795e+19,634653548358.2601,10333.0,1.545338488606675e-08,-25302634.0,-5465923139012181.0,8025.0
10357,9496,8434,8158,9182,10224,10366,1,21785,90174016,86218859,-119867921.50827181,-4.866529634436642e-16,-2.064026226270046e+19,662208644080.7778,10357.0,1.4666138118943958e-08,-22888128.0,-5062326674022037.0,8158.0
10317,9464,8297,7891,8570,9659,9913,1,21397,89567296,80130406,-121694520.76261377,-3.8792399910951076e-16,-2.0406829198145106e+19,605474618477.243,10317.0,1.5132808113241564e-08,-20044086.0,-5070910489408841.0,7891.0
10308,9461,8340,7943,8713,9811,10026,1,21455,89510521,81813432,-121342718.01126356,-4.067634748465672e-16,-2.0437464053534314e+19,619318766131.1589,10308.0,1.5104788155291246e-08,-20884158.0,-5075640557704321.0,7943.0
10336,9438,8271,7843,8435,9307,9548,1,21051,89075844,76967861,-124884965.36207277,-3.907660292407104e-16,-1.9429320872660554e+19,591975625379.2393,10336.0,1.4524743321583346e-08,-16279340.0,-4765699625307240.0,7843.0
10397,9516,8368,7954,8486,9338,9594,1,21139,90554256,78129987,-128790678.62491897,-3.8197661745826967e-16,-1.956377280648223e+19,610509202994.0046,10397.0,1.4176423030484039e-08,-15734160.0,-4729263429036551.0,7954.0
10375,9508,8366,8035,8700,9517,9650,1,21167,90402064,79608847,-126307598.96106952,-4.152144274101001e-16,-1.891369797675734e+19,617422166226.7521,10375.0,1.3946346497257904e-08,-15584750.0,-4543337448423043.0,8035.0
10314,9448,8298,7859,8585,9280,9511,1,20975,89264704,76995126,-126504124.73926112,-4.182618969926834e-16,-1.900659923094855e+19,605850353934.8857,10314.0,1.4001042615590144e-08,-15712172.0,-4648610984100122.0,7859.0
10363,9502,8395,7995,8518,9325,9651,1,21121,90288004,78273012,-129989603.75951694,-3.890610310401213e-16,-1.9188124511023755e+19,621301656938.1715,10363.0,1.4167969640873185e-08,-15982056.0,-4635135810145212.0,7995.0
10532,9725,8630,8311,9121,9925,10069,1,21696,94575625,85642218,-132773276.11459841,-4.2547706845872593e-16,-2.0466467323198333e+19,689159698895.5265,10532.0,1.3274219483253463e-08,-17701302.0,-4816893694346981.0,8311.0
10336,9491,8372,8028,9007,9885,9938,1,21393,90079081,82746884,-121805977.0236119,-4.706043498369674e-16,-1.972493176973254e+19,634688925986.9847,10336.0,1.4181220415290373e-08,-18981580.0,-4819423527998213.0,8028.0
10363,9513,8357,7943,8411,9463,9484,1,21003,90497169,79071928,-126826441.51762873,-3.8458761232785037e-16,-1.8850998415230657e+19,588723189150.5734,10363.0,1.4410132213334566e-08,-14614844.0,-4545264620729893.0,7943.0
10483,9637,8623,8320,9024,9957,10121,1,21618,92871769,85848728,-131163897.05799559,-4.187979980753478e-16,-2.0028450021746508e+19,682041461849.9163,10483.0,1.3835445539993772e-08,-18227921.0,-4731403384490066.0,8320.0
10412,9562,8455,8181,9138,10677,10489,1,22008,91431844,90263623,-116009995.65162818,-4.4255247650101974e-16,-2.160804683370371e+19,641746073704.7906,10412.0,1.53267304483698e-08,-24208612.0,-5302028176674945.0,8181.0
10356,9501,8387,8063,8980,10468,10370,1,21840,90269001,87784760,-115548936.75157546,-4.278295205402606e-16,-2.14170796731415e+19,625755485085.919,10356.0,1.5583681204754998e-08,-23923590.0,-5316025437141450.0,8063.0
10367,9517,8453,8100,8953,10693,10774,1,22205,90573289,90377562,-115448623.9854648,-3.935255854643378e-16,-2.3060537731084788e+19,644566494980.5479,10367.0,1.6438127369662693e-08,-28809676.0,-5805730128053259.0,8100.0
10415,9596,8612,8330,9359,11046,10808,1,22207,92083216,95117737,-117707540.87807132,-4.908794331158955e-16,-2.1845401283188486e+19,679168893597.607,10415.0,1.5421915893333347e-08,-26782224.0,-5343951779037406.0,8330.0
10330,9482,8417,8120,9156,10790,10784,1,22179,89908324,90809100,-112985996.03636867,-4.576871722910554e-16,-2.234650869293614e+19,648304256277.3175,10330.0,1.611410420911461e-08,-28728576.0,-5625017173877769.0,8120.0
10376,9522,8415,8119,9032,10388,10540,1,22023,90668484,87404644,-117550479.84745327,-4.235874540690039e-16,-2.189257590853367e+19,648934463876.3959,10376.0,1.5455904388156417e-08,-25517340.0,-5435543786573771.0,8119.0
10383,9525,8463,8191,9227,11049,11038,1,22483,90725625,93497304,-112069394.44882414,-4.438619563241699e-16,-2.346759173277323e+19,660201669938.0934,10383.0,1.6401830836417575e-08,-31425186.0,-5910830297623703.0,8191.0
10351,9496,8436,8157,9196,11457,11216,1,22627,90174016,96640901,-107057737.69041798,-4.347446401604858e-16,-2.410080251875452e+19,640677086972.1791,10351.0,1.7380418101965907e-08,-34309744.0,-6156139843973736.0,8157.0
10321,9490,8410,8100,9097,11035,10789,1,22190,90060100,92794029,-110388810.17675127,-4.4147251556688747e-16,-2.2440303098787594e+19,629070097759.6104,10321.0,1.6605323604694253e-08,-29011621.0,-5666438250950535.0,8100.0
10331,9485,8431,8160,9162,11277,11132,1,22517,89965225,95066056,-108577216.41100523,-4.369981434096753e-16,-2.343298797313204e+19,642877288423.0934,10331.0,1.7160400789151045e-08,-33084304.0,-5966032023567310.0,8160.0
