B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6
10668,9814,8896,7595,6715,5418,5215,0,21.053861405205662,6134653.702356087,-17195896815.132248,-1.9579492400585268e+16,10668.0,6.063399337074187e+25
10684,9830,8925,7617,6709,5448,5222,0,20.568796007859998,6033669.272307057,-19327882885.868958,-1.970127693815486e+16,10684.0,6.2474651843198795e+25
10681,9819,8919,7584,6735,5444,5223,0,20.769380211559167,5990185.567316102,-18799235455.34063,-1.9602351095488252e+16,10681.0,6.187117721318526e+25
10691,9838,8921,7604,6720,5430,5219,0,20.893923407084824,6128717.588998215,-17941188165.744232,-1.972194269520188e+16,10691.0,6.19669248053007e+25
10671,9828,8914,7602,6711,5429,5205,0,20.699605371639116,6089081.570342113,-19052238310.900234,-1.966305037521473e+16,10671.0,6.127037577549898e+25
10681,9834,8912,7582,6718,5433,5207,0,20.744070661815734,6157190.744110028,-19187842420.66623,-1.963764104668893e+16,10681.0,6.1481744430786375e+25
10652,9785,8896,7580,6689,5424,5206,0,20.651073963095037,5887766.784139803,-18464322984.739735,-1.9356713113004924e+16,10652.0,6.1250478360106425e+25
10663,9787,8914,7579,6691,5423,5214,0,20.674112236172505,5764377.231315887,-17687585739.212772,-1.9359894898103604e+16,10663.0,6.2343250044300235e+25
10701,9812,8913,7587,6691,5437,5223,0,20.70741050897519,5988320.845240725,-18180525251.457233,-1.9491680139945116e+16,10701.0,6.31923745432557e+25
10687,9825,8915,7571,6722,5418,5222,0,21.107016153786624,6074029.905810569,-16544857619.600128,-1.9556812171697384e+16,10687.0,6.198321207519801e+25
10691,9812,8909,7586,6718,5424,5214,0,20.933691105199323,6007611.856145683,-17793192108.90197,-1.955698514780364e+16,10691.0,6.170801208554007e+25
10701,9797,8911,7577,6722,5454,5224,0,20.618585671411754,5878106.903455027,-19591425728.836166,-1.9467060608334456e+16,10701.0,6.266038362190289e+25
10642,9794,8895,7564,6722,5459,5223,0,20.516721608024106,5985152.412827518,-20093868953.29652,-1.939055930962059e+16,10642.0,6.101696824982683e+25
10667,9793,8890,7565,6717,5425,5210,0,20.902538896721197,6004315.149931252,-18174450778.372597,-1.9403680780214108e+16,10667.0,6.075014071250884e+25
10630,9803,8902,7580,6688,5422,5202,0,20.591712212582454,5981878.668732073,-18629844462.404305,-1.942295788395793e+16,10630.0,6.085978922318461e+25
10653,9794,8881,7572,6700,5416,5209,0,20.962066165593036,6089074.017120322,-17478619817.229717,-1.9389053150371172e+16,10653.0,6.036486270013416e+25
10665,9812,8907,7581,6717,5432,5210,0,20.73689167499039,6019829.533478223,-18837506437.72693,-1.953266041795779e+16,10665.0,6.119243128613858e+25
10655,9815,8909,7578,6695,5409,5196,0,20.774305337524908,6014894.747534171,-17983261886.64218,-1.949721704065155e+16,10655.0,6.111417343947015e+25
10659,9802,8904,7571,6711,5427,5224,0,20.908606112847668,5978980.8148629535,-17168987086.959026,-1.9426229761334396e+16,10659.0,6.1568514884448195e+25
10622,9811,8900,7581,6691,5430,5214,0,20.63360369184236,6078370.714504994,-18315769392.079796,-1.9448474307965532e+16,10622.0,6.084478190289165e+25
10660,9801,8909,7584,6701,5424,5216,0,20.784815333967913,5921384.689468039,-17617161889.746628,-1.9452563250053732e+16,10660.0,6.170590185756729e+25
10662,9800,8898,7556,6707,5420,5196,0,20.730578202148205,5980866.746792388,-18905904374.030815,-1.9393121737806028e+16,10662.0,6.09390815453576e+25
10671,9816,8900,7577,6724,5427,5208,0,20.883817573386896,6108254.120353614,-18553359526.86935,-1.955666036722752e+16,10671.0,6.074380566030326e+25
10644,9821,8891,7583,6701,5405,5201,0,21.015013748462312,6220806.2890261775,-17214331556.68802,-1.9543519805658116e+16,10644.0,5.9971324793024465e+25
10628,9804,8881,7561,6701,5409,5194,0,20.878651723095512,6154627.640668374,-18113424687.260254,-1.9403229477161132e+16,10628.0,5.949424056531483e+25
10641,9815,8888,7557,6703,5416,5199,0,20.849354817390992,6193230.537630599,-18297419485.872135,-1.943748845395967e+16,10641.0,6.014918711597412e+25
10674,9810,8888,7570,6709,5410,5193,0,20.95448710407511,6143485.259474525,-18308802069.76773,-1.949448342617396e+16,10674.0,6.030026289964087e+25
10651,9793,8888,7564,6718,5439,5223,0,20.83027559802284,6035858.222879447,-18303465963.16222,-1.938135630708219e+16,10651.0,6.079696344522172e+25
10638,9795,8898,7566,6719,5437,5215,0,20.696434265638807,5959709.385968002,-18816859593.24749,-1.9402123265648516e+16,10638.0,6.068414494262679e+25
10655,9799,8913,7578,6750,5467,5227,0,20.514064120196792,5877674.387820025,-20506676852.85534,-1.9520734665762416e+16,10655.0,6.122803072282989e+25
10667,9798,8909,7576,6771,5479,5243,0,20.6668301439887,5917831.669101177,-20197204897.607838,-1.9543909226056892e+16,10667.0,6.12394750017961e+25
10681,9809,8897,7565,6682,5387,5175,0,20.906992459915188,6042704.793240393,-17796203376.693798,-1.9435645966133696e+16,10681.0,6.093324495443194e+25
10672,9798,8891,7555,6691,5391,5187,0,21.018570497678063,6014418.720043148,-17106810950.703794,-1.9360414580546904e+16,10672.0,6.077312046762144e+25
10651,9792,8891,7558,6709,5409,5191,0,20.84533229120193,5967020.780626132,-18361560731.94572,-1.9374229746250016e+16,10651.0,6.0167413337521315e+25
10656,9796,8896,7575,6722,5419,5191,0,20.759048410926894,5956689.339461905,-19293141131.88175,-1.9478718846377864e+16,10656.0,6.000329869047223e+25
10674,9819,8922,7588,6747,5417,5210,0,21.039703636184623,5948760.85561242,-17519225930.982758,-1.9655909378382616e+16,10674.0,6.086297201147214e+25
10662,9802,8907,7582,6738,5442,5227,0,20.855620351281136,5953736.940924804,-18270998724.971878,-1.952214884853788e+16,10662.0,6.1106945781845545e+25
10646,9806,8913,7573,6749,5447,5223,0,20.73974863500815,5930880.584130904,-19040376438.786636,-1.95310671896339e+16,10646.0,6.0776264097603505e+25
10683,9809,8933,7589,6796,5474,5238,0,20.71643552062031,5800932.443355918,-20214157444.14834,-1.970025719306437e+16,10683.0,6.146349769964304e+25
10682,9808,8942,7593,6822,5496,5251,0,20.62152123064813,5729917.437479385,-21090159199.125298,-1.975319569129169e+16,10682.0,6.158890525751879e+25
10678,9813,8915,7592,6749,5427,5216,0,21.011501813408234,5963985.603667111,-17902869275.09512,-1.964442320605223e+16,10678.0,6.083735628197131e+25
10056,9318,8837,8833,14278,16607,11758,0,-5.485739582656359,6193889.290789036,-1716099988609.8938,-4.134020264765864e+16,10056.0,-1.1250370071837564e+27
9980,9205,8721,8658,14522,16585,11578,0,-4.691788374097371,6141031.0640592,-1749019158616.2634,-3.9769228822167224e+16,9980.0,-1.2139976686200692e+27
10011,9217,8716,8623,14357,16821,11731,0,-5.132249404458536,6462429.911864749,-1797070067895.6055,-3.937691765521045e+16,10011.0,-1.282235018710214e+27
10003,9258,8743,8691,14200,16749,11798,0,-5.400995733379253,6698739.826736056,-1743981156227.2944,-3.9771227368811976e+16,10003.0,-1.1917913208590043e+27
10198,9535,9193,9464,15038,18100,12838,0,-4.455089853135825,4683002.720723011,-2172369721876.7952,-5.123059681889831e+16,10198.0,-1.0647786520903824e+27
10160,9494,9137,9374,15055,17937,12642,0,-4.425629593766754,4826377.281253323,-2153687978993.1934,-4.991782970897522e+16,10160.0,-1.090848611092194e+27
10098,9342,8882,8926,14712,16352,11584,0,-4.519241567152117,5807729.130155013,-1678477962516.8577,-4.304740581795549e+16,10098.0,-1.1243464865855055e+27
9929,9147,8690,8485,14695,15776,11055,0,-4.232519817665466,5510306.276584327,-1533937196405.4663,-3.804399930191559e+16,9929.0,-1.166347403593374e+27
9957,9177,8665,8521,14505,16282,11342,0,-4.655279489622422,6397536.286894403,-1669407749858.5876,-3.829023271268979e+16,9957.0,-1.219311900296392e+27
10031,9282,8745,8731,14008,17266,12091,0,-6.318397852924848,7189441.472339098,-1894296510804.832,-4.008247208910866e+16,10031.0,-1.23579169342351e+27
10080,9361,8835,8911,14432,17487,12221,0,-5.2763312646619545,7091765.9706449425,-1994903653325.2957,-4.3011073544588296e+16,10080.0,-1.2627216769501406e+27
9969,9165,8706,8676,14454,16688,11624,0,-4.838637505312845,5823169.858225389,-1785950170656.674,-3.965254569351837e+16,9969.0,-1.1966927604757084e+27
10118,9371,8923,8963,14348,16442,11619,0,-5.891826448434032,5665114.706085144,-1716737126118.7976,-4.26995584592755e+16,10118.0,-1.0533433855316793e+27
10219,9560,9293,9592,15292,17857,12644,0,-4.329097057358846,3557280.456968251,-2154134144406.6272,-5.304587403170883e+16,10219.0,-9.219373551454553e+26
10179,9543,9210,9501,15296,17842,12566,0,-4.19189385505166,4455012.353149267,-2164437979751.6108,-5.188371201760959e+16,10179.0,-9.734512998747161e+26
10152,9422,9046,9207,14891,16693,11870,0,-4.509503807762282,4791235.133241565,-1783891380950.29,-4.6647864867515624e+16,10152.0,-1.0323853485149809e+27
10021,9319,8933,8959,14861,16140,11471,0,-4.266997043012644,4764174.573502644,-1625239346015.6228,-4.341748529857154e+16,10021.0,-1.0201237559831204e+27
10014,9292,8765,8762,14094,16738,11800,0,-5.8989423269321755,6871325.7779601775,-1751613254219.933,-4.022019757421788e+16,10014.0,-1.1204935529218027e+27
10196,9513,9271,9562,15394,17300,12313,0,-4.003958501317536,3128517.2742968397,-1984248425314.0083,-5.232025433080743e+16,10196.0,-8.720034527092237e+26
10162,9524,9230,9502,15330,17807,12446,0,-4.404639597667752,3872008.821647911,-2205089174037.5317,-5.174021564706127e+16,10162.0,-9.35764735061449e+26
10153,9466,9103,9320,14950,17177,12151,0,-4.6233099156595205,4723265.861327649,-1942214568260.2202,-4.834733104417173e+16,10153.0,-1.0006638590240983e+27
9980,9199,8627,8523,14525,16780,11562,0,-4.7013571692331055,7363760.125783314,-1829447882052.9744,-3.8619946480133496e+16,9980.0,-1.32350335373823e+27
10021,9249,8711,8640,13986,17440,12140,0,-6.453681140510391,7235409.694024273,-1946009224317.2903,-3.9250064954997704e+16,10021.0,-1.3206156092158152e+27
10047,9313,8876,8944,14437,17988,12563,0,-5.2944026009104705,5963364.548903836,-2122632921436.3743,-4.356008898643147e+16,10047.0,-1.3098314790849966e+27
10114,9399,8844,8932,14445,16828,11953,0,-4.879872793997337,7354885.8828206025,-1764518566389.6384,-4.3066531187958856e+16,10114.0,-1.1767659118190349e+27
10041,9304,8957,8931,14892,16508,11641,0,-4.404444447118746,4318015.579976265,-1735291865428.5728,-4.346123791400754e+16,10041.0,-1.1289758057711422e+27
10099,9425,9069,9209,14678,16692,11826,0,-5.293101498686758,4506190.549812471,-1803926458165.9202,-4.605286105102022e+16,10099.0,-9.30150428096793e+26
10103,9397,9023,9159,14812,16688,11880,0,-4.551954307271674,4769353.192566805,-1767362027896.3367,-4.588850959589482e+16,10103.0,-1.0149546844958516e+27
10173,9476,9148,9424,14886,17379,12329,0,-4.822910635791615,4305717.9898834145,-1993136455262.8057,-4.94391875444815e+16,10173.0,-9.37416317165321e+26
10155,9495,9194,9465,15166,17564,12386,0,-4.43110768672479,3950639.9309954992,-2081662768740.6438,-5.0721309018983944e+16,10155.0,-9.278053445437833e+26
10061,9341,8795,8872,14356,17520,12266,0,-5.228820749148403,7417517.720122428,-1983293898006.7214,-4.244584848509795e+16,10061.0,-1.273454109971553e+27
10058,9340,8829,8945,14300,17616,12288,0,-5.740764485200177,6911891.21635716,-2043294993237.0198,-4.295479749319456e+16,10058.0,-1.2020500930322877e+27
10125,9425,8896,9048,14785,17904,12453,0,-4.618522605152675,7261753.971359963,-2152752501233.193,-4.559661045502073e+16,10125.0,-1.3301335377171576e+27
10115,9414,9050,9247,15176,17718,12341,0,-4.212541916095676,4810256.149598124,-2145920720891.8367,-4.824349735032995e+16,10115.0,-1.1466682087039154e+27
10018,9296,8863,8884,14880,16454,11579,0,-4.189045957368362,5438388.726954931,-1725429042260.6394,-4.282287103968463e+16,10018.0,-1.1241967104354961e+27
10143,9463,9183,9463,15245,17218,12215,0,-4.111389265005985,3612570.2370607853,-1964380610224.8225,-5.051986745852259e+16,10143.0,-8.85688650058121e+26
10064,9322,8935,9072,14989,17009,11982,0,-4.046206805425946,4988389.882010201,-1877001043495.781,-4.530934837002255e+16,10064.0,-1.1327731405988099e+27
10124,9459,9169,9434,15431,17628,12145,0,-4.411185934205319,3725165.7935269796,-2235513256271.663,-5.059484194856153e+16,10124.0,-9.344591292624858e+26
10130,9462,9182,9460,15243,17560,12214,0,-4.625974598508392,3612308.67199767,-2165012699174.0254,-5.0463974782731704e+16,10130.0,-8.891342525507292e+26
10132,9463,9129,9407,14969,17510,12411,0,-4.506260132393027,4417527.356058123,-2025025608966.3093,-4.94970637803254e+16,10132.0,-9.383991796244232e+26
10106,9407,8978,9216,14674,17280,12289,0,-4.6146103599847565,5712959.840773734,-1912640556171.753,-4.65297465399548e+16,10106.0,-1.0375426825060869e+27
10093,9377,9047,9342,14775,17218,12328,0,-4.3910440380506675,4335281.288811693,-1885295019735.082,-4.78585949163236e+16,10093.0,-9.10707142515922e+26
10154,9454,9129,9458,15123,18145,12738,0,-4.290502038330838,4404164.937054958,-2249901433503.3286,-5.081718561544526e+16,10154.0,-1.0154813748523132e+27
10078,9389,8937,9073,14785,17904,12555,0,-4.461727553351234,6173114.024060712,-2108162188886.6775,-4.58067540274361e+16,10078.0,-1.272313689402494e+27
10015,9294,8819,8820,14788,17128,11978,0,-4.253740486790784,6217745.631168522,-1890673633352.5403,-4.250034162540558e+16,10015.0,-1.2871883654854923e+27
10044,9298,8811,8869,14572,17093,12002,0,-4.646313247420768,6404054.377437828,-1871101155542.4456,-4.246366272637429e+16,10044.0,-1.2277207484448364e+27
10086,9364,8904,9056,14462,17360,12306,0,-4.966560397889024,6171709.3006099025,-1915579231333.5024,-4.4453459844478e+16,10086.0,-1.1468529891650922e+27
10127,9430,9057,9273,15055,17442,12312,0,-4.192655421927787,4925581.630325823,-2005343563530.3064,-4.820530554334545e+16,10127.0,-1.0849865166946143e+27
10147,9456,9181,9445,15308,17726,12396,0,-4.256965881598469,3597572.9676096765,-2168592793754.7139,-5.07590513781808e+16,10147.0,-9.784453042083788e+26
10128,9496,9177,9491,15365,17872,12431,0,-4.253132282375084,4212819.672907358,-2249976954557.5806,-5.1490449059350824e+16,10128.0,-9.082302714552747e+26
10125,9429,9063,9368,15070,18214,12839,0,-4.038757330886622,5033560.009506047,-2218375378147.55,-4.981205616741497e+16,10125.0,-1.1055061339304305e+27
10127,9431,8947,9146,14765,18106,12761,0,-4.37727812572642,6754602.872985816,-2141125909183.931,-4.686530919884627e+16,10127.0,-1.2980522381887102e+27
10016,9261,8738,8743,14802,16110,11497,0,-3.721344874350047,6628548.113218352,-1560352997612.6304,-4.1186230510131656e+16,10016.0,-1.179446375954756e+27
10060,9345,8964,9203,14623,17748,12543,0,-4.734630913233153,5138059.390099019,-2053268312042.6477,-4.634341267695806e+16,10060.0,-1.0639055923249234e+27
10871,10223,9841,10417,17513,21653,15523,0,-2.1243077924765688,6323571.51656615,-3311552377047.573,-7.909450976281659e+16,10871.0,-1.7726713635547608e+27
10826,10170,9723,10164,17728,20742,14760,0,-2.012238918174603,7105367.161384054,-3033577282428.559,-7.447718808079306e+16,10826.0,-2.245090540311071e+27
10821,10157,9719,10041,17766,20523,14342,0,-2.172069111151487,6756346.149018622,-3096578179829.526,-7.218802051695363e+16,10821.0,-2.4580631986253082e+27
10842,10190,9799,10171,17502,20671,14657,0,-2.2910296536065347,6121377.664362741,-3047818844632.088,-7.38486722548765e+16,10842.0,-2.182688061751905e+27
10853,10208,9828,10233,17286,20567,14758,0,-2.3769093557851204,5981469.717285843,-2926568794643.4175,-7.42380873805721e+16,10853.0,-1.988347898784434e+27
10955,10370,10047,10703,17702,22266,15740,0,-2.3467200699011457,5371284.984272682,-3755457031824.324,-8.530090436624752e+16,10955.0,-1.0855813182985978e+27
10940,10326,9962,10601,17447,22494,16074,0,-2.2878805200472474,6220717.086029672,-3673426559497.4263,-8.336660402047811e+16,10940.0,-1.478478944020915e+27
10799,10132,9758,10216,17494,21002,14892,0,-2.1949690092638465,5935060.603743355,-3159920729578.869,-7.444238939355515e+16,10799.0,-1.9988662323105796e+27
10874,10276,9901,10630,17601,22134,16129,0,-1.9410389805331936,6440779.288968722,-3351983565262.1304,-8.398721400138246e+16,10874.0,-1.073658359056742e+27
10778,10112,9664,10050,17312,19918,14214,0,-2.2696725714304886,6865339.2477535,-2742002941996.1924,-7.021752812737676e+16,10778.0,-2.0648630676484918e+27
10791,10101,9685,9983,17471,20060,14163,0,-2.272157697591233,6319980.055941812,-2853741629681.9487,-6.9847170438613624e+16,10791.0,-2.3317367131078132e+27
10802,10160,9742,10073,17408,20325,14462,0,-2.284298863500127,6485153.471547644,-2887529981104.384,-7.1662954011257784e+16,10802.0,-2.2192617783829808e+27
10884,10245,9871,10293,17428,20759,14836,0,-2.353229236112325,5910930.879515293,-3036616683287.692,-7.592443741711467e+16,10884.0,-1.979864345120451e+27
10949,10353,9977,10612,17448,22220,15782,0,-2.41393677031543,6319830.324869582,-3655587594222.616,-8.300883712099658e+16,10949.0,-1.3988901423122553e+27
10758,10052,9596,10003,17106,20360,14328,0,-2.4389303470692014,7056829.305021262,-2974327028983.4805,-6.881691385322602e+16,10758.0,-2.1563620098340797e+27
10758,10072,9662,10005,17178,20258,14440,0,-2.328686862030238,6347936.527778505,-2833692895084.8945,-6.9473688159062184e+16,10758.0,-2.2013135170122807e+27
10820,10175,9779,10252,17375,20645,14769,0,-2.26347361988757,6252895.311483931,-2982340150488.9424,-7.450207079038416e+16,10820.0,-1.8548217946572664e+27
10765,10132,9710,10065,17347,20237,14428,0,-2.2693147955485657,6537106.026115966,-2842991702121.0723,-7.1059757644838696e+16,10765.0,-2.0935152104073872e+27
10752,10125,9649,10149,17216,21359,15367,0,-2.086230027469202,7920254.9541760795,-3104446805905.9614,-7.337965567458138e+16,10752.0,-2.1285853088171762e+27
10966,10368,9969,10698,17435,22909,16591,0,-2.1344708998755317,7073346.406794933,-3686655407983.595,-8.615247343135899e+16,10966.0,-1.2674363307450916e+27
10821,10107,9747,10118,17252,20037,14407,0,-2.3197010699804426,5517872.183367061,-2729023146742.1357,-7.138514964175907e+16,10821.0,-2.0714204657509985e+27
10825,10137,9720,10181,17290,20887,14860,0,-2.2875678381665416,6647945.144793484,-3083284823179.063,-7.327290592661755e+16,10825.0,-2.116031047283966e+27
10827,10180,9773,10161,17289,20548,14675,0,-2.3543494778640426,6397128.931968095,-2943351466717.134,-7.293814951043147e+16,10827.0,-2.09484019409012e+27
10873,10225,9830,10306,17102,20839,14980,0,-2.488098623056849,6326258.297453094,-3008981465732.9434,-7.508297444922699e+16,10873.0,-1.8598867960899197e+27
10833,10147,9677,9972,17383,20084,14174,0,-2.3509009061330954,7204918.970488634,-2861000851157.136,-6.9725454251038904e+16,10833.0,-2.4486573177740503e+27
10773,10080,9622,10089,16769,21306,15246,0,-2.458922176177288,7546725.9322494585,-3123201006130.8467,-7.0722652106943656e+16,10773.0,-2.2249277958404125e+27
10670,9993,9484,9905,17181,20610,14870,0,-1.9605114769298517,8244567.668045321,-2796043316658.3354,-6.836759864552032e+16,10670.0,-2.3758005575658765e+27
10912,10285,9915,10627,17416,22122,16111,0,-2.0853493064715103,6344404.883281751,-3353678535393.0225,-8.335541723644093e+16,10912.0,-1.223612898994092e+27
10781,10122,9640,10011,17454,20743,14611,0,-2.1883108274587646,7630496.503949791,-3081301537089.112,-7.098496668881157e+16,10781.0,-2.432108165176225e+27
10869,10196,9763,10138,17294,20463,14602,0,-2.3709833535242395,6798378.487506413,-2920000968944.37,-7.266309980602725e+16,10869.0,-2.259813324693574e+27
10830,10164,9719,10061,17179,20179,14430,0,-2.404512130995965,6919539.631678178,-2799532511109.97,-7.074382934097432e+16,10830.0,-2.2380928084901133e+27
10790,10096,9624,9895,17311,20309,14259,0,-2.356088419686846,7283796.708472311,-2947614161879.1978,-6.836933248903398e+16,10790.0,-2.563504730506566e+27
10788,10078,9609,9939,17186,20432,14409,0,-2.368623603690077,7312123.112420253,-2957662306841.6006,-6.8663203951456584e+16,10788.0,-2.4692103482772673e+27
10752,10064,9525,9818,17269,20462,14262,0,-2.3216187452379264,8409667.865383426,-3032742820855.2144,-6.699472714355447e+16,10752.0,-2.649121682631842e+27
10785,10072,9593,9854,17583,19867,13935,0,-2.1764330349588143,7229638.3814960895,-2817150363742.9404,-6.798277514250291e+16,10785.0,-2.5695367852023466e+27
10792,10089,9597,9814,17541,19823,13946,0,-2.1896499994711367,7446703.14162424,-2768654603701.2344,-6.75031848749852e+16,10792.0,-2.669388827280121e+27
10698,9911,9377,9523,17997,18900,13031,0,-1.9276047760982797,7604150.724410795,-2588607413433.0674,-6.2741458355622216e+16,10698.0,-2.735027766923079e+27
10781,10044,9532,9721,17429,19509,13652,0,-2.2774803247205804,7613288.834301357,-2698250201456.746,-6.527334042339551e+16,10781.0,-2.66339527480293e+27
10719,9981,9437,9687,17234,19629,13840,0,-2.198053632356809,8247801.540753501,-2662114894231.584,-6.4116593012237544e+16,10719.0,-2.6016335297418093e+27
10685,9959,9435,9601,17344,19610,13685,0,-2.211231693561777,7830157.328101668,-2714215763873.894,-6.307131338962211e+16,10685.0,-2.689100461538821e+27
10731,10007,9469,9644,17835,19194,13523,0,-1.917690902684074,7952905.313202532,-2539895879708.832,-6.504192182072267e+16,10731.0,-2.7455922577076776e+27
10714,10019,9493,9742,16990,19623,13935,0,-2.3753586481594686,8008460.889531935,-2618740166723.407,-6.440526092158532e+16,10714.0,-2.4196236648536332e+27
10754,10059,9531,9780,17378,19916,14086,0,-2.157682086252605,8120959.098623437,-2741289922128.2764,-6.656494938046951e+16,10754.0,-2.6531005254128487e+27
10679,9887,9291,9387,17903,18552,12762,0,-1.9521798764483644,8397182.321441058,-2474281209345.895,-6.0323308914255e+16,10679.0,-2.7450049472433635e+27
10673,9915,9397,9409,17678,19246,13224,0,-2.1249456167494327,7470612.974731326,-2677761945888.475,-6.091342802343541e+16,10673.0,-2.9402034302074914e+27
10802,10137,9721,10074,17037,20276,14561,0,-2.4502225964454913,6500288.291808984,-2793054281713.336,-7.05216279971045e+16,10802.0,-2.1342181719498592e+27
10742,10016,9592,9810,17454,19526,13742,0,-2.248877632791587,6260467.31648781,-2682366000315.8257,-6.641921387512022e+16,10742.0,-2.421425512022955e+27
10675,9949,9440,9542,17213,18985,13491,0,-2.1968344675962888,7482655.500563651,-2396023739576.102,-6.168147192853242e+16,10675.0,-2.588894180004794e+27
10697,9967,9383,9518,17027,18909,13278,0,-2.413574147832842,8554481.340592014,-2456858711130.523,-6.058032056347537e+16,10697.0,-2.514556614199679e+27
10861,10188,9825,10217,17358,20638,14657,0,-2.424103976378725,5660411.210252172,-3037104980248.5205,-7.399710083859693e+16,10861.0,-2.0650897858497196e+27
10864,10183,9807,10216,17191,20655,14811,0,-2.4236700955927604,5937432.533573145,-2953056972412.7563,-7.368745624039104e+16,10864.0,-2.074567009139857e+27
10661,9928,9441,9619,17352,19295,13464,0,-2.236928589593613,7119031.265164925,-2633323131988.163,-6.276691865797062e+16,10661.0,-2.477732282862605e+27
10821,10165,9730,10178,17112,20364,14567,0,-2.445306912578287,6818171.187319531,-2881367735702.453,-7.219115308716666e+16,10821.0,-1.928127341093581e+27
10735,9982,9559,9880,17208,19851,14077,0,-2.2673420504498023,6399777.829730728,-2729564789785.4966,-6.685196738501349e+16,10735.0,-2.3125568906321195e+27
10735,10049,9607,9975,17171,19866,14147,0,-2.3173200114120176,6738613.520980597,-2724924158291.9116,-6.832309790681333e+16,10735.0,-2.079553989894764e+27
10780,10048,9604,9924,17464,20213,14232,0,-2.18804144857687,6808919.041525342,-2903878158859.1025,-6.8876731155494616e+16,10780.0,-2.494282294544279e+27
10147,9443,9065,9343,15661,18139,12212,0,-4.132295866173085,4950015.477837817,-2496599631196.7114,-5.0310470875023224e+16,10147.0,-1.1584250749636952e+27
10156,9401,9209,9465,15889,17590,12228,0,-3.423712882807816,2447901.8724882193,-2177074997988.3462,-5.2069325233991304e+16,10156.0,-1.0288532753051652e+27
10125,9417,8962,9133,15079,17856,12151,0,-4.881006468788371,6012919.76235092,-2297697900398.87,-4.669211834274648e+16,10125.0,-1.23869440297805e+27
10132,9449,9035,9270,15463,18295,12258,0,-4.609518042195988,5476056.435046807,-2552074491487.323,-4.9185922491703096e+16,10132.0,-1.2118017781590076e+27
10169,9470,9048,9285,15537,18308,12311,0,-4.373383453726173,5612159.165383794,-2535600448912.3457,-4.97211792546625e+16,10169.0,-1.2694257277576744e+27
10140,9460,9077,9339,15561,18324,12386,0,-4.233698207103356,5091461.511173196,-2519629398736.2363,-5.0328735022154696e+16,10140.0,-1.1792520600156291e+27
10853,10122,9717,10147,17413,20299,14376,0,-2.3085044962384447,6234605.062484266,-2942798473749.271,-7.227662341366397e+16,10853.0,-2.1417655155785085e+27
10831,10164,9805,10282,17398,20808,14836,0,-2.2927056591012436,5662994.268318404,-3069898320694.6343,-7.509984640375523e+16,10831.0,-1.8391567785543715e+27
10816,10153,9754,10139,17471,20699,14635,0,-2.2784642096545697,6245880.381830427,-3072766299736.1714,-7.302021634080366e+16,10816.0,-2.1836212350468312e+27
10626,9824,9123,8989,17822,17948,12326,0,-1.9098702408712522,9709926.688621892,-2227928508961.5947,-5.476799769928542e+16,10626.0,-2.948151791806978e+27
10656,9897,9217,9295,16944,18724,12974,0,-2.426938497254991,9894258.23158641,-2445144072854.595,-5.6972562254267656e+16,10656.0,-2.6339767919971696e+27
10745,10003,9487,9818,17050,19795,13824,0,-2.4955919700396465,7780960.53359924,-2822304221722.7856,-6.521261426084918e+16,10745.0,-2.3294185979375168e+27
10711,9975,9401,9585,17136,19383,13414,0,-2.4593363426872337,8477918.79569042,-2711554635795.9873,-6.190895317493688e+16,10711.0,-2.5674805095150415e+27
10133,9500,9133,9458,15623,18566,12504,0,-4.360980813350194,4910932.141441059,-2645159387415.6074,-5.19458943293769e+16,10133.0,-1.0472920942990722e+27
10177,9507,9120,9480,15542,18585,12561,0,-4.409769321436494,5219603.197549941,-2631842981288.335,-5.2085805078916e+16,10177.0,-1.0798157913590119e+27
10153,9491,9096,9406,15703,18424,12422,0,-4.0595740361732195,5274618.9569537435,-2582968303079.122,-5.1509858554442744e+16,10153.0,-1.1420073333854966e+27
10158,9509,9152,9465,15872,18630,12516,0,-3.9537580241031094,4772065.434186601,-2683004339126.4683,-5.2781504005902504e+16,10158.0,-1.1242139904880837e+27
10202,9520,9184,9559,15641,18510,12608,0,-4.189031533726153,4510361.875160376,-2577576388375.368,-5.331708261766014e+16,10202.0,-1.0257291737707568e+27
10206,9538,9071,9374,15405,18344,12683,0,-3.9524568837197394,6445904.025526649,-2381549662554.516,-5.102969493939867e+16,10206.0,-1.2487865273430085e+27
10220,9560,9190,9546,15833,18984,12812,0,-3.9920535524702605,5072375.663838345,-2775970591977.294,-5.421313260213117e+16,10220.0,-1.1669823837702542e+27
10205,9529,9174,9519,15832,18782,12667,0,-3.987904703114151,4800792.009921624,-2714488050227.287,-5.3574583360556504e+16,10205.0,-1.1479937153112378e+27
10176,9504,9146,9488,15589,18748,12668,0,-4.3590101490118505,4846289.893993294,-2682260980646.04,-5.2463424476035624e+16,10176.0,-1.1046350373325133e+27
10173,9527,9155,9504,15542,18627,12620,0,-4.454674126484637,5028063.753269721,-2633190149587.2163,-5.250844142011085e+16,10173.0,-1.050920905415988e+27
10182,9479,9058,9317,15456,18446,12597,0,-4.093283426670889,5728307.899785722,-2477327680275.969,-5.0259685642676696e+16,10182.0,-1.2977465590576163e+27
