B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11,Hyperfeature_12
10287,9546,9133,9107,15439,16729,11446,0,-2758.734411710888,1.0,64210.58061897024,0.00010680273007794822,4.0137811884309495e-09,105822369.0,4.8451190349622e-07,3.7321971176952643e-05,9546.0,4.0587479203368016e-16,87192751.0,5.114265519824273e-05
10412,9685,9281,9451,15962,18002,12223,0,-3001.23317107187,1.0,57247.53414623845,0.00010516477892880177,3.7611489661580535e-09,108409744.0,3.136490898362582e-07,3.728086146816758e-05,9685.0,4.828006643826534e-16,89895766.0,5.122756982225982e-05
10568,9893,9540,9980,16720,20575,13861,0,-3794.04772235181,1.0,45757.821269795204,0.00010261383092664138,3.449433838479783e-09,111682624.0,-1.5831826876052602e-07,3.832718935489027e-05,9893.0,7.20360937652331e-16,94388760.0,5.288244299687738e-05
10063,9177,8469,7921,16436,14645,9495,0,-2659.221449303095,1.0,54105.70820312423,0.00011292946542046728,3.4161673372549887e-09,101263969.0,8.382551490937539e-07,3.652269482076844e-05,9177.0,5.634422851646751e-16,77728482.0,4.8125635247614654e-05
10078,9171,8422,7869,15288,13711,9199,0,-2448.27126477246,1.0,67353.74478219835,0.0001133044407009546,3.92913721365593e-09,101566084.0,6.165571990576294e-07,3.702457542713941e-05,9171.0,4.764442013509649e-16,77246584.0,4.9298928665522054e-05
10368,9639,9226,9295,15673,16973,11525,0,-2562.6468035920734,1.0,63503.24077368577,0.00010576780653221058,3.896522629654182e-09,107495424.0,3.664694864022199e-07,3.626492680127196e-05,9639.0,4.213975075172209e-16,88938640.0,4.979159420423597e-05
10373,9630,9187,9308,15425,17111,11608,0,-2612.134882584998,1.0,65021.65075894432,0.00010601178348647211,4.009563389146738e-09,107599129.0,3.5609591685889954e-07,3.676966315472397e-05,9630.0,4.4365658405845425e-16,88479997.0,5.066399689633263e-05
10092,9192,8483,7961,15480,14644,9790,0,-2896.2007874574438,1.0,62046.5466731483,0.00011268726711710764,3.8512129974038756e-09,101848464.0,9.678554106639331e-07,3.8526442441044166e-05,9192.0,5.052793641428242e-16,77984219.0,5.1312059584045786e-05
10567,9886,9555,10041,16797,20608,13831,0,-3633.3850402095504,1.0,45335.03633947923,0.00010259758898330539,3.4256788063774617e-09,111661489.0,-2.8081833528572924e-07,3.7852110819122836e-05,9886.0,7.8744220994997e-16,94470285.0,5.226436919387155e-05
10569,9918,9635,10162,17066,19920,13352,0,-2940.8540815284996,1.0,47433.28450523962,0.00010208523218203732,3.3355244806095223e-09,111703761.0,-3.871307686966197e-07,3.564597192982277e-05,9918.0,8.53900470629198e-16,95569565.0,4.920231212100617e-05
10397,9676,9289,9407,16334,17740,11959,0,-2814.4425305185996,1.0,55419.04978413468,0.00010520043733563816,3.5982223821228716e-09,108097609.0,3.3711851939577606e-07,3.629492906346595e-05,9676.0,4.71294566368541e-16,89889653.0,4.9608948822173875e-05
10317,9559,9093,9042,15592,16522,11106,0,-2553.9818768937475,1.0,64103.11838541529,0.00010695267557501556,3.912830879903288e-09,106440489.0,5.028949232562993e-07,3.6422039051736425e-05,9559.0,4.206150006060362e-16,86929080.0,4.975152303787369e-05
10343,9583,9147,9172,15708,16488,11107,0,-2329.3257326590374,1.0,64193.721020751254,0.00010654324357720482,3.868435906665275e-09,106977649.0,3.85788333151235e-07,3.559243069258416e-05,9583.0,4.22407719290626e-16,87664848.0,4.871540798134437e-05
10319,9577,9176,9130,15853,16413,11063,0,-2360.102650898578,1.0,63071.86947895937,0.00010643110239272909,3.812422273883243e-09,106481761.0,4.0998964789246395e-07,3.547693116526355e-05,9577.0,3.999419246504222e-16,87887728.0,4.840681502147087e-05
10575,9941,9586,10067,16560,20853,14125,0,-3931.1972777515475,1.0,46080.93198053163,0.00010211047046133014,3.51630619628949e-09,111830625.0,-2.3404913443836797e-07,3.874837995180357e-05,9941.0,7.668067733768946e-16,95304012.0,5.365678267450484e-05
10051,9121,8384,7730,16330,14524,9592,0,-3041.989812859868,1.0,53785.30086235136,0.00011373707860082435,3.4469615932688525e-09,101022601.0,1.119699447547257e-06,3.825246740426899e-05,9121.0,5.767571173293045e-16,76478848.0,5.0203419629585224e-05
10061,9170,8349,7755,14887,13407,8997,0,-2439.765455130195,1.0,72424.45674905254,0.00011376516608271131,4.108192152371242e-09,101223721.0,5.475665305957461e-07,3.7441240251176744e-05,9170.0,4.741048636827039e-16,76568679.0,4.992315097483317e-05
10084,9198,8469,7903,15603,14913,9927,0,-3137.7215092792867,1.0,59477.32307412548,0.00011267647075402891,3.7820085876062005e-09,101687056.0,1.1424201091511613e-06,3.9289421100546864e-05,9198.0,5.267750300420614e-16,77906331.0,5.217451906230506e-05
10061,9124,8337,7716,15031,14029,9369,0,-2844.791490400011,1.0,67208.16204165107,0.0001140423461358822,4.044350397562956e-09,101223721.0,8.93053357064048e-07,3.906879730660718e-05,9124.0,5.20548107902304e-16,76075125.0,5.195467327683459e-05
10105,9236,8477,7987,15182,14306,9569,0,-2663.157043181116,1.0,67097.41390685568,0.0001124759429391782,3.981991097392819e-09,102111025.0,7.922010893431781e-07,3.786408234944674e-05,9236.0,4.810657043604827e-16,78302049.0,5.063289317409866e-05
10046,9101,8303,7656,15318,13762,9179,0,-2739.685191865876,1.0,64564.02245078141,0.00011444005030603791,3.8881390960528284e-09,100922116.0,8.09700289676343e-07,3.8338626638655175e-05,9101.0,5.325589616052131e-16,75573906.0,5.0750652407681386e-05
10003,9062,8214,7560,14752,13229,8826,0,-2520.163232093506,1.0,71824.70177827663,0.00011532870923814422,4.165132611647209e-09,100060009.0,5.775219927318505e-07,3.8251153252909424e-05,9062.0,5.226143715660934e-16,74443482.0,5.0828025449095924e-05
10044,9111,8341,7727,15478,14450,9597,0,-3044.835809096009,1.0,60373.94091924354,0.00011405556635241496,3.821399037733837e-09,100881936.0,1.100499176113071e-06,3.93771169027925e-05,9111.0,5.596640849701981e-16,76003192.0,5.213696755685518e-05
9991,9045,8287,7527,16977,13611,8946,0,-2683.485335293959,1.0,51209.684696128774,0.00011495903440775611,3.178826833193414e-09,99820081.0,7.433900814983544e-07,3.625137017023224e-05,9045.0,5.970863870305671e-16,74964202.0,4.7038675850232874e-05
10229,9429,8875,8779,15241,15142,10541,0,-2368.1981687907237,1.0,69423.79305388611,0.00010896412185960832,4.052059368986427e-09,104632441.0,5.4772014749853e-07,3.650550537721529e-05,9429.0,3.9310268821853305e-16,83691250.0,4.97827639527507e-05
10257,9463,8984,8950,15532,15582,10724,0,-2260.1866759298027,1.0,66179.17534169294,0.00010816470030106501,3.935375154354507e-09,105206049.0,4.488822379465062e-07,3.580802617753072e-05,9463.0,4.048723993957822e-16,85024576.0,4.886885462305015e-05
10210,9436,8982,8856,16274,15212,10389,0,-2078.419320062323,1.0,60233.37687603268,0.00010837587313955596,3.594152457809437e-09,104244100.0,4.3919358085826277e-07,3.439399671091583e-05,9436.0,3.9955024425261396e-16,84763134.0,4.644319699947532e-05
10177,9403,8932,8857,15993,15394,10527,0,-2185.3347655744983,1.0,60690.56560253922,0.0001088393510627755,3.713833281231465e-09,103571329.0,4.6474665712695057e-07,3.5187205688215484e-05,9403.0,4.2167578072182163e-16,83996528.0,4.767953029172232e-05
10214,9458,8936,8825,15706,15109,10415,0,-2181.674628338178,1.0,65334.46774140406,0.00010847592297956884,3.8301224984936755e-09,104325796.0,4.828889468722241e-07,3.526800093498426e-05,9458.0,3.8874957319524967e-16,84525624.0,4.7887025132614296e-05
10200,9416,8924,8788,16095,15052,10312,0,-2111.1850476519157,1.0,61549.177317680806,0.00010881753623652443,3.658568153920185e-09,104040000.0,4.6988438381159514e-07,3.47136613711453e-05,9416.0,4.0251975640940643e-16,84037308.0,4.689570616874996e-05
10192,9398,8860,8742,15859,14913,10190,0,-2059.2734732033105,1.0,63487.252233616426,0.00010929386235411359,3.7484065057963205e-09,103876864.0,4.6816765963324603e-07,3.484013063862774e-05,9398.0,4.147849123089145e-16,83275140.0,4.71500625885848e-05
10206,9415,8815,8639,15144,14168,9921,0,-1995.10988084379,1.0,74396.14939071515,0.00010945952583938073,4.082449210122573e-09,104162436.0,4.3857731238432515e-07,3.523367739740863e-05,9415.0,3.581498133701116e-16,83002040.0,4.792621328317536e-05
10196,9372,8885,8586,16245,14550,9930,0,-2065.197371273579,1.0,61906.942958324405,0.00010933448090842286,3.5924085459217315e-09,103958416.0,4.638907171723658e-07,3.430683861815103e-05,9372.0,3.83395342264044e-16,83279105.0,4.601688395154963e-05
10199,9396,8877,8766,15826,15262,10463,0,-2285.795778633601,1.0,62388.46641827718,0.00010917662057587706,3.772079948864187e-09,104019601.0,5.327587603948872e-07,3.566685025635899e-05,9396.0,4.218257299335323e-16,83417169.0,4.831185282064387e-05
10215,9406,8923,8815,15838,15308,10574,0,-2313.900974428225,1.0,62708.01999994363,0.00010885567133135123,3.781858202485526e-09,104346225.0,5.164741839547038e-07,3.5730536490232026e-05,9406.0,4.062611374924962e-16,83938661.0,4.8439263254289605e-05
10202,9425,8896,8773,16033,15110,10361,0,-2195.95741835268,1.0,61536.23139044363,0.00010890256623313894,3.6718406900075526e-09,104080804.0,5.114183183608956e-07,3.504705771756127e-05,9425.0,4.117123687068935e-16,83853696.0,4.736945129410246e-05
10185,9367,8862,8756,16276,15075,10318,0,-2134.224960520435,1.0,58849.906476727585,0.00010946611532183511,3.5713783626410283e-09,103734225.0,4.940967165998595e-07,3.477129601940157e-05,9367.0,4.3453860636659444e-16,83019216.0,4.687153300053697e-05
10260,9463,8948,8909,15591,15691,10826,0,-2439.5605584861823,1.0,64527.88834782774,0.00010833556271654144,3.889996335873567e-09,105267600.0,5.260630205574026e-07,3.633443183703799e-05,9463.0,4.1722878098054627e-16,84683872.0,4.9514181767695534e-05
10204,9416,8882,8757,15828,15302,10515,0,-2371.912975734899,1.0,62321.69992124326,0.00010901054512987923,3.765236289762822e-09,104121616.0,5.698758766048676e-07,3.588305536973735e-05,9416.0,4.1668738506310424e-16,83641794.0,4.8588066820693845e-05
10358,9567,9075,8999,15360,17412,11966,0,-3502.1597446024734,1.0,61966.13486190775,0.00010688470568825976,4.02057741141968e-09,107288164.0,7.697454656230215e-07,3.977481133117666e-05,9567.0,4.3166620910784734e-16,86829600.0,5.4410727703832234e-05
10196,9375,8899,8542,16539,14517,9837,0,-2055.124670617045,1.0,59922.935584382256,0.00010924376790724925,3.47017547362796e-09,103958416.0,4.5168472186217986e-07,3.3895305966515524e-05,9375.0,3.8286890841919123e-16,83437024.0,4.526600653640766e-05
10350,9571,9012,9069,15135,17768,12042,0,-3449.5220375684257,1.0,62019.078375815254,0.00010717051622592379,4.110541301611092e-09,107122500.0,6.981316743790722e-07,3.997912156817179e-05,9571.0,4.930240327457002e-16,86262864.0,5.498152877231981e-05
10333,9578,9028,9128,15368,17868,12145,0,-3446.71806568783,1.0,58938.11300930957,0.00010704274165399598,3.991002630141308e-09,106770889.0,6.482291831121296e-07,3.969231707301151e-05,9578.0,5.074127461172288e-16,86479212.0,5.453113525997529e-05
10496,9829,9631,10118,16313,18765,13433,0,-3018.372106562081,1.0,54904.19199232018,0.00010262755475110977,3.6820897949757657e-09,110166016.0,-4.675383272234362e-07,3.681795606771971e-05,9829.0,6.70318473920938e-16,94672730.0,5.11666910196957e-05
10428,9672,9181,9220,15250,17580,12236,0,-3447.7444010218405,1.0,64864.876938892834,0.0001056963208443741,4.081633560355028e-09,108743184.0,6.118369378311313e-07,3.9441196470351046e-05,9672.0,4.1415071874649297e-16,88807813.0,5.431374465992709e-05
10419,9673,9171,9188,15336,17278,11954,0,-3227.570096971509,1.0,65349.652309827216,0.00010576529515395945,4.0311717876955205e-09,108555561.0,6.046985224075604e-07,3.861610336120316e-05,9673.0,4.0815409865349913e-16,88720254.0,5.3081807684664046e-05
10383,9608,9163,9117,15448,17251,11890,0,-3239.803973582915,1.0,63412.793165760406,0.00010621429143602819,3.996319209827528e-09,107806689.0,6.207506730447377e-07,3.867065637950343e-05,9608.0,4.0648403248096934e-16,88047267.0,5.298394953518104e-05
10391,9675,9321,9617,15680,18475,12877,0,-3318.501194063818,1.0,56962.309493542096,0.00010500121035670994,3.9184960885160895e-09,107972881.0,9.142097150032383e-08,3.868192110428714e-05,9675.0,5.185799398844595e-16,90189996.0,5.355013103397269e-05
10375,9584,9026,8998,15231,17817,12289,0,-3842.0249035192555,1.0,60924.232023669174,0.00010697249775626354,4.059678932197729e-09,107640625.0,8.758627241919645e-07,4.10726649930164e-05,9584.0,4.614188150454001e-16,86514210.0,5.6295492543735536e-05
10375,9583,8954,8956,15033,17892,12307,0,-3937.816802628895,1.0,61889.38566516408,0.00010731765489842081,4.134512287619156e-09,107640625.0,9.51103819830087e-07,4.1717097259847515e-05,9583.0,4.864385574761375e-16,85815136.0,5.72797522200884e-05
10378,9652,9165,9297,15687,18307,12773,0,-3818.8001856507744,1.0,55704.05732436567,0.00010585476417472273,3.85864978157086e-09,107702884.0,5.766776522441004e-07,4.0235342307587146e-05,9652.0,4.79116226038248e-16,88469745.0,5.5275168121676305e-05
10183,9378,8862,8702,16056,15016,10261,0,-2187.3409527496005,1.0,61024.66264099885,0.00010939386390474553,3.6656145722070837e-09,103693489.0,5.189089038446309e-07,3.5077420165861145e-05,9378.0,4.181340386197978e-16,83116698.0,4.731590204926735e-05
10338,9588,9131,9194,15693,18411,12511,0,-3695.6618953872367,1.0,54640.64148040957,0.0001064455390268457,3.8670373604502925e-09,106874244.0,6.187281196415227e-07,4.0005248470522864e-05,9588.0,5.019510378902106e-16,87557159.0,5.480962186044114e-05
10286,9477,8850,8660,15089,17123,11555,0,-3642.4488747442947,1.0,62517.27803859192,0.00010859570252934407,4.101582703439705e-09,105801796.0,1.0728106966433386e-06,4.0934834391413396e-05,9477.0,4.800966999970269e-16,83880300.0,5.5729658018896364e-05
10385,9692,9196,9434,15606,18586,12849,0,-3666.9719102469953,1.0,55870.45187117147,0.00010546230615645476,3.89585112016317e-09,107848225.0,4.145967378609829e-07,3.9785590219216294e-05,9692.0,5.209620267029812e-16,89136828.0,5.490703214731309e-05
10492,9809,9585,10127,16016,18678,13248,0,-2793.54835221095,1.0,57369.13317785681,0.00010296547891475345,3.8094235510388526e-09,110082064.0,-4.925170500303086e-07,3.661787318664298e-05,9809.0,7.334324492397453e-16,94028850.0,5.109262255967213e-05
10398,9620,9078,9134,15303,18520,12647,0,-3975.2738731610025,1.0,57979.65343428202,0.00010646487197878981,4.0296001115058584e-09,108118404.0,7.77501210779461e-07,4.131660221032082e-05,9620.0,4.996805120793539e-16,87339438.0,5.6782447890295896e-05
10346,9544,8979,8938,15122,17699,12048,0,-3678.37637238113,1.0,61835.70634782918,0.00010748723911712319,4.114140068542816e-09,107039716.0,8.647774835400025e-07,4.0802711289204185e-05,9544.0,4.779134087851279e-16,85704555.0,5.5921609192205485e-05
10358,9572,8940,8907,15072,17533,12018,0,-3730.6599628439617,1.0,62905.358949092304,0.00010749164413640093,4.11143149074745e-09,107288164.0,9.403468822142606e-07,4.099164393905467e-05,9572.0,4.747718161028351e-16,85582620.0,5.6183976989870455e-05
10423,9607,9051,9029,15293,17920,12384,0,-3899.078522723592,1.0,60859.79527905422,0.00010669373833219416,4.0283147554289865e-09,108638929.0,8.756655729890797e-07,4.110217017164208e-05,9607.0,4.596371959436309e-16,86962008.0,5.633386161188409e-05
10390,9624,9095,9011,15540,17451,12066,0,-3629.8456840269027,1.0,60721.20551162529,0.00010640675812609484,3.913317275664304e-09,107952100.0,8.431155510168312e-07,3.9801353413218e-05,9624.0,4.232473983459453e-16,87539375.0,5.434757688765561e-05
10349,9600,9138,9135,15540,16715,11552,0,-2860.406454894275,1.0,64192.145797525416,0.00010642772583273265,3.941648487980534e-09,107101801.0,5.272496440898576e-07,3.7403237524037386e-05,9600.0,4.0244261392105316e-16,87733938.0,5.123706236454412e-05
10366,9602,9161,9228,15227,17408,12133,0,-3265.307513542073,1.0,64417.174686111524,0.00010625249816604886,4.114835576362908e-09,107453956.0,5.050585765056825e-07,3.911599792351877e-05,9602.0,4.220647547437755e-16,87973083.0,5.390478189662303e-05
10177,9397,8858,8702,15710,14888,10197,0,-2139.6533746924742,1.0,64763.10645795333,0.00010930289494954808,3.819390636095363e-09,103571329.0,4.961360686987908e-07,3.522538851698088e-05,9397.0,4.023708033394159e-16,83247484.0,4.7690612378658036e-05
10221,9417,8837,8774,15365,14640,10165,0,-1991.1451932583977,1.0,69945.75858999965,0.0001093090600230599,3.974908678281605e-09,104468841.0,4.3853810718034853e-07,3.513714697890288e-05,9417.0,3.9522503931648823e-16,83226866.0,4.7863879552724875e-05
10242,9435,8871,8721,15947,14825,10149,0,-2089.043457422753,1.0,63973.80143654128,0.00010899879683696928,3.69719780297622e-09,104898564.0,4.872964590281791e-07,3.470265586751198e-05,9435.0,4.050926195038051e-16,83706756.0,4.6885697142271255e-05
10356,9604,9028,8892,15357,16916,11748,0,-3516.12335034002,1.0,63767.77215587931,0.00010688424874997213,3.985902126967426e-09,107246736.0,9.03980069238733e-07,3.970665379861589e-05,9604.0,4.061360389344773e-16,86713940.0,5.417321228906686e-05
10328,9536,9009,8808,15654,16239,11205,0,-3070.386985683609,1.0,63241.52593547257,0.00010747919946132475,3.855313380088936e-09,106667584.0,7.914794562027419e-07,3.801133452891087e-05,9536.0,3.9520199977493836e-16,85918833.0,5.1574400754137874e-05
10338,9538,9180,9124,16032,16927,11626,0,-2898.977510906994,1.0,58733.01417579671,0.0001066025422492076,3.7446389880333275e-09,106874244.0,5.002489663767745e-07,3.711413697168593e-05,9538.0,4.103410840997338e-16,87568020.0,5.05340313949516e-05
10505,9785,9380,9662,15924,19169,13317,0,-3777.284749584471,1.0,54237.178191353516,0.0001040067751277929,3.780399269389855e-09,110355025.0,2.0710008051427375e-07,3.9420883269520714e-05,9785.0,5.182106773689972e-16,91792680.0,5.446179915185348e-05
10482,9768,9312,9527,15685,19284,13530,0,-4238.867493544543,1.0,54403.73720102234,0.00010438811563872511,3.874969337526176e-09,109872324.0,4.304251476610484e-07,4.113882997913732e-05,9768.0,4.927759278552954e-16,90968928.0,5.6805908795287826e-05
10402,9608,9058,8995,15500,18367,12555,0,-4134.734069253798,1.0,56617.37330845946,0.00010662695479740498,3.924062587455303e-09,108201604.0,9.803595848036531e-07,4.160277300568826e-05,9608.0,4.810190747933235e-16,87038322.0,5.682793680746101e-05
10370,9622,9048,9102,15205,18205,12472,0,-3862.733121937201,1.0,59704.36636787861,0.00010661102928901572,4.067376643336567e-09,107536900.0,7.97062257835907e-07,4.1084361950859416e-05,9622.0,4.881848644619337e-16,87068904.0,5.6490230883753654e-05
10482,9788,9643,10144,16110,18834,13473,0,-2960.9074482928136,1.0,56046.15666734481,0.00010281978146018326,3.796008054378471e-09,109872324.0,-5.825724521170981e-07,3.7002224358219465e-05,9788.0,7.201986212189233e-16,94395327.0,5.15670993868288e-05
10384,9695,9290,9561,16134,18702,12815,0,-3387.010780520217,1.0,52205.93224750225,0.00010501998484409928,3.681152380677113e-09,107827456.0,2.1301477748791453e-07,3.8315041810304115e-05,9695.0,5.507280427756669e-16,90075840.0,5.2712622398791474e-05
10329,9577,9097,9017,15861,17419,11839,0,-3350.1656243303332,1.0,57261.765669703556,0.00010672890322275845,3.7757877840264934e-09,106688241.0,7.397001751711011e-07,3.8648841174884664e-05,9577.0,4.450246733626336e-16,87131066.0,5.260013592596659e-05
10444,9744,9355,9594,16314,19168,13042,0,-3596.5421706169745,1.0,50567.74290844288,0.0001043931228064952,3.6073277327053536e-09,109077136.0,2.4611125369299145e-07,3.8553192681390254e-05,9744.0,5.461983079448366e-16,91164475.0,5.295150542222076e-05
10256,9460,8935,8902,15468,14948,10363,0,-1987.1212485967044,1.0,69268.93337581071,0.00010848957169122391,3.947617755254896e-09,105185536.0,4.0158043857132105e-07,3.4957597090037126e-05,9460.0,3.8806917509422684e-16,84534035.0,4.769843783680722e-05
10229,9420,8887,8871,15529,14837,10342,0,-1989.0509857103098,1.0,67782.0323564943,0.00010900401719489154,3.912166207994118e-09,104632441.0,4.112015799106454e-07,3.502757981106108e-05,9420.0,3.9858096630714393e-16,83724427.0,4.774270113144339e-05
10164,9357,8793,8566,16140,14568,9891,0,-2050.24042631504,1.0,61292.04657164992,0.0001099466704142773,3.6073923744971245e-09,103306896.0,4.903305736664345e-07,3.447378191760657e-05,9357.0,4.193877095042296e-16,82284894.0,4.630611257071677e-05
10131,9316,8762,8443,16372,14443,9811,0,-2160.3251640866893,1.0,58972.6486973079,0.0001103772975268187,3.5088943894279816e-09,102637161.0,5.387298302635177e-07,3.461259723604708e-05,9316.0,4.1970119409190477e-16,81635554.0,4.622808401384841e-05
10219,9411,8851,8711,15790,14638,10072,0,-2010.0121768259633,1.0,65633.29509706944,0.00010927335915561963,3.772179124409454e-09,104427961.0,4.5604825804597593e-07,3.467225068025955e-05,9411.0,3.9804171212292976e-16,83305612.0,4.691801883485482e-05
10220,9407,8866,8784,15747,14673,10118,0,-1916.813809769088,1.0,66059.7150712559,0.00010922203057934874,3.8008517275222795e-09,104448400.0,4.128588207435841e-07,3.449454154135757e-05,9407.0,4.013170322544172e-16,83411328.0,4.679378385973434e-05
10135,9286,8710,8427,15959,14403,9850,0,-2203.646581845569,1.0,61869.032714661866,0.00011085858876112753,3.6827999299648047e-09,102718225.0,5.669112486566119e-07,3.532209494348743e-05,9286.0,4.2636397020496437e-16,80889770.0,4.737635220586436e-05
10132,9304,8709,8337,16318,14052,9499,0,-2029.6574978827612,1.0,60548.446640220034,0.00011079151881109047,3.515318917061715e-09,102657424.0,4.56141523666631e-07,3.415491218292374e-05,9304.0,4.191504527166764e-16,81037245.0,4.552092194574142e-05
10268,9496,8979,8903,15350,16608,11274,0,-2927.893166269647,1.0,63540.37867019576,0.00010789884001126636,4.013012439766489e-09,105431824.0,6.653144782005881e-07,3.810939616140586e-05,9496.0,4.392501102782639e-16,85273563.0,5.2042919316399774e-05
10306,9564,9107,9185,15351,17587,11997,0,-3176.8541187384944,1.0,60909.34534126197,0.0001067704082673181,4.040754132403719e-09,106213636.0,5.096879662785287e-07,3.882756254489176e-05,9564.0,4.677691611652388e-16,87108455.0,5.3396798360550495e-05
10316,9571,9061,9147,15297,17395,11915,0,-3174.096166478528,1.0,61960.8696511813,0.00010695676681241723,4.045817427481168e-09,106419856.0,5.6123045962024e-07,3.8881896306990314e-05,9571.0,4.681791622056482e-16,86731892.0,5.347077091101386e-05
10334,9586,9159,9337,15517,17689,12166,0,-3072.4095259636506,1.0,59657.99763232957,0.00010637569818853213,3.9682142660404375e-09,106791556.0,3.461087446573324e-07,3.83120383571555e-05,9586.0,4.857008540559191e-16,87807333.0,5.279698035642909e-05
10185,9355,8760,8590,15650,14593,9996,0,-2109.515184069226,1.0,65519.14118707074,0.00011013116339507013,3.823240610055868e-09,103734225.0,5.149873976577534e-07,3.5267625220879314e-05,9355.0,4.2022104280999513e-16,81958560.0,4.766666091735652e-05
10216,9404,8954,8840,15962,15028,10307,0,-1998.2367505837246,1.0,63409.338524119885,0.00010873932632957494,3.737058158307692e-09,104366656.0,4.0793351789205325e-07,3.454484028430178e-05,9404.0,3.9494514382931245e-16,84212370.0,4.678988329453674e-05
10087,9246,8639,8171,16785,13974,9408,0,-2188.2148988309327,1.0,55896.55240520198,0.00011155809869182438,3.316399902726432e-09,101747569.0,5.277870503237035e-07,3.427772775016305e-05,9246.0,4.469664011838013e-16,79884833.0,4.528249185086015e-05
10189,9356,8849,8618,15853,14602,10021,0,-2083.8725425916837,1.0,64581.431898691095,0.00010962924751870234,3.763405911157562e-09,103815721.0,4.7658450513899814e-07,3.490250259814211e-05,9356.0,3.912983908007608e-16,82800093.0,4.706766962213994e-05
10309,9484,8985,9065,14769,17559,12152,0,-3488.3300055933305,1.0,65522.55025523613,0.00010786481419816766,4.3433452760288705e-09,106275481.0,6.139250359896615e-07,4.085019587554407e-05,9484.0,4.755622388353385e-16,85222725.0,5.642650087701372e-05
10247,9445,8878,8759,14770,16342,11343,0,-3221.0791127309003,1.0,69410.1495342353,0.000108719163322587,4.308758843739963e-09,105001009.0,8.154266655522245e-07,3.996501395096978e-05,9445.0,4.210342491340661e-16,83861588.0,5.4754673719057056e-05
10283,9510,8930,8994,14990,16840,11626,0,-3120.892852588844,1.0,65672.92715820833,0.00010802540030260629,4.17895482365971e-09,105740089.0,6.539319192342699e-07,3.9277150235540666e-05,9510.0,4.642032110069976e-16,84933230.0,5.403294894462627e-05
10339,9576,9054,9188,15103,17629,12185,0,-3370.135925892175,1.0,62956.65379102428,0.00010693290399803231,4.1450512821932506e-09,106894921.0,5.522562798962694e-07,3.977528263743514e-05,9576.0,4.773380698768014e-16,86710158.0,5.489122878437114e-05
10074,9208,8602,7897,17386,13929,9247,0,-2475.5932182915194,1.0,51863.74170232314,0.00011199530758997766,3.090542904142931e-09,101485476.0,5.847995174583367e-07,3.456203245184826e-05,9208.0,4.713524496087736e-16,79215818.0,4.5052439465845376e-05
10178,9368,8817,8535,16115,14478,9756,0,-1981.043146962037,1.0,62594.365903207654,0.00010975785560453098,3.6242098721924967e-09,103591684.0,4.4107667453282203e-07,3.415954514337672e-05,9368.0,4.067348356126579e-16,82606473.0,4.5841863838838274e-05
10213,9359,8865,8456,16841,14356,9663,0,-2024.0476592198302,1.0,58183.033719739746,0.00010954668296011595,3.339746788823803e-09,104305369.0,4.313279177735041e-07,3.3455366905699444e-05,9359.0,3.967262170863146e-16,82976400.0,4.444934165616858e-05
10166,9323,8805,8411,16242,14189,9695,0,-2107.9307016302773,1.0,61999.8764440122,0.00011010254319422316,3.5800959291133033e-09,103347556.0,4.749036284997367e-07,3.445569764927639e-05,9323.0,3.8493644738725965e-16,82097820.0,4.601464152195038e-05
10245,9465,8848,8713,14674,16320,11263,0,-3243.152472166973,1.0,70614.8355936823,0.00010874351183491524,4.341376651048495e-09,104960025.0,8.663719565144632e-07,4.0105597379882076e-05,9465.0,4.260771700624555e-16,83755168.0,5.494826252501078e-05
10303,9513,9004,9033,15053,17232,11825,0,-3248.654243819952,1.0,64325.070985530634,0.00010761217286941621,4.1770710870069235e-09,106151809.0,6.355668954896494e-07,3.956531519247914e-05,9513.0,4.595968925282119e-16,85664056.0,5.440884987067051e-05
10296,9532,9067,9163,15236,17135,11764,0,-2956.6047399243635,1.0,63504.74101428228,0.00010719887660371994,4.097676358314401e-09,106007616.0,4.6734930893142145e-07,3.836684356049097e-05,9532.0,4.590172378639963e-16,86435711.0,5.2820304318948e-05
10292,9472,8973,8979,14683,17344,12051,0,-3540.1870222217003,1.0,67204.98964950602,0.00010800291980732361,4.394064026461586e-09,105925264.0,7.049151137549875e-07,4.112933510495706e-05,9472.0,4.4935838625651e-16,85001229.0,5.672750637984387e-05
10479,9675,8796,8524,12234,12314,10321,0,-2812.063361601543,1.0,214358.71518219748,0.00010778767403419584,6.074314790136461e-09,109809441.0,5.936234557450866e-07,4.0974115666679527e-05,9675.0,1.6416853610521689e-16,85110096.0,5.7568496680173e-05
10287,9503,8975,9015,14884,16875,11679,0,-3127.8223243019565,1.0,67376.83823889706,0.00010783939677807734,4.263187219619628e-09,105822369.0,6.169730182773272e-07,3.94121590508273e-05,9503.0,4.444581556914635e-16,85298400.0,5.429126472795825e-05
10240,9444,8853,8713,15055,16488,11274,0,-3236.3312138321007,1.0,64991.79213108581,0.00010885618213358683,4.135927965215086e-09,104857600.0,8.723943102129107e-07,3.9669762075927234e-05,9444.0,4.500080073573813e-16,83616585.0,5.411398109339867e-05
