B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10
10858,10140,9268,9128,10319,10673,9966,1,938607576918.918,108210828.0,1076156184992.0,92557920.0,9966.0,1.0,10140.0,-57558015.770392746,33.331103678929765,9268.0
10902,10130,9185,8975,10072,10374,9699,1,876646995603.8896,105738498.0,1066711095900.0,90916750.0,9699.0,1.0,10130.0,-58001376.909635276,-91.5,9185.0
10860,10112,9197,9084,10260,10516,9840,1,916999233360.9061,106862400.0,1071363326400.0,91857408.0,9840.0,1.0,10112.0,-56993578.50603458,63.07692307692308,9197.0
10802,10048,9188,9082,10338,10706,9921,1,931372695873.9185,107166642.0,1059716858728.0,91255936.0,9921.0,1.0,10048.0,-56466697.46734872,26.456,9188.0
10890,10146,9241,9072,10166,10386,9904,1,913297964144.9095,107854560.0,1075867531200.0,92044512.0,9904.0,1.0,10146.0,-58423282.30624391,91.70370370370371,9241.0
10778,10016,9111,8972,10381,10531,9675,1,901009075275.8977,104277150.0,1042234928048.0,89863552.0,9675.0,1.0,10016.0,-54815528.88541324,31.61764705882353,9111.0
10719,9987,9065,8864,10141,10417,9497,1,853581850688.886,101798343.0,1018446662304.0,88524768.0,9497.0,1.0,9987.0,-54702047.40496415,172.6727272727273,9065.0
10823,10031,9125,8983,10112,10545,9780,1,888271160160.9037,105848940.0,1052244626407.0,90108473.0,9780.0,1.0,10031.0,-57160967.18465754,113.72093023255815,9125.0
10841,10111,9190,9059,10206,10408,9720,1,898568432640.8967,105374520.0,1064679638579.0,91595549.0,9720.0,1.0,10111.0,-56470685.91512514,373.84615384615387,9190.0
10809,10056,9204,9076,10350,10495,9795,1,920003113050.9062,105874155.0,1060389749556.0,91268256.0,9795.0,1.0,10056.0,-55880168.5071708,37.67307692307692,9204.0
10606,9824,8866,8714,10696,10757,9308,1,867452888796.8777,98720648.0,980213774504.0,85606336.0,9308.0,1.0,9824.0,-49785577.607038125,13.608187134502923,8866.0
10719,9924,8991,8832,10215,10348,9378,1,845972124480.8749,100522782.0,1014769959552.0,87648768.0,9378.0,1.0,9924.0,-53462316.43243243,223.28571428571428,8991.0
10705,9911,9000,8799,9906,10052,9279,1,808685152452.8668,99331695.0,1008339222975.0,87206889.0,9279.0,1.0,9911.0,-54389944.143,-29.087774294670847,9000.0
10586,9758,8839,8751,10482,10908,9310,1,853888947450.8795,98555660.0,980666778396.0,85392258.0,9310.0,1.0,9758.0,-50238424.19278199,20.46153846153846,8839.0
10464,9663,8725,8707,11438,11267,9445,1,940534998445.9027,98832480.0,953375542272.0,84135741.0,9445.0,1.0,9663.0,-44918516.92722063,5.516939252336448,8725.0
10487,9642,8759,8614,11589,11329,9311,1,929397558138.888,97644457.0,947343333766.0,83056188.0,9311.0,1.0,9642.0,-44575709.311679415,5.175653140633686,8759.0
10653,9856,8911,8692,10385,10325,9288,1,838295554608.872,98945064.0,986423867028.0,85668352.0,9288.0,1.0,9856.0,-51893103.518796995,28.317073170731707,8911.0
10579,9813,8865,8668,10685,10380,9112,1,843834984000.8613,96395848.0,970081308988.0,85059084.0,9112.0,1.0,9813.0,-48787672.888888896,16.567272727272726,8865.0
10388,9633,8751,8657,11406,11583,9452,1,933208748556.91,98187376.0,934181579408.0,83392881.0,9452.0,1.0,9633.0,-44852192.91875214,5.213458356315499,8751.0
10444,9585,8701,8547,11086,10983,9002,1,852863856194.8619,94016888.0,932282281392.0,81922995.0,9002.0,1.0,9585.0,-44992951.96460177,8.206016408386509,8701.0
9989,8942,8139,6999,18305,10458,6957,0,891238346685.6965,69493473.0,698361066879.0,62585058.0,6957.0,1.0,8942.0,-14731150.038886841,0.840826686004351,8139.0
9960,8945,8070,6959,16816,10092,6852,0,801770218716.688,68245920.0,690343934400.0,62248255.0,6852.0,1.0,8945.0,-18558865.305576205,1.0152615202252186,8070.0
10004,8940,8117,7007,17061,10215,6895,0,824203629690.6893,68977580.0,701260672112.0,62642580.0,6895.0,1.0,8940.0,-18196223.119687077,0.9928005759539237,8117.0
9990,8962,8242,7047,18856,10682,7051,0,936853967291.7058,70439490.0,703291304700.0,63155214.0,7051.0,1.0,8962.0,-13594025.154331475,0.7949267192784667,8242.0
9978,8986,8175,7050,18378,10582,7041,0,912196198761.7057,70255098.0,701901412200.0,63351300.0,7041.0,1.0,8986.0,-14451943.183486234,0.8391133357168394,8175.0
9985,8966,8125,7007,16846,10283,6910,0,815586857760.692,68996350.0,698599476575.0,62824762.0,6910.0,1.0,8966.0,-18795233.167999998,1.0215848610289768,8125.0
9975,8985,8157,7022,18751,10600,6999,0,921485162454.7017,69815025.0,698693388750.0,63092670.0,6999.0,1.0,8985.0,-13319428.201912468,0.799611561750257,8157.0
9999,8955,8113,7030,17742,10577,7020,0,875508145200.7021,70192980.0,702859407030.0,62953650.0,7020.0,1.0,8955.0,-16224518.782201406,0.9077977499030131,8113.0
9960,8961,8069,6980,16679,10013,6838,0,796007880642.6865,68106480.0,692427168000.0,62547780.0,6838.0,1.0,8961.0,-18770357.45668608,1.039683746388931,8069.0
10022,8962,8109,6964,18117,10340,6884,0,868463170260.687,68991448.0,699467530576.0,62411368.0,6884.0,1.0,8962.0,-15430971.16537181,0.8588895820336868,8109.0
9986,8973,8170,7018,17680,10315,6902,0,856319082206.6913,68923372.0,699836335528.0,62972514.0,6902.0,1.0,8973.0,-16505942.92044064,0.9107944048561626,8170.0
9980,8962,8274,7045,19278,10649,6992,0,949538274768.7006,69780160.0,701684818000.0,63137290.0,6992.0,1.0,8962.0,-12388102.619289342,0.7563007030827474,8274.0
10019,9014,8308,7068,20249,11270,7212,0,1032108685344.7198,72257028.0,709488391548.0,63710952.0,7212.0,1.0,9014.0,-10130115.134328354,0.6951995373048004,8308.0
9981,8967,8103,7027,17222,10261,6944,0,840286579328.6958,69308064.0,700032276747.0,63011109.0,6944.0,1.0,8967.0,-17446504.775021594,0.9701033808326348,8103.0
9968,8941,8055,6964,16438,9792,6730,0,770344489990.6752,67084640.0,691950171136.0,62265124.0,6730.0,1.0,8941.0,-19255962.05710739,1.0792174470814624,8055.0
9979,8960,8219,7052,18518,10736,7107,0,928024640292.7122,70920753.0,702241269932.0,63185920.0,7107.0,1.0,8960.0,-14453275.629395308,0.8269723062601815,8219.0
10017,8992,8209,7085,18640,11068,7197,0,950395387254.7185,72092349.0,710910947565.0,63708320.0,7197.0,1.0,8992.0,-14193357.213789744,0.8239267315397825,8209.0
10004,8982,8242,7030,19686,10633,6982,0,966187138650.6979,69847928.0,703562512480.0,63143460.0,6982.0,1.0,8982.0,-11223074.51492356,0.7247249325306208,8242.0
9981,8972,8136,7055,17671,10549,7058,0,879842678534.7072,70445898.0,702821646855.0,63297460.0,7058.0,1.0,8972.0,-16363549.225049168,0.9174574288314051,8136.0
10022,9007,8344,7082,19843,11152,7193,0,1010746714879.7177,72088246.0,711319507688.0,63787574.0,7193.0,1.0,9007.0,-11509456.02504793,0.7242247281514297,8344.0
10016,8995,8282,7064,19459,10657,6969,0,957877613871.6958,69801504.0,708662288384.0,63540680.0,6969.0,1.0,8995.0,-11961437.780487811,0.7455070603337612,8282.0
10011,9006,8213,7161,17605,11165,7417,0,934982517881.741,74251587.0,717676286481.0,64491966.0,7417.0,1.0,9006.0,-17318760.47333496,0.9448407643312102,8213.0
9981,8994,8174,7081,17960,10909,7218,0,917875367604.7233,72042858.0,705411776241.0,63686514.0,7218.0,1.0,8994.0,-15885198.497675557,0.8893543617545588,8174.0
10034,9025,8285,7149,18699,11180,7293,0,974848862988.7269,73177962.0,719769584244.0,64519725.0,7293.0,1.0,9025.0,-14334093.970247434,0.8279032807356113,8285.0
9976,8967,8158,7013,18158,10316,6881,0,876172021837.6897,68644856.0,697937799488.0,62885571.0,6881.0,1.0,8967.0,-14933594.418117186,0.8547826086956521,8158.0
9993,9003,8128,7024,17613,10566,7028,0,869389730104.7034,70230804.0,701416984176.0,63237072.0,7028.0,1.0,9003.0,-16738295.688976377,0.9218258132214061,8128.0
10008,8997,8066,7017,17164,10463,7026,0,846139627254.7021,70316208.0,702823169088.0,63131949.0,7026.0,1.0,8997.0,-17853816.856930327,0.9806001395673413,8066.0
10000,8995,8099,7050,17318,10638,7078,0,864095681122.7078,70780000.0,705000000000.0,63414750.0,7078.0,1.0,8995.0,-17422726.4079516,0.9635175605771849,8099.0
10007,8988,8162,7068,17438,10667,7099,0,874893367824.7095,71039693.0,707789866332.0,63527184.0,7099.0,1.0,8988.0,-17432715.62362166,0.9513535245242563,8162.0
9992,8982,8164,7025,17970,10482,6978,0,880827755346.6985,69724176.0,701376449600.0,63098550.0,6978.0,1.0,8982.0,-15767082.462273391,0.8798386079939478,8164.0
9987,8986,8128,7025,17537,10501,7001,0,862435246437.701,69918987.0,700674687225.0,63126650.0,7001.0,1.0,8986.0,-16854335.13724163,0.9302418283284614,8128.0
10019,8991,8175,7050,17979,10648,7046,0,893023638780.7034,70593874.0,707681545050.0,63386550.0,7046.0,1.0,8991.0,-15963327.100917429,0.8856209150326797,8175.0
10010,8996,8168,7035,17606,10528,7019,0,869290508781.7013,70260190.0,704907703500.0,63286860.0,7019.0,1.0,8996.0,-17035689.60981881,0.9259894459102902,8168.0
9976,8981,8109,7024,16610,10399,7039,0,821160328857.7056,70221064.0,699032525824.0,63082544.0,7039.0,1.0,8981.0,-19577044.05537058,1.0586554369078056,8109.0
9992,8966,8091,7013,15594,9925,6885,0,752879769165.6891,68794920.0,700178368832.0,62878558.0,6885.0,1.0,8966.0,-22258028.142380424,1.2577639751552796,8091.0
10000,8985,8184,7036,18935,10948,7110,0,947170445490.711,71100000.0,703600000000.0,63218460.0,7110.0,1.0,8985.0,-13221338.643695014,0.7892107892107892,8184.0
10012,8962,8055,7000,15479,9822,6811,0,737924084457.6803,68191732.0,701681008000.0,62734000.0,6811.0,1.0,8962.0,-22375344.15332092,1.290450928381963,8055.0
9997,8978,8126,7045,16793,10445,6992,0,827130435504.6995,69899024.0,704077363405.0,63250010.0,6992.0,1.0,8978.0,-18993660.013782922,1.0369271837461072,8126.0
10031,9008,8185,7055,17940,11015,7198,0,910954896264.7177,72203138.0,709880879855.0,63551440.0,7198.0,1.0,9008.0,-16543703.799633473,0.8939393939393939,8185.0
10005,8987,8167,7072,18162,10652,7020,0,901590239160.7017,70235100.0,707907376800.0,63556064.0,7020.0,1.0,8987.0,-15026630.18489041,0.8661320172732881,8167.0
10031,9045,8303,7160,19452,11273,7300,0,1016643902400.7278,73226300.0,720446080760.0,64762200.0,7300.0,1.0,9045.0,-11993109.598940141,0.7635184604120908,8303.0
10011,8976,8114,7014,17258,10545,7004,0,847747350400.6997,70117044.0,702943928694.0,62957664.0,7004.0,1.0,8976.0,-17865926.464875527,0.9678043388144258,8114.0
10272,9531,9054,9155,15910,18764,13006,0,1894268975663.2664,133597632.0,965980523520.0,87256305.0,13006.0,1.0,9531.0,-28967739.193063844,1.3706396880598588,9054.0
10381,9678,9270,9521,16127,19405,13685,0,2101123532726.3186,142063985.0,1026032097881.0,92144238.0,13685.0,1.0,9678.0,-28713427.810409933,1.380928355196771,9270.0
10447,9710,9265,9540,15833,19019,13538,0,2044730404137.296,141431486.0,1041193777860.0,92633400.0,13538.0,1.0,9710.0,-31063288.034538582,1.4426683716965047,9265.0
10410,9693,9214,9448,15814,18966,13394,0,2001067095835.2869,139431540.0,1023861808800.0,91579464.0,13394.0,1.0,9693.0,-30822175.69568049,1.4325133689839573,9214.0
10326,9570,9119,9195,15955,18421,12799,0,1877560798503.2397,132162474.0,980428607820.0,87996150.0,12799.0,1.0,9570.0,-29194692.33879811,1.386223329362071,9119.0
10333,9613,9125,9269,15948,18623,13024,0,1925099294273.2607,134576992.0,989659370141.0,89102897.0,13024.0,1.0,9613.0,-29071700.367780823,1.3899679829242262,9125.0
10307,9597,9188,9272,15681,18324,13133,0,1909327073893.2744,135361831.0,985003956728.0,88983384.0,13133.0,1.0,9597.0,-31438029.25511538,1.4220898754737412,9188.0
10325,9604,9142,9292,15598,18344,13052,0,1891577937081.2642,134761900.0,990579467500.0,89240368.0,13052.0,1.0,9604.0,-31286109.429008972,1.4449241669434296,9142.0
10413,9705,9318,9584,15900,19091,13634,0,2077483285925.3096,141970842.0,1039198573296.0,93012720.0,13634.0,1.0,9705.0,-30472701.11010947,1.429590017825312,9318.0
10330,9579,9122,9219,15802,18466,12911,0,1880723511678.2498,133370630.0,983749349100.0,88308801.0,12911.0,1.0,9579.0,-30263173.109953955,1.4088825840244434,9122.0
10333,9627,9219,9408,15872,19132,13420,0,2003786391641.299,138668860.0,1004500523712.0,90570816.0,13420.0,1.0,9627.0,-29970925.740318894,1.4050884724112658,9219.0
10266,9516,9021,9009,15387,17828,12540,0,1738184648641.2217,128735640.0,949465320804.0,85729644.0,12540.0,1.0,9516.0,-32374945.869637504,1.449375866851595,9021.0
10263,9520,9044,9160,16023,18464,12780,0,1875598116481.2454,131161140.0,964815188040.0,87203200.0,12780.0,1.0,9520.0,-27448155.9752322,1.3624733475479744,9044.0
10258,9498,8968,8937,15576,17924,12497,0,1739488085142.2183,128194226.0,940409802468.0,84883626.0,12497.0,1.0,9498.0,-31191525.394736845,1.4076368551475558,8968.0
10307,9568,9069,9223,15734,18697,13020,0,1889258949481.2634,134197140.0,979798478527.0,88245664.0,13020.0,1.0,9568.0,-30016452.140258033,1.41153512575889,9069.0
10253,9521,9004,9024,15408,18172,12611,0,1753326725719.2302,129300583.0,948639057216.0,85917504.0,12611.0,1.0,9521.0,-31917023.59306975,1.4425760695493022,9004.0
10178,9362,8796,8632,15082,15971,11255,0,1465149394476.106,114553390.0,894203416288.0,80812784.0,11255.0,1.0,9362.0,-31250641.1891769,1.495283645542713,8796.0
10261,9536,9025,9061,15149,17449,12534,0,1720352001619.2214,128611374.0,954015664381.0,86405696.0,12534.0,1.0,9536.0,-33281353.82127424,1.499102978112666,9025.0
10113,9285,8670,8217,15763,15318,10421,0,1349670156398.0305,105387573.0,840375342873.0,76294845.0,10421.0,1.0,9285.0,-27535424.52647059,1.326839826839827,8670.0
10297,9569,9118,9265,15813,18796,13018,0,1907099859647.2644,134046346.0,982351356385.0,88656785.0,13018.0,1.0,9569.0,-29447129.32649705,1.4044665012406947,9118.0
10215,9450,8929,8918,15712,18209,12450,0,1744362030001.2188,127176750.0,930559634550.0,84275100.0,12450.0,1.0,9450.0,-29477592.686751038,1.3788902425517775,8929.0
10234,9506,9000,9008,15370,17800,12523,0,1733718245176.2239,128160382.0,943450682048.0,85630048.0,12523.0,1.0,9506.0,-31823057.99555555,1.4475783146457057,9000.0
10237,9470,8991,9009,15661,18007,12529,0,1767587699120.2239,128259373.0,944108686521.0,85315230.0,12529.0,1.0,9470.0,-29942096.417917926,1.4008273703041145,8991.0
10290,9559,9092,9260,15780,18523,12866,0,1879883540795.2505,132391140.0,980486766000.0,88516340.0,12866.0,1.0,9559.0,-28989803.652441718,1.4144678979771328,9092.0
10274,9570,9110,9248,15870,18582,12927,0,1897108154596.2583,132811998.0,976173342848.0,88503360.0,12927.0,1.0,9570.0,-28669489.248079047,1.3937466307277628,9110.0
10252,9517,9016,9110,15782,18372,12699,0,1825656077134.2388,130190148.0,957492921440.0,86699870.0,12699.0,1.0,9517.0,-28924882.452750668,1.3925869064590415,9016.0
10180,9415,9029,8821,16648,17359,11767,0,1727887778310.1558,119788060.0,914141400400.0,83049715.0,11767.0,1.0,9415.0,-24084213.138664298,1.2499468876141917,9029.0
10288,9545,9044,9156,15780,18367,12763,0,1843888363334.2407,131305744.0,969097995264.0,87394020.0,12763.0,1.0,9545.0,-29345851.309597533,1.402681613364106,9044.0
10272,9597,9125,9281,15734,18445,13076,0,1909318043557.2732,134316672.0,979275285504.0,89069757.0,13076.0,1.0,9597.0,-29676068.69567124,1.4125526628497354,9125.0
10237,9480,8947,9005,15632,18125,12490,0,1758041465781.2202,127860130.0,943689501845.0,85367400.0,12490.0,1.0,9480.0,-29592954.720017888,1.4065315315315314,8947.0
10288,9508,9049,8964,16010,17047,11644,0,1670953019045.132,119793472.0,948776150016.0,85229712.0,11644.0,1.0,9508.0,-27447159.851033267,1.3858605094025231,9049.0
10405,9662,9236,9381,15947,18248,12576,0,1881223730977.2087,130853280.0,1015624818525.0,90639222.0,12576.0,1.0,9662.0,-28991711.100909475,1.4393956735721645,9236.0
10402,9654,9226,9342,16023,17967,12412,0,1857784258757.1934,129109624.0,1010819384568.0,90187668.0,12412.0,1.0,9654.0,-28408214.558421858,1.4281440570705328,9226.0
10330,9557,9061,9054,15558,16958,11769,0,1657684845970.1392,121573770.0,966142380600.0,86529078.0,11769.0,1.0,9557.0,-30081677.001103632,1.481681984136976,9061.0
10364,9599,9130,9187,15796,17289,11846,0,1718943291003.143,122771944.0,986798600752.0,88186013.0,11846.0,1.0,9599.0,-28616282.2939759,1.4640959090347299,9130.0
10312,9530,9052,9094,15393,17063,11780,0,1648889349621.1423,121475360.0,967031806336.0,86665820.0,11780.0,1.0,9530.0,-30378138.287671227,1.51667310415862,9052.0
10244,9433,8948,8812,15610,16018,10970,0,1508869472751.071,112376680.0,924727191232.0,83123596.0,10970.0,1.0,9433.0,-28046205.060348682,1.458001063264221,8948.0
10409,9666,9209,9370,15810,17890,12424,0,1840358298961.1938,129321416.0,1015214022970.0,90570420.0,12424.0,1.0,9666.0,-29380246.59876208,1.4694263749260792,9209.0
10360,9565,9042,9038,15519,16774,11599,0,1626763937240.1196,120165640.0,970044924800.0,86448470.0,11599.0,1.0,9565.0,-30191415.780026544,1.502461139896373,9042.0
10387,9673,9249,9399,15976,17903,12373,0,1857781649429.1914,128518351.0,1014055938831.0,90916527.0,12373.0,1.0,9673.0,-28067542.485241648,1.4449375218965317,9249.0
10397,9668,9260,9437,15670,17998,12586,0,1861058995713.2107,130856642.0,1020117136133.0,91236916.0,12586.0,1.0,9668.0,-30347842.990280785,1.4944193778199952,9260.0
10328,9607,9126,9211,15538,17473,12104,0,1732205727657.172,125010112.0,982515116224.0,88490077.0,12104.0,1.0,9607.0,-30086176.426912118,1.493767740343083,9126.0
10372,9641,9217,9407,15669,17548,12137,0,1788847063671.1702,125884964.0,1011989858288.0,90692887.0,12137.0,1.0,9641.0,-28825362.49034394,1.512021925999751,9217.0
10353,9614,9200,9360,15738,17546,12024,0,1771103047825.1614,124484472.0,1003247940240.0,89987040.0,12024.0,1.0,9614.0,-28210081.460869573,1.4938501677226985,9200.0
10390,9633,9227,9350,15947,17420,11987,0,1787190485234.1538,124544930.0,1009352135000.0,90068550.0,11987.0,1.0,9633.0,-27680496.801343884,1.4628996826946545,9227.0
10319,9544,9083,9116,15483,17318,12013,0,1695427221205.1643,123962147.0,970687733276.0,87003104.0,12013.0,1.0,9544.0,-30613615.483870976,1.4902617541247984,9083.0
10350,9598,9144,9198,15556,17298,11960,0,1711161894521.1555,123786000.0,985312755000.0,88282404.0,11960.0,1.0,9598.0,-30199800.472440943,1.501004016064257,9144.0
10371,9586,9090,9172,15274,17405,12025,0,1684495140901.1597,124711275.0,986518683252.0,87922792.0,12025.0,1.0,9586.0,-32035891.133113317,1.5504125838060856,9090.0
10358,9577,9078,9126,15433,17231,11949,0,1682791996852.1538,123767742.0,979111784664.0,87399702.0,11949.0,1.0,9577.0,-31063802.663912755,1.5129146619397316,9078.0
10227,9389,8775,8525,14796,15825,10970,0,1383598621841.0728,112190190.0,891642784725.0,80041225.0,10970.0,1.0,9389.0,-33335298.46153846,1.5640148274878813,8775.0
10283,9473,8957,8830,15329,16838,11729,0,1587458994995.1406,120609307.0,933684985870.0,83646590.0,11729.0,1.0,9473.0,-31975292.858211458,1.476274386406545,8957.0
10317,9512,8958,8905,15017,17131,11871,0,1587343431358.1506,122473107.0,947852554545.0,84704360.0,11871.0,1.0,9512.0,-33855190.212156735,1.5485259587790243,8958.0
10303,9507,8949,8886,14925,17048,11847,0,1571069125363.15,122059641.0,943264974774.0,84479202.0,11847.0,1.0,9507.0,-34261941.008045584,1.5623104312277463,8949.0
10282,9474,8961,8823,14903,16577,11565,0,1520553316591.1248,118911330.0,932763360252.0,83589102.0,11565.0,1.0,9474.0,-34050292.871610306,1.5706912943093847,8961.0
10284,9415,8802,8672,15380,17162,11464,0,1528897219801.1147,117895776.0,917156408832.0,81646880.0,11464.0,1.0,9415.0,-31028192.536241762,1.4533468559837728,8802.0
10258,9440,8770,8593,15354,16945,11323,0,1493805605150.104,116151334.0,904211864452.0,81117920.0,11323.0,1.0,9440.0,-30967732.333751425,1.446843853820598,8770.0
10231,9385,8711,8490,15028,16706,11151,0,1422616568689.09,114085881.0,888676834890.0,79678650.0,11151.0,1.0,9385.0,-32411851.70129721,1.495172968624296,8711.0
10204,9348,8711,8456,15775,16023,10673,0,1423598840236.046,108907292.0,880452384896.0,79046688.0,10673.0,1.0,9348.0,-27177656.871656526,1.370441705187468,8711.0
10219,9357,8676,8340,15223,15878,10710,0,1359630216001.048,109445490.0,870929194740.0,78037380.0,10710.0,1.0,9357.0,-31072650.435684647,1.4524003254678601,8676.0
10224,9343,8700,8330,15008,16562,11000,0,1375070565001.076,112464000.0,870736366080.0,77827190.0,11000.0,1.0,9343.0,-33419491.954022992,1.475717735444057,8700.0
10184,9318,8673,8438,14670,15912,10870,0,1345437239251.0674,110700080.0,875137516928.0,78625284.0,10870.0,1.0,9318.0,-33118130.200622626,1.5712633709164499,8673.0
10188,9354,8709,8472,15058,16522,11156,0,1423072602173.0952,113657328.0,879354154368.0,79247088.0,11156.0,1.0,9354.0,-31938382.89355839,1.4768334657135294,8709.0
10325,9520,8917,8899,14973,17802,12162,0,1620396784963.178,125572650.0,948683456875.0,84718480.0,12162.0,1.0,9520.0,-34693471.639452726,1.5373530527114145,8917.0
10235,9398,8727,8531,14781,16369,11222,0,1414942422451.0964,114857170.0,893666824475.0,80174338.0,11222.0,1.0,9398.0,-33772423.83121348,1.5506425314356778,8727.0
10250,9444,8844,8740,15155,17031,11593,0,1535428497258.131,118828250.0,918246250000.0,82540560.0,11593.0,1.0,9444.0,-32003713.925599266,1.494328435163702,8844.0
10217,9441,8782,8594,15371,16896,11398,0,1505540802089.1157,116453366.0,897102642866.0,81135954.0,11398.0,1.0,9441.0,-30717915.00227739,1.432269414425735,8782.0
10372,9606,9106,9285,15300,18540,12904,0,1833014838809.2441,133840288.0,998865295440.0,89191710.0,12904.0,1.0,9606.0,-33171295.04766088,1.5097695097695099,9106.0
10320,9566,9061,9144,15659,18140,12549,0,1796710290676.2163,129505680.0,973857945600.0,87471504.0,12549.0,1.0,9566.0,-30340730.11135637,1.4351555352241536,9061.0
10288,9498,8988,8993,15714,17980,12316,0,1740321161309.1973,126707008.0,951845595392.0,85415514.0,12316.0,1.0,9498.0,-29874048.885180235,1.407703737570008,8988.0
10256,9454,8838,8722,15258,17147,11711,0,1558382992510.142,120108016.0,917428244992.0,82457788.0,11711.0,1.0,9454.0,-31925728.3856076,1.4655237141784507,8838.0
10285,9470,8861,8754,15383,17125,11805,0,1589572715281.148,121414425.0,926008843650.0,82900380.0,11805.0,1.0,9470.0,-31700885.34759057,1.4486440053994356,8861.0
10399,9654,9165,9421,15417,18504,13103,0,1902990056172.2603,136258097.0,1018779412621.0,90950334.0,13103.0,1.0,9654.0,-32419226.003764305,1.5060919540229885,9165.0
10383,9671,9198,9487,15870,18840,13166,0,1982118996797.268,136702578.0,1022762058543.0,91748777.0,13166.0,1.0,9671.0,-28934698.33724723,1.4363953742090334,9198.0
10385,9633,9094,9242,15842,18532,12849,0,1881111305923.2373,133436865.0,996733295450.0,89028186.0,12849.0,1.0,9633.0,-29990721.760061577,1.417586054721977,9094.0
10420,9721,9278,9629,15844,19627,13778,0,2101853946991.3223,143566760.0,1045482155600.0,93603509.0,13778.0,1.0,9721.0,-30274391.38090103,1.4392562415125876,9278.0
10402,9708,9250,9539,15944,19203,13512,0,2054897028457.299,140551824.0,1032135100556.0,92604612.0,13512.0,1.0,9708.0,-29455198.82205406,1.4200735680504466,9250.0
10359,9607,9151,9337,15790,18773,13204,0,1946545167481.2747,136780236.0,1001943021897.0,89700559.0,13204.0,1.0,9607.0,-30402593.0905912,1.4200903420090343,9151.0
10273,9470,8913,8857,15269,17347,12074,0,1632733925167.1755,124036202.0,934719323353.0,83875790.0,12074.0,1.0,9470.0,-32424331.442050934,1.470108364787532,8913.0
10387,9655,9223,9550,15852,18833,13360,0,2022386192321.2864,138770320.0,1030347293950.0,92205250.0,13360.0,1.0,9655.0,-29111238.651198078,1.4404312668463612,9223.0
10401,9692,9259,9578,15953,19294,13524,0,2066297230369.3003,140663124.0,1036155711978.0,92829976.0,13524.0,1.0,9692.0,-29058828.479533415,1.4238787113076437,9259.0
10382,9649,9114,9265,15679,18425,12955,0,1881785676161.2478,134498810.0,998636585860.0,89397985.0,12955.0,1.0,9649.0,-31242482.82943823,1.441526649604985,9114.0
10376,9625,9119,9302,15581,18541,13067,0,1893723018696.2595,135583192.0,1001466119552.0,89531750.0,13067.0,1.0,9625.0,-31728770.96150894,1.4567447045707915,9119.0
10355,9601,9117,9295,15763,18221,12851,0,1882757974380.2412,133072105.0,996665902375.0,89241295.0,12851.0,1.0,9601.0,-29796609.526214775,1.4336233824185631,9117.0
10395,9658,9158,9376,15751,18724,13108,0,1935671205841.261,136257660.0,1013133290400.0,90553408.0,13108.0,1.0,9658.0,-30555128.73029046,1.4423415492957747,9158.0
10383,9632,9162,9427,15657,18796,13331,0,1967497694306.284,138415773.0,1016293657203.0,90800864.0,13331.0,1.0,9632.0,-31022168.94777341,1.4524950969710178,9162.0
10361,9641,9172,9403,15744,19009,13379,0,1980499658131.2915,138619819.0,1009415068363.0,90654323.0,13379.0,1.0,9641.0,-30634444.179677296,1.4295330697724116,9172.0
10377,9648,9306,9345,17068,17446,11657,0,1859175885875.1235,120964689.0,1006289495505.0,90160560.0,11657.0,1.0,9648.0,-21055285.26563508,1.2947906253471064,9306.0
10446,9732,9385,9654,16768,18814,12578,0,2035973502851.204,131389788.0,1053434015064.0,93952728.0,12578.0,1.0,9732.0,-22900656.711987212,1.3603720527795804,9385.0
10287,9547,9170,9033,16958,16056,10721,0,1642149786047.0422,110286927.0,955893459177.0,86238051.0,10721.0,1.0,9547.0,-20730945.16608506,1.2825696853690634,9170.0
10296,9549,9140,9003,16721,15854,10669,0,1605992471355.0361,109848024.0,954386566848.0,85969647.0,10669.0,1.0,9549.0,-21976177.20749454,1.3186256334198492,9140.0
10331,9574,9209,8977,16831,15623,10636,0,1606903418981.0295,109880516.0,958111269097.0,85945798.0,10636.0,1.0,9574.0,-22617555.63622544,1.303591126363525,9209.0
10571,9890,9731,10297,16699,19108,13547,0,2329258052958.2812,143205337.0,1150648984177.0,101837330.0,13547.0,1.0,9890.0,-23502073.021220848,1.444551076988697,9731.0
10408,9671,9372,9487,17473,17580,11747,0,1947135050675.1287,122262776.0,1027693163968.0,91748777.0,11747.0,1.0,9671.0,-18364061.159784455,1.2597319034852548,9372.0
10293,9559,9158,9121,17133,15833,10631,0,1661197923170.033,109424883.0,966332088729.0,87187639.0,10631.0,1.0,9559.0,-18711731.87098711,1.2731736526946107,9158.0
10312,9579,9245,9018,17481,15666,10627,0,1675169557316.0305,109585624.0,958950168192.0,86383422.0,10627.0,1.0,9579.0,-18970391.61514331,1.2106402369560265,9245.0
10316,9550,9177,9045,17626,15837,10637,0,1695717065362.0312,109731292.0,962567597520.0,86379750.0,10637.0,1.0,9550.0,-17325165.88100687,1.1949000224668613,9177.0
