B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10
10288,9518,8974,8966,14937,17054,11701,0,9295.96751794505,8966.0,2577225622530860.0,120391588.36274551,0.3047693336304881,0.5126585755105806,23901.07141320714,14937.0,20667.0,80451918.0
10234,9442,8872,8804,14962,16788,11467,0,9090.034085809066,8804.0,2403610238214464.0,117364744.36889023,0.30015779981965734,0.37573877676539874,23764.137901861253,14962.0,20271.0,78100284.0
10361,9545,8760,8642,12242,13348,10850,0,8741.184006554382,8642.0,1838387335680000.0,112427699.2202241,0.25205479452054796,0.18528378765672457,20879.405635300373,12242.0,19492.0,75695278.0
10403,9588,8879,8788,12035,13320,10995,0,8906.502591596149,8788.0,1913047171223565.0,114391979.20323583,0.24856402748057213,0.2711382878559331,20817.61519607843,12035.0,19783.0,78019864.0
10583,9809,9075,9063,11937,13320,11377,0,9224.156516845567,9063.0,2168125314176250.0,120414167.1781755,0.25498622589531683,0.43514455463639196,20993.30649926145,11937.0,20440.0,82237662.0
10652,9895,9112,9073,11857,12847,11429,0,9232.825867482963,9073.0,2235686688409856.0,121753136.16537224,0.2585601404741001,0.42201609242711274,20922.470539419086,11857.0,20502.0,82664103.0
10562,9771,9034,8883,12062,12934,10858,0,8936.5345293371,8883.0,1750157404499800.0,114693053.1898423,0.2186185521363737,0.1308947844254244,20939.078,12062.0,19741.0,80240139.0
10475,9685,8820,8697,11406,12654,10980,0,8801.640865467605,8697.0,1950048540216000.0,115026479.15078244,0.25884353741496596,0.21480984233233114,20093.65843179377,11406.0,19677.0,76698843.0
10527,9732,8875,8731,11097,12259,10675,0,8757.620856897545,8731.0,1634560003125000.0,112386399.12289271,0.21904225352112677,0.06666152660487877,19812.682456140352,11097.0,19406.0,77478894.0
10476,9656,8885,8692,11810,12430,10527,0,8700.590105468706,8692.0,1524949829770125.0,110291378.1822899,0.20652785593697243,0.021247259885906852,20495.484257871063,11810.0,19219.0,77219728.0
10492,9674,8898,8756,12241,13120,10625,0,8779.102623765779,8756.0,1572255211432500.0,111488124.20961821,0.2100472016183412,0.051627478007123376,20991.993710691822,12241.0,19381.0,77902132.0
10423,9605,8794,8696,11448,12832,10964,0,8807.55594745843,8696.0,1923025307297472.0,114288735.16088891,0.257903115760746,0.24113517046086624,20135.516097560976,11448.0,19660.0,76463928.0
10375,9522,8807,8456,13529,13456,10537,0,8487.693062013936,8456.0,1700767909757753.0,109331911.29611184,0.2362893153173612,0.042887868897831666,21982.31896005073,13529.0,18993.0,74463536.0
10379,9547,8935,8610,13510,13149,10476,0,8627.004605315393,8610.0,1560616674492600.0,108740879.29326847,0.2088416340235031,0.031651879169084664,22117.250079846694,13510.0,19086.0,76921740.0
10368,9570,8904,8600,12599,12761,10468,0,8617.556572186617,8600.0,1550282656656384.0,108542691.2403332,0.20979335130278526,0.035898938846480176,21195.145226355893,12599.0,19068.0,76565800.0
10413,9611,8845,8676,12505,13276,10939,0,8784.486653781783,8676.0,1936679924811925.0,113918745.23134631,0.25585076314301863,0.19392833971602713,21176.85277246654,12505.0,19615.0,76730544.0
10417,9587,8824,8596,13526,13663,10413,0,8595.032215709001,8596.0,1473200286232896.0,108482633.2911501,0.20591568449682685,-0.0011316750792321857,22119.23512383403,13526.0,19009.0,75842508.0
10566,9772,8928,8696,12345,13105,10939,0,8772.145245516402,8696.0,1955758647149568.0,115592412.20833822,0.2512320788530466,0.1250503058428702,21036.11186059584,12345.0,19635.0,77629192.0
10577,9777,9029,8827,12823,13573,11284,0,8980.602508905307,8827.0,2260203483882708.0,119362151.23746368,0.2721231587108207,0.25595757608171216,21646.069902048086,12823.0,20111.0,79690156.0
10502,9679,8852,8590,12574,13116,11120,0,8730.244966146565,8590.0,2204489927974400.0,116793359.23015557,0.2858111161319476,0.19833770102615603,21159.854247104246,12574.0,19710.0,76030090.0
10490,9652,8786,8462,11479,11881,11118,0,8611.615143572206,8462.0,2279487097152768.0,116638937.15905385,0.3022991122239927,0.23847627850095476,19932.44388270981,11479.0,19580.0,74338670.0
10552,9699,8900,8577,11439,12081,12511,0,9192.483258546514,8577.0,3898579483540000.0,132028582.15200396,0.44202247191011235,0.8843701709212685,20006.330326944757,11439.0,21088.0,76326723.0
10370,9534,8789,8289,13669,12399,10566,0,8330.912962281483,8289.0,1858457208997422.0,109579985.30243903,0.2590738423028786,0.04998960939552786,21955.487420430432,13669.0,18855.0,72843732.0
10541,9725,8891,8688,11531,12418,10813,0,8741.111083226277,8688.0,1816378521912625.0,113990645.15651773,0.2390057361376673,0.11103068314215447,20210.224242424243,11531.0,19501.0,77236320.0
10477,9635,8838,8582,11806,12390,10410,0,8569.930866688954,8582.0,1486397325993120.0,109075979.18379235,0.20683412536773024,-0.024745290115173776,20381.542513167795,11806.0,18992.0,75839134.0
10523,9702,8900,8659,12249,12705,10395,0,8637.340870923425,8659.0,1429401481200000.0,109396979.20784596,0.1950561797752809,-0.044588453618069394,20902.983198146,12249.0,19054.0,77056441.0
10469,9680,8866,8643,11782,12652,10760,0,8699.918380434712,8643.0,1790558783247520.0,112657199.17831123,0.23877735168057748,0.11054421219018358,20418.417364813406,11782.0,19403.0,76620195.0
10516,9691,8899,8680,11614,12430,11276,0,8854.581198717879,8680.0,2318153387003696.0,118589691.16547441,0.29171817058096416,0.3278642583113167,20286.09471766849,11614.0,19956.0,77234640.0
10526,9727,8929,8681,11543,12139,11541,0,8932.112885937297,8681.0,2631571171317660.0,121492106.15721887,0.3203046253779819,0.4583430409206626,20215.46411012783,11543.0,20222.0,77503968.0
10509,9691,8830,8536,11288,11857,11186,0,8695.971598959437,8536.0,2311224305810000.0,117564859.14136627,0.3001132502831257,0.2774851762710194,19813.04236200257,11288.0,19722.0,75364344.0
10331,9463,8679,8177,13002,12117,9955,0,8109.556366959438,8177.0,1333252472449590.0,102855059.27211101,0.20486231132618965,-0.0933558407209154,21175.938599775363,13002.0,18132.0,70960006.0
10452,9603,8769,8470,11814,12443,10452,0,8469.674001909907,8470.0,1592953840706904.0,109254755.1870555,0.22602349184627665,0.0,20277.7812041116,11814.0,18922.0,74264960.0
10485,9645,8778,8462,12136,12365,10304,0,8429.3387888611,8462.0,1462468864614912.0,108047743.20516577,0.20984278879015722,-0.055946391012784986,20592.87462144155,12136.0,18766.0,74270974.0
10519,9709,8864,8616,11531,12362,10706,0,8652.163944225165,8616.0,1758057276067840.0,112627119.15790558,0.23578519855595667,0.07119377969103947,20138.486166007904,11531.0,19322.0,76363608.0
10383,9529,8666,8325,11611,12133,10800,0,8420.17399860314,8325.0,2007411131880000.0,112147199.17921373,0.28559889222247864,0.13914100700951484,19929.220684039086,11611.0,19125.0,72136125.0
10391,9556,8710,8379,11471,12117,11094,0,8550.629100176628,8379.0,2285042623461000.0,115288847.16684029,0.31171067738231917,0.2539260992724213,19842.241666666665,11471.0,19473.0,72972711.0
10401,9520,8652,8311,11526,11879,10547,0,8341.585414883859,8311.0,1765361970485568.0,109709893.17393896,0.2584373555247342,0.04948975408494126,19829.612444444443,11526.0,18858.0,71898461.0
10246,9342,8516,7964,12369,11653,9685,0,7864.012553843043,7964.0,1208792622948560.0,99242194.24463835,0.2020901831845937,-0.13571076493595377,20329.248704663212,12369.0,17649.0,67813460.0
10386,9571,8726,8480,11223,12122,11159,0,8665.16527541096,8480.0,2276294287440036.0,115908532.14708985,0.3070135228054091,0.3175660764405944,19692.868578255675,11223.0,19639.0,73988000.0
10465,9642,8791,8517,10927,11856,10787,0,8584.379197202172,8517.0,1892357108989690.0,112896741.11748071,0.25821863269252643,0.13426281788626326,19425.564935064936,10927.0,19304.0,74864430.0
10308,9441,8597,8152,12025,12066,10061,0,8104.811485475078,8152.0,1419518088129641.0,103718848.21479501,0.22205420495521694,-0.0670033291448662,20172.252184041932,12025.0,18213.0,70074592.0
10208,9331,8594,8046,13631,12530,10366,0,8081.02662882752,8046.0,1776191911784320.0,105826493.31539072,0.26995578310449153,0.03523462704151486,21674.649430324276,13631.0,18412.0,69139278.0
10178,9300,8563,7911,14302,12456,9896,0,7854.135596655908,7911.0,1440363428049640.0,100731383.34968115,0.23181128109307486,-0.05176385313709224,22211.081716779827,14302.0,17807.0,67733982.0
10093,9212,8582,7827,15773,12884,9377,0,7708.406887232033,7827.0,1070465400369400.0,94651437.41591683,0.180610580284316,-0.10349873656431616,23598.622007042253,15773.0,17204.0,67163487.0
10443,9595,8802,8551,11581,12301,11464,0,8810.014579257306,8551.0,2587255926704928.0,119730015.17138685,0.33094751192910704,0.42966719027782496,20124.485940246046,11581.0,20015.0,75257351.0
10460,9729,9241,9432,15778,18432,12578,0,9961.442336771715,9432.0,3379156058849428.0,131578457.38334233,0.3404393463910832,1.384353586468344,25208.226400902597,15778.0,22010.0,87151680.0
10494,9738,9278,9483,15488,18897,12848,0,10099.20703671448,9483.0,3721596913439680.0,134839759.37121487,0.36268592369045055,1.7892002693037246,24969.101121345615,15488.0,22331.0,87973791.0
10459,9730,9297,9557,15529,18648,12716,0,10117.39097130983,9557.0,3472048691793396.0,133009359.37338956,0.33978702807357214,2.609850121914484,25084.114990138067,15529.0,22273.0,88841872.0
10323,9539,9041,9001,15897,16148,10958,0,9114.167444209292,9001.0,1752891601546886.0,113130391.3999075,0.216458356376507,0.2335411226681915,24896.38518119842,15897.0,19959.0,81369040.0
10373,9612,9150,9229,16235,17216,11563,0,9468.944936132182,9229.0,2259506346345000.0,119954561.40790686,0.25508196721311477,0.5891691074169502,25462.425622654384,16235.0,20792.0,84436121.0
10452,9694,9254,9464,15923,17662,11988,0,9787.127689518595,9464.0,2591165037811392.0,125310563.3911546,0.2727469202507024,1.3386930932461654,25385.27015170901,15923.0,21452.0,87570392.0
10488,9753,9398,9589,16953,18577,12565,0,10080.652109178227,9589.0,3302678514629760.0,131794284.42466891,0.3166631198127261,2.325290337667057,26540.516782675946,16953.0,22154.0,90107833.0
10405,9621,9070,9102,15426,17855,12090,0,9518.125015625064,9102.0,2971812931308000.0,125808539.37627156,0.32943770672546857,0.6112886502440521,24526.18721370245,15426.0,21192.0,82546038.0
10480,9743,9284,9489,15547,18463,12579,0,10004.305691015212,9489.0,3350231827256160.0,131840498.37327862,0.3328306764325722,1.6415918776956082,25034.127294256956,15547.0,22068.0,88086387.0
10529,9788,9379,9719,15660,18744,12818,0,10272.109930240073,9719.0,3494257574061462.0,134973539.3749274,0.3304190212176138,6.785418000394429,25377.105827324107,15660.0,22537.0,91144782.0
10323,9545,8967,8886,15832,16394,11226,0,9073.951929109544,8886.0,2112200955806760.0,115897223.39706565,0.2609568417530947,0.26388483972027593,24716.38700308586,15832.0,20112.0,79671876.0
10414,9653,9238,9396,16132,17853,12079,0,9765.554221322149,9396.0,2765715921104308.0,125802784.40158539,0.290430829183806,1.2452436909405415,25526.356768100733,16132.0,21475.0,86790852.0
10419,9725,9348,9626,15888,18430,12514,0,10109.20251275221,9626.0,3158135408924928.0,130395879.38786316,0.3089430894308943,4.243327185851688,25512.239897604682,15888.0,22140.0,89974222.0
10460,9684,9252,9305,16196,17922,12183,0,9711.73164638334,9305.0,3001347503313696.0,127446362.40203635,0.31106787721573714,0.8532851449588388,25499.377789400278,16196.0,21488.0,86080555.0
10513,9815,9482,9751,16322,18866,13052,0,10392.840453411442,9751.0,3873668851443248.0,137228727.3986268,0.34813330520987135,7.910745960665178,26071.32139783095,16322.0,22803.0,92449231.0
10569,9846,9593,9975,16431,19210,13313,0,10662.71391755157,9975.0,4089508858627306.0,140718409.4007297,0.34796205566558946,-4.328509773145496,26404.298362333673,16431.0,23288.0,95680200.0
10524,9799,9406,9689,15617,18450,12680,0,10197.268838739157,9689.0,3355410161395680.0,133456999.37250115,0.31798851796725497,4.085722071953568,25304.09758492048,15617.0,22369.0,91125045.0
10563,9853,9511,9909,15774,19067,13109,0,10530.197878198309,9909.0,3794651575004800.0,138483475.3753242,0.33645252865103564,-9.517121582561474,25681.098445595853,15774.0,23018.0,94234590.0
10473,9748,9375,9674,15664,18633,12691,0,10200.984552318143,9674.0,3365221904296875.0,132925533.3776407,0.32181333333333334,6.0917203256557695,25336.136389905605,15664.0,22365.0,90684076.0
10470,9745,9322,9592,15754,18279,12461,0,10050.116440122281,9592.0,3106716624907556.0,130479130.38138631,0.30776657369663163,2.637633493735155,25344.184708554127,15754.0,22053.0,89407032.0
10444,9771,9359,9651,15812,18497,12610,0,10158.972681387419,9651.0,3268277666844190.0,131711449.38201144,0.31616625707874774,3.665599593185585,25461.202123695977,15812.0,22261.0,90314058.0
10507,9784,9427,9696,15806,18783,12902,0,10290.825602059296,9696.0,3675932853510148.0,135574215.38095468,0.3400869841943354,5.511591840573559,25500.170220796375,15806.0,22598.0,91394496.0
10621,9952,9713,10246,16814,19814,13676,0,11011.918674650846,10246.0,4425475997862920.0,145266471.40807682,0.35313497374652525,-2.1173951270021307,27058.345551429033,16814.0,23922.0,99509152.0
10536,9812,9441,9731,15695,18387,12678,0,10228.61698473191,9731.0,3330173637865746.0,133588085.37479122,0.312149136743989,5.570898816224967,25424.11378174065,15695.0,22409.0,91860640.0
10497,9772,9348,9607,15643,18208,12449,0,10052.336677109228,9607.0,3091690047856032.0,130689601.37527007,0.3040222507488233,2.4395121630097654,25248.133113097552,15643.0,22056.0,89796629.0
10481,9773,9381,9679,15823,18284,12498,0,10133.665196941001,9679.0,3100515223915782.0,131004035.3823141,0.3005010126852148,4.427920474173122,25500.18813178585,15823.0,22177.0,90789020.0
10486,9788,9382,9681,15837,18366,12550,0,10152.557353520215,9681.0,3169312994447800.0,131611849.38191314,0.30579833724152633,3.9638579693575946,25516.190805456925,15837.0,22231.0,90817461.0
10637,9963,9722,10209,16647,19613,13608,0,10950.804251852936,10209.0,4371763891084128.0,144761903.40147725,0.3496194198724542,-2.5050381186578288,26854.30133111481,16647.0,23817.0,99241689.0
10481,9769,9398,9669,15795,18210,12492,0,10123.172740898455,9669.0,3114682157978064.0,130941143.38147214,0.3003830602255799,4.178700574876113,25462.180466691756,15795.0,22161.0,90859593.0
10575,9899,9611,10084,16630,19534,13447,0,10801.975630920684,10084.0,4177239987176781.0,142215471.40471435,0.34991155967121007,-3.1309577901955326,26712.334599504542,16630.0,23531.0,96907240.0
10499,9761,9369,9584,16116,18517,12623,0,10095.059910226135,9584.0,3367284104234817.0,132541499.39429015,0.32436759526096703,2.3405058746444833,25698.293751112695,16116.0,22207.0,89782912.0
10472,9755,9349,9569,15801,18274,12517,0,10050.344367589272,9569.0,3225210395740916.0,131090540.38259356,0.31532784255000534,2.224246101973345,25368.20435353725,15801.0,22086.0,89451012.0
10487,9766,9357,9627,15625,18170,12499,0,10089.024923696525,9627.0,3142917365594472.0,131089511.3749342,0.3069359837554772,3.0264269445869045,25250.126313740755,15625.0,22126.0,90070212.0
10499,9772,9403,9678,15765,18338,12581,0,10158.12280755562,9678.0,3229200941248987.0,132100499.38010497,0.30873125598213336,4.5814505353821176,25441.162172426888,15765.0,22259.0,90992556.0
10585,9939,9692,10235,16776,19956,13720,0,11031.026499428819,10235.0,4491420374268800.0,145239919.40751123,0.3595749071399092,-2.139108073493745,27009.34679373284,16776.0,23955.0,99187385.0
10523,9823,9520,9912,16291,19023,13086,0,10533.364315725346,9912.0,3764330401305600.0,137717063.39699122,0.3334033613445378,-5.861658181771586,26201.281553398057,16291.0,22998.0,94352328.0
10454,9670,9215,9271,16159,17545,11926,0,9598.419488161162,9271.0,2688747437774250.0,124686329.40153286,0.28811720021703746,0.703111183994614,25428.374934268184,16159.0,21197.0,85422994.0
10481,9714,9258,9354,15952,18343,12433,0,9837.099854755052,9354.0,3281103842570748.0,130322705.3910094,0.3325772305033485,1.0183685039284778,25304.290257722536,15952.0,21787.0,86589978.0
10472,9741,9331,9516,15754,18275,12502,0,10000.550597943551,9516.0,3250316681799292.0,130933445.38164036,0.32000857357196444,1.8054765969977586,25268.198409693297,15754.0,22018.0,88784280.0
10462,9770,9353,9577,15698,17939,12353,0,10001.667166998835,9577.0,2999810161368152.0,129249438.37758589,0.29680316475997004,2.0517666284343514,25273.17093200917,15698.0,21930.0,89564104.0
10474,9760,9378,9602,15724,17947,12353,0,10020.170405202825,9602.0,2988708017501052.0,129397674.37925105,0.2933461292386436,2.491612256811401,25324.17104761905,15724.0,21955.0,90037954.0
10565,9903,9650,10195,16565,19704,13624,0,10964.623053204092,10195.0,4350375523260000.0,143951183.4021369,0.35533678756476683,-2.161786874171129,26758.300833333335,16565.0,23819.0,98371555.0
10335,9483,8985,8720,16116,16430,11103,0,8884.552518572007,8720.0,2135996540921025.0,114760607.41153921,0.2652198107957707,0.17919295431803486,24834.491610448018,16116.0,19823.0,78340480.0
10425,9605,9145,9113,15720,17823,12118,0,9532.513302868872,9113.0,3045389486654750.0,126342267.38895509,0.3285948605795517,0.638799604671128,24831.27894239849,15720.0,21231.0,83329272.0
10407,9621,9178,9177,15915,17587,11905,0,9519.971933671088,9177.0,2735708831558560.0,123907239.39543632,0.29723251252996297,0.6351549171808496,25090.333877995643,15915.0,21082.0,84217329.0
10423,9690,9270,9371,15688,17733,12245,0,9798.341953373883,9371.0,3024161788077000.0,127641879.38228905,0.3100323624595469,1.1571945606891427,25057.220132953466,15688.0,21616.0,86859799.0
10453,9725,9300,9471,15660,18038,12416,0,9936.313695710247,9471.0,3162517228800000.0,129796863.37894979,0.31666666666666665,1.571305693535836,25129.181102362203,15660.0,21887.0,88070829.0
10563,9860,9573,10020,16419,19389,13390,0,10731.20459531256,10020.0,4135295946494700.0,141451959.39943925,0.35203175598036146,-3.5916152557897654,26437.28893442623,16419.0,23410.0,95911440.0
10509,9760,9418,9676,16211,18748,12816,0,10240.932873519178,9676.0,3569435338901760.0,134696159.39790183,0.33340411977065193,5.370425271268358,25885.303051560855,16211.0,22492.0,91118892.0
10564,9863,9553,9924,16365,19180,13218,0,10585.095616664981,9924.0,3973460479762428.0,139648169.39727393,0.3448131477022925,-8.782351618001243,26287.28926047233,16365.0,23142.0,94794048.0
10385,9582,9063,8926,15408,16641,11346,0,9130.68805113188,8926.0,2255288498983080.0,117839555.37807164,0.2670197506344478,0.2863042410910191,24332.222974318138,15408.0,20272.0,80887412.0
10385,9591,9040,8924,15389,16937,11515,0,9177.964701436207,8924.0,2438193764384000.0,119594789.37671967,0.2866150442477876,0.3249490750522757,24311.216626698642,15389.0,20439.0,80664036.0
10452,9690,9317,9370,16136,17966,12350,0,9827.68087510193,9370.0,3194739214667000.0,129094549.3994407,0.31984544381238594,1.1445605074613185,25504.351513019,16136.0,21720.0,87290920.0
10411,9623,9103,9002,15746,17189,11680,0,9292.660346179426,9002.0,2591925419495360.0,121612159.38881978,0.29418872899044274,0.38419068979531584,24746.312652296157,15746.0,20682.0,81936204.0
10452,9683,9205,9245,15500,17475,12034,0,9611.345418131807,9245.0,2843846211702650.0,125791401.37524776,0.30298750678978814,0.7269670426423143,24743.168581616483,15500.0,21279.0,85090980.0
10430,9675,9219,9308,15363,17741,12278,0,9754.71503593693,9308.0,3099215021239260.0,128071817.37019737,0.3221607549625773,1.0273680141012766,24669.113115751064,15363.0,21586.0,85801144.0
10436,9675,9277,9251,16210,17297,11837,0,9556.79643412478,9251.0,2634421616925378.0,123542768.40310676,0.2787539075132047,0.6397385641423781,25459.397817803947,16210.0,21088.0,85812276.0
10375,9606,9112,8960,15589,16454,11179,0,9119.32610882957,8960.0,2059622751201344.0,115993303.38375285,0.24352502194907813,0.24498838311741014,24547.281549673953,15589.0,20139.0,81634560.0
10356,9583,9100,9027,15466,17007,11618,0,9308.154885087743,9027.0,2492766328780000.0,120327625.38034007,0.2847252747252747,0.44441546187914344,24491.233463796478,15466.0,20645.0,82136673.0
10410,9603,9132,9158,15634,17372,11902,0,9501.683893378518,9158.0,2723553173037312.0,123911721.38572043,0.3004818221638195,0.6542301548286269,24790.246937212865,15634.0,21060.0,83621698.0
10468,9687,9218,9309,15526,17751,12246,0,9735.117910983403,9309.0,3056128487889048.0,128203373.3760369,0.31861575178997614,0.9440092649172533,24833.159549228945,15526.0,21555.0,85801053.0
10461,9713,9282,9407,15337,17717,12307,0,9841.686137791949,9407.0,3074916498217200.0,128755833.36665136,0.31243266537384184,1.2668986068330854,24742.07075471698,15337.0,21714.0,87306367.0
10522,9810,9449,9724,16203,18774,12944,0,10326.206158084176,9724.0,3721311918927680.0,136209711.3945184,0.34077680177796593,5.626306596875665,25925.28832951945,16203.0,22668.0,91872352.0
10473,9708,9348,9487,16187,18105,12380,0,9932.345804204575,9487.0,3129727210695360.0,129668119.40022092,0.30947796320068466,1.6794063364177294,25672.339691984598,16187.0,21867.0,88674989.0
10408,9595,9168,9049,16110,17154,11623,0,9317.787286179682,9049.0,2514640984846848.0,120983806.40436794,0.28075916230366493,0.41178309918191847,25157.413012977904,16110.0,20672.0,82952183.0
10394,9582,9109,9014,15716,16819,11403,0,9225.116379103218,9014.0,2260355133287727.0,118534184.39026107,0.2622680865078494,0.3412241700092302,24728.306275836152,15716.0,20417.0,82099512.0
10394,9624,9098,9060,15409,16550,11342,0,9250.467583728845,9060.0,2142383170208176.0,117900089.37538546,0.2508243570015388,0.34323266066301605,24467.19341974078,15409.0,20402.0,82418820.0
10407,9642,9131,9158,15534,17052,11673,0,9430.48367413642,9158.0,2447694209697795.0,121492583.37925416,0.27543533019384514,0.5251615688854593,24690.213770236005,15534.0,20831.0,83612540.0
10451,9718,9243,9403,15490,17876,12341,0,9852.646571623289,9403.0,3097619359149042.0,128988131.37258525,0.3178621659634318,1.2296432780183058,24891.13395514983,15490.0,21744.0,86902526.0
10480,9743,9290,9481,15393,17882,12382,0,9926.323573965876,9481.0,3100058979346200.0,129775741.3670068,0.3122712594187298,1.5258207922603337,24872.07022186037,15393.0,21863.0,88069009.0
10343,9593,9032,9053,14454,16727,11609,0,9331.439558311942,9053.0,2420602728650496.0,120083495.33625863,0.28299379982285205,0.5114550445842733,23504.797859401606,14454.0,20662.0,81757643.0
10333,9538,8896,8793,13776,16530,11582,0,9093.425174708991,8793.0,2556357703917568.0,119688387.30758268,0.313511690647482,0.3680547350532567,22566.44612256753,13776.0,20375.0,78213735.0
10265,9487,8832,8675,13769,16090,11278,0,8908.475148457275,8675.0,2289941454422016.0,115779947.310934,0.294723731884058,0.2744512350470372,22441.524257990866,13769.0,19953.0,76608925.0
10219,9429,8796,8624,14271,16125,11136,0,8830.538289441653,8624.0,2164309165965312.0,113809919.33923945,0.2855843565256935,0.2345389762931448,22892.871668311946,14271.0,19760.0,75848080.0
10222,9430,8774,8652,14097,15907,11011,0,8820.73279288587,8652.0,1999631472963124.0,112565452.33101135,0.2688625484385685,0.21613297401899056,22746.767225806452,14097.0,19663.0,75903996.0
10168,9299,8596,8110,15076,14997,10132,0,8102.532338297562,8110.0,1513802248635264.0,103032307.38314626,0.2352256863657515,-0.005440657684487552,23184.34759576202,15076.0,18242.0,69705450.0
10192,9324,8622,8296,14430,14658,10095,0,8278.452667829106,8296.0,1350061410130020.0,102898334.35379447,0.2086522848527024,-0.0193392043413341,22724.04247286456,14430.0,18391.0,71519816.0
10350,9578,8974,9038,13965,17024,11903,0,9411.468661393248,9038.0,2746332967556220.0,123207952.31409054,0.3192556273679519,0.6392144981060592,23000.499861687415,13965.0,20941.0,81097974.0
10296,9541,8878,8783,13463,16387,11577,0,9091.811858075787,8783.0,2549486498869992.0,119208368.29126021,0.31471052038747466,0.3867483315689007,22243.226712977583,13463.0,20360.0,77966691.0
10202,9395,8675,8417,13572,15015,10457,0,8466.454741838934,8417.0,1605374064075000.0,106692770.30770792,0.23515850144092218,0.058119056891933765,21986.50237388724,13572.0,18874.0,73009058.0
10208,9392,8694,8314,14932,15527,10644,0,8409.137500436882,8314.0,1874563077330720.0,108664595.37096913,0.26800092017483323,0.07603381676567718,23244.240050804405,14932.0,18958.0,72273602.0
10312,9512,8884,8830,13894,17073,11863,0,9226.190292189542,8830.0,2839775712173424.0,122343118.31533681,0.3414002701485817,0.47897609909615946,22721.53489670575,13894.0,20693.0,78436890.0
10251,9475,8803,8665,13880,16835,11648,0,9022.410874188603,8665.0,2692563901629056.0,119415295.31731208,0.33886175167556515,0.35430708307621844,22542.61228988702,13880.0,20313.0,76269330.0
10245,9428,8757,8662,13796,16436,11411,0,8942.56005749376,8662.0,2405520955788111.0,116917105.31656101,0.3139202923375585,0.321719130388891,22455.560687130386,13796.0,20073.0,75844472.0
10302,9536,8920,8918,14017,17090,11814,0,9288.304606015885,8918.0,2722232614041600.0,121719641.31963257,0.32466367713004485,0.519630213082319,22932.599461641992,14017.0,20732.0,79539642.0
10274,9464,8776,8623,13620,16159,11284,0,8860.840517659928,8623.0,2312603513735424.0,115943099.30508456,0.3032133090246126,0.26092420131557825,22240.422893006576,13620.0,19907.0,75666825.0
10204,9364,8626,8298,13390,15151,10473,0,8353.552061578393,8298.0,1694920265631900.0,106876964.3006138,0.2521446788778113,0.05431370353419828,21685.39548022599,13390.0,18771.0,71570250.0
10231,9394,8701,8437,13714,15585,10775,0,8554.722252218786,8437.0,1907217060621950.0,110249799.31495163,0.26870474658085275,0.12014705272519735,22148.57766293425,13714.0,19212.0,73401900.0
10290,9502,8863,8732,13888,16744,11630,0,9065.558625292935,8732.0,2647522102656060.0,119684329.31576043,0.3269773214487194,0.3658881694088982,22617.573096164535,13888.0,20362.0,77382984.0
10266,9496,8861,8804,14034,16858,11750,0,9175.730373738525,8804.0,2717916325075500.0,120637249.32330704,0.3324681187224918,0.4528587932883578,22835.663481953292,14034.0,20554.0,78003440.0
10266,9451,8785,8712,13972,16802,11617,0,9049.491954377365,8712.0,2604495777921625.0,119271738.32352531,0.33067729083665337,0.3761176107098175,22681.64921748516,13972.0,20329.0,76526208.0
10265,9500,8875,8849,14064,16786,11626,0,9173.761394508132,8849.0,2542979866906250.0,119352515.32446578,0.31290140845070424,0.44437635280972476,22910.67070281653,14064.0,20475.0,78526026.0
10226,9455,8770,8688,13622,16373,11436,0,8978.415432823404,8688.0,2417074640251200.0,116955971.30584788,0.31334093500570126,0.3447032704994826,22307.441696113074,13622.0,20124.0,76185072.0
10233,9413,8750,8597,13786,16244,11247,0,8835.583252579023,8597.0,2281910859375000.0,115101797.31715296,0.3028571428571429,0.26113333110531806,22380.58035462989,13786.0,19844.0,75215153.0
10279,9494,8860,8790,14064,16859,11672,0,9133.61429315135,8790.0,2640624808518400.0,119988159.32489286,0.32528216704288937,0.41220950955137764,22851.677675033025,14064.0,20462.0,77870610.0
10327,9551,8968,8994,14298,17512,12086,0,9443.668559164307,8994.0,3005476069477888.0,124824207.33195655,0.3447814451382694,0.6510663544411929,23289.735079325106,14298.0,21080.0,80649198.0
10257,9446,8782,8692,14190,16640,11489,0,8991.596229684408,8692.0,2478343851759092.0,117854161.33427067,0.3184923707583694,0.33234531937329453,22879.78998220188,14190.0,20181.0,76324452.0
10228,9431,8709,8567,13457,16010,11119,0,8771.166305018218,8567.0,2152201755891528.0,113736250.29911895,0.2930301986450798,0.22490526734990496,22021.346856611955,13457.0,19686.0,74601436.0
10296,9493,8819,8710,13691,16535,11566,0,9023.253361443009,8710.0,2569094481633456.0,119095101.3065711,0.32384624107041615,0.35045754863066636,22398.434462444773,13691.0,20276.0,76804780.0
10282,9488,8822,8698,14158,16345,11308,0,8934.488907127647,8698.0,2296996926253920.0,116280163.3297981,0.2958512808886874,0.2709941854831685,22853.75593395253,14158.0,20006.0,76725058.0
10238,9426,8779,8572,14376,16070,11077,0,8761.420423934098,8572.0,2138552832921285.0,113417402.34427463,0.2853400159471466,0.19825472729646312,22945.92846785887,14376.0,19649.0,75245016.0
