B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9
10251,9354,8233,7745,8785,9479,9017,1,9.655959672455745e-12,-2.0685041235608756e-15,5.508226372110743e+19,9.664969749677793e+18,-4.1383379136777187e-13,3454587.0,-6634185.868475277,0.08707628649836094,8233.0
10221,9309,8281,7819,9542,9968,9169,1,2.084903996583753e-11,-4.484016872811899e-15,6.803169467421835e+19,1.1141210386213943e+19,-4.4053649695977123e-13,1430940.0,-7073745.31853165,0.09696489901692057,8281.0
10379,9506,8379,7938,9032,9857,9319,1,9.866464361068368e-12,-2.079270153578775e-15,6.494384590281189e+19,1.1255467692749017e+19,-3.9262827512554665e-13,1940873.0,-8135498.8290954,0.10099250310160934,8379.0
10322,9426,8402,8002,9454,10671,10115,1,1.3457785156474968e-11,-2.858680475343216e-15,8.60912202954182e+19,1.7877408855787037e+19,-3.9295075122740874e-13,-7111858.0,-15406903.217803504,0.16946038685014442,8402.0
10318,9414,8259,7820,8872,9761,9615,1,9.006292144514736e-12,-1.9166969208195144e-15,6.34891986823106e+19,1.3998423680361818e+19,-3.9700126501174796e-13,-2073918.0,-12146038.129176987,0.14115059642962816,8259.0
10367,9490,8408,7964,9342,10314,9521,1,1.244272314923332e-11,-2.6255373567379905e-15,7.534047564223095e+19,1.3140507242870274e+19,-3.988183006991021e-13,-321377.0,-9545786.410274053,0.11701604028422805,8408.0
10380,9509,8431,7999,9431,10042,9464,1,1.3970488804473248e-11,-2.941938635996293e-15,7.201913632350845e+19,1.254746702481747e+19,-4.000609903161613e-13,467100.0,-8747971.555829713,0.10926676094636904,8431.0
10292,9393,8319,7924,9323,10618,10105,1,1.2155931147620363e-11,-2.5912985038331785e-15,8.311545020659638e+19,1.7912574004552487e+19,-3.98642045034663e-13,-7327904.0,-16111996.583207883,0.1768534326077314,8319.0
10323,9418,8293,7835,8805,9793,9444,1,8.570878298356192e-12,-1.8237216723077215e-15,6.248106485633557e+19,1.2516575517785895e+19,-3.9404965703638913e-13,-268398.0,-10247156.756319664,0.12200046612074254,8293.0
9859,8993,7896,7440,7869,7962,7929,1,9.352860311973603e-12,-2.0089891350280646e-15,2.8322522700608655e+19,2.952428466335096e+18,-4.565628175224403e-13,10489976.0,-272488.53914221306,0.004319950951144572,7896.0
9905,9027,7950,7484,7874,8248,8367,1,8.115953561479159e-12,-1.7774987777615816e-15,3.306902329640456e+19,5.421314847818711e+18,-4.356284152179517e-13,6537300.0,-3532897.578516436,0.04998899695420997,7950.0
9955,9090,8003,7614,8051,8232,8191,1,8.726828532050588e-12,-1.957970080674448e-15,3.3189177618579337e+19,3.683322309444493e+18,-4.3755314838557704e-13,8949545.0,-1540602.2784327609,0.02310297794667289,8003.0
9911,9064,7945,7506,7866,7960,7973,1,8.802546428644303e-12,-1.9200111904879187e-15,2.8629927113814446e+19,2.866011028290115e+18,-4.440624936191655e-13,10812901.0,-235603.14172263045,0.00366988331359502,7945.0
9859,8975,7883,7423,7978,8150,8063,1,9.227860029867274e-12,-2.0770097785393604e-15,3.0911279341846077e+19,3.911188352556881e+18,-4.619586859108386e-13,8991408.0,-1443720.03623577,0.022477461661513803,7883.0
9881,9020,7921,7464,7877,8075,8168,1,8.74605139043715e-12,-1.8994001956044536e-15,3.055554481395492e+19,4.287363579050308e+18,-4.453456138324349e-13,8418612.0,-2038811.337749358,0.03039353716674975,7921.0
9860,8967,7846,7365,7651,7773,7862,1,8.29083074346875e-12,-1.8410601801925076e-15,2.558381732638259e+19,2.899688400974922e+18,-4.550853281415351e-13,10895300.0,-139370.4290265306,0.0021990232038541983,7846.0
9907,9046,7910,7488,7828,7912,7953,1,8.74699039439696e-12,-1.9124558968655344e-15,2.798215359391341e+19,2.825151593167841e+18,-4.4783398105781823e-13,10828351.0,-355686.9651314356,0.0055658977843835705,7910.0
9840,8937,7806,7359,7806,8093,7978,1,,,2.916594323115746e+19,3.6510051471552486e+18,-4.674091507641269e-13,9436560.0,-1382095.7395826024,0.021717293656710508,7806.0
9811,8930,7833,7387,7838,7972,7873,1,7.767530838809652e-12,-2.06291034192402e-15,2.792233108768438e+19,2.871266993133637e+18,-4.686984417022131e-13,10370227.0,-324526.1947101642,0.005239644656186697,7833.0
9847,8950,7811,7347,7625,7670,7739,1,8.519119811969243e-12,-1.894797299279311e-15,2.4114785069604786e+19,2.2631632401577252e+18,-4.626857869543214e-13,11924717.0,560490.441464466,-0.009136657212034473,7811.0
9838,8957,7856,7405,7875,8082,7930,1,8.661390146261855e-12,-2.028163329175076e-15,2.9225301236233937e+19,3.1426962685083515e+18,-4.644935913089039e-13,10103626.0,-595211.2134353075,0.009489189135090767,7856.0
9819,8947,7801,7325,7633,7712,7704,1,8.68416872348835e-12,-1.9311752447945846e-15,2.4187423229207306e+19,2.1751806265770235e+18,-4.662510011590629e-13,12205017.0,753510.5198869143,-0.012423885247679149,7801.0
9845,8954,7809,7339,7719,7839,7823,1,8.779353735000787e-12,-1.941498111826069e-15,2.6027239460630737e+19,2.8268897121362657e+18,-4.661513598311396e-13,11134695.0,-120877.47393796023,0.0019526299728692866,7809.0
9838,8980,7887,7421,7940,8218,8087,1,8.929582584727097e-12,-2.023572611819456e-15,3.1427739068175913e+19,4.0354958236115277e+18,-4.584046008111877e-13,8785334.0,-1616352.042629423,0.02488426398184226,7887.0
9884,8988,7884,7410,7756,7807,7871,1,8.635463611624417e-12,-1.9081933044945075e-15,2.6344634944029696e+19,2.753136105793685e+18,-4.5418969685841543e-13,11040428.0,93803.68293605019,-0.0014897257996383513,7884.0
9799,8933,7832,7364,7884,7986,7938,1,9.287408553536143e-12,-2.117190385340073e-15,2.8443251479545147e+19,3.4022938208515953e+18,-4.701796009778521e-13,9750005.0,-845571.312256302,0.013510065130586514,7832.0
9881,8979,7871,7402,7810,7951,7951,1,8.774230725546566e-12,-1.9254592173132444e-15,2.8028380077382242e+19,3.2940584466679803e+18,-4.572525089175471e-13,10157668.0,-651103.3283434401,0.010220748692656738,7871.0
9837,8939,7810,7329,7653,7688,7799,1,8.611668363717883e-12,-1.9159625184821464e-15,2.460207752313086e+19,2.717571110737629e+18,-4.638396088209835e-13,11214180.0,77308.72732578468,-0.001245624018075888,7810.0
9823,8965,7865,7400,7993,8127,8012,1,9.647240570592565e-12,-2.168502620225707e-15,3.043225181594011e+19,3.711303760770276e+18,-4.676746179506072e-13,9361319.0,-1168443.362047117,0.018500867490207257,7865.0
9879,9002,7944,7517,8194,8395,8195,1,1.004110156908533e-11,-2.239864836161462e-15,3.495560023127191e+19,4.3059678481648266e+18,-4.591473825673616e-13,7972353.0,-2003513.86482602,0.03077555073482691,7944.0
9929,9068,8034,7641,8746,8789,8259,1,1.4283289539231031e-11,-3.1555137704603406e-15,4.208571236243471e+19,4.279853934720156e+18,-4.7000790923914e-13,8032561.0,-1715394.6383606012,0.027380465169388732,8034.0
9817,8980,7867,7450,7943,8164,8030,1,9.264319629004377e-12,-2.0890475282109928e-15,3.0813755218460336e+19,3.4918579477014057e+18,-4.616987602889418e-13,9326150.0,-1306029.8453352472,0.020452793400801347,7867.0
9801,8943,7824,7336,7738,7853,7876,1,8.951370705169777e-12,-1.9810531412426653e-15,2.6481630156084744e+19,3.1395521129756227e+18,-4.645860929054033e-13,10457667.0,-424136.19983103144,0.00676315469251294,7824.0
9821,8946,7826,7347,7702,8052,8674,1,7.65345181846748e-12,-1.6992357279275095e-15,3.1681662281419317e+19,7.712372398437221e+18,-4.393699957460307e-13,2671312.0,-7484256.3211690765,0.09791043617069242,7826.0
9867,9044,8069,7721,8948,9469,8730,1,1.6337209483562865e-11,-3.617764548558466e-15,5.410417858476398e+19,7.090755470591161e+18,-4.621986991626896e-13,3098238.0,-5211701.333575264,0.07584223419415531,8069.0
9860,8972,7938,7531,8248,8206,8101,1,1.0920410982936467e-11,-2.442653896879878e-15,3.3121168121856397e+19,3.627191386399183e+18,-4.667204164272884e-13,8588060.0,-1279992.5900813353,0.020268539849291185,7938.0
9838,8948,7824,7378,7766,7825,8086,1,8.796529462784425e-12,-1.9350913256814656e-15,2.7570429192620507e+19,4.1624179157746524e+18,-4.585858774115543e-13,8480356.0,-2144399.919714802,0.032558348258411106,7824.0
9791,8919,7804,7334,7775,7925,7836,1,9.388853538812251e-12,-2.0391405112677947e-15,2.697786465108686e+19,2.9191197021303086e+18,-4.71747656999798e-13,10603653.0,-261558.38339186326,0.00424442223130446,7804.0
9858,8992,7971,7576,8969,9085,8335,1,1.8829422437092627e-11,-4.193401498181798e-15,4.650103247597066e+19,5.27187696847178e+18,-4.935460533726102e-13,6476706.0,-2704149.4294484844,0.043803133675862624,7971.0
9975,9211,8337,8249,10288,11839,10422,1,-3.527415105989834e-11,7.665011553468982e-15,1.1947591639996775e+20,1.85400999780499e+19,-4.3054050968292706e-13,-12079725.0,-17615127.426114555,0.20015060220737738,8337.0
9965,9206,8401,8283,11299,11476,9869,1,-9.748032604319494e-12,2.1191572340938055e-15,1.195915636367212e+20,1.4946220359957842e+19,-4.792326313973081e-13,-6606795.0,-10777035.576538272,0.1488379710664256,8401.0
10015,9212,8461,8306,11609,11791,9868,1,-8.048911419320398e-12,1.7485905105449585e-15,1.2991387780712074e+20,1.538527993854096e+19,-4.845867113299435e-13,-6569840.0,-10124299.71396599,0.1426695067631123,8461.0
9950,9123,8189,7955,9305,10223,9192,1,2.086033664206756e-11,-4.578274175195062e-15,7.105380869672368e+19,9.329299696057127e+18,-4.438246855125974e-13,-686550.0,-8121479.796703504,0.10923295447902508,8189.0
9977,9219,8479,8515,11476,12190,10096,1,-7.971317636590005e-12,1.7304286576989162e-15,1.4266642266086441e+20,1.5309820313929134e+19,-4.650344971959153e-13,-8749829.0,-12066898.786506018,0.160248551859624,8479.0
9887,9119,8373,8296,11842,12025,9718,1,-6.7376929616060825e-12,1.4786268028417248e-15,1.3560444709672953e+20,1.3779807703472564e+19,-5.142442596554251e-13,-5922313.0,-9246403.615423609,0.13848887730434672,8373.0
9841,9053,8319,8098,12107,12062,9464,1,-6.118568156767217e-12,1.352518826905204e-15,1.3335155156118313e+20,1.3321370124063865e+19,-5.50575640125755e-13,-4044651.0,-7450249.006028929,0.12107067155005102,8319.0
9966,9190,8423,8328,11591,12027,9848,1,-7.795559278462497e-12,1.6975941022331314e-15,1.348777705601462e+20,1.4735967520385128e+19,-4.89194754451499e-13,-6557628.0,-10202795.867883382,0.1447867389339091,8423.0
9925,9192,8469,8424,11263,12372,10254,1,-8.49783694666787e-12,1.8501640423133722e-15,1.4377363748112417e+20,1.7190879908253985e+19,-4.573809809691532e-13,-10540350.0,-13768056.665780725,0.17416434600566724,8469.0
9897,9129,8334,8232,10973,11783,9653,1,-1.1775811832238792e-11,2.581615366721047e-15,1.1931155175182013e+20,1.272568474991283e+19,-4.839707565620425e-13,-5186028.0,-9675646.129265951,0.13673489496821964,8334.0
9829,9045,8298,8142,11355,11209,9371,1,-9.298772746063325e-12,2.0574655855076398e-15,1.0802161098272673e+20,1.1185051843261243e+19,-5.207579637846365e-13,-3204254.0,-7353089.0220490545,0.11459455873049797,8298.0
9887,9117,8217,8086,10145,11053,9649,1,-4.974181084326575e-11,1.0920598909503021e-14,9.553042752404046e+19,1.273339888582e+19,-4.648797154818637e-13,-5259884.0,-11197708.78065841,0.14851016361831065,8217.0
9951,9210,8367,8271,10897,11349,9717,1,-1.3731388150575411e-11,2.983934544672868e-15,1.1144921144725381e+20,1.3052043678572091e+19,-4.699260352450096e-13,-5045157.0,-10077911.80071317,0.13902574736191423,8367.0
10026,9277,8518,8510,11053,12153,10422,1,-1.0856555590387962e-11,2.3421249692129387e-15,1.396953361993547e+20,1.809079713361929e+19,-4.3365176130215905e-13,-11479770.0,-15297883.277154973,0.1827774979897888,8518.0
9930,9133,8341,8179,10343,11843,10605,1,-2.615510960704316e-11,5.7319473596311256e-15,1.1996932793708626e+20,2.06318708451463e+19,-4.337490036276781e-13,-14616960.0,-19368266.347179957,0.21357473546556321,8341.0
9849,9019,8034,7778,8990,9682,8883,1,1.6980208437763118e-11,-3.77024051464398e-15,5.827993491841638e+19,7.739651175282004e+18,-4.637757793004922e-13,1339464.0,-6747540.196694375,0.0956991501307881,8034.0
9957,9188,8338,8245,10013,11600,10271,1,-1.98161495446103e-10,4.3170953059931574e-14,1.1059961000770444e+20,1.6765133070597874e+19,-4.2349319259233304e-13,-10783431.0,-16539163.039680202,0.1882966027914076,8338.0
9835,9044,8118,7906,9830,10933,9562,1,2.578482412383296e-09,-5.706906935614819e-13,8.778448252997401e+19,1.2779046481265865e+19,-4.725409608828886e-13,-5094530.0,-11409293.897100607,0.15111906595346153,8118.0
9779,8934,7932,7634,9051,9367,8655,1,2.174838541504171e-11,-4.874385444858473e-15,5.250211000175342e+19,7.007761121211895e+18,-4.946184761510562e-13,2728341.0,-5491427.684641171,0.08366036199899654,7932.0
9846,9041,8139,7946,9851,10589,9173,1,-2.7657310926052895e-09,6.123487088412872e-13,8.033256242798327e+19,9.534712302040211e+18,-4.806977348670807e-13,-1299672.0,-7843120.668003606,0.1128310795200388,8139.0
9957,9199,8323,8227,10299,11374,10021,1,-3.505611039604832e-11,7.627667090848363e-15,1.0752926192700033e+20,1.5242089901106643e+19,-4.4302917471223683e-13,-8184654.0,-13757154.222658565,0.1695406439369837,8323.0
9922,9123,8134,7936,9526,10531,9732,1,3.2331619127136346e-11,-7.094787599841579e-15,8.06394887360812e+19,1.3696215621904466e+19,-4.4707032104469355e-13,-6042498.0,-13286238.668803006,0.1643076007438141,8134.0
9856,9007,8054,7764,9087,10040,9227,1,1.7689312495982173e-11,-3.932549030074669e-15,6.543073895187068e+19,1.039820407117228e+19,-4.582028811695042e-13,-2168320.0,-9600571.647460656,0.1272444593464124,8054.0
9778,8977,8003,7782,9809,10137,8863,1,-4.931609779866734e-10,1.0996641103820516e-13,6.9618813958675644e+19,8.111409621268256e+18,-5.127788778938879e-13,1114692.0,-6225240.284188371,0.09714507950322326,8003.0
9940,9168,8312,8226,10312,11069,9894,1,-3.355949129087304e-11,7.326784364675896e-15,1.01082091998808e+20,1.4122408494871427e+19,-4.493808450599384e-13,-7216440.0,-12622730.261118062,0.15999231104949077,8312.0
9819,8975,7923,7548,8325,8858,8375,1,1.0710374653846804e-11,-2.392843943280652e-15,4.1043890301520036e+19,5.257665801540021e+18,-4.642544423617298e-13,5891400.0,-3611649.7659927877,0.0541109802339653,7923.0
9831,8973,7946,7591,8613,9321,8649,1,1.2443839892514545e-11,-2.7782348230117996e-15,4.9137301279804056e+19,6.996224886294752e+18,-4.684599943685408e-13,3185244.0,-5617786.622230202,0.08141304360520457,7946.0
10009,9259,8490,8443,10122,10967,9800,1,-1.0695692387386388e-10,2.3123831709863883e-14,9.961307233768337e+19,1.1679618815133723e+19,-4.157164831466638e-13,-5414869.0,-10774950.153998697,0.13377437104065096,8490.0
9979,9231,8482,8391,10895,11473,9926,1,-1.339050129283103e-11,2.9032760563457518e-15,1.1734687025783913e+20,1.4122371259098364e+19,-4.479503374446987e-13,-6935405.0,-11164433.135566311,0.14556880160549232,8482.0
9951,9154,8270,8062,10321,11023,9519,1,-3.555195575668356e-11,7.77354291025961e-15,9.550323573359537e+19,1.2311620836699302e+19,-4.692048768439107e-13,-3632115.0,-9532791.586353686,0.1313125486669382,8270.0
9929,9123,8259,8092,10031,11253,10168,1,-1.1485360311957907e-10,2.5199662635594982e-14,1.0159154150440298e+20,1.6950967192145895e+19,-4.418050293231247e-13,-10375805.0,-15988114.168070525,0.18784321710486643,8259.0
9886,9042,8065,7796,9116,10014,9305,1,1.7640215583205295e-11,-3.906420383541292e-15,6.6090142485984944e+19,1.0839745087005815e+19,-4.536854503146106e-13,-2600018.0,-10215600.958272494,0.1333782339464196,8065.0
9906,9113,8301,8145,10213,11416,9738,1,-3.9542438651921816e-11,8.685098536255463e-15,1.0386293598552493e+20,1.324915878960931e+19,-4.550276102096965e-13,-6191250.0,-11380054.402277827,0.14766583900926286,8301.0
9887,9117,8240,8060,9804,10960,9826,1,1.4713765871068393e-10,-3.230640817797368e-14,9.173930574587353e+19,1.3942344880040139e+19,-4.4312335319993583e-13,-7009883.0,-13104703.63010035,0.1615111404368281,8240.0
9918,9118,8199,7991,9360,10588,9735,1,2.2048380348658143e-11,-4.841429587912223e-15,8.063357774732794e+19,1.3161690608066669e+19,-4.3116379696713524e-13,-6119406.0,-13105655.060532225,0.15789004780530194,8199.0
9877,9049,8076,7781,8786,9656,8893,1,1.2989952199944266e-11,-2.87553648484408e-15,5.67369124235195e+19,7.695265398238248e+18,-4.4675208140919337e-13,1540812.0,-6686807.9518718915,0.09199642132279134,8076.0
9873,9045,8000,7666,8682,9261,8679,1,1.2795207560893934e-11,-2.8339161124531508e-15,4.951008994327993e+19,6.856439400593213e+18,-4.5913675831969e-13,3613518.0,-5438537.410398467,0.07836584633865495,8000.0
9880,9055,8107,7823,9129,9771,8748,1,1.9567410389281443e-11,-4.327164919047308e-15,5.973739344063841e+19,6.68077904114254e+18,-4.631037590901803e-13,3033160.0,-4987499.226089401,0.07339760691682189,8107.0
9999,9178,8322,8153,10207,10748,9341,1,-6.471671634296223e-11,1.4114170726490166e-14,8.955183239442203e+19,1.0086764149428974e+19,-4.591774253112071e-13,-1629837.0,-7767160.40921101,0.10919383597346721,8322.0
9965,9138,8220,7951,9794,10163,9149,1,8.322214024843656e-11,-1.82313585282997e-14,7.358374210936533e+19,9.574938178338734e+18,-4.641663322588798e-13,-109615.0,-7140417.574110551,0.1016523619706181,8220.0
9944,9102,8078,7729,8692,8989,8558,1,1.256356757004142e-11,-2.765704524423171e-15,4.62338370096998e+19,5.754194182555222e+18,-4.494999421570772e-13,5409536.0,-3826288.9038628936,0.05622155182250631,8078.0
9939,9195,8403,8311,10547,11221,9928,1,-2.02609376391352e-11,4.410299001288063e-15,1.0763043074001371e+20,1.4153175158453221e+19,-4.4547714683831497e-13,-7285287.0,-12068509.230232863,0.15370088167564602,8403.0
9923,9130,8303,8155,10105,10974,9673,1,-6.92070978312052e-11,1.5172986831265358e-14,9.484484656148287e+19,1.2537784044780556e+19,-4.5051524179246467e-13,-5388189.0,-10895303.898800993,0.14173286354949857,8303.0
9909,9114,8266,8035,10291,10921,9598,1,-3.4253191094612846e-11,7.52250450003174e-15,9.367180453211872e+19,1.3051651670810573e+19,-4.690384399698258e-13,-4795956.0,-10275053.239637276,0.13887923319301637,8266.0
9893,9077,8138,7900,9084,10570,9689,1,1.500816245741346e-11,-3.3108782837984033e-15,7.673080400767995e+19,1.2940087567833151e+19,-4.300707355302421e-13,-6054516.0,-13470471.06888135,0.16019084092102798,8138.0
9882,9061,8086,7797,9050,10441,9682,1,1.4892884840527628e-11,-3.291205950641094e-15,7.358585655930238e+19,1.3466600917252143e+19,-4.376417820327865e-13,-6136722.0,-13814222.272426145,0.1649547545653437,8086.0
9895,9080,8063,7778,8930,9915,9266,1,1.4048121347304836e-11,-3.0984400647937514e-15,6.314512350587898e+19,1.0487223057212357e+19,-4.442865319677567e-13,-1840470.0,-10072774.12337262,0.12994906785128063,8063.0
9919,9086,8060,7731,8707,9409,8759,1,1.216989901268956e-11,-2.68339987245563e-15,5.219918375709404e+19,7.096004772955825e+18,-4.4761064137551824e-13,3243513.0,-5676119.506324646,0.07993369087180706,8060.0
9939,9112,8224,8066,9597,11139,10034,1,3.379118472582842e-11,-7.423877674818216e-15,9.410306389424036e+19,1.5339425847538502e+19,-4.3054203442475803e-13,-9163758.0,-15570260.844502257,0.18048989796056328,8224.0
9959,9171,8304,8154,9931,11306,10261,1,4.062422881607146e-10,-8.866895022920779e-14,1.0311495335854916e+20,1.7228967596704788e+19,-4.2674477674901175e-13,-10855310.0,-16797515.73086859,0.19081988299914568,8304.0
9962,9184,8391,8248,10313,11474,10354,1,-3.223276792515506e-11,7.0248632136515525e-15,1.1215661295930175e+20,1.8081649541291647e+19,-4.2902003369486835e-13,-11655540.0,-16543182.511624334,0.1896818587296245,8391.0
9877,9044,8077,7817,9194,10097,9269,1,1.991582183935907e-11,-4.40916220159839e-15,6.771230277694e+19,1.051605859060653e+19,-4.56468513037631e-13,-2222325.0,-9713867.587119643,0.1287166131814495,8077.0
9867,9027,8030,7728,8970,9779,9416,1,1.5183309109659457e-11,-3.3682763019744694e-15,6.2127336030696825e+19,1.1833863478697073e+19,-4.5007704532164887e-13,-3838263.0,-11690773.230143936,0.14731308411214958,8030.0
9942,9096,8172,7929,9088,10285,9904,1,1.4210619209534012e-11,-3.1285587490721074e-15,7.43420532693932e+19,1.449389577923538e+19,-4.2003579084786286e-13,-8033136.0,-15432619.020115718,0.1749892942316663,8172.0
10015,9205,8299,8093,9445,10171,9719,1,2.2376833620520398e-11,-4.867334073086258e-15,7.627831441663284e+19,1.2780070108211e+19,-4.185670568937672e-13,-5147710.0,-12134044.190101258,0.14621466708418696,8299.0
9987,9145,8159,7831,8749,9396,9098,1,1.1334900006167611e-11,-2.483513204543365e-15,5.504270478265972e+19,9.018228037558332e+18,-4.248882985249019e-13,469389.0,-7975619.7782555595,0.10333496393558252,8159.0
9941,9148,8349,8200,10352,12305,10868,1,-2.4698683266696786e-11,5.403804737871782e-15,1.3141897245565572e+20,2.278173086436496e+19,-4.2614571858840505e-13,-17098520.0,-22085208.58103365,0.23186973661456092,8349.0
9867,9051,8125,7885,9573,10844,9677,1,4.2500375797710764e-11,-9.40001236789439e-15,8.468244344945906e+19,1.356632048533297e+19,-4.566861070233135e-13,-6176742.0,-12753889.235130357,0.16048679460325974,8125.0
9798,8926,7896,7517,8344,9119,8644,1,1.0398129133300414e-11,-2.335182952818308e-15,4.5073728746013745e+19,7.126153700938827e+18,-4.643407411047755e-13,2763036.0,-6127388.863564716,0.08666985850891977,7896.0
9825,8974,7999,7681,8882,9301,8493,1,1.6698540881340895e-11,-3.7266666585824454e-15,5.007447171652442e+19,5.567421724967167e+18,-4.784287043796591e-13,4725825.0,-3786431.403539532,0.058295792980287336,7999.0
9897,9074,8169,7886,9359,10158,9139,1,2.5450512880444696e-11,-5.6156175382375025e-15,6.954865369885797e+19,9.380881499272548e+18,-4.5431137471400063e-13,-643305.0,-7745151.178347521,0.10625423840398451,8169.0
9979,9152,8173,7873,8919,10080,9435,1,1.2102890158591335e-11,-2.6487660601526747e-15,6.708104815303685e+19,1.1335224467633089e+19,-4.219812337862069e-13,-2824057.0,-10919388.39892579,0.13387587147900556,8173.0
9970,9159,8261,8072,9580,11285,10448,1,2.793283004753837e-11,-6.105392464198494e-15,9.923582253722422e+19,1.868574294723906e+19,-4.1430559680313597e-13,-12851330.0,-19710747.757442318,0.2094219668656306,8261.0
9901,9085,8122,7912,9245,10646,9863,1,1.8463361033398656e-11,-4.069002119590188e-15,8.039229036468716e+19,1.4356908532344273e+19,-4.3442815072035576e-13,-7702978.0,-15093065.912470283,0.17662688403875115,8122.0
9942,9124,8243,8093,10360,11654,10627,1,-2.685188675092664e-11,5.890366806881444e-15,1.1540784730182898e+20,2.138365038348012e+19,-4.468095107531226e-13,-14942826.0,-20163437.41744437,0.224424546203976,8243.0
9939,9103,8142,7939,9539,10592,9907,1,3.1174799243638545e-11,-6.855937611142793e-15,8.274084122483338e+19,1.5094669042271711e+19,-4.433755472436549e-13,-7990956.0,-14932003.403806113,0.1782620301924577,8142.0
9924,9064,8054,7772,8812,9820,9290,1,1.2118936303942214e-11,-2.678036698787619e-15,6.121144751212559e+19,1.060735179567944e+19,-4.397169014790955e-13,-2242824.0,-10502989.375787675,0.1331675125464981,8054.0
9838,9018,7978,7641,8673,9380,8677,1,1.293751077470114e-11,-2.8738919195645175e-15,5.060047912296979e+19,6.936134972211942e+18,-4.633573647867617e-13,3354758.0,-5587547.306703044,0.0806885242499029,7978.0
9957,9119,8187,7947,9733,10748,9862,1,5.57170456365651e-11,-1.2231008506458633e-14,8.669446389035619e+19,1.5124472540484862e+19,-4.4764091882852816e-13,-7398051.0,-13901766.608357819,0.16994757802543067,8187.0
9938,9099,8094,7743,8682,9216,8832,1,1.1771786800192802e-11,-2.5923268224491866e-15,5.040741412546459e+19,7.555958020545637e+18,-4.397294221674727e-13,2653446.0,-6085247.7874517655,0.08368938712945989,8094.0
9869,9021,8008,7719,8829,9822,9156,1,1.3259903406212589e-11,-2.9438823346608995e-15,6.011845603801857e+19,9.892716051009149e+18,-4.5270814995188e-13,-1332315.0,-9541763.439321408,0.1255043461811504,8008.0
9837,9001,7958,7615,8540,8884,8296,1,1.2671815474558434e-11,-2.8210522394185262e-15,4.222682500423514e+19,4.477319552017587e+18,-4.709540850074887e-13,6935085.0,-2621527.701793133,0.040881373377085306,7958.0
9962,9120,8150,7874,9100,10641,10130,1,1.3430077785226117e-11,-2.9487404748521625e-15,8.03225745344591e+19,1.6599756807409439e+19,-4.17921155908979e-13,-10061620.0,-17971222.14084925,0.19556710022455337,8150.0
9988,9181,8193,7941,9058,10569,10252,1,1.2278061685136594e-11,-2.6781268078509853e-15,8.04674456474397e+19,1.7104149854199532e+19,-4.0460559976135785e-13,-10697148.0,-19100955.382761918,0.20094641744746883,8193.0
9930,9103,8141,7832,8801,9394,9016,1,1.2619000940413275e-11,-2.7772096528852825e-15,5.4859759906832015e+19,8.362590192749241e+18,-4.3330340047567366e-13,863910.0,-7305904.420447581,0.0971748315081159,8141.0
9890,9069,8049,7712,8853,9267,8595,1,1.498015989999472e-11,-3.308470177941833e-15,5.030922289446901e+19,6.152776590553168e+18,-4.622704120474206e-13,4687860.0,-4274877.767746138,0.06365528044611006,8049.0
9953,9157,8265,8061,9424,10423,9747,1,2.3479117951314234e-11,-5.133725992514719e-15,7.959718912795225e+19,1.3005462099860904e+19,-4.233977558816306e-13,-5872270.0,-12676039.575018335,0.15215513832735622,8265.0
9794,8953,7944,7624,8927,9615,8782,1,1.7276404016722515e-11,-3.864168355217305e-15,5.531600981815533e+19,7.875094846202544e+18,-4.819710441175051e-13,1674774.0,-6556690.61691866,0.09554738340848465,7944.0
9967,9169,8279,8075,9890,11503,10339,1,1.4434261786010669e-10,-3.151170147904548e-14,1.0563695515022883e+20,1.841028593225208e+19,-4.2784940477922915e-13,-11661390.0,-17835582.51828314,0.19934304919644677,8279.0
9908,9083,8164,7932,9590,10533,9525,1,4.092180719747603e-11,-9.019235058462794e-15,7.972729310359493e+19,1.2240365607932498e+19,-4.541659603147023e-13,-4379336.0,-11042918.18453631,0.14299560730091224,8164.0
9872,9011,8034,7719,9473,10031,9000,1,3.6675937436871334e-11,-8.148141945977455e-15,6.62322830595423e+19,9.49875087533735e+18,-4.875851933398531e-13,108592.0,-7380369.906953608,0.10744912441207169,8034.0
9891,9080,8116,7825,9497,10303,9518,1,3.3847696027738564e-11,-7.462739131211177e-15,7.453878762128702e+19,1.276288751856605e+19,-4.583970016379582e-13,-4332258.0,-11410857.964616358,0.14740927577067667,8116.0
9890,9090,8107,7777,9151,9672,8932,1,1.9798884594457852e-11,-4.361439614162667e-15,5.951651911850856e+19,8.378943835008674e+18,-4.587640449122932e-13,1562620.0,-6535958.164840685,0.09248553025095252,8107.0
9925,9119,8112,7801,8892,9670,9003,1,1.3680481563993967e-11,-3.0048401637852123e-15,5.84362994469729e+19,8.53836206827035e+18,-4.4131146924467446e-13,1151300.0,-7326281.634158984,0.09909098876372945,8112.0
9962,9155,8198,7939,9252,10168,9581,1,1.819854749389334e-11,-3.9802986137177254e-15,7.231241380088456e+19,1.2356353308721953e+19,-4.296255703895195e-13,-4243812.0,-11748713.717235507,0.14446057198249534,8198.0
