B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2
10844,9982,9025,7679,6689,5353,5159,0,-3.521848829493699e-12,-7.458217604466053e-24
10806,9965,8996,7653,6689,5356,5161,0,-3.5089809989631417e-12,-7.708481671676274e-24
10773,9974,9006,7663,6668,5350,5169,0,-3.556867487156296e-12,-7.505123476128184e-24
10803,9946,8975,7637,6692,5356,5140,0,-3.5048568872345605e-12,-7.883020417846217e-24
10761,9954,8964,7698,6687,5375,5157,0,-3.571182799143559e-12,-7.384131042781874e-24
10846,9966,9020,7651,6699,5367,5166,0,-3.4752213256151875e-12,-7.724365419771505e-24
10779,9917,8958,7676,6691,5365,5168,0,-3.5309849426031833e-12,-7.660006360637035e-24
10838,9982,9023,7660,6827,5411,5180,0,-3.2846486743369305e-12,-8.710875624299606e-24
10840,9986,9016,7655,6775,5384,5173,0,-3.3603981026013096e-12,-8.305087276491927e-24
10842,9978,9006,7660,6754,5380,5164,0,-3.4015646834501506e-12,-8.085056814931783e-24
10825,9977,9009,7667,6725,5374,5164,0,-3.4574819527429473e-12,-7.807242167334288e-24
10845,9985,9028,7647,6694,5368,5166,0,-3.4796943511120153e-12,-7.671062642796434e-24
10784,9926,8971,7752,6723,5381,5167,0,-3.5491132168985017e-12,-7.319699587474151e-24
10824,9964,8998,7645,6668,5354,5160,0,-3.5296425059651905e-12,-7.580582231322872e-24
10822,9957,8972,7644,6668,5351,5152,0,-3.534851708813702e-12,-7.614573568040778e-24
10814,9954,8986,7658,6672,5356,5152,0,-3.5440544979982772e-12,-7.541084178676948e-24
10795,9936,8966,7659,6695,5358,5163,0,-3.507257263273497e-12,-7.783609757003241e-24
10836,9968,9000,7646,6726,5379,5171,0,-3.4288971948440468e-12,-7.973988181107973e-24
10794,9940,8986,7636,6689,5354,5161,0,-3.4972926791792843e-12,-7.904082611502332e-24
10842,9968,9012,7642,6826,5412,5182,0,-3.268198326573232e-12,-8.903293802545778e-24
10830,9975,9014,7644,6765,5384,5177,0,-3.3661334718538915e-12,-8.337335157504423e-24
10785,9943,8987,7722,6732,5375,5170,0,-3.505230485284501e-12,-7.577377547748565e-24
10833,9982,8993,7633,6703,5372,5158,0,-3.462205051030471e-12,-7.862216058196869e-24
10839,9980,9012,7644,6690,5367,5164,0,-3.486483013197281e-12,-7.680747011157098e-24
10827,9963,9013,7643,6688,5364,5157,0,-3.4973061991148703e-12,-7.719878600375843e-24
10823,9963,9011,7638,6675,5352,5157,0,-3.5144770212783037e-12,-7.693133549176849e-24
10810,9956,9001,7641,6677,5352,5158,0,-3.5176225679159614e-12,-7.717672016066929e-24
10790,9937,8982,7644,6686,5372,5155,0,-3.5147312735676582e-12,-7.759732203341898e-24
10803,9944,9003,7691,6741,5361,5163,0,-3.462152073538989e-12,-7.898847513126744e-24
10780,9955,8997,7646,6683,5365,5153,0,-3.52594310895543e-12,-7.715159012559957e-24
10812,9963,9005,7637,6670,5352,5152,0,-3.5284680401896855e-12,-7.667304790021245e-24
10827,9965,9005,7653,6689,5358,5159,0,-3.5035326906510242e-12,-7.676634923298701e-24
10811,9973,8995,7646,6691,5361,5169,0,-3.4923929127120126e-12,-7.745026935698573e-24
10844,9981,9001,7637,6715,5370,5163,0,-3.440455114418924e-12,-7.938433991240891e-24
10842,9974,9016,7628,6727,5377,5165,0,-3.4133227621795077e-12,-8.109068972079198e-24
10817,9965,9001,7637,6775,5391,5173,0,-3.3517249669809527e-12,-8.50958972299971e-24
10825,9973,9006,7656,6820,5414,5192,0,-3.287669379405608e-12,-8.709045873608716e-24
10800,9943,8976,7651,6719,5361,5169,0,-3.4569427953730396e-12,-8.027957538141996e-24
10767,9940,8984,7676,6730,5368,5165,0,-3.4758393899070434e-12,-7.941760536818735e-24
10839,9986,9004,7678,6817,5408,5173,0,-3.3188271855197743e-12,-8.4396675353332e-24
10839,9972,8996,7630,6762,5398,5180,0,-3.353548569285036e-12,-8.380519184386431e-24
10824,9971,8986,7625,6716,5394,5183,0,-3.4212014010674863e-12,-8.013847298727793e-24
10820,9966,8989,7624,6720,5370,5168,0,-3.4253755254962255e-12,-8.15065190297751e-24
10825,9964,8972,7610,6684,5361,5161,0,-3.471348577395932e-12,-7.960806598854034e-24
10822,9952,9004,7638,6695,5352,5155,0,-3.484747898154487e-12,-7.888218648050308e-24
10765,9958,8985,7646,6651,5364,5166,0,-3.573051762765329e-12,-7.477334827306049e-24
10773,9943,8992,7631,6684,5357,5155,0,-3.51146427208171e-12,-7.896665565732683e-24
10800,9954,8994,7639,6685,5372,5157,0,-3.5070979732161e-12,-7.744229982756714e-24
10785,9956,8986,7657,6713,5359,5163,0,-3.4805275691896666e-12,-7.918068723458619e-24
10841,9972,9016,7682,6799,5408,5179,0,-3.344246080154976e-12,-8.25022458922967e-24
10829,9977,9010,7632,6745,5380,5181,0,-3.3832096849052902e-12,-8.259369787143882e-24
10843,9967,8987,7645,6706,5375,5168,0,-3.458536548188123e-12,-7.813307688199608e-24
10812,9952,9007,7644,6673,5367,5165,0,-3.521288588822581e-12,-7.618118401077947e-24
10806,9946,8986,7636,6658,5368,5164,0,-3.5403750393272128e-12,-7.569466967026129e-24
10797,9948,8997,7632,6692,5379,5166,0,-3.4845878926302765e-12,-7.852409515491543e-24
10779,9959,8971,7643,6676,5360,5158,0,-3.531172433188716e-12,-7.69994579383112e-24
10790,9942,8989,7619,6668,5373,5155,0,-3.5201328928986927e-12,-7.774981886257129e-24
10799,9946,8978,7641,6689,5374,5158,0,-3.502288616381371e-12,-7.777937872053161e-24
10819,9952,8985,7640,6716,5373,5159,0,-3.4522481542352408e-12,-7.995980116391514e-24
10781,9923,8958,7644,6727,5366,5161,0,-3.4497225581658598e-12,-8.197989668198847e-24
10839,9948,8990,7641,6672,5367,5164,0,-3.5120188368565443e-12,-7.616095090986331e-24
10777,9904,8944,7630,6722,5377,5166,0,-3.442716546117699e-12,-8.274361746263458e-24
10780,9916,8959,7621,6696,5367,5159,0,-3.478510347391426e-12,-8.103621476562474e-24
10782,9915,8976,7617,6670,5358,5158,0,-3.5156832847993245e-12,-7.927044971249203e-24
10786,9937,8974,7633,6665,5355,5166,0,-3.5316303934027873e-12,-7.736206178417703e-24
10823,9958,8967,7648,6685,5406,5195,0,-3.482236901091618e-12,-7.563464102747947e-24
10838,9950,8979,7638,6707,5419,5202,0,-3.429690216013417e-12,-7.781600826282974e-24
10826,9961,8995,7626,6684,5373,5166,0,-3.4822652871857634e-12,-7.795929885744633e-24
10852,9970,9001,7649,6701,5373,5165,0,-3.469048383642633e-12,-7.726251426523339e-24
10837,9975,9006,7636,6753,5378,5176,0,-3.3755010642755926e-12,-8.304401776203507e-24
10844,9981,9031,7684,6801,5413,5187,0,-3.336957158005916e-12,-8.214408241453395e-24
10838,9969,9011,7671,6761,5410,5190,0,-3.3849686683387867e-12,-7.990017925718748e-24
10800,9911,8948,7614,6696,5368,5162,0,-3.4636791418281833e-12,-8.150568858849634e-24
10769,9905,8939,7616,6716,5375,5171,0,-3.4385226830967513e-12,-8.353470538028101e-24
10781,9932,8966,7627,6665,5356,5162,0,-3.5304493505009833e-12,-7.790305303664924e-24
10820,9947,8966,7653,6685,5394,5191,0,-3.4904458288610856e-12,-7.58998026071496e-24
10820,9936,8977,7651,6696,5406,5196,0,-3.468116404601942e-12,-7.675558794554643e-24
10822,9949,8995,7634,6676,5368,5160,0,-3.5075033620225056e-12,-7.707536368907361e-24
10827,9944,9003,7656,6688,5363,5156,0,-3.5098940805220066e-12,-7.666210801347892e-24
10827,9952,9005,7681,6731,5415,5204,0,-3.433612915506079e-12,-7.683235342839489e-24
10775,9917,8954,7619,6678,5356,5156,0,-3.50854067296057e-12,-7.998647946204675e-24
10817,9992,9029,7679,6804,5403,5178,0,-3.34231628155849e-12,-8.325705448472216e-24
10831,9959,8997,7694,6742,5486,5238,0,-3.4048977108029364e-12,-7.44686027533846e-24
10816,9948,8994,7657,6695,5407,5174,0,-3.491181657618915e-12,-7.582092392563165e-24
10798,9936,8997,7630,6669,5341,5147,0,-3.5315831193978765e-12,-7.81237932255012e-24
10799,9938,8979,7647,6694,5418,5200,0,-3.4716678812591043e-12,-7.665082448412765e-24
10789,9943,8976,7641,6676,5394,5183,0,-3.509045612169294e-12,-7.630345590465607e-24
10759,9935,8963,7624,6681,5374,5174,0,-3.501410486589942e-12,-7.913261671647809e-24
10763,9909,8951,7617,6688,5362,5162,0,-3.4908225874099958e-12,-8.116534378836634e-24
10831,9981,9018,7663,6784,5411,5178,0,-3.3535866446659054e-12,-8.245637555439299e-24
10839,9976,9026,7680,6743,5414,5193,0,-3.417869071427953e-12,-7.72768331659188e-24
10760,9893,8951,7611,6700,5374,5159,0,-3.469614599514784e-12,-8.265555205664255e-24
10772,9878,8947,7611,6719,5371,5169,0,-3.4297830024261624e-12,-8.489690587261978e-24
10660,9824,8918,7585,6713,5416,5206,0,-3.426887601428956e-12,-8.760495773668062e-24
10695,9812,8914,7601,6716,5429,5211,0,-3.4222169704900156e-12,-8.586623435192584e-24
10677,9815,8909,7575,6694,5420,5225,0,-3.4290404860313093e-12,-8.65464549107779e-24
10671,9812,8908,7600,6695,5434,5236,0,-3.444852908502927e-12,-8.413388632450044e-24
10667,9829,8920,7594,6700,5437,5230,0,-3.436946671320886e-12,-8.46379075026804e-24
10682,9809,8909,7606,6693,5430,5221,0,-3.459743485889645e-12,-8.341141156757297e-24
10699,9834,8913,7594,6734,5446,5219,0,-3.3821383201790264e-12,-8.726895423235532e-24
10702,9818,8913,7565,6738,5448,5225,0,-3.345596825294359e-12,-9.080963814055603e-24
10699,9843,8911,7575,6781,5466,5229,0,-3.2894418380879804e-12,-9.365224037403713e-24
10678,9835,8906,7575,6758,5470,5231,0,-3.3284043082454893e-12,-9.118591320381534e-24
10690,9824,8910,7553,6752,5454,5221,0,-3.3205518809007166e-12,-9.346008745926091e-24
10676,9818,8907,7555,6725,5430,5208,0,-3.375301175477848e-12,-9.125496465776098e-24
10686,9821,8923,7583,6716,5435,5210,0,-3.409550728612456e-12,-8.713401589981685e-24
10694,9838,8937,7617,6726,5437,5212,0,-3.4209973317135486e-12,-8.456534199353527e-24
10679,9828,8938,7618,6706,5426,5213,0,-3.4567898486182224e-12,-8.33103146269489e-24
10671,9828,8946,7621,6721,5450,5225,0,-3.431079826668802e-12,-8.375836776566867e-24
10670,9826,8947,7618,6720,5442,5219,0,-3.4341748329687176e-12,-8.422471657384357e-24
10660,9811,8920,7615,6706,5441,5218,0,-3.4569085329829804e-12,-8.363981539397796e-24
10680,9816,8919,7599,6695,5453,5223,0,-3.4496089539720834e-12,-8.318482985411464e-24
10689,9822,8922,7609,6695,5445,5221,0,-3.4571056658025423e-12,-8.24097620109847e-24
10665,9811,8916,7607,6719,5444,5222,0,-3.425430670430719e-12,-8.549140522142998e-24
10670,9827,8915,7584,6716,5427,5205,0,-3.4188451679585743e-12,-8.739940038907506e-24
10698,9835,8934,7607,6744,5441,5221,0,-3.3776750114749642e-12,-8.726167759486579e-24
10707,9847,8952,7639,6734,5454,5216,0,-3.4217501778511192e-12,-8.249231033035943e-24
10681,9845,8940,7631,6720,5428,5218,0,-3.443016453502534e-12,-8.316218497999642e-24
10675,9832,8946,7615,6705,5426,5224,0,-3.4496292116697672e-12,-8.348500674041865e-24
10678,9819,8936,7611,6711,5433,5224,0,-3.435806070254692e-12,-8.44089243389581e-24
10678,9826,8909,7565,6712,5435,5216,0,-3.3980872210459653e-12,-8.846841790278257e-24
10652,9805,8905,7584,6699,5427,5209,0,-3.4481106991117477e-12,-8.63610270579373e-24
10668,9814,8896,7595,6715,5418,5215,0,-3.4243660729105212e-12,-8.708578986938602e-24
10684,9830,8925,7617,6709,5448,5222,0,-3.443687932406402e-12,-8.286448570028946e-24
10681,9819,8919,7584,6735,5444,5223,0,-3.3748300508107853e-12,-8.894730237790253e-24
10691,9838,8921,7604,6720,5430,5219,0,-3.4148432309078506e-12,-8.550811542397935e-24
10671,9828,8914,7602,6711,5429,5205,0,-3.442454116147151e-12,-8.515670886605708e-24
10681,9834,8912,7582,6718,5433,5207,0,-3.4091653751414017e-12,-8.730883752188223e-24
10652,9785,8896,7580,6689,5424,5206,0,-3.46193972227972e-12,-8.623985497161793e-24
10663,9787,8914,7579,6691,5423,5214,0,-3.4490563389794107e-12,-8.64112687638881e-24
10701,9812,8913,7587,6691,5437,5223,0,-3.4381331248072174e-12,-8.42927034671796e-24
10687,9825,8915,7571,6722,5418,5222,0,-3.3815692926008768e-12,-8.962720486918915e-24
10691,9812,8909,7586,6718,5424,5214,0,-3.4049937715917313e-12,-8.771882664923434e-24
10701,9797,8911,7577,6722,5454,5224,0,-3.381205118743966e-12,-8.807548997402322e-24
10642,9794,8895,7564,6722,5459,5223,0,-3.3889427752356066e-12,-8.992302039501833e-24
10667,9793,8890,7565,6717,5425,5210,0,-3.397909451141647e-12,-9.029360759140833e-24
10630,9803,8902,7580,6688,5422,5202,0,-3.473329665177645e-12,-8.603337802589439e-24
10653,9794,8881,7572,6700,5416,5209,0,-3.435346263464338e-12,-8.829849286275211e-24
10665,9812,8907,7581,6717,5432,5210,0,-3.4129377360675575e-12,-8.8030400050506e-24
10655,9815,8909,7578,6695,5409,5196,0,-3.456486471236735e-12,-8.68364637835618e-24
10659,9802,8904,7571,6711,5427,5224,0,-3.4058470868970463e-12,-8.89341420042821e-24
10622,9811,8900,7581,6691,5430,5214,0,-3.464196987759383e-12,-8.595792380156331e-24
10660,9801,8909,7584,6701,5424,5216,0,-3.437818999545691e-12,-8.672205426494275e-24
10662,9800,8898,7556,6707,5420,5196,0,-3.415789969512686e-12,-9.002387231093146e-24
10671,9816,8900,7577,6724,5427,5208,0,-3.3980938148200274e-12,-8.922187142236911e-24
10644,9821,8891,7583,6701,5405,5201,0,-3.4520059730751027e-12,-8.726173779920276e-24
10628,9804,8881,7561,6701,5409,5194,0,-3.4418039707276743e-12,-8.967990509461209e-24
10641,9815,8888,7557,6703,5416,5199,0,-3.4275904618946664e-12,-8.962070134097539e-24
10674,9810,8888,7570,6709,5410,5193,0,-3.42351994464376e-12,-8.895522326591926e-24
10651,9793,8888,7564,6718,5439,5223,0,-3.3921311208432218e-12,-9.023011743250555e-24
10638,9795,8898,7566,6719,5437,5215,0,-3.4017661234165256e-12,-9.023893263979263e-24
10655,9799,8913,7578,6750,5467,5227,0,-3.352678653011306e-12,-9.109466529248521e-24
10667,9798,8909,7576,6771,5479,5243,0,-3.3059732698053605e-12,-9.331611251727772e-24
10681,9809,8897,7565,6682,5387,5175,0,-3.4703732062281047e-12,-8.724168016560039e-24
10672,9798,8891,7555,6691,5391,5187,0,-3.442181634657948e-12,-8.942308349503973e-24
10651,9792,8891,7558,6709,5409,5191,0,-3.421361672852784e-12,-9.079587536700013e-24
10656,9796,8896,7575,6722,5419,5191,0,-3.4152658004793365e-12,-9.001153813853074e-24
10674,9819,8922,7588,6747,5417,5210,0,-3.3709909935942295e-12,-9.097010738692828e-24
10662,9802,8907,7582,6738,5442,5227,0,-3.371967359025327e-12,-9.022463029260693e-24
10646,9806,8913,7573,6749,5447,5223,0,-3.3551438229940426e-12,-9.223614658523043e-24
10683,9809,8933,7589,6796,5474,5238,0,-3.2790668643683085e-12,-9.46218588736602e-24
10682,9808,8942,7593,6822,5496,5251,0,-3.2374052198788292e-12,-9.666723751668208e-24
10678,9813,8915,7592,6749,5427,5216,0,-3.3664069532809427e-12,-9.05450764219092e-24
10056,9318,8837,8833,14278,16607,11758,0,-2.2670213358992447e-13,2.684298114155628e-25
9980,9205,8721,8658,14522,16585,11578,0,-2.1183210368433456e-13,2.5977869045191703e-25
10011,9217,8716,8623,14357,16821,11731,0,-2.1395043552661402e-13,2.5378462575258356e-25
10003,9258,8743,8691,14200,16749,11798,0,-2.235299937939205e-13,2.638470195864975e-25
10198,9535,9193,9464,15038,18100,12838,0,-2.011716800151618e-13,2.1791963540797396e-25
10160,9494,9137,9374,15055,17937,12642,0,-2.0049249707300178e-13,2.200325165222134e-25
10098,9342,8882,8926,14712,16352,11584,0,-2.1389700377487877e-13,2.6356786426922074e-25
9929,9147,8690,8485,14695,15776,11055,0,-2.0669533001264466e-13,2.76378262739646e-25
9957,9177,8665,8521,14505,16282,11342,0,-2.1067343727763747e-13,2.643625019833994e-25
10031,9282,8745,8731,14008,17266,12091,0,-2.286615408224001e-13,2.5470186640313836e-25
10080,9361,8835,8911,14432,17487,12221,0,-2.1444012441954664e-13,2.3717203950688533e-25
9969,9165,8706,8676,14454,16688,11624,0,-2.151135355351371e-13,2.6336015347557014e-25
10118,9371,8923,8963,14348,16442,11619,0,-2.3134987120322513e-13,2.7306872398586526e-25
10219,9560,9293,9592,15292,17857,12644,0,-1.9912811646980902e-13,2.201912188003734e-25
10179,9543,9210,9501,15296,17842,12566,0,-1.971981524156748e-13,2.1802003820015544e-25
10152,9422,9046,9207,14891,16693,11870,0,-2.1304059549291048e-13,2.559670598451582e-25
10021,9319,8933,8959,14861,16140,11471,0,-2.1274660029012843e-13,2.7185765084323053e-25
10014,9292,8765,8762,14094,16738,11800,0,-2.3206738142034573e-13,2.7009571611938414e-25
10196,9513,9271,9562,15394,17300,12313,0,-1.9964081116094222e-13,2.3398982149813095e-25
10162,9524,9230,9502,15330,17807,12446,0,-1.9815023894683661e-13,2.189244676180161e-25
10153,9466,9103,9320,14950,17177,12151,0,-2.1071809902107261e-13,2.4278447389290026e-25
9980,9199,8627,8523,14525,16780,11562,0,-2.054343429476541e-13,2.4561865248147243e-25
10021,9249,8711,8640,13986,17440,12140,0,-2.2429374604645857e-13,2.4690266876981524e-25
10047,9313,8876,8944,14437,17988,12563,0,-2.1062162038850728e-13,2.2959025108933564e-25
10114,9399,8844,8932,14445,16828,11953,0,-2.1894998584813908e-13,2.5435349031338546e-25
10041,9304,8957,8931,14892,16508,11641,0,-2.0662070535065044e-13,2.5662621075017727e-25
10099,9425,9069,9209,14678,16692,11826,0,-2.2454740940353738e-13,2.6491338661522642e-25
10103,9397,9023,9159,14812,16688,11880,0,-2.150741495445377e-13,2.5956313492171766e-25
10173,9476,9148,9424,14886,17379,12329,0,-2.1466419583228435e-13,2.4415868465578943e-25
10155,9495,9194,9465,15166,17564,12386,0,-2.0418182357278153e-13,2.308745068003621e-25
10061,9341,8795,8872,14356,17520,12266,0,-2.1557510581558718e-13,2.3881411802365665e-25
10058,9340,8829,8945,14300,17616,12288,0,-2.2139088861636035e-13,2.4228316697968546e-25
10125,9425,8896,9048,14785,17904,12453,0,-2.0089641057717694e-13,2.1721250535324356e-25
10115,9414,9050,9247,15176,17718,12341,0,-1.9598079822014723e-13,2.2117269575343044e-25
10018,9296,8863,8884,14880,16454,11579,0,-2.065171984176636e-13,2.578416325588597e-25
10143,9463,9183,9463,15245,17218,12215,0,-2.0399310914905885e-13,2.406342310387603e-25
10064,9322,8935,9072,14989,17009,11982,0,-2.026693902761325e-13,2.4522295897385614e-25
10124,9459,9169,9434,15431,17628,12145,0,-1.9699711880674512e-13,2.214890861119623e-25
10130,9462,9182,9460,15243,17560,12214,0,-2.042224880405241e-13,2.3032273864972455e-25
10132,9463,9129,9407,14969,17510,12411,0,-2.0980796245887248e-13,2.389576703256693e-25
10106,9407,8978,9216,14674,17280,12289,0,-2.1644300248724756e-13,2.498734498422002e-25
10093,9377,9047,9342,14775,17218,12328,0,-2.174624908889338e-13,2.587409983457904e-25
10154,9454,9129,9458,15123,18145,12738,0,-1.9996148772442488e-13,2.199064091101592e-25
10078,9389,8937,9073,14785,17904,12555,0,-2.0130138553508125e-13,2.223930297830272e-25
10015,9294,8819,8820,14788,17128,11978,0,-2.0052733504016563e-13,2.3713902890392197e-25
10044,9298,8811,8869,14572,17093,12002,0,-2.1087810760037911e-13,2.4699754952326403e-25
10086,9364,8904,9056,14462,17360,12306,0,-2.1844991573463043e-13,2.4885441755416135e-25
10127,9430,9057,9273,15055,17442,12312,0,-2.021104752162106e-13,2.3280169956325323e-25
10147,9456,9181,9445,15308,17726,12396,0,-1.9771031858461217e-13,2.2352988965212738e-25
10128,9496,9177,9491,15365,17872,12431,0,-1.972406812576212e-13,2.1850608976605433e-25
10125,9429,9063,9368,15070,18214,12839,0,-1.9725488916078077e-13,2.1808361694545557e-25
10127,9431,8947,9146,14765,18106,12761,0,-2.0109280013918362e-13,2.1832079307512556e-25
10016,9261,8738,8743,14802,16110,11497,0,-2.0468259289654305e-13,2.674730462406789e-25
10060,9345,8964,9203,14623,17748,12543,0,-2.1465944446523095e-13,2.4308806847799345e-25
10871,10223,9841,10417,17513,21653,15523,0,-1.1971774615416615e-13,1.0519662132409632e-25
10826,10170,9723,10164,17728,20742,14760,0,-1.1603678926234317e-13,1.0885783847304854e-25
10821,10157,9719,10041,17766,20523,14342,0,-1.158531497480919e-13,1.079826004906241e-25
10842,10190,9799,10171,17502,20671,14657,0,-1.2142546612662645e-13,1.1102642613400821e-25
10853,10208,9828,10233,17286,20567,14758,0,-1.265741772938303e-13,1.1575992223449582e-25
10955,10370,10047,10703,17702,22266,15740,0,-1.1976417624543764e-13,9.748119256853083e-26
10940,10326,9962,10601,17447,22494,16074,0,-1.203344839425851e-13,9.800089501836567e-26
10799,10132,9758,10216,17494,21002,14892,0,-1.2121540956404262e-13,1.1101344686738787e-25
10874,10276,9901,10630,17601,22134,16129,0,-1.1815653039536457e-13,1.0308350089113836e-25
10778,10112,9664,10050,17312,19918,14214,0,-1.2706791471581894e-13,1.2311934539705935e-25
10791,10101,9685,9983,17471,20060,14163,0,-1.222790070365898e-13,1.175448440026264e-25
10802,10160,9742,10073,17408,20325,14462,0,-1.231228057411229e-13,1.1544388576330212e-25
10884,10245,9871,10293,17428,20759,14836,0,-1.2394697556495796e-13,1.1154395106436339e-25
10949,10353,9977,10612,17448,22220,15782,0,-1.2269335157149e-13,9.961726406206196e-26
10758,10052,9596,10003,17106,20360,14328,0,-1.2968747113939577e-13,1.2112117430371774e-25
10758,10072,9662,10005,17178,20258,14440,0,-1.2712110448178683e-13,1.2107006133083824e-25
10820,10175,9779,10252,17375,20645,14769,0,-1.2539043354302592e-13,1.1579329877870513e-25
10765,10132,9710,10065,17347,20237,14428,0,-1.2494942306615324e-13,1.1857344677106045e-25
10752,10125,9649,10149,17216,21359,15367,0,-1.221719191457082e-13,1.1068214198682466e-25
10966,10368,9969,10698,17435,22909,16591,0,-1.1869120175281577e-13,9.560281405259681e-26
10821,10107,9747,10118,17252,20037,14407,0,-1.278880744685282e-13,1.2358343816021005e-25
10825,10137,9720,10181,17290,20887,14860,0,-1.2466633171327276e-13,1.135389289016712e-25
10827,10180,9773,10161,17289,20548,14675,0,-1.2574103567513682e-13,1.1546190229904216e-25
10873,10225,9830,10306,17102,20839,14980,0,-1.3037021104259738e-13,1.1605210983327191e-25
10833,10147,9677,9972,17383,20084,14174,0,-1.2329605401274595e-13,1.160172492464691e-25
10773,10080,9622,10089,16769,21306,15246,0,-1.3142626764472175e-13,1.1624870924201814e-25
10670,9993,9484,9905,17181,20610,14870,0,-1.2192373499130957e-13,1.1941034978997512e-25
10912,10285,9915,10627,17416,22122,16111,0,-1.2160439127500484e-13,1.044392462209689e-25
10781,10122,9640,10011,17454,20743,14611,0,-1.1965504682552472e-13,1.1035427796810602e-25
10869,10196,9763,10138,17294,20463,14602,0,-1.2520344449584345e-13,1.1474021818832274e-25
10830,10164,9719,10061,17179,20179,14430,0,-1.2775969643570114e-13,1.1932651804605399e-25
10790,10096,9624,9895,17311,20309,14259,0,-1.2267458974405837e-13,1.1463533987973005e-25
10788,10078,9609,9939,17186,20432,14409,0,-1.2519476799742932e-13,1.165059501965811e-25
10752,10064,9525,9818,17269,20462,14262,0,-1.220604029116189e-13,1.1323212580690205e-25
10785,10072,9593,9854,17583,19867,13935,0,-1.1885544026215143e-13,1.166442147139543e-25
10792,10089,9597,9814,17541,19823,13946,0,-1.1857072192047497e-13,1.1616602942239375e-25
10698,9911,9377,9523,17997,18900,13031,0,-1.1160069015350595e-13,1.2325967167232996e-25
10781,10044,9532,9721,17429,19509,13652,0,-1.2126881977622291e-13,1.2061553218650293e-25
10719,9981,9437,9687,17234,19629,13840,0,-1.2357481603506825e-13,1.2419376961803627e-25
10685,9959,9435,9601,17344,19610,13685,0,-1.208275074624033e-13,1.2190023540161056e-25
10731,10007,9469,9644,17835,19194,13523,0,-1.1297486199391704e-13,1.2077336989260903e-25
10714,10019,9493,9742,16990,19623,13935,0,-1.2961566691334777e-13,1.2757052125590065e-25
10754,10059,9531,9780,17378,19916,14086,0,-1.203152325221037e-13,1.180002954387132e-25
10679,9887,9291,9387,17903,18552,12762,0,-1.1267482025585924e-13,1.2703280891940395e-25
10673,9915,9397,9409,17678,19246,13224,0,-1.135372048958267e-13,1.1949072436292678e-25
10802,10137,9721,10074,17037,20276,14561,0,-1.3047555354035637e-13,1.217177562562565e-25
10742,10016,9592,9810,17454,19526,13742,0,-1.226077739816175e-13,1.2375348531644052e-25
10675,9949,9440,9542,17213,18985,13491,0,-1.2396443125170214e-13,1.313211890611387e-25
10697,9967,9383,9518,17027,18909,13278,0,-1.2920589618653356e-13,1.3283855987552487e-25
10861,10188,9825,10217,17358,20638,14657,0,-1.2538131866952614e-13,1.1384445925709556e-25
10864,10183,9807,10216,17191,20655,14811,0,-1.2766863312805996e-13,1.1617120849553034e-25
10661,9928,9441,9619,17352,19295,13464,0,-1.233784148354696e-13,1.2767497033395127e-25
10821,10165,9730,10178,17112,20364,14567,0,-1.311550632206392e-13,1.2098948755399998e-25
10735,9982,9559,9880,17208,19851,14077,0,-1.2676826243390664e-13,1.2603406951464841e-25
10735,10049,9607,9975,17171,19866,14147,0,-1.294114316552547e-13,1.2651986847906114e-25
10780,10048,9604,9924,17464,20213,14232,0,-1.2051959044652424e-13,1.1645767060420904e-25
10147,9443,9065,9343,15661,18139,12212,0,-1.8339596361975743e-13,1.987374972837658e-25
10156,9401,9209,9465,15889,17590,12228,0,-1.7983466872081058e-13,2.1476358957077534e-25
10125,9417,8962,9133,15079,17856,12151,0,-1.9774351008318523e-13,2.132005239038961e-25
10132,9449,9035,9270,15463,18295,12258,0,-1.8713861134954152e-13,1.9669381297751967e-25
10169,9470,9048,9285,15537,18308,12311,0,-1.8360763655714407e-13,1.9337275902519139e-25
10140,9460,9077,9339,15561,18324,12386,0,-1.8429740152709526e-13,1.9630724759056462e-25
10853,10122,9717,10147,17413,20299,14376,0,-1.249875207753709e-13,1.1777037260790393e-25
10831,10164,9805,10282,17398,20808,14836,0,-1.2493146681804036e-13,1.1436959510103058e-25
10816,10153,9754,10139,17471,20699,14635,0,-1.2178044301252824e-13,1.1184283585645416e-25
10626,9824,9123,8989,17822,17948,12326,0,-1.0898367986464226e-13,1.3039192178078025e-25
10656,9897,9217,9295,16944,18724,12974,0,-1.2846441824130721e-13,1.338224033469402e-25
10745,10003,9487,9818,17050,19795,13824,0,-1.3092806835837542e-13,1.2599379883692426e-25
10711,9975,9401,9585,17136,19383,13414,0,-1.270771752948937e-13,1.2570220354718021e-25
10133,9500,9133,9458,15623,18566,12504,0,-1.8514769659534422e-13,1.925747415061394e-25
10177,9507,9120,9480,15542,18585,12561,0,-1.8726299744082192e-13,1.938913185459075e-25
10153,9491,9096,9406,15703,18424,12422,0,-1.8116577060995113e-13,1.916285278746373e-25
10158,9509,9152,9465,15872,18630,12516,0,-1.7622702480410695e-13,1.8461265111284856e-25
10202,9520,9184,9559,15641,18510,12608,0,-1.856520955941667e-13,1.9534184679451922e-25
10206,9538,9071,9374,15405,18344,12683,0,-1.85689451747407e-13,1.96669608282202e-25
10220,9560,9190,9546,15833,18984,12812,0,-1.7534177513207415e-13,1.7793701292539312e-25
