B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11,Hyperfeature_12
10317,9506,8595,8396,10022,10121,8643,1,82502.58646391507,2.2499176621620234e+17,87475803.80520807,9506.0,87456891.71846963,-1722.0,7117448373649278.0,-9616420414110384.0,18912.0,-7.144498553997838e+23,2.2499154003166163e+17,-9259.0
10446,9714,8957,8938,11246,12065,10235,1,85144.48460776698,3.022623686068705e+17,123485275.76918583,9714.0,123465872.63299637,-1489.0,1.144473303696993e+16,-1.2241954041558614e+16,19403.0,-9.438547668025687e+23,3.0226171942287366e+17,-8417.0
10385,9598,8616,8473,9714,10092,8743,1,91123.9085709481,2.5221126797137696e+17,88234356.8446113,9598.0,88215355.77365176,-1769.0,7127608842539052.0,-9639273558850846.0,19001.0,-7.483409903583822e+23,2.5221121146412195e+17,-9328.0
10324,9505,8527,8286,9277,9826,8624,1,96819.1384398845,2.613737167011554e+17,84739424.85964823,9505.0,84720573.82096489,-1797.0,6558785963730000.0,-8734666075185166.0,18851.0,-7.080507146898495e+23,2.6137383705096272e+17,-9167.0
10365,9620,8832,8801,11015,10916,9346,1,74510.8892495883,2.3673592566236918e+17,102020936.74870573,9620.0,102001739.64064834,-1533.0,9256533654587440.0,-1.1976907581075022e+16,19197.0,-8.206006166292497e+23,2.367353688862429e+17,-9075.0
10315,9555,8649,8530,10302,10449,8948,1,82662.2082556293,2.3669298372845734e+17,93497652.78939721,9555.0,93478688.69513634,-1666.0,7882154322342300.0,-1.0247958018253038e+16,18964.0,-7.517097686446104e+23,2.3669266121828064e+17,-9137.0
10302,9553,8672,8526,10282,10095,8675,1,76409.59063786482,2.1461041829556077e+17,87574125.78572966,9553.0,87555151.6993728,-1630.0,7392623114565050.0,-1.0444542990072618e+16,18974.0,-7.285677623342068e+23,2.1461011292318054e+17,-9404.0
10310,9517,8506,8250,9425,10082,8920,1,101983.8884843355,2.8458849154943203e+17,89931440.81512028,9517.0,89912624.78997554,-1804.0,7137647154729840.0,-8649217746133064.0,18816.0,-7.30410224876742e+23,2.845885411189708e+17,-8847.0
10339,9533,8562,8392,9819,10900,9605,1,107984.86591396999,3.304141841372993e+17,104694500.79240292,9533.0,104675599.74524802,-1777.0,8636365557974505.0,-9150581537068700.0,18901.0,-7.988176939532611e+23,3.304140302528215e+17,-8320.0
10409,9685,8818,8750,10843,11722,10146,1,93844.90859133675,3.2139706577479917e+17,118931412.75215821,9685.0,118912185.6562559,-1591.0,1.081119268876296e+16,-1.1188177044451282e+16,19227.0,-9.091610393450705e+23,3.213965292001288e+17,-8289.0
10458,9730,8892,8826,10936,12222,10569,1,98667.48354525118,3.587983457840384e+17,129174318.76037173,9730.0,129154968.65620409,-1566.0,1.188700779478212e+16,-1.1411522488476384e+16,19350.0,-9.730050319248843e+23,3.587977690243737e+17,-7987.0
10385,9644,8835,8716,10649,11171,9594,1,85707.56719278487,2.777795069081776e+17,107174574.78367127,9644.0,107155354.67905088,-1550.0,9453726016666776.0,-1.1123651703006254e+16,19220.0,-8.501438452778788e+23,2.7777905641754102e+17,-8766.0
10317,9596,8706,8602,10362,10530,8982,1,81570.34638457077,2.3629826660769152e+17,94580460.80444963,9596.0,94561437.69747598,-1611.0,8022699974101680.0,-1.0556190635762152e+16,19023.0,-7.663681707176887e+23,2.3629793897426893e+17,-9216.0
10306,9541,8626,8483,9871,10354,9011,1,90791.210803187,2.623591476860434e+17,93299894.82273203,9541.0,93280962.75099023,-1680.0,7647916581763857.0,-9760528277098904.0,18932.0,-7.514655368539192e+23,2.6235898837959072e+17,-9013.0
10315,9499,8493,8294,9560,10473,9237,1,106811.80029862927,3.078738557808594e+17,96739101.8073711,9499.0,96720293.77073519,-1822.0,7748888903684019.0,-8723809205156863.0,18808.0,-7.530870664161352e+23,3.07873822782877e+17,-8556.0
10308,9438,8402,8116,9171,9564,8749,1,102131.48623515827,2.8235378369526467e+17,83675436.76788849,9438.0,83656726.81075288,-1906.0,6626115077832822.0,-8299051924307823.0,18710.0,-6.956794263487999e+23,2.8235393634083005e+17,-8805.0
10295,9427,8315,8019,8894,9413,8486,1,106530.00452303562,2.729192780211638e+17,79878718.81248581,9427.0,79860108.84291954,-1980.0,6038436873624078.0,-7697460663580226.0,18610.0,-6.645448731971011e+23,2.7291958399751994e+17,-8960.0
10326,9504,8507,8350,9520,9513,8536,1,87628.80763526005,2.3917736409131638e+17,81202968.78897266,9504.0,81184135.78376919,-1819.0,6593221264658688.0,-9406874480137108.0,18833.0,-6.993050295892302e+23,2.39177356091848e+17,-9318.0
10483,9769,8907,8904,11105,11773,10402,1,92157.06173590434,3.3783405925014125e+17,122462746.71342121,9769.0,122443356.64309202,-1576.0,1.1739128522379146e+16,-1.2245252589233166e+16,19390.0,-9.71579350821521e+23,3.3783342757581126e+17,-8271.0
10421,9697,8855,8864,10876,11116,9635,1,82351.48856852348,2.7144210456572026e+17,107102660.75997242,9697.0,107083384.6635545,-1566.0,9791443669923424.0,-1.202836803759557e+16,19276.0,-8.71148409884346e+23,2.71441591067895e+17,-8926.0
10410,9657,8831,8852,10732,10701,9220,1,76906.96806249676,2.406423447273783e+17,98663220.7819142,9657.0,98643979.67871645,-1579.0,8810965397477340.0,-1.2007361226192586e+16,19241.0,-8.227822375618257e+23,2.4064189367908656e+17,-9289.0
10289,9491,8517,8357,9700,10149,8980,1,94983.46024824148,2.698405514531353e+17,91138020.79154919,9491.0,91119214.75646843,-1772.0,7424698850006060.0,-9245481580340692.0,18806.0,-7.292758742023957e+23,2.698404461046654e+17,-8868.0
10261,9446,8407,8196,9361,9710,8656,1,96736.37452007442,2.5793137308452342e+17,84049760.79515636,9446.0,84031092.78631479,-1854.0,6625974178812448.0,-8550485648305510.0,18668.0,-6.835846286169286e+23,2.579314171698162e+17,-8986.0
10346,9495,8422,8127,9033,9635,8617,1,105718.60154550477,2.8073568413973866e+17,83024795.82906453,9495.0,83006027.83884035,-1924.0,6369218579493945.0,-8083877651259425.0,18768.0,-7.002703006086519e+23,2.807359484711316e+17,-9005.0
10280,9453,8401,8143,9105,9513,8481,1,98782.46572685665,2.5669474066808202e+17,80679753.82611196,9453.0,80661072.8251901,-1879.0,6191430188540058.0,-8235977961499948.0,18681.0,-6.727638418532901e+23,2.5669492809972262e+17,-9115.0
10357,9571,8677,8573,10201,10545,9163,1,87401.74266344657,2.6165912245346154e+17,96623835.79073891,9571.0,96604801.71484904,-1680.0,8198147931632120.0,-1.0351515861959792e+16,19034.0,-7.811751817511493e+23,2.6165883014284134e+17,-8981.0
10667,9817,8688,8430,9602,11154,10404,1,141023.39608218105,5.0068500574316563e+17,116046216.73291679,9817.0,116026861.79435712,-1979.0,1.0204199659592928e+16,-9228434009944378.0,19355.0,-9.911121983458115e+23,5.006851621271701e+17,-7843.0
10317,9500,8449,8237,9432,9984,8843,1,101418.24136674491,2.7690988985239898e+17,88288512.80283915,9500.0,88269746.78228338,-1868.0,7007621532812500.0,-8612368512680960.0,18766.0,-7.176587198061879e+23,2.7690992588282742e+17,-8894.0
10763,9936,8851,8673,10126,11969,10741,1,135200.45343107276,4.9920051675705683e+17,128559029.7674405,9936.0,128539415.74864762,-1912.0,1.1608451195470992e+16,-1.0165531490430626e+16,19614.0,-1.0871447240196988e+24,4.9920039204382317e+17,-7868.0
10740,9897,8828,8621,10153,11657,10690,1,130899.55987971474,4.906772851987859e+17,124613330.71872713,9897.0,124593762.73828278,-1912.0,1.148388116589414e+16,-1.0247190100813996e+16,19568.0,-1.0661449207852893e+24,4.906771147729819e+17,-7828.0
10731,9912,8787,8486,9614,11730,10695,1,151731.96830109472,5.521929991583333e+17,125452350.78504583,9912.0,125432832.80672663,-1944.0,1.090094382377028e+16,-9149187103554140.0,19518.0,-1.063127385250053e+24,5.521932212312882e+17,-7703.0
10489,9761,8919,8890,10765,11626,10452,1,97491.31143852387,3.653581097372805e+17,121514952.73022604,9761.0,121495544.68420026,-1570.0,1.1479991690686428e+16,-1.2014703665595756e+16,19408.0,-9.770821722484508e+23,3.653575882831596e+17,-8199.0
10401,9655,8833,8691,10316,11100,9627,1,92205.17365748195,3.0058866828965005e+17,106859700.81278725,9655.0,106840466.72135869,-1568.0,9231753089681024.0,-1.0761554357283444e+16,19234.0,-8.574580174793267e+23,3.005883452976191e+17,-8719.0
10369,9658,8775,8635,10230,10700,9235,1,88139.90272752651,2.6856317174885197e+17,98814500.81712703,9658.0,98795356.7240284,-1594.0,8427077168754750.0,-1.0565911731953678e+16,19144.0,-8.126264581751628e+23,2.6856290373940387e+17,-9058.0
10342,9577,8687,8588,10130,10509,9034,1,86282.7989521121,2.520004133132538e+17,94938306.82290028,9577.0,94919277.72701105,-1655.0,7918452732706126.0,-1.0306244356717996e+16,19029.0,-7.697973872953916e+23,2.520001612938248e+17,-9131.0
10330,9587,8650,8506,9943,10276,8939,1,88664.14955175051,2.5484396236271805e+17,91857164.81520893,9587.0,91838184.74422577,-1680.0,7617637561247511.0,-9952897665231370.0,18980.0,-7.582803439219085e+23,2.5484379330028413e+17,-9154.0
10326,9550,8559,8429,9810,9929,8720,1,87667.53929876084,2.4231851203346755e+17,86580880.79671848,9550.0,86561995.74965213,-1767.0,7124408282484000.0,-9687522672138330.0,18885.0,-7.25719970743943e+23,2.4231838858207395e+17,-9259.0
10281,9508,8544,8371,9735,10025,8713,1,89017.58649679563,2.427517619972039e+17,87347825.81782034,9508.0,87329000.75468402,-1737.0,7027555775195196.0,-9325920413367980.0,18825.0,-7.112735010059947e+23,2.4275165453167635e+17,-9166.0
10683,9868,8846,8591,9924,12020,10849,1,139588.09363146502,5.2413199383668506e+17,130404980.78122741,9868.0,130385451.77162775,-1837.0,1.1527390242822104e+16,-9721477681918398.0,19529.0,-1.0664534410606596e+24,5.241319554024795e+17,-7610.0
10708,9880,8807,8548,9684,10791,10230,1,128191.55522957418,4.687925149650452e+17,110391930.72032975,9880.0,110372415.80274211,-1901.0,1.00138619385948e+16,-1.0047034037249302e+16,19515.0,-1.0083118641425962e+24,4.6879265670392614e+17,-8198.0
10685,9833,8727,8408,9321,10522,9958,1,133725.28501748192,4.637547170325543e+17,104778076.74933079,9833.0,104758664.84455173,-1958.0,9089366648246430.0,-9248174507968148.0,19412.0,-9.592218610136563e+23,4.6375510247554886e+17,-8283.0
10676,9829,8758,8507,9541,11204,10482,1,140815.48672946967,5.1506878746808435e+17,117440328.75625561,9829.0,117420894.8184373,-1918.0,1.030456284316656e+16,-9487407986956840.0,19434.0,-1.0107537961943032e+24,5.1506900257688454e+17,-7854.0
10657,9800,8692,8403,9333,10789,10352,1,143391.5696926707,5.2050392368284685e+17,111687728.72491282,9800.0,111668379.83850072,-1965.0,9802456817036800.0,-9173258064542524.0,19349.0,-9.813561874666905e+23,5.2050429309382374e+17,-7851.0
10308,9508,8488,8282,9524,10044,8867,1,98645.65962207851,2.7241849958390045e+17,89060148.8055688,9508.0,89041352.7749956,-1820.0,7120420230971056.0,-8835400824936817.0,18796.0,-7.228832037789522e+23,2.7241849128353187e+17,-8923.0
10340,9548,8563,8369,9616,10203,8943,1,97516.17452302159,2.7530767993501696e+17,91245429.82340956,9548.0,91226526.77501138,-1777.0,7343727764937564.0,-9160650053591672.0,18903.0,-7.463353651614086e+23,2.753076449455591e+17,-8974.0
10344,9548,8544,8343,9492,9809,8738,1,94354.68153757327,2.6269641121692752e+17,85711042.8082885,9548.0,85692154.79116358,-1800.0,6920523635847360.0,-9194531739135572.0,18888.0,-7.281722512690253e+23,2.6269644043596397e+17,-9153.0
10344,9586,8665,8572,10115,10272,8920,1,84442.21085997002,2.44028548897128e+17,91626240.80206092,9586.0,91607231.72596793,-1679.0,7715689226890800.0,-1.0374466790510486e+16,19009.0,-7.598778022272391e+23,2.440283080684025e+17,-9238.0
10355,9603,8765,8646,10457,10780,9048,1,81069.48488510808,2.378893156169472e+17,97537440.82752794,9603.0,97518320.69302863,-1590.0,8221658833560744.0,-1.0672074429295934e+16,19120.0,-7.841103806608421e+23,2.3788895710411693e+17,-9201.0
10362,9638,8838,8850,10908,10870,9299,1,75093.95392304673,2.3640029666275782e+17,101080130.77279823,9638.0,101060930.6573627,-1524.0,9091643240645460.0,-1.2077891555955694e+16,19200.0,-8.196138594810986e+23,2.3639978516539427e+17,-9189.0
10408,9598,8665,8567,10361,10954,9663,1,95860.10996157215,3.0617224130585856e+17,105848502.7424655,9598.0,105829429.69149528,-1743.0,9286326817161792.0,-1.0340722549685636e+16,19073.0,-8.354786337498629e+23,3.061718656492341e+17,-8502.0
10460,9698,8835,8740,10521,11699,10438,1,104216.70071057147,3.7901631380125466e+17,122114162.74756186,9698.0,122094867.69758427,-1625.0,1.1117540584262892e+16,-1.1013172037109606e+16,19295.0,-9.488782674858231e+23,3.7901587339418464e+17,-8000.0
10722,9900,8858,8736,10256,11503,10561,1,121928.20044391438,4.560471594251572e+17,121483183.72328286,9900.0,121463603.73567298,-1864.0,1.13255371143486e+16,-1.088186752595859e+16,19580.0,-1.0539566892953713e+24,4.560469327660447e+17,-8075.0
10359,9587,8735,8643,10558,10534,8946,1,77254.60361951553,2.2594463924979952e+17,94237164.78764184,9587.0,94218070.67727147,-1624.0,8101442143397106.0,-1.0926321283872416e+16,19094.0,-7.706398083156031e+23,2.259442407610794e+17,-9284.0
10412,9620,8740,8553,10228,11255,9983,1,103196.51412614771,3.482972760252289e+17,112358665.760206,9620.0,112339513.71456586,-1672.0,9806750051941440.0,-1.0125820303734194e+16,19152.0,-8.752863309003097e+23,3.482969514220452e+17,-8190.0
10350,9595,8655,8454,9888,10523,9372,1,98465.6983246097,3.0347115754463245e+17,98621556.77978829,9595.0,98602551.74835624,-1695.0,8334097097540940.0,-9712772173914744.0,19005.0,-7.998877054661269e+23,3.034710028621755e+17,-8677.0
10338,9567,8654,8441,9990,10491,9081,1,91412.32907402907,2.6712378699072746e+17,95268771.80576207,9567.0,95249779.73194256,-1684.0,7882247007899388.0,-9659849826082502.0,18992.0,-7.686598426028762e+23,2.671235836071605e+17,-8927.0
10360,9572,8591,8457,9886,10054,8650,1,86290.48552263764,2.3434472419408538e+17,86967100.82243733,9572.0,86948149.74339218,-1769.0,7081074105319800.0,-9725937111584090.0,18951.0,-7.307073045065985e+23,2.3434458067283734e+17,-9379.0
10355,9533,8538,8321,9412,9857,8775,1,97082.66070520092,2.7123142887566317e+17,86495175.81805368,9533.0,86476282.80198425,-1817.0,6909564191288850.0,-9019739588052934.0,18893.0,-7.299982039068908e+23,2.7123149358647203e+17,-9079.0
10320,9494,8499,8237,9268,9710,8765,1,99007.98158975928,2.7710386871000166e+17,85108150.80332215,9494.0,85089331.81500919,-1821.0,6760588906758290.0,-8718296723121637.0,18819.0,-7.150506595971455e+23,2.7710399435711277e+17,-8966.0
10280,9460,8406,8150,9287,9958,8898,1,105926.04950480162,2.899044727220067e+17,88606284.79642034,9460.0,88587598.794315,-1874.0,6956576422630560.0,-8235008919506084.0,18686.0,-7.073092330893941e+23,2.899045684399652e+17,-8712.0
10668,9840,8802,8636,9792,11249,10723,1,134523.90455646886,5.208976031311933e+17,120623027.7142596,9840.0,120603557.7927615,-1866.0,1.107989181954576e+16,-1.031189527079043e+16,19470.0,-1.0399535386322898e+24,5.2089763847875584e+17,-7753.0
10643,9809,8709,8482,9457,10413,9963,1,126637.26520708232,4.4310807151076525e+17,103744719.72448629,9809.0,103725367.82594974,-1934.0,9208704250929600.0,-9728200510807342.0,19352.0,-9.455756291690365e+23,4.431083268057816e+17,-8328.0
10697,9858,8783,8561,9686,10969,10099,1,127491.19687603984,4.450024574384346e+17,110775931.76747257,9858.0,110756451.80144203,-1914.0,9739328528525574.0,-9850751131293936.0,19480.0,-9.862415583892692e+23,4.45002574939426e+17,-8320.0
10757,9958,8965,8790,10303,12346,11102,1,132888.73435175722,5.2572273140826874e+17,137065292.77005145,9958.0,137045570.7423392,-1792.0,1.2646556972958636e+16,-1.0745225846968818e+16,19722.0,-1.1419274456295409e+24,5.2572250515533e+17,-7646.0
10670,9840,8839,8684,9989,11700,11200,1,138579.80156011376,5.7187278790564384e+17,131040000.69169433,9840.0,131020491.7692518,-1831.0,1.2330692502912e+16,-1.0566272782321066e+16,19509.0,-1.0911895590047687e+24,5.7187267691327277e+17,-7324.0
10748,9915,8860,8685,9902,11840,10894,1,141120.66051532596,5.429187608414142e+17,128984960.76430334,9915.0,128965352.7847814,-1888.0,1.165268620028448e+16,-1.0186992760049696e+16,19608.0,-1.0960294778908281e+24,5.429187701532467e+17,-7706.0
10686,9888,8858,8689,9976,12133,11326,1,146032.1882820334,5.937149663431278e+17,137418358.73622367,9888.0,137398814.77336007,-1828.0,1.2654705977246592e+16,-1.0249950903004148e+16,19544.0,-1.1200041207424341e+24,5.93714901572929e+17,-7251.0
10691,9879,8865,8706,10033,11659,10680,1,129210.40744806603,4.876060133231991e+17,124518120.75824076,9879.0,124498564.76670387,-1826.0,1.13063449627746e+16,-1.0475274846551898e+16,19556.0,-1.0560214188596695e+24,4.876059103213916e+17,-7905.0
10742,9902,8909,8799,10235,11998,10831,1,127625.8226235717,4.894758625732204e+17,129950338.76906425,9902.0,129930687.74830438,-1833.0,1.1890025383789028e+16,-1.0839782873185216e+16,19651.0,-1.0916256270095182e+24,4.894756484110124e+17,-7870.0
10697,9868,8844,8630,9732,11762,11000,1,145615.3922152016,5.7319032617443923e+17,129382000.75655396,9868.0,129362459.80583398,-1853.0,1.1621240494512e+16,-9945500513457928.0,19541.0,-1.0838871642209656e+24,5.7319042925564634e+17,-7498.0
10489,9718,8771,8656,10557,10794,9664,1,91836.61247302547,3.0431252085138906e+17,104313216.70987509,9718.0,104293956.68121001,-1718.0,9582274194543488.0,-1.1095538746878162e+16,19260.0,-8.806171290695949e+23,3.043121044542112e+17,-8710.0
10513,9690,8692,8487,10580,10749,9118,1,87881.16466355452,2.5649490431588986e+17,98009382.74772012,9690.0,97990177.65902197,-1821.0,8524084563991440.0,-1.015048678604227e+16,19205.0,-8.223938437511298e+23,2.5649451316623206e+17,-9059.0
10493,9680,8619,8397,10247,10435,9041,1,92944.37820933909,2.670305624611355e+17,94342835.7423196,9680.0,94323723.68926275,-1874.0,8108591736472480.0,-9690670379015184.0,19112.0,-8.038649360806137e+23,2.6703029393996253e+17,-9036.0
10546,9709,8678,8420,9610,10287,9340,1,108138.02863480474,3.378976176272683e+17,96080580.77399753,9709.0,96061356.79119049,-1868.0,8140172871160680.0,-9494097699629410.0,19224.0,-8.496715948487155e+23,3.378976769247315e+17,-8789.0
10503,9692,8708,8533,10258,10769,9405,1,96400.10914593576,2.9773645664190163e+17,101282445.7619063,9692.0,101263234.7061404,-1795.0,8794940339445480.0,-1.0153850525416568e+16,19211.0,-8.485750173499922e+23,2.977361744475896e+17,-8820.0
10522,9744,8729,8556,10184,10338,9417,1,95395.81103337805,3.0696948509413376e+17,97352946.71202464,9744.0,97333695.72010337,-1793.0,8800763168904336.0,-1.0590215920764462e+16,19251.0,-8.639880797515095e+23,3.0696924991209235e+17,-8883.0
10555,9771,8738,8519,9676,10379,9388,1,107225.20186866821,3.38740635176458e+17,97438052.79197897,9771.0,97418759.79506984,-1817.0,8333411140339848.0,-9874559371103418.0,19293.0,-8.724479101646607e+23,3.387406915573104e+17,-8902.0
10575,9784,8773,8598,10066,10225,9469,1,97367.08614168515,3.2303928424649766e+17,96820525.71106271,9784.0,96801177.74443719,-1802.0,8831237709501992.0,-1.080140663759832e+16,19348.0,-8.892126561307332e+23,3.23039124141057e+17,-8913.0
10541,9729,8667,8465,9545,9855,9173,1,102969.4280998926,3.213754603862143e+17,90399915.75073384,9729.0,90380707.80526884,-1874.0,7814656821387384.0,-9891694490896670.0,19208.0,-8.36064881347823e+23,3.21375571511727e+17,-9021.0
10459,9649,8620,8388,9941,10338,9049,1,96589.92140700613,2.7985018354682886e+17,93548562.77337843,9649.0,93529483.73164885,-1839.0,7855162444924929.0,-9478832391661574.0,19079.0,-7.943508873345108e+23,2.798500359894976e+17,-8988.0
10549,9773,8804,8688,10373,10471,9285,1,88883.5092375435,2.8126649589176742e+17,97223235.7503764,9773.0,97203882.71086736,-1745.0,8740490193121245.0,-1.1152460729663146e+16,19353.0,-8.687597575453507e+23,2.8126620053283235e+17,-9176.0
10586,9850,8958,8920,10642,11289,9870,1,93148.56139854863,3.2135966845703635e+17,111422430.78815997,9850.0,111402886.70554619,-1628.0,1.0212470792811e+16,-1.199813344782888e+16,19544.0,-9.612217690583554e+23,3.2135927507984486e+17,-8900.0
10563,9794,8881,8855,10834,11037,9674,1,86890.62784859084,2.911224363970142e+17,106771938.73942879,9794.0,106752494.66999157,-1682.0,9931112366210532.0,-1.203081438481418e+16,19444.0,-9.194364477549419e+23,2.911219527123522e+17,-8975.0
10635,9863,8888,8759,10418,11093,10018,1,103100.21036656157,3.640804015459975e+17,111129674.73443025,9863.0,111110151.71727328,-1747.0,1.0313175877488008e+16,-1.1305798662265984e+16,19523.0,-9.79575427781464e+23,3.640800910147963e+17,-8604.0
10623,9869,8868,8742,10168,10798,9539,1,100035.50185914934,3.25352721805127e+17,103002122.79910184,9869.0,102982631.74982879,-1755.0,9131751606355220.0,-1.0970473709659718e+16,19491.0,-9.296701583083203e+23,3.253525604892008e+17,-9072.0
10546,9808,8936,8852,11146,11702,9706,1,84729.3896851226,2.746006498413221e+17,113579612.7896383,9808.0,113560130.6367118,-1610.0,1.0299495244373376e+16,-1.1745299418090398e+16,19482.0,-9.278528362940427e+23,2.7460009717422762e+17,-8954.0
10596,9854,8992,9008,10940,11422,9943,1,88160.80170937344,3.0979680767155955e+17,113568946.76945649,9854.0,113549358.67677785,-1604.0,1.0658612125838664e+16,-1.2646589969520392e+16,19588.0,-9.746342998867527e+23,3.097962978823791e+17,-8919.0
10541,9773,8867,8819,10784,11103,9779,1,89249.50893210756,3.0266006562732224e+17,108576237.73462684,9773.0,108556829.67240703,-1674.0,1.00793652914657e+16,-1.1816979975909882e+16,19408.0,-9.201308658776604e+23,3.0265958416722643e+17,-8813.0
10514,9746,8843,8801,10781,11295,9728,1,89579.9183743298,2.941304237294769e+17,109877760.76666078,9746.0,109858403.66959102,-1671.0,9944184970503168.0,-1.1496543843289196e+16,19357.0,-9.031727676763636e+23,2.941299506524471e+17,-8819.0
10562,9805,8907,8867,11199,11524,9899,1,86066.67706867385,2.9255446903503334e+17,114076076.72823864,9805.0,114056607.62971689,-1655.0,1.076079562979856e+16,-1.2125938996562158e+16,19469.0,-9.455170464637397e+23,2.925538609488685e+17,-8773.0
10265,9453,8670,8599,10958,12566,11089,1,102439.13691774519,3.857631137926376e+17,139344374.6906187,9453.0,139325439.62085947,-1595.0,1.2738453522420444e+16,-1.0445917788108884e+16,18935.0,-9.051628898666691e+23,3.857623997845918e+17,-6963.0
10283,9492,8722,8709,10942,12743,11271,1,104046.77171209133,4.0359613760674246e+17,143626353.71018383,9492.0,143607348.6344239,-1561.0,1.3195019999489328e+16,-1.0820692744862922e+16,19005.0,-9.364648686149968e+23,4.0359543696613446e+17,-6930.0
10281,9459,8637,8589,10687,12809,11255,1,112290.52204801058,4.214669712566799e+17,144165295.72928065,9459.0,144146377.64950424,-1644.0,1.280628661402899e+16,-9998326724622508.0,18918.0,-9.19237173019064e+23,4.214663573662375e+17,-6793.0
10185,9360,8571,8391,11343,12638,10940,1,94813.30302018959,3.403582836702353e+17,138259720.63964275,9360.0,138240964.55895615,-1614.0,1.27077429168144e+16,-9856429375631952.0,18756.0,-8.520809073534197e+23,3.403574554223376e+17,-6811.0
10190,9360,8477,8307,10238,12370,11061,1,122860.95771585895,4.397438236414607e+17,136824570.70900896,9360.0,136805903.67180556,-1713.0,1.17249842333052e+16,-8774003865675753.0,18667.0,-8.528936362574948e+23,4.397433436632885e+17,-6606.0
10162,9308,8416,8214,9926,11687,10901,1,126384.17952453821,4.568409785857131e+17,127399987.66621116,9308.0,127381409.7016161,-1746.0,1.0979867585336936e+16,-8600097663342032.0,18578.0,-8.20732220689234e+23,4.568406010740688e+17,-6621.0
10182,9339,8516,8340,9982,12054,11156,1,126167.56197586114,4.771252951052966e+17,134474424.69876978,9339.0,134455726.71277705,-1666.0,1.1602943107033872e+16,-8977239346844902.0,18698.0,-8.589528418909304e+23,4.771249025347642e+17,-6523.0
10203,9374,8453,8294,9851,11303,10757,1,124662.22402300267,4.5436089650663846e+17,121586371.65772022,9374.0,121567715.72244215,-1750.0,1.068617415688788e+16,-9026133685604982.0,18656.0,-8.316985465895868e+23,4.5436059273973344e+17,-6911.0
10208,9364,8470,8298,9897,11592,10837,1,125442.14956968727,4.5637261965011603e+17,125622504.68069233,9364.0,125603826.71752687,-1738.0,1.0884723907732012e+16,-8913197846317698.0,18678.0,-8.386001464876717e+23,4.5637228888738874e+17,-6825.0
10322,9446,8358,7980,8750,8800,8401,1,100515.54999622196,2.728723501936346e+17,73928800.74074577,9446.0,73910120.87113863,-1964.0,5834012300813368.0,-7978274165532479.0,18680.0,-6.674469761430537e+23,2.7287278450105347e+17,-9025.0
10307,9426,8346,7967,8737,8493,8126,1,92212.89911696299,2.427560721160463e+17,69014118.73612921,9426.0,68995465.87105949,-1961.0,5438691906280608.0,-8083794327954519.0,18653.0,-6.400802057427642e+23,2.4275648123527523e+17,-9267.0
10278,9398,8333,7989,8696,8970,8495,1,104132.15355732315,2.8215072982487046e+17,76200150.76550995,9398.0,76181539.88034412,-1945.0,5898352518916530.0,-7841702069826530.0,18611.0,-6.604080536014759e+23,2.8215117088462877e+17,-8892.0
10432,9615,8611,8314,9242,9698,9271,1,107847.19812979976,3.451758643683904e+17,89910158.73465057,9615.0,89891115.83816117,-1821.0,7638569928663345.0,-9262319206319220.0,19043.0,-8.031075473141845e+23,3.451761102126266e+17,-8658.0
10461,9691,8761,8562,9763,10334,9744,1,104507.20112786807,3.623658269362708e+17,100694496.73019074,9691.0,100675274.78696834,-1700.0,8983931413258032.0,-1.0417783273116002e+16,19222.0,-8.772714027474762e+23,3.6236578215740006e+17,-8509.0
10324,9501,8424,8073,9050,9124,8324,1,95304.65590066624,2.4948133074990694e+17,75948176.78222527,9501.0,75929428.83033824,-1900.0,5958413000026176.0,-8247163928258720.0,18748.0,-6.745975227591762e+23,2.4948158089589494e+17,-9250.0
10276,9403,8306,7907,8517,8401,8049,1,95539.65488626607,2.4568977950307507e+17,67619649.7594913,9403.0,67601067.90537757,-1970.0,5189070301620333.0,-7725256781948881.0,18582.0,-6.241294605854084e+23,2.456903232883537e+17,-9261.0
10198,9368,8527,8390,10396,12124,10799,1,111962.92749429177,3.9632161894146976e+17,130927076.70797165,9368.0,130908351.66193406,-1671.0,1.1358296987412792e+16,-9295486362845694.0,18725.0,-8.403528542825477e+23,3.9632108698494554e+17,-6959.0
10145,9305,8369,8132,9693,11352,10598,1,128462.78414362748,4.4259895511192544e+17,120308496.67960605,9305.0,120289982.72434117,-1776.0,1.013112795732737e+16,-8219137966439876.0,18514.0,-7.903013836325385e+23,4.425987123831307e+17,-6839.0
10115,9249,8237,7906,9174,10725,10297,1,139595.41648726276,4.596822847278041e+17,110435325.6640222,9249.0,110416973.77374402,-1878.0,8997312565627995.0,-7357566543926204.0,18352.0,-7.422665668955354e+23,4.596823375239002e+17,-6858.0
10137,9247,8279,7990,9280,10942,10298,1,135275.97608716018,4.444394465255922e+17,112680716.69514456,9247.0,112662300.76810044,-1858.0,9101065309448714.0,-7569641705314467.0,18416.0,-7.490486564781831e+23,4.444394244143514e+17,-6939.0
